Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1
,,,,,,,488,6905.02
,,,,,,,489,7439.68
,,,,,,,490,7875.85
,,,,,,,491,8060.1
,,,,,,,492,8094.27
,,,,,,,493,8009.18
,,,,,,,494,7856.42
,,,,,,,495,7725.77
,,,,,,,496,7652.74
,,,,,,,497,7753.24
,,,,,,,498,7948.88
,,,,,,,499,8206.16
,,,,,,,500,8878.17
,,,,,,,501,8757.57
,,,,,,,502,8153.23
,,,,,,,503,7380.72
,,,,,,,504,6677.22
,,,,,,,505,6267.85
,,,,,,,506,6058.14
,,,,,,,507,5980.42
,,,,,,,508,5984.44
,,,,,,,509,6202.86
,,,,,,,510,6895.64
,,,,,,,511,8027.27
,,,,,,,512,8788.39
,,,,,,,513,9058.4
,,,,,,,514,9171.63
,,,,,,,515,9274.81
,,,,,,,516,9275.48
,,,,,,,517,9200.44
,,,,,,,518,9131.43
,,,,,,,519,8983.36
,,,,,,,520,8880.85
,,,,,,,521,8882.19
,,,,,,,522,8986.04
,,,,,,,523,9074.48
,,,,,,,524,9457.72
,,,,,,,525,9473.8
,,,,,,,526,8817.2
,,,,,,,527,7918.73
,,,,,,,528,7083.91
,,,,,,,529,6582.08
,,,,,,,530,6329.49
,,,,,,,531,6214.25
,,,,,,,532,6204.87
,,,,,,,533,6418.6
,,,,,,,534,7085.25
,,,,,,,535,8185.39
,,,,,,,536,8874.82
,,,,,,,537,9012.84
,,,,,,,538,9070.46
,,,,,,,539,9130.09
,,,,,,,540,9107.98
,,,,,,,541,9053.71
,,,,,,,542,9030.93
,,,,,,,543,8908.99
,,,,,,,544,8804.47
,,,,,,,545,8819.21
,,,,,,,546,8889.56
,,,,,,,547,8950.53
,,,,,,,548,9347.17
,,,,,,,549,9382.68
,,,,,,,550,8740.82
,,,,,,,551,7840.34
,,,,,,,552,7027.63
,,,,,,,553,6526.47
,,,,,,,554,6267.18
,,,,,,,555,6151.94
,,,,,,,556,6151.94
,,,,,,,557,6356.96
,,,,,,,558,7023.61
,,,,,,,559,8137.15
,,,,,,,560,8882.19
,,,,,,,561,9069.12
,,,,,,,562,9100.61
,,,,,,,563,9143.49
,,,,,,,564,9119.37
,,,,,,,565,9028.25
,,,,,,,566,8986.71
,,,,,,,567,8880.85
,,,,,,,568,8788.39
,,,,,,,569,8810.5
,,,,,,,570,8904.97
,,,,,,,571,8995.42
,,,,,,,572,9397.42
,,,,,,,573,9396.75
,,,,,,,574,8772.31
,,,,,,,575,7895.28
,,,,,,,576,7093.29
,,,,,,,577,6571.36
,,,,,,,578,6297.33
,,,,,,,579,6172.04
,,,,,,,580,6168.69
,,,,,,,581,6360.31
,,,,,,,582,7034.33
,,,,,,,583,8131.12
,,,,,,,584,8838.64
,,,,,,,585,9018.87
,,,,,,,586,9071.8
,,,,,,,587,9102.62
,,,,,,,588,9109.99
,,,,,,,589,9074.48
,,,,,,,590,9065.1
,,,,,,,591,8955.89
,,,,,,,592,8872.14
,,,,,,,593,8898.94
,,,,,,,594,9003.46
,,,,,,,595,9030.93
,,,,,,,596,9357.89
,,,,,,,597,9406.13
,,,,,,,598,8833.95
,,,,,,,599,7984.39
,,,,,,,600,7171.01
,,,,,,,601,6660.47
