Time_Index,natural_gas_combined_cycle,solar_pv_scen_1,onshore_wind_scen_1,solar_pv_scen_2,onshore_wind_scen_2,solar_pv_scen_3,onshore_wind_scen_3,solar_pv_scen_4,onshore_wind_scen_4,solar_pv_scen_5,onshore_wind_scen_5,battery
3575,1,0,0.34957251,0,0.367051136,0,0.384529761,0,0.332093885,0,0.314615259,1
3576,1,0,0.225765377,0,0.237053646,0,0.248341915,0,0.214477108,0,0.203188839,1
3577,1,0,0.175574943,0,0.18435369,0,0.193132437,0,0.166796196,0,0.158017449,1
3578,1,0,0.174782649,0,0.183521781,0,0.192260914,0,0.166043517,0,0.157304384,1
3579,1,0,0.221018866,0,0.232069809,0,0.243120753,0,0.209967923,0,0.198916979,1
3580,1,0,0.416919589,0,0.437765568,0,0.458611548,0,0.39607361,0,0.37522763,1
3581,1,0,0.363271534,0,0.381435111,0,0.399598687,0,0.345107957,0,0.326944381,1
3582,1,0.002,0.528470814,0.0021,0.554894355,0.0022,0.581317895,0.0019,0.502047273,0.0018,0.475623733,1
3583,1,0.1075,0.417061538,0.112875,0.437914615,0.11825,0.458767692,0.102125,0.396208461,0.09675,0.375355384,1
3584,1,0.2007,0.140900597,0.210735,0.147945627,0.22077,0.154990657,0.190665,0.133855567,0.18063,0.126810537,1
3585,1,0.2846,0.093259081,0.29883,0.097922035,0.31306,0.102584989,0.27037,0.088596127,0.25614,0.083933173,1
3586,1,0.3183,0.003094332,0.334215,0.003249049,0.35013,0.003403765,0.302385,0.002939615,0.28647,0.002784899,1
3587,1,0.3736,0.001141455,0.39228,0.001198528,0.41096,0.001255601,0.35492,0.001084382,0.33624,0.00102731,1
3588,1,0.4224,0.004489373,0.44352,0.004713842,0.46464,0.00493831,0.40128,0.004264904,0.38016,0.004040436,1
3589,1,0.4295,0.015857432,0.450975,0.016650304,0.47245,0.017443175,0.408025,0.01506456,0.38655,0.014271689,1
3590,1,0.4159,0.041482314,0.436695,0.04355643,0.45749,0.045630545,0.395105,0.039408198,0.37431,0.037334083,1
3591,1,0.3889,0.159165114,0.408345,0.16712337,0.42779,0.175081625,0.369455,0.151206858,0.35001,0.143248603,1
3592,1,0.3467,0.308138788,0.364035,0.323545727,0.38137,0.338952667,0.329365,0.292731849,0.31203,0.277324909,1
3593,1,0.2554,0.14541778,0.26817,0.152688669,0.28094,0.159959558,0.24263,0.138146891,0.22986,0.130876002,1
3594,1,0.1413,0.326261669,0.148365,0.342574752,0.15543,0.358887836,0.134235,0.309948586,0.12717,0.293635502,1
3595,1,0.0476,0.19506678,0.04998,0.204820119,0.05236,0.214573458,0.04522,0.185313441,0.04284,0.175560102,1
3596,1,0,0.168960422,0,0.177408443,0,0.185856464,0,0.160512401,0,0.15206438,1
3597,1,0,0.222320452,0,0.233436475,0,0.244552497,0,0.211204429,0,0.200088407,1
3598,1,0,0.337824106,0,0.354715311,0,0.371606517,0,0.320932901,0,0.304041695,1
3599,1,0,0.478013128,0,0.501913784,0,0.525814441,0,0.454112472,0,0.430211815,1
3600,1,0,0.613329828,0,0.643996319,0,0.674662811,0,0.582663337,0,0.551996845,1
3601,1,0,0.687686443,0,0.722070765,0,0.756455087,0,0.653302121,0,0.618917799,1
3602,1,0,0.730597854,0,0.767127747,0,0.803657639,0,0.694067961,0,0.657538069,1
3603,1,0,0.637587667,0,0.66946705,0,0.701346434,0,0.605708284,0,0.5738289,1
3604,1,0,0.364824504,0,0.383065729,0,0.401306954,0,0.346583279,0,0.328342054,1
3605,1,0,0.603331149,0,0.633497706,0,0.663664264,0,0.573164592,0,0.542998034,1
3606,1,0.1103,0.423132807,0.115815,0.444289447,0.12133,0.465446088,0.104785,0.401976167,0.09927,0.380819526,1
3607,1,0.0997,0.255472451,0.104685,0.268246074,0.10967,0.281019696,0.094715,0.242698828,0.08973,0.229925206,1
3608,1,0.2496,0.207463071,0.26208,0.217836225,0.27456,0.228209378,0.23712,0.197089917,0.22464,0.186716764,1
3609,1,0.4178,0.176149666,0.43869,0.184957149,0.45958,0.193764633,0.39691,0.167342183,0.37602,0.158534699,1
3610,1,0.5477,0.174381226,0.575085,0.183100287,0.60247,0.191819349,0.520315,0.165662165,0.49293,0.156943103,1
3611,1,0.6433,0.142901301,0.675465,0.150046366,0.70763,0.157191431,0.611135,0.135756236,0.57897,0.128611171,1
3612,1,0.6742,0.255664825,0.70791,0.268448066,0.74162,0.281231308,0.64049,0.242881584,0.60678,0.230098343,1
3613,1,0.6652,0.225087062,0.69846,0.236341415,0.73172,0.247595768,0.63194,0.213832709,0.59868,0.202578356,1
3614,1,0.6442,0.144920781,0.67641,0.15216682,0.70862,0.159412859,0.61199,0.137674742,0.57978,0.130428703,1
3615,1,0.5684,0.266574562,0.59682,0.27990329,0.62524,0.293232018,0.53998,0.253245834,0.51156,0.239917106,1
3616,1,0.4627,0.384528518,0.485835,0.403754944,0.50897,0.42298137,0.439565,0.365302092,0.41643,0.346075666,1
3617,1,0.327,0.578774154,0.34335,0.607712862,0.3597,0.636651569,0.31065,0.549835446,0.2943,0.520896739,1
3618,1,0.1535,0.721210241,0.161175,0.757270753,0.16885,0.793331265,0.145825,0.685149729,0.13815,0.649089217,1
3619,1,0.0846,0.835208952,0.08883,0.8769694,0.09306,0.918729847,0.08037,0.793448504,0.07614,0.751688057,1
3620,1,0.0126,0.424833566,0.01323,0.446075244,0.01386,0.467316923,0.01197,0.403591888,0.01134,0.382350209,1
3621,1,0,0.761402011,0,0.799472112,0,0.837542212,0,0.72333191,0,0.68526181,1
3622,1,0,0.372553885,0,0.391181579,0,0.409809274,0,0.353926191,0,0.335298497,1
3623,1,0,0.379901916,0,0.398897012,0,0.417892108,0,0.36090682,0,0.341911724,1
3624,1,0,0.675241888,0,0.709003982,0,0.742766077,0,0.641479794,0,0.607717699,1
3625,1,0,0.650974751,0,0.683523489,0,0.716072226,0,0.618426013,0,0.585877276,1
3626,1,0,0.468636423,0,0.492068244,0,0.515500065,0,0.445204602,0,0.421772781,1
3627,1,0,0.389508814,0,0.408984255,0,0.428459695,0,0.370033373,0,0.350557933,1
3628,1,0,0.343323886,0,0.36049008,0,0.377656275,0,0.326157692,0,0.308991497,1
3629,1,0,0.379254252,0,0.398216965,0,0.417179677,0,0.360291539,0,0.341328827,1
3630,1,0.1307,0.284151614,0.137235,0.298359195,0.14377,0.312566775,0.124165,0.269944033,0.11763,0.255736453,1
3631,1,0.0992,0.191068769,0.10416,0.200622207,0.10912,0.210175646,0.09424,0.181515331,0.08928,0.171961892,1
3632,1,0.255,0.234842524,0.26775,0.24658465,0.2805,0.258326776,0.24225,0.223100398,0.2295,0.211358272,1
3633,1,0.4233,0.220592424,0.444465,0.231622045,0.46563,0.242651666,0.402135,0.209562803,0.38097,0.198533182,1
3634,1,0.5451,0.08586771,0.572355,0.090161096,0.59961,0.094454481,0.517845,0.081574325,0.49059,0.077280939,1
3635,1,0.6353,0.057307944,0.667065,0.060173341,0.69883,0.063038738,0.603535,0.054442547,0.57177,0.05157715,1
3636,1,0.6692,0.043664884,0.70266,0.045848128,0.73612,0.048031372,0.63574,0.04148164,0.60228,0.039298396,1
3637,1,0.6538,0.05224517,0.68649,0.054857429,0.71918,0.057469687,0.62111,0.049632912,0.58842,0.047020653,1
3638,1,0.6225,0.070307761,0.653625,0.073823149,0.68475,0.077338537,0.591375,0.066792373,0.56025,0.063276985,1
3639,1,0.5084,0.123742446,0.53382,0.129929568,0.55924,0.136116691,0.48298,0.117555324,0.45756,0.111368201,1
3640,1,0.4208,0.320453346,0.44184,0.336476013,0.46288,0.352498681,0.39976,0.304430679,0.37872,0.288408011,1
3641,1,0.2983,0.48306343,0.313215,0.507216602,0.32813,0.531369773,0.283385,0.458910259,0.26847,0.434757087,1
3642,1,0.1575,0.698303282,0.165375,0.733218446,0.17325,0.76813361,0.149625,0.663388118,0.14175,0.628472954,1
3643,1,0.0543,0.727580667,0.057015,0.7639597,0.05973,0.800338734,0.051585,0.691201634,0.04887,0.6548226,1
3644,1,0,0.433003426,0,0.454653597,0,0.476303769,0,0.411353255,0,0.389703083,1
3645,1,0,0.811404824,0,0.851975065,0,0.892545306,0,0.770834583,0,0.730264342,1
3646,1,0,0.633954287,0,0.665652001,0,0.697349716,0,0.602256573,0,0.570558858,1
3647,1,0,0.872923136,0,0.916569293,0,0.96021545,0,0.829276979,0,0.785630822,1
3648,1,0,0.654646814,0,0.687379155,0,0.720111495,0,0.621914473,0,0.589182133,1
3649,1,0,0.513485014,0,0.539159265,0,0.564833515,0,0.487810763,0,0.462136513,1
3650,1,0,0.571839154,0,0.600431112,0,0.629023069,0,0.543247196,0,0.514655239,1
3651,1,0,0.731841922,0,0.768434018,0,0.805026114,0,0.695249826,0,0.65865773,1
3652,1,0,0.828519821,0,0.869945812,0,0.911371803,0,0.78709383,0,0.745667839,1
3653,1,0,0.938873887,0,0.985817581,0,1.032761276,0,0.891930193,0,0.844986498,1
3654,1,0,0.757402897,0,0.795273042,0,0.833143187,0,0.719532752,0,0.681662607,1
3655,1,0.0048,0.77126044,0.00504,0.809823462,0.00528,0.848386484,0.00456,0.732697418,0.00432,0.694134396,1
3656,1,0.0888,0.842445314,0.09324,0.88456758,0.09768,0.926689845,0.08436,0.800323048,0.07992,0.758200783,1
3657,1,0.2405,0.912658811,0.252525,0.958291752,0.26455,1.003924692,0.228475,0.86702587,0.21645,0.82139293,1
3658,1,0.2647,0.952515841,0.277935,1.000141633,0.29117,1.047767425,0.251465,0.904890049,0.23823,0.857264257,1
3659,1,0.2777,0.956166387,0.291585,1.003974706,0.30547,1.051783026,0.263815,0.908358068,0.24993,0.860549748,1
3660,1,0.3175,0.889227927,0.333375,0.933689323,0.34925,0.97815072,0.301625,0.844766531,0.28575,0.800305134,1
3661,1,0.3554,0.723426938,0.37317,0.759598285,0.39094,0.795769632,0.33763,0.687255591,0.31986,0.651084244,1
3662,1,0.2982,0.766591907,0.31311,0.804921502,0.32802,0.843251098,0.28329,0.728262312,0.26838,0.689932716,1
3663,1,0.314,0.695251584,0.3297,0.730014163,0.3454,0.764776742,0.2983,0.660489005,0.2826,0.625726426,1
3664,1,0.2613,0.639027238,0.274365,0.6709786,0.28743,0.702929962,0.248235,0.607075876,0.23517,0.575124514,1
3665,1,0.1802,0.572463453,0.18921,0.601086626,0.19822,0.629709798,0.17119,0.54384028,0.16218,0.515217108,1
3666,1,0.1035,0.556578279,0.108675,0.584407193,0.11385,0.612236107,0.098325,0.528749365,0.09315,0.500920451,1
3667,1,0.0223,0.560551941,0.023415,0.588579538,0.02453,0.616607135,0.021185,0.532524344,0.02007,0.504496747,1
3668,1,0,0.291038871,0,0.305590815,0,0.320142758,0,0.276486927,0,0.261934984,1
3669,1,0,0.340747982,0,0.357785381,0,0.37482278,0,0.323710583,0,0.306673184,1
3670,1,0,0.24643527,0,0.258757034,0,0.271078797,0,0.234113507,0,0.221791743,1
3671,1,0,0.259011239,0,0.271961801,0,0.284912363,0,0.246060677,0,0.233110115,1
3672,1,0,0.233792573,0,0.245482202,0,0.25717183,0,0.222102944,0,0.210413316,1
3673,1,0,0.139515936,0,0.146491733,0,0.15346753,0,0.132540139,0,0.125564342,1
3674,1,0,0.131666452,0,0.138249775,0,0.144833097,0,0.125083129,0,0.118499807,1
3675,1,0,0.199165061,0,0.209123314,0,0.219081567,0,0.189206808,0,0.179248555,1
3676,1,0,0.283602923,0,0.297783069,0,0.311963215,0,0.269422777,0,0.255242631,1
3677,1,0,0.268974453,0,0.282423176,0,0.295871898,0,0.25552573,0,0.242077008,1
3678,1,0.0963,0.222658291,0.101115,0.233791206,0.10593,0.24492412,0.091485,0.211525376,0.08667,0.200392462,1
3679,1,0.1022,0.192444414,0.10731,0.202066635,0.11242,0.211688855,0.09709,0.182822193,0.09198,0.173199973,1
3680,1,0.2495,0.077473879,0.261975,0.081347573,0.27445,0.085221267,0.237025,0.073600185,0.22455,0.069726491,1
3681,1,0.4041,0.224355668,0.424305,0.235573451,0.44451,0.246791235,0.383895,0.213137885,0.36369,0.201920101,1
3682,1,0.5273,0.348769367,0.553665,0.366207835,0.58003,0.383646304,0.500935,0.331330899,0.47457,0.31389243,1
3683,1,0.6181,0.276160538,0.649005,0.289968565,0.67991,0.303776592,0.587195,0.262352511,0.55629,0.248544484,1
3684,1,0.6383,0.313447654,0.670215,0.329120037,0.70213,0.344792419,0.606385,0.297775271,0.57447,0.282102889,1
3685,1,0.6196,0.25876677,0.65058,0.271705109,0.68156,0.284643447,0.58862,0.245828432,0.55764,0.232890093,1
3686,1,0.5846,0.307236999,0.61383,0.322598849,0.64306,0.337960699,0.55537,0.291875149,0.52614,0.276513299,1
3687,1,0.5465,0.310642868,0.573825,0.326175011,0.60115,0.341707155,0.519175,0.295110725,0.49185,0.279578581,1
3688,1,0.4383,0.451794505,0.460215,0.47438423,0.48213,0.496973956,0.416385,0.42920478,0.39447,0.406615055,1
3689,1,0.3035,0.393274337,0.318675,0.412938054,0.33385,0.432601771,0.288325,0.37361062,0.27315,0.353946903,1
3690,1,0.1541,0.424762934,0.161805,0.446001081,0.16951,0.467239227,0.146395,0.403524787,0.13869,0.382286641,1
3691,1,0.0422,0.349435329,0.04431,0.366907095,0.04642,0.384378862,0.04009,0.331963563,0.03798,0.314491796,1
3692,1,0,0.265961051,0,0.279259104,0,0.292557156,0,0.252662998,0,0.239364946,1
3693,1,0,0.441960692,0,0.464058727,0,0.486156761,0,0.419862657,0,0.397764623,1
3694,1,0,0.422656387,0,0.443789206,0,0.464922026,0,0.401523568,0,0.380390748,1
3695,1,0,0.291836113,0,0.306427919,0,0.321019724,0,0.277244307,0,0.262652502,1
3696,1,0,0.35721606,0,0.375076863,0,0.392937666,0,0.339355257,0,0.321494454,1
3697,1,0,0.438902229,0,0.46084734,0,0.482792452,0,0.416957118,0,0.395012006,1
3698,1,0,0.497639388,0,0.522521357,0,0.547403327,0,0.472757419,0,0.447875449,1
3699,1,0,0.438945562,0,0.46089284,0,0.482840118,0,0.416998284,0,0.395051006,1
3700,1,0,0.367581606,0,0.385960686,0,0.404339767,0,0.349202526,0,0.330823445,1
3701,1,0,0.305382103,0,0.320651208,0,0.335920313,0,0.290112998,0,0.274843893,1
3702,1,0.037,0.436884254,0.03885,0.458728467,0.0407,0.480572679,0.03515,0.415040041,0.0333,0.393195829,1
3703,1,0.0888,0.738148034,0.09324,0.775055436,0.09768,0.811962837,0.08436,0.701240632,0.07992,0.664333231,1
3704,1,0.2116,0.291490972,0.22218,0.306065521,0.23276,0.320640069,0.20102,0.276916423,0.19044,0.262341875,1
3705,1,0.3092,0.459098637,0.32466,0.482053569,0.34012,0.505008501,0.29374,0.436143705,0.27828,0.413188773,1
3706,1,0.3972,0.635905445,0.41706,0.667700717,0.43692,0.69949599,0.37734,0.604110173,0.35748,0.572314901,1
3707,1,0.4405,0.669811726,0.462525,0.703302312,0.48455,0.736792899,0.418475,0.63632114,0.39645,0.602830553,1
3708,1,0.4781,0.590083241,0.502005,0.619587403,0.52591,0.649091565,0.454195,0.560579079,0.43029,0.531074917,1
3709,1,0.5043,0.762081027,0.529515,0.800185078,0.55473,0.83828913,0.479085,0.723976976,0.45387,0.685872924,1
3710,1,0.4636,0.85550642,0.48678,0.898281741,0.50996,0.941057062,0.44042,0.812731099,0.41724,0.769955778,1
3711,1,0.4099,0.883201838,0.430395,0.92736193,0.45089,0.971522022,0.389405,0.839041746,0.36891,0.794881654,1
3712,1,0.3449,0.763749957,0.362145,0.801937455,0.37939,0.840124953,0.327655,0.725562459,0.31041,0.687374961,1
3713,1,0.2532,0.541816115,0.26586,0.568906921,0.27852,0.595997727,0.24054,0.514725309,0.22788,0.487634504,1
3714,1,0.1406,0.425433457,0.14763,0.44670513,0.15466,0.467976803,0.13357,0.404161784,0.12654,0.382890111,1
3715,1,0.0262,0.432244211,0.02751,0.453856422,0.02882,0.475468632,0.02489,0.410632,0.02358,0.38901979,1
3716,1,0,0.199295074,0,0.209259828,0,0.219224581,0,0.18933032,0,0.179365567,1
3717,1,0,0.270927131,0,0.284473488,0,0.298019844,0,0.257380774,0,0.243834418,1
3718,1,0,0.306062073,0,0.321365177,0,0.33666828,0,0.290758969,0,0.275455866,1
3719,1,0,0.420065314,0,0.44106858,0,0.462071845,0,0.399062048,0,0.378058783,1
3720,1,0,0.509275973,0,0.534739772,0,0.56020357,0,0.483812174,0,0.458348376,1
3721,1,0,0.480353177,0,0.504370836,0,0.528388495,0,0.456335518,0,0.432317859,1
3722,1,0,0.324450016,0,0.340672517,0,0.356895018,0,0.308227515,0,0.292005014,1
3723,1,0,0.302692592,0,0.317827222,0,0.332961851,0,0.287557962,0,0.272423333,1
3724,1,0,0.466654927,0,0.489987673,0,0.51332042,0,0.443322181,0,0.419989434,1
3725,1,0,0.67505753,0,0.708810407,0,0.742563283,0,0.641304654,0,0.607551777,1
3726,1,0.0476,0.376807451,0.04998,0.395647824,0.05236,0.414488196,0.04522,0.357967078,0.04284,0.339126706,1
3727,1,0.1306,0.31946224,0.13713,0.335435352,0.14366,0.351408464,0.12407,0.303489128,0.11754,0.287516016,1
3728,1,0.2459,0.143699497,0.258195,0.150884472,0.27049,0.158069447,0.233605,0.136514522,0.22131,0.129329547,1
3729,1,0.3497,0.156880021,0.367185,0.164724022,0.38467,0.172568023,0.332215,0.14903602,0.31473,0.141192019,1
3730,1,0.4365,0.188129231,0.458325,0.197535693,0.48015,0.206942154,0.414675,0.178722769,0.39285,0.169316308,1
3731,1,0.4947,0.203940868,0.519435,0.214137911,0.54417,0.224334955,0.469965,0.193743825,0.44523,0.183546781,1
3732,1,0.4811,0.163552999,0.505155,0.171730649,0.52921,0.179908299,0.457045,0.155375349,0.43299,0.147197699,1
3733,1,0.4833,0.134147346,0.507465,0.140854713,0.53163,0.147562081,0.459135,0.127439979,0.43497,0.120732611,1
3734,1,0.5991,0.06446109,0.629055,0.067684145,0.65901,0.070907199,0.569145,0.061238036,0.53919,0.058014981,1
3735,1,0.5007,0.092199042,0.525735,0.096808994,0.55077,0.101418946,0.475665,0.08758909,0.45063,0.082979138,1
3736,1,0.4215,0.086723067,0.442575,0.09105922,0.46365,0.095395374,0.400425,0.082386914,0.37935,0.07805076,1
3737,1,0.3054,0.114515245,0.32067,0.120241007,0.33594,0.12596677,0.29013,0.108789483,0.27486,0.103063721,1
3738,1,0.1696,0.102361403,0.17808,0.107479473,0.18656,0.112597543,0.16112,0.097243333,0.15264,0.092125263,1
3739,1,0.0767,0.043915614,0.080535,0.046111395,0.08437,0.048307175,0.072865,0.041719833,0.06903,0.039524053,1
3740,1,0.0025,0.032259069,0.002625,0.033872022,0.00275,0.035484976,0.002375,0.030646116,0.00225,0.029033162,1
3741,1,0,0.071506903,0,0.075082248,0,0.078657593,0,0.067931558,0,0.064356213,1
3742,1,0,0.15914017,0,0.167097179,0,0.175054187,0,0.151183162,0,0.143226153,1
3743,1,0,0.169080377,0,0.177534396,0,0.185988415,0,0.160626358,0,0.152172339,1
3744,1,0,0.173051119,0,0.181703675,0,0.190356231,0,0.164398563,0,0.155746007,1
3745,1,0,0.164876029,0,0.17311983,0,0.181363632,0,0.156632228,0,0.148388426,1
3746,1,0,0.063412562,0,0.06658319,0,0.069753818,0,0.060241934,0,0.057071306,1
3747,1,0,0.049323048,0,0.0517892,0,0.054255353,0,0.046856896,0,0.044390743,1
3748,1,0,0.037818015,0,0.039708916,0,0.041599817,0,0.035927114,0,0.034036214,1
3749,1,0,0.056692064,0,0.059526667,0,0.06236127,0,0.053857461,0,0.051022858,1
3750,1,0.1241,0.000874828,0.130305,0.000918569,0.13651,0.000962311,0.117895,0.000831087,0.11169,0.000787345,1
3751,1,0.1222,0,0.12831,0,0.13442,0,0.11609,0,0.10998,0,1
3752,1,0.2512,0,0.26376,0,0.27632,0,0.23864,0,0.22608,0,1
3753,1,0.3878,0,0.40719,0,0.42658,0,0.36841,0,0.34902,0,1
3754,1,0.4871,0.001588104,0.511455,0.001667509,0.53581,0.001746914,0.462745,0.001508699,0.43839,0.001429294,1
3755,1,0.5537,0.008447308,0.581385,0.008869673,0.60907,0.009292039,0.526015,0.008024943,0.49833,0.007602577,1
3756,1,0.5492,0.021065855,0.57666,0.022119148,0.60412,0.023172441,0.52174,0.020012562,0.49428,0.01895927,1
3757,1,0.5536,0.02987227,0.58128,0.031365884,0.60896,0.032859497,0.52592,0.028378657,0.49824,0.026885043,1
3758,1,0.5461,0.022448029,0.573405,0.02357043,0.60071,0.024692832,0.518795,0.021325628,0.49149,0.020203226,1
3759,1,0.5098,0.013479567,0.53529,0.014153545,0.56078,0.014827524,0.48431,0.012805589,0.45882,0.01213161,1
3760,1,0.4265,0.007557332,0.447825,0.007935199,0.46915,0.008313065,0.405175,0.007179465,0.38385,0.006801599,1
3761,1,0.3101,0.065613106,0.325605,0.068893761,0.34111,0.072174417,0.294595,0.062332451,0.27909,0.059051795,1
3762,1,0.1759,0.067543119,0.184695,0.070920275,0.19349,0.074297431,0.167105,0.064165963,0.15831,0.060788807,1
3763,1,0.0906,0.05716503,0.09513,0.060023282,0.09966,0.062881533,0.08607,0.054306779,0.08154,0.051448527,1
3764,1,0.0081,0.117857888,0.008505,0.123750782,0.00891,0.129643677,0.007695,0.111964994,0.00729,0.106072099,1
3765,1,0,0.149920866,0,0.157416909,0,0.164912953,0,0.142424823,0,0.134928779,1
3766,1,0,0.217291862,0,0.228156455,0,0.239021048,0,0.206427269,0,0.195562676,1
3767,1,0,0.19108361,0,0.200637791,0,0.210191971,0,0.18152943,0,0.171975249,1
3768,1,0,0.155939847,0,0.163736839,0,0.171533832,0,0.148142855,0,0.140345862,1
3769,1,0,0.217742935,0,0.228630082,0,0.239517229,0,0.206855788,0,0.195968642,1
3770,1,0,0.201601401,0,0.211681471,0,0.221761541,0,0.191521331,0,0.181441261,1
3771,1,0,0.091017783,0,0.095568672,0,0.100119561,0,0.086466894,0,0.081916005,1
3772,1,0,0.039890885,0,0.041885429,0,0.043879974,0,0.037896341,0,0.035901797,1
3773,1,0,0.02697273,0,0.028321367,0,0.029670003,0,0.025624094,0,0.024275457,1
3774,1,0.06,0.035254125,0.063,0.037016831,0.066,0.038779538,0.057,0.033491419,0.054,0.031728713,1
3775,1,0.1215,0.028206613,0.127575,0.029616944,0.13365,0.031027274,0.115425,0.026796282,0.10935,0.025385952,1
3776,1,0.2508,1.49E-05,0.26334,0.000015645,0.27588,0.00001639,0.23826,0.000014155,0.22572,0.00001341,1
3777,1,0.3959,0.000385017,0.415695,0.000404268,0.43549,0.000423519,0.376105,0.000365766,0.35631,0.000346515,1
3778,1,0.4885,0,0.512925,0,0.53735,0,0.464075,0,0.43965,0,1
3779,1,0.5839,0.005427793,0.613095,0.005699183,0.64229,0.005970572,0.554705,0.005156403,0.52551,0.004885014,1
3780,1,0.6002,0.019343045,0.63021,0.020310197,0.66022,0.02127735,0.57019,0.018375893,0.54018,0.017408741,1
3781,1,0.5814,0.062357236,0.61047,0.065475098,0.63954,0.06859296,0.55233,0.059239374,0.52326,0.056121512,1
3782,1,0.5694,0.12714605,0.59787,0.133503353,0.62634,0.139860655,0.54093,0.120788748,0.51246,0.114431445,1
3783,1,0.5128,0.079630241,0.53844,0.083611753,0.56408,0.087593265,0.48716,0.075648729,0.46152,0.071667217,1
3784,1,0.4113,0.033062447,0.431865,0.034715569,0.45243,0.036368692,0.390735,0.031409325,0.37017,0.029756202,1
3785,1,0.2989,0.023031026,0.313845,0.024182577,0.32879,0.025334129,0.283955,0.021879475,0.26901,0.020727923,1
3786,1,0.1584,0.064575166,0.16632,0.067803924,0.17424,0.071032683,0.15048,0.061346408,0.14256,0.058117649,1
3787,1,0.0753,0.069345854,0.079065,0.072813147,0.08283,0.076280439,0.071535,0.065878561,0.06777,0.062411269,1
3788,1,0.0051,0.06488511,0.005355,0.068129366,0.00561,0.071373621,0.004845,0.061640855,0.00459,0.058396599,1
3789,1,0,0.035859421,0,0.037652392,0,0.039445363,0,0.03406645,0,0.032273479,1
3790,1,0,0.112720452,0,0.118356475,0,0.123992497,0,0.107084429,0,0.101448407,1
3791,1,0,0.051642787,0,0.054224926,0,0.056807066,0,0.049060648,0,0.046478508,1
3792,1,0,0.041621186,0,0.043702245,0,0.045783305,0,0.039540127,0,0.037459067,1
3793,1,0,0.081753545,0,0.085841222,0,0.0899289,0,0.077665868,0,0.073578191,1
3794,1,0,0.065346025,0,0.068613326,0,0.071880628,0,0.062078724,0,0.058811423,1
3795,1,0,0.070552856,0,0.074080499,0,0.077608142,0,0.067025213,0,0.06349757,1
3796,1,0,0.14872022,0,0.156156231,0,0.163592242,0,0.141284209,0,0.133848198,1
3797,1,0,0.214430436,0,0.225151958,0,0.23587348,0,0.203708914,0,0.192987392,1
3798,1,0.1173,0.20369713,0.123165,0.213881987,0.12903,0.224066843,0.111435,0.193512274,0.10557,0.183327417,1
3799,1,0.1091,0.16158022,0.114555,0.169659231,0.12001,0.177738242,0.103645,0.153501209,0.09819,0.145422198,1
3800,1,0.2543,0.139353916,0.267015,0.146321612,0.27973,0.153289308,0.241585,0.13238622,0.22887,0.125418524,1
3801,1,0.4103,0.037866671,0.430815,0.039760005,0.45133,0.041653338,0.389785,0.035973337,0.36927,0.034080004,1
3802,1,0.5368,0.004774356,0.56364,0.005013074,0.59048,0.005251792,0.50996,0.004535638,0.48312,0.00429692,1
3803,1,0.6338,0.019569334,0.66549,0.020547801,0.69718,0.021526267,0.60211,0.018590867,0.57042,0.017612401,1
3804,1,0.6642,0.035872445,0.69741,0.037666067,0.73062,0.03945969,0.63099,0.034078823,0.59778,0.032285201,1
3805,1,0.6187,0.077863842,0.649635,0.081757034,0.68057,0.085650226,0.587765,0.07397065,0.55683,0.070077458,1
3806,1,0.6035,0.126199067,0.633675,0.13250902,0.66385,0.138818974,0.573325,0.119889114,0.54315,0.11357916,1
3807,1,0.5322,0.247383356,0.55881,0.259752524,0.58542,0.272121692,0.50559,0.235014188,0.47898,0.22264502,1
3808,1,0.3911,0.407447278,0.410655,0.427819642,0.43021,0.448192006,0.371545,0.387074914,0.35199,0.36670255,1
3809,1,0.2873,0.393048167,0.301665,0.412700575,0.31603,0.432352984,0.272935,0.373395759,0.25857,0.35374335,1
3810,1,0.1572,0.37749964,0.16506,0.396374622,0.17292,0.415249604,0.14934,0.358624658,0.14148,0.339749676,1
3811,1,0.0753,0.282226861,0.079065,0.296338204,0.08283,0.310449547,0.071535,0.268115518,0.06777,0.254004175,1
3812,1,0,0.484792292,0,0.509031907,0,0.533271521,0,0.460552677,0,0.436313063,1
3813,1,0,0.724796295,0,0.76103611,0,0.797275925,0,0.68855648,0,0.652316666,1
3814,1,0,0.821047485,0,0.862099859,0,0.903152234,0,0.779995111,0,0.738942737,1
3815,1,0,0.653370082,0,0.686038586,0,0.71870709,0,0.620701578,0,0.588033074,1
3816,1,0,0.29946968,0,0.314443164,0,0.329416648,0,0.284496196,0,0.269522712,1
3817,1,0,0.455556154,0,0.478333962,0,0.501111769,0,0.432778346,0,0.410000539,1
3818,1,0,0.547511041,0,0.574886593,0,0.602262145,0,0.520135489,0,0.492759937,1
3819,1,0,0.864881098,0,0.908125153,0,0.951369208,0,0.821637043,0,0.778392988,1
3820,1,0,0.821696997,0,0.862781847,0,0.903866697,0,0.780612147,0,0.739527297,1
3821,1,0,0.72983098,0,0.766322529,0,0.802814078,0,0.693339431,0,0.656847882,1
3822,1,0.1204,0.668930411,0.12642,0.702376932,0.13244,0.735823452,0.11438,0.63548389,0.10836,0.60203737,1
3823,1,0.1029,0.358677596,0.108045,0.376611476,0.11319,0.394545356,0.097755,0.340743716,0.09261,0.322809836,1
3824,1,0.2414,0.214688614,0.25347,0.225423045,0.26554,0.236157475,0.22933,0.203954183,0.21726,0.193219753,1
