Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
,,,,,,,,4528,77748,3455
,,,,,,,,4529,80720,3587
,,,,,,,,4530,81958,3642
,,,,,,,,4531,83110,3693
,,,,,,,,4532,85134,3783
,,,,,,,,4533,86781,3856
,,,,,,,,4534,88154,3917
,,,,,,,,4535,87916,3907
,,,,,,,,4536,83971,3732
,,,,,,,,4537,82961,3687
,,,,,,,,4538,80720,3587
,,,,,,,,4539,76659,3407
,,,,,,,,4540,71680,3185
,,,,,,,,4541,67226,2987
,,,,,,,,4542,62505,2778
,,,,,,,,4543,57386,2550
,,,,,,,,4544,52934,2352
,,,,,,,,4545,52186,2319
,,,,,,,,4546,53210,2364
,,,,,,,,4547,53832,2392
,,,,,,,,4548,55083,2448
,,,,,,,,4549,58840,2615
,,,,,,,,4550,62804,2791
,,,,,,,,4551,66944,2975
,,,,,,,,4552,71946,3197
,,,,,,,,4553,76281,3390
,,,,,,,,4554,79201,3520
,,,,,,,,4555,81326,3614
,,,,,,,,4556,82404,3662
,,,,,,,,4557,84212,3742
,,,,,,,,4558,86611,3849
,,,,,,,,4559,87003,3866
,,,,,,,,4560,83102,3693
,,,,,,,,4561,82264,3656
,,,,,,,,4562,81893,3639
,,,,,,,,4563,78259,3478
,,,,,,,,4564,74014,3289
,,,,,,,,4565,70286,3123
,,,,,,,,4566,66771,2967
,,,,,,,,4567,60837,2703
,,,,,,,,4568,57464,2553
,,,,,,,,4569,56769,2523
,,,,,,,,4570,58355,2593
,,,,,,,,4571,60550,2691
,,,,,,,,4572,62825,2792
,,,,,,,,4573,68261,3033
,,,,,,,,4574,72652,3229
,,,,,,,,4575,74507,3311
,,,,,,,,4576,75704,3364
,,,,,,,,4577,78044,3468
,,,,,,,,4578,79530,3534
,,,,,,,,4579,79064,3513
,,,,,,,,4580,79719,3543
,,,,,,,,4581,81928,3641
,,,,,,,,4582,86715,3854
,,,,,,,,4583,89920,3996
,,,,,,,,4584,90386,4017
,,,,,,,,4585,81905,3640
,,,,,,,,4586,72550,3224
,,,,,,,,4587,67791,3012
,,,,,,,,4588,63437,2819
,,,,,,,,4589,59989,2666
,,,,,,,,4590,58847,2615
,,,,,,,,4591,58255,2589
,,,,,,,,4592,55827,2481
,,,,,,,,4593,54987,2443
,,,,,,,,4594,56038,2490
,,,,,,,,4595,58001,2577
,,,,,,,,4596,59807,2658
,,,,,,,,4597,65124,2894
,,,,,,,,4598,70244,3121
,,,,,,,,4599,72584,3225
,,,,,,,,4600,73868,3283
,,,,,,,,4601,75870,3372
,,,,,,,,4602,77703,3453
,,,,,,,,4603,78012,3467
,,,,,,,,4604,77993,3466
,,,,,,,,4605,79766,3545
,,,,,,,,4606,83869,3727
,,,,,,,,4607,87114,3871
,,,,,,,,4608,87875,3905
,,,,,,,,4609,79722,3543
,,,,,,,,4610,69904,3106
,,,,,,,,4611,65504,2911
,,,,,,,,4612,61624,2738
,,,,,,,,4613,58573,2603
,,,,,,,,4614,57564,2558
,,,,,,,,4615,57402,2551
,,,,,,,,4616,55312,2458
,,,,,,,,4617,54655,2429
,,,,,,,,4618,55997,2488
,,,,,,,,4619,57737,2566
,,,,,,,,4620,59637,2650
,,,,,,,,4621,64570,2869
,,,,,,,,4622,69705,3098
,,,,,,,,4623,71146,3162
,,,,,,,,4624,71597,3182
,,,,,,,,4625,73260,3256
,,,,,,,,4626,74908,3329
,,,,,,,,4627,75318,3347
,,,,,,,,4628,76244,3388
,,,,,,,,4629,78366,3482
,,,,,,,,4630,83096,3693
,,,,,,,,4631,86381,3839
,,,,,,,,4632,87403,3884
,,,,,,,,4633,79828,3547
,,,,,,,,4634,70270,3123
,,,,,,,,4635,65923,2929
,,,,,,,,4636,61868,2749
,,,,,,,,4637,58532,2601
,,,,,,,,4638,57486,2554
,,,,,,,,4639,57064,2536
,,,,,,,,4640,54944,2441
,,,,,,,,4641,54426,2418
,,,,,,,,4642,55952,2486
,,,,,,,,4643,58238,2588
,,,,,,,,4644,60499,2688
,,,,,,,,4645,65648,2917
,,,,,,,,4646,70928,3152
,,,,,,,,4647,73131,3250
,,,,,,,,4648,74294,3301
,,,,,,,,4649,76935,3419
,,,,,,,,4650,79052,3513
,,,,,,,,4651,79604,3537
,,,,,,,,4652,80610,3582
,,,,,,,,4653,82440,3664
,,,,,,,,4654,87440,3886
,,,,,,,,4655,90775,4034
,,,,,,,,4656,91609,4071
,,,,,,,,4657,82894,3684
,,,,,,,,4658,72603,3226
,,,,,,,,4659,67822,3014
,,,,,,,,4660,63228,2810
,,,,,,,,4661,59738,2655
,,,,,,,,4662,58274,2589
,,,,,,,,4663,57482,2554
,,,,,,,,4664,55246,2455
,,,,,,,,4665,55197,2453
,,,,,,,,4666,57342,2548
,,,,,,,,4667,59773,2656
,,,,,,,,4668,61849,2748
,,,,,,,,4669,67012,2978
,,,,,,,,4670,72559,3224
,,,,,,,,4671,74949,3331
,,,,,,,,4672,75865,3371
,,,,,,,,4673,77705,3453
,,,,,,,,4674,78808,3502
,,,,,,,,4675,78864,3505
,,,,,,,,4676,79955,3553
,,,,,,,,4677,81994,3644
,,,,,,,,4678,86552,3846
,,,,,,,,4679,89819,3991
,,,,,,,,4680,91064,4047
,,,,,,,,4681,82716,3676
,,,,,,,,4682,71019,3156
,,,,,,,,4683,66167,2940
,,,,,,,,4684,61377,2727
,,,,,,,,4685,57418,2551
,,,,,,,,4686,55170,2452
,,,,,,,,4687,55976,2487
,,,,,,,,4688,52574,2336
,,,,,,,,4689,52243,2321
,,,,,,,,4690,54157,2406
,,,,,,,,4691,55584,2470
,,,,,,,,4692,57331,2548
,,,,,,,,4693,61045,2713
,,,,,,,,4694,65285,2901
,,,,,,,,4695,68762,3056
,,,,,,,,4696,74081,3292
,,,,,,,,4697,79189,3519
,,,,,,,,4698,82195,3653
,,,,,,,,4699,84102,3737
,,,,,,,,4700,85038,3779
,,,,,,,,4701,86055,3824
,,,,,,,,4702,87647,3895
,,,,,,,,4703,87924,3907
,,,,,,,,4704,84298,3746
,,,,,,,,4705,82844,3681
,,,,,,,,4706,80358,3571
,,,,,,,,4707,75711,3364
,,,,,,,,4708,70321,3125
,,,,,,,,4709,65464,2909
,,,,,,,,4710,60324,2681
,,,,,,,,4711,54928,2441
,,,,,,,,4712,50803,2257
,,,,,,,,4713,50570,2247
,,,,,,,,4714,52164,2318
,,,,,,,,4715,53233,2365
,,,,,,,,4716,54452,2420
,,,,,,,,4717,57467,2554
,,,,,,,,4718,61755,2744
,,,,,,,,4719,65811,2924
,,,,,,,,4720,70646,3139
,,,,,,,,4721,74759,3322
,,,,,,,,4722,76928,3419
,,,,,,,,4723,78428,3485
,,,,,,,,4724,79505,3533
,,,,,,,,4725,81046,3602
,,,,,,,,4726,82666,3674
,,,,,,,,4727,82544,3668
,,,,,,,,4728,78516,3489
,,,,,,,,4729,77919,3463
,,,,,,,,4730,77648,3451
,,,,,,,,4731,74013,3289
,,,,,,,,4732,69631,3094
,,,,,,,,4733,65894,2928
,,,,,,,,4734,62510,2778
,,,,,,,,4735,56458,2509
,,,,,,,,4736,53734,2388
,,,,,,,,4737,54112,2404
,,,,,,,,4738,56395,2506
,,,,,,,,4739,59631,2650
,,,,,,,,4740,62766,2789
,,,,,,,,4741,69076,3070
,,,,,,,,4742,75277,3345
,,,,,,,,4743,78410,3484
,,,,,,,,4744,79769,3545
,,,,,,,,4745,81390,3617
,,,,,,,,4746,82793,3679
,,,,,,,,4747,82967,3687
,,,,,,,,4748,83662,3718
,,,,,,,,4749,85350,3793
,,,,,,,,4750,89974,3998
,,,,,,,,4751,92795,4124
,,,,,,,,4752,93156,4140
,,,,,,,,4753,84146,3739
,,,,,,,,4754,73733,3277
,,,,,,,,4755,69150,3073
,,,,,,,,4756,64392,2861
,,,,,,,,4757,61013,2711
,,,,,,,,4758,59684,2652
,,,,,,,,4759,59113,2627
,,,,,,,,4760,56594,2515
,,,,,,,,4761,56754,2522
,,,,,,,,4762,58966,2620
,,,,,,,,4763,61823,2747
,,,,,,,,4764,64514,2867
,,,,,,,,4765,70767,3145
,,,,,,,,4766,76500,3400
,,,,,,,,4767,78830,3503
,,,,,,,,4768,79374,3527
,,,,,,,,4769,81081,3603
,,,,,,,,4770,83052,3691
,,,,,,,,4771,83507,3711
,,,,,,,,4772,84639,3761
,,,,,,,,4773,86775,3856
,,,,,,,,4774,91717,4076
,,,,,,,,4775,94889,4217
,,,,,,,,4776,95796,4257
,,,,,,,,4777,86973,3865
,,,,,,,,4778,76045,3379
,,,,,,,,4779,70999,3155
,,,,,,,,4780,66145,2939
,,,,,,,,4781,62444,2775
,,,,,,,,4782,60888,2706
,,,,,,,,4783,60074,2669
,,,,,,,,4784,57532,2557
,,,,,,,,4785,57764,2567
,,,,,,,,4786,60135,2672
,,,,,,,,4787,63022,2801
,,,,,,,,4788,65738,2921
,,,,,,,,4789,72043,3201
,,,,,,,,4790,78040,3468
,,,,,,,,4791,80865,3594
,,,,,,,,4792,81805,3635
,,,,,,,,4793,83681,3719
,,,,,,,,4794,85305,3791
,,,,,,,,4795,85662,3807
,,,,,,,,4796,87223,3876
,,,,,,,,4797,89232,3965
,,,,,,,,4798,94148,4184
,,,,,,,,4799,97354,4326
,,,,,,,,4800,98139,4361
,,,,,,,,4801,89139,3961
,,,,,,,,4802,77643,3450
,,,,,,,,4803,72324,3214
,,,,,,,,4804,67164,2985
,,,,,,,,4805,63371,2816
,,,,,,,,4806,61759,2744
,,,,,,,,4807,61018,2711
,,,,,,,,4808,58256,2589
,,,,,,,,4809,58523,2601
,,,,,,,,4810,61127,2716
,,,,,,,,4811,63987,2843
,,,,,,,,4812,66559,2958
,,,,,,,,4813,72659,3229
,,,,,,,,4814,79162,3518
,,,,,,,,4815,82135,3650
,,,,,,,,4816,83402,3706
,,,,,,,,4817,85609,3804
,,,,,,,,4818,87118,3871
,,,,,,,,4819,87290,3879
,,,,,,,,4820,88927,3952
,,,,,,,,4821,91499,4066
,,,,,,,,4822,96839,4303
,,,,,,,,4823,100237,4455
,,,,,,,,4824,101070,4492
,,,,,,,,4825,91828,4081
,,,,,,,,4826,79986,3554
,,,,,,,,4827,74527,3312
,,,,,,,,4828,69310,3080
,,,,,,,,4829,65315,2902
,,,,,,,,4830,63472,2821
,,,,,,,,4831,62372,2772
,,,,,,,,4832,59395,2639
,,,,,,,,4833,59877,2661
,,,,,,,,4834,62480,2776
,,,,,,,,4835,65398,2906
,,,,,,,,4836,67981,3021
,,,,,,,,4837,74539,3312
,,,,,,,,4838,81111,3604
,,,,,,,,4839,84120,3738
,,,,,,,,4840,84995,3777
,,,,,,,,4841,86603,3849
,,,,,,,,4842,87324,3881
,,,,,,,,4843,86453,3842
,,,,,,,,4844,87665,3896
,,,,,,,,4845,89851,3993
,,,,,,,,4846,94922,4218
,,,,,,,,4847,99007,4400
,,,,,,,,4848,99926,4441
,,,,,,,,4849,90551,4024
,,,,,,,,4850,77787,3457
,,,,,,,,4851,72148,3206
,,,,,,,,4852,66787,2968
,,,,,,,,4853,62362,2771
,,,,,,,,4854,59893,2661
,,,,,,,,4855,60727,2698
,,,,,,,,4856,56707,2520
,,,,,,,,4857,56435,2508
,,,,,,,,4858,58242,2588
,,,,,,,,4859,59609,2649
,,,,,,,,4860,61470,2732
,,,,,,,,4861,65930,2930
,,,,,,,,4862,70907,3151
,,,,,,,,4863,75527,3356
,,,,,,,,4864,80930,3596
,,,,,,,,4865,85696,3808
,,,,,,,,4866,88341,3926
,,,,,,,,4867,90268,4011
,,,,,,,,4868,92449,4108
,,,,,,,,4869,94584,4203
,,,,,,,,4870,96749,4299
,,,,,,,,4871,97459,4331
,,,,,,,,4872,93837,4170
,,,,,,,,4873,92549,4113
,,,,,,,,4874,89814,3991
,,,,,,,,4875,84473,3754
,,,,,,,,4876,78365,3482
,,,,,,,,4877,72996,3244
,,,,,,,,4878,67518,3000
,,,,,,,,4879,61580,2736
,,,,,,,,4880,56711,2520
,,,,,,,,4881,55679,2474
,,,,,,,,4882,56664,2518
,,,,,,,,4883,57099,2537
,,,,,,,,4884,58345,2593
,,,,,,,,4885,62445,2775
,,,,,,,,4886,67179,2985
,,,,,,,,4887,71703,3186
,,,,,,,,4888,76885,3417
,,,,,,,,4889,81769,3634
,,,,,,,,4890,84769,3767
,,,,,,,,4891,87273,3878
,,,,,,,,4892,89432,3974
,,,,,,,,4893,91824,4081
,,,,,,,,4894,94373,4194
,,,,,,,,4895,94898,4217
,,,,,,,,4896,90938,4041
,,,,,,,,4897,90047,4002
,,,,,,,,4898,89368,3971
,,,,,,,,4899,84616,3760
,,,,,,,,4900,79375,3527
,,,,,,,,4901,74901,3328
,,,,,,,,4902,70658,3140
,,,,,,,,4903,63419,2818
,,,,,,,,4904,59648,2651
,,,,,,,,4905,59591,2648
,,,,,,,,4906,61747,2744
,,,,,,,,4907,64400,2862
,,,,,,,,4908,66572,2958
,,,,,,,,4909,72354,3215
,,,,,,,,4910,77930,3463
,,,,,,,,4911,80549,3579
,,,,,,,,4912,81819,3636
,,,,,,,,4913,84077,3736
,,,,,,,,4914,85547,3802
,,,,,,,,4915,85504,3800
,,,,,,,,4916,86745,3855
,,,,,,,,4917,89003,3955
,,,,,,,,4918,94247,4188
,,,,,,,,4919,97663,4340
,,,,,,,,4920,98477,4376
,,,,,,,,4921,89268,3967
,,,,,,,,4922,78075,3470
,,,,,,,,4923,72985,3243
,,,,,,,,4924,68123,3027
,,,,,,,,4925,64421,2863
,,,,,,,,4926,62969,2798
,,,,,,,,4927,62330,2770
,,,,,,,,4928,59426,2641
,,,,,,,,4929,59393,2639
,,,,,,,,4930,61781,2745
,,,,,,,,4931,64286,2857
,,,,,,,,4932,66464,2953
,,,,,,,,4933,72347,3215
,,,,,,,,4934,78319,3480
,,,,,,,,4935,81145,3606
,,,,,,,,4936,82486,3666
,,,,,,,,4937,84792,3768
,,,,,,,,4938,86554,3846
,,,,,,,,4939,86762,3856
,,,,,,,,4940,88531,3934
,,,,,,,,4941,91333,4059
,,,,,,,,4942,97128,4316
,,,,,,,,4943,101046,4490
,,,,,,,,4944,102284,4545
,,,,,,,,4945,93153,4140
,,,,,,,,4946,81491,3621
,,,,,,,,4947,76006,3378
,,,,,,,,4948,71071,3158
,,,,,,,,4949,67037,2979
,,,,,,,,4950,65342,2904
,,,,,,,,4951,64329,2859
,,,,,,,,4952,61224,2721
,,,,,,,,4953,61266,2722
,,,,,,,,4954,63638,2828
,,,,,,,,4955,66053,2935
,,,,,,,,4956,68273,3034
,,,,,,,,4957,74516,3311
,,,,,,,,4958,80356,3571
,,,,,,,,4959,82859,3682
,,,,,,,,4960,83844,3726
,,,,,,,,4961,86053,3824
,,,,,,,,4962,87701,3897
,,,,,,,,4963,87649,3895
,,,,,,,,4964,89281,3968
,,,,,,,,4965,91882,4083
,,,,,,,,4966,97610,4338
,,,,,,,,4967,101846,4526
,,,,,,,,4968,103087,4581
,,,,,,,,4969,93879,4172
,,,,,,,,4970,82566,3669
,,,,,,,,4971,76998,3422
,,,,,,,,4972,71721,3187
,,,,,,,,4973,67549,3002
,,,,,,,,4974,65951,2931
,,,,,,,,4975,64931,2885
,,,,,,,,4976,61815,2747
,,,,,,,,4977,61453,2731
,,,,,,,,4978,63420,2818
,,,,,,,,4979,65619,2916
,,,,,,,,4980,67711,3009
,,,,,,,,4981,73968,3287
,,,,,,,,4982,80215,3565
,,,,,,,,4983,83049,3691
,,,,,,,,4984,84235,3743
,,,,,,,,4985,86169,3829
,,,,,,,,4986,87346,3882
,,,,,,,,4987,86748,3855
,,,,,,,,4988,88243,3921
,,,,,,,,4989,91236,4054
,,,,,,,,4990,96639,4295
,,,,,,,,4991,100636,4472
,,,,,,,,4992,101474,4509
,,,,,,,,4993,92016,4089
,,,,,,,,4994,80859,3593
,,,,,,,,4995,75235,3343
,,,,,,,,4996,70153,3117
,,,,,,,,4997,66129,2939
,,,,,,,,4998,64472,2865
,,,,,,,,4999,63460,2820
,,,,,,,,5000,60136,2672
,,,,,,,,5001,59709,2653
,,,,,,,,5002,61958,2753
,,,,,,,,5003,64517,2867
,,,,,,,,5004,66683,2963
,,,,,,,,5005,72981,3243
,,,,,,,,5006,79079,3514
,,,,,,,,5007,81753,3633
,,,,,,,,5008,82944,3686
,,,,,,,,5009,84987,3777
,,,,,,,,5010,86586,3848
,,,,,,,,5011,86601,3848
,,,,,,,,5012,87862,3905
,,,,,,,,5013,90378,4016
,,,,,,,,5014,95585,4248
,,,,,,,,5015,99551,4424
,,,,,,,,5016,101023,4489
,,,,,,,,5017,91617,4071
,,,,,,,,5018,78511,3489
,,,,,,,,5019,72709,3231
,,,,,,,,5020,67464,2998
,,,,,,,,5021,63092,2804
,,,,,,,,5022,60584,2692
,,,,,,,,5023,61540,2735
,,,,,,,,5024,57300,2546
,,,,,,,,5025,56859,2527
,,,,,,,,5026,58813,2613
,,,,,,,,5027,60290,2679
,,,,,,,,5028,62049,2757
,,,,,,,,5029,66434,2952
,,,,,,,,5030,71292,3168
,,,,,,,,5031,75678,3363
,,,,,,,,5032,81163,3607
,,,,,,,,5033,86014,3822
,,,,,,,,5034,88793,3946
,,,,,,,,5035,91186,4052
,,,,,,,,5036,93689,4163
,,,,,,,,5037,95581,4248
,,,,,,,,5038,97797,4346
,,,,,,,,5039,98458,4375
,,,,,,,,5040,94966,4220
,,,,,,,,5041,93772,4167
,,,,,,,,5042,90797,4035
,,,,,,,,5043,85094,3781
,,,,,,,,5044,78755,3500
,,,,,,,,5045,73069,3247
,,,,,,,,5046,67365,2994
,,,,,,,,5047,61539,2735
,,,,,,,,5048,56519,2511
,,,,,,,,5049,56199,2497
,,,,,,,,5050,58299,2591
,,,,,,,,5051,59746,2655
,,,,,,,,5052,61619,2738
,,,,,,,,5053,65814,2925
,,,,,,,,5054,70469,3131
,,,,,,,,5055,74846,3326
,,,,,,,,5056,80469,3576
,,,,,,,,5057,85640,3806
,,,,,,,,5058,88894,3950
,,,,,,,,5059,91471,4065
,,,,,,,,5060,93702,4164
,,,,,,,,5061,95844,4259
,,,,,,,,5062,98252,4366
,,,,,,,,5063,99150,4406
,,,,,,,,5064,95533,4245
,,,,,,,,5065,94667,4207
,,,,,,,,5066,93691,4164
,,,,,,,,5067,88343,3926
,,,,,,,,5068,82609,3671
,,,,,,,,5069,77662,3451
,,,,,,,,5070,72850,3237
,,,,,,,,5071,65070,2892
,,,,,,,,5072,60989,2710
,,,,,,,,5073,61408,2729
,,,,,,,,5074,64265,2856
,,,,,,,,5075,67461,2998
,,,,,,,,5076,70419,3129
,,,,,,,,5077,77193,3430
,,,,,,,,5078,83808,3724
,,,,,,,,5079,86945,3864
,,,,,,,,5080,88179,3919
,,,,,,,,5081,90344,4015
,,,,,,,,5082,92274,4101
,,,,,,,,5083,92812,4124
,,,,,,,,5084,94725,4210
,,,,,,,,5085,97288,4323
,,,,,,,,5086,102708,4564
,,,,,,,,5087,106871,4749
,,,,,,,,5088,108244,4810
,,,,,,,,5089,98587,4381
,,,,,,,,5090,85846,3815
,,,,,,,,5091,79520,3534
,,,,,,,,5092,73511,3267
,,,,,,,,5093,68963,3065
,,,,,,,,5094,66915,2974
,,,,,,,,5095,65669,2918
,,,,,,,,5096,62296,2768
,,,,,,,,5097,62014,2756
,,,,,,,,5098,64612,2871
,,,,,,,,5099,67517,3000
,,,,,,,,5100,70285,3123
,,,,,,,,5101,77194,3430
,,,,,,,,5102,83970,3732
,,,,,,,,5103,87167,3874
,,,,,,,,5104,88171,3918
,,,,,,,,5105,90181,4008
,,,,,,,,5106,92117,4094
,,,,,,,,5107,92540,4112
,,,,,,,,5108,94794,4213
,,,,,,,,5109,97757,4344
,,,,,,,,5110,103463,4598
,,,,,,,,5111,107928,4796
,,,,,,,,5112,109847,4882
,,,,,,,,5113,99789,4435
,,,,,,,,5114,87445,3886
,,,,,,,,5115,81180,3608
,,,,,,,,5116,75134,3339
,,,,,,,,5117,70369,3127
,,,,,,,,5118,68260,3033
,,,,,,,,5119,66743,2966
,,,,,,,,5120,63052,2802
,,,,,,,,5121,62998,2799
,,,,,,,,5122,65693,2919
,,,,,,,,5123,68516,3045
,,,,,,,,5124,70798,3146
,,,,,,,,5125,77737,3454
,,,,,,,,5126,84205,3742
,,,,,,,,5127,87307,3880
,,,,,,,,5128,88390,3928
,,,,,,,,5129,90846,4037
,,,,,,,,5130,92537,4112
,,,,,,,,5131,93113,4138
,,,,,,,,5132,95315,4236
,,,,,,,,5133,98371,4372
,,,,,,,,5134,103828,4614
,,,,,,,,5135,108179,4807
,,,,,,,,5136,109896,4884
,,,,,,,,5137,99669,4429
,,,,,,,,5138,87733,3899
,,,,,,,,5139,81303,3613
,,,,,,,,5140,75482,3354
,,,,,,,,5141,70792,3146
,,,,,,,,5142,68911,3062
,,,,,,,,5143,67353,2993
,,,,,,,,5144,63557,2824
,,,,,,,,5145,63170,2807
,,,,,,,,5146,65581,2914
,,,,,,,,5147,68237,3032
,,,,,,,,5148,70485,3132
,,,,,,,,5149,77461,3442
,,,,,,,,5150,83895,3728
,,,,,,,,5151,86951,3864
,,,,,,,,5152,88034,3912
,,,,,,,,5153,90445,4019
,,,,,,,,5154,92079,4092
,,,,,,,,5155,92456,4109
,,,,,,,,5156,94456,4198
,,,,,,,,5157,97329,4325
,,,,,,,,5158,102851,4571
,,,,,,,,5159,107327,4770
,,,,,,,,5160,109159,4851
,,,,,,,,5161,98917,4396
,,,,,,,,5162,86829,3859
,,,,,,,,5163,80530,3579
,,,,,,,,5164,74958,3331
,,,,,,,,5165,70325,3125
,,,,,,,,5166,68220,3032
,,,,,,,,5167,66609,2960
,,,,,,,,5168,62796,2790
,,,,,,,,5169,62642,2784
,,,,,,,,5170,65250,2900
,,,,,,,,5171,67906,3018
,,,,,,,,5172,70002,3111
,,,,,,,,5173,76689,3408
,,,,,,,,5174,83001,3688
,,,,,,,,5175,85967,3820
,,,,,,,,5176,87185,3874
,,,,,,,,5177,89764,3989
,,,,,,,,5178,90962,4042
,,,,,,,,5179,90949,4042
,,,,,,,,5180,92414,4107
,,,,,,,,5181,95323,4236
,,,,,,,,5182,100941,4486
,,,,,,,,5183,105733,4699
,,,,,,,,5184,107532,4779
,,,,,,,,5185,97795,4346
,,,,,,,,5186,84533,3757
,,,,,,,,5187,78357,3482
,,,,,,,,5188,72549,3224
,,,,,,,,5189,67762,3011
,,,,,,,,5190,65121,2894
,,,,,,,,5191,65790,2924
,,,,,,,,5192,60368,2683
,,,,,,,,5193,60825,2703
,,,,,,,,5194,62367,2771
,,,,,,,,5195,62759,2789
,,,,,,,,5196,63553,2824
,,,,,,,,5197,68299,3035
,,,,,,,,5198,71746,3188
,,,,,,,,5199,75661,3362
,,,,,,,,5200,80967,3598
,,,,,,,,5201,86049,3824
,,,,,,,,5202,88527,3934
,,,,,,,,5203,91204,4053
,,,,,,,,5204,94011,4178
,,,,,,,,5205,96009,4267
,,,,,,,,5206,98111,4360
,,,,,,,,5207,98761,4389
,,,,,,,,5208,95559,4247
,,,,,,,,5209,93851,4171
,,,,,,,,5210,91841,4081
,,,,,,,,5211,86812,3858
,,,,,,,,5212,80722,3587
,,,,,,,,5213,75049,3335
,,,,,,,,5214,69652,3095
,,,,,,,,5215,63830,2836
,,,,,,,,5216,58040,2579
,,,,,,,,5217,58562,2602
,,,,,,,,5218,60181,2674
,,,,,,,,5219,60655,2695
,,,,,,,,5220,61562,2736
,,,,,,,,5221,65740,2921
,,,,,,,,5222,68543,3046
,,,,,,,,5223,72313,3213
,,,,,,,,5224,77361,3438
,,,,,,,,5225,81866,3638
,,,,,,,,5226,83947,3731
,,,,,,,,5227,86672,3852
,,,,,,,,5228,89137,3961
,,,,,,,,5229,91415,4062
,,,,,,,,5230,93245,4144
,,,,,,,,5231,93322,4147
,,,,,,,,5232,89888,3995
,,,,,,,,5233,88740,3944
,,,,,,,,5234,88707,3942
,,,,,,,,5235,84319,3747
,,,,,,,,5236,79374,3527
,,,,,,,,5237,74756,3322
,,,,,,,,5238,70902,3151
,,,,,,,,5239,64246,2855
,,,,,,,,5240,60391,2684
,,,,,,,,5241,60446,2686
,,,,,,,,5242,63196,2808
,,,,,,,,5243,66431,2952
,,,,,,,,5244,69079,3070
,,,,,,,,5245,75947,3375
,,,,,,,,5246,82291,3657
,,,,,,,,5247,85274,3789
,,,,,,,,5248,86740,3855
,,,,,,,,5249,89220,3965
,,,,,,,,5250,90359,4015
,,,,,,,,5251,90940,4041
,,,,,,,,5252,92585,4114
,,,,,,,,5253,95688,4252
,,,,,,,,5254,100439,4463
,,,,,,,,5255,103961,4620
,,,,,,,,5256,105037,4668
,,,,,,,,5257,95456,4242
,,,,,,,,5258,83722,3720
,,,,,,,,5259,77694,3453
,,,,,,,,5260,72257,3211
,,,,,,,,5261,67929,3019
,,,,,,,,5262,66122,2938
,,,,,,,,5263,65156,2895
,,,,,,,,5264,61682,2741
,,,,,,,,5265,61770,2745
,,,,,,,,5266,64709,2875
,,,,,,,,5267,68350,3037
,,,,,,,,5268,71402,3173
,,,,,,,,5269,78439,3486
,,,,,,,,5270,84560,3758
,,,,,,,,5271,87210,3876
,,,,,,,,5272,87671,3896
,,,,,,,,5273,89864,3993
,,,,,,,,5274,90843,4037
,,,,,,,,5275,91299,4057
,,,,,,,,5276,92747,4122
,,,,,,,,5277,95395,4239
,,,,,,,,5278,100322,4458
,,,,,,,,5279,103817,4614
,,,,,,,,5280,105030,4668
,,,,,,,,5281,95323,4236
,,,,,,,,5282,83965,3731
,,,,,,,,5283,78028,3467
,,,,,,,,5284,72526,3223
,,,,,,,,5285,68110,3027
,,,,,,,,5286,66574,2958
,,,,,,,,5287,65380,2905
,,,,,,,,5288,61890,2750
,,,,,,,,5289,61484,2732
,,,,,,,,5290,64141,2850
,,,,,,,,5291,66442,2952
,,,,,,,,5292,67849,3015
,,,,,,,,5293,73847,3282
,,,,,,,,5294,79517,3534
,,,,,,,,5295,81871,3638
,,,,,,,,5296,82585,3670
,,,,,,,,5297,84826,3770
,,,,,,,,5298,86318,3836
,,,,,,,,5299,86939,3863
,,,,,,,,5300,88793,3946
,,,,,,,,5301,91767,4078
,,,,,,,,5302,96694,4297
,,,,,,,,5303,100413,4462
,,,,,,,,5304,101377,4505
,,,,,,,,5305,91999,4088
,,,,,,,,5306,80360,3571
,,,,,,,,5307,74669,3318
,,,,,,,,5308,69668,3096
,,,,,,,,5309,65604,2915
,,,,,,,,5310,64182,2852
,,,,,,,,5311,63567,2825
,,,,,,,,5312,60189,2675
,,,,,,,,5313,60310,2680
,,,,,,,,5314,63450,2820
,,,,,,,,5315,66688,2963
,,,,,,,,5316,69534,3090
,,,,,,,,5317,76568,3403
,,,,,,,,5318,83130,3694
,,,,,,,,5319,86477,3843
,,,,,,,,5320,87927,3907
,,,,,,,,5321,90757,4033
,,,,,,,,5322,92332,4103
,,,,,,,,5323,92970,4132
,,,,,,,,5324,94750,4211
,,,,,,,,5325,98052,4357
,,,,,,,,5326,103183,4585
,,,,,,,,5327,107257,4766
,,,,,,,,5328,108551,4824
,,,,,,,,5329,98422,4374
,,,,,,,,5330,86517,3845
,,,,,,,,5331,80102,3560
,,,,,,,,5332,74484,3310
,,,,,,,,5333,69797,3102
,,,,,,,,5334,67857,3015
,,,,,,,,5335,66306,2946
,,,,,,,,5336,62328,2770
,,,,,,,,5337,61941,2752
,,,,,,,,5338,64575,2870
,,,,,,,,5339,67184,2985
,,,,,,,,5340,69461,3087
,,,,,,,,5341,76318,3391
,,,,,,,,5342,82685,3674
,,,,,,,,5343,85642,3806
,,,,,,,,5344,86434,3841
