Time_Index,NG_scenario_4,None
1640,4.9815,0
1641,4.9815,0
1642,4.9815,0
1643,4.9815,0
1644,4.9815,0
1645,4.9815,0
1646,4.9815,0
1647,4.9815,0
1648,4.9815,0
1649,4.9815,0
1650,4.9815,0
1651,4.9815,0
1652,4.9815,0
1653,4.9815,0
1654,4.9815,0
1655,4.9815,0
1656,4.9815,0
1657,4.9815,0
1658,4.9815,0
1659,4.9815,0
1660,4.9815,0
1661,4.9815,0
1662,4.9815,0
1663,4.9815,0
1664,4.9815,0
1665,4.9815,0
1666,4.9815,0
1667,4.9815,0
1668,4.9815,0
1669,4.9815,0
1670,4.9815,0
1671,4.9815,0
1672,4.9815,0
1673,4.9815,0
1674,4.9815,0
1675,4.9815,0
1676,4.9815,0
1677,4.9815,0
1678,4.9815,0
1679,4.9815,0
1680,4.9815,0
1681,4.9815,0
1682,4.9815,0
1683,4.9815,0
1684,4.9815,0
1685,4.9815,0
1686,4.9815,0
1687,4.9815,0
1688,4.9815,0
1689,4.9815,0
1690,4.9815,0
1691,4.9815,0
1692,4.9815,0
1693,4.9815,0
1694,4.9815,0
1695,4.9815,0
1696,4.9815,0
1697,4.9815,0
1698,4.9815,0
1699,4.9815,0
1700,4.9815,0
1701,4.9815,0
1702,4.9815,0
1703,4.9815,0
1704,4.9815,0
1705,4.9815,0
1706,4.9815,0
1707,4.9815,0
1708,4.9815,0
1709,4.9815,0
1710,4.9815,0
1711,4.9815,0
1712,4.9815,0
1713,4.9815,0
1714,4.9815,0
1715,4.9815,0
1716,4.9815,0
1717,4.9815,0
1718,4.9815,0
1719,4.9815,0
1720,4.9815,0
1721,4.9815,0
1722,4.9815,0
1723,4.9815,0
1724,4.9815,0
1725,4.9815,0
1726,4.9815,0
1727,4.9815,0
1728,4.9815,0
1729,4.9815,0
1730,4.9815,0
1731,4.9815,0
1732,4.9815,0
1733,4.9815,0
1734,4.9815,0
1735,4.9815,0
1736,4.9815,0
1737,4.9815,0
1738,4.9815,0
1739,4.9815,0
1740,4.9815,0
1741,4.9815,0
1742,4.9815,0
1743,4.9815,0
1744,4.9815,0
1745,4.9815,0
1746,4.9815,0
1747,4.9815,0
1748,4.9815,0
1749,4.9815,0
1750,4.9815,0
1751,4.9815,0
1752,4.9815,0
1753,4.9815,0
1754,4.9815,0
1755,4.9815,0
1756,4.9815,0
1757,4.9815,0
1758,4.9815,0
1759,4.9815,0
1760,4.9815,0
1761,4.9815,0
1762,4.9815,0
1763,4.9815,0
1764,4.9815,0
1765,4.9815,0
1766,4.9815,0
1767,4.9815,0
1768,4.9815,0
1769,4.9815,0
1770,4.9815,0
1771,4.9815,0
1772,4.9815,0
1773,4.9815,0
1774,4.9815,0
1775,4.9815,0
1776,4.9815,0
1777,4.9815,0
1778,4.9815,0
1779,4.9815,0
1780,4.9815,0
1781,4.9815,0
1782,4.9815,0
1783,4.9815,0
1784,4.9815,0
1785,4.9815,0
1786,4.9815,0
1787,4.9815,0
1788,4.9815,0
1789,4.9815,0
1790,4.9815,0
1791,4.9815,0
1792,4.9815,0
1793,4.9815,0
1794,4.9815,0
1795,4.9815,0
1796,4.9815,0
1797,4.9815,0
1798,4.9815,0
1799,4.9815,0
1800,4.9815,0
1801,4.9815,0
1802,4.9815,0
1803,4.9815,0
1804,4.9815,0
1805,4.9815,0
1806,4.9815,0
1807,4.9815,0
1808,4.9815,0
1809,4.9815,0
1810,4.9815,0
1811,4.9815,0
1812,4.9815,0
1813,4.9815,0
1814,4.9815,0
1815,4.9815,0
1816,4.9815,0
1817,4.9815,0
1818,4.9815,0
1819,4.9815,0
1820,4.9815,0
1821,4.9815,0
1822,4.9815,0
1823,4.9815,0
1824,4.9815,0
1825,4.9815,0
1826,4.9815,0
1827,4.9815,0
1828,4.9815,0
1829,4.9815,0
1830,4.9815,0
1831,4.9815,0
1832,4.9815,0
1833,4.9815,0
1834,4.9815,0
1835,4.9815,0
1836,4.9815,0
1837,4.9815,0
1838,4.9815,0
1839,4.9815,0
1840,4.9815,0
1841,4.9815,0
1842,4.9815,0
1843,4.9815,0
1844,4.9815,0
1845,4.9815,0
1846,4.9815,0
1847,4.9815,0
1848,4.9815,0
1849,4.9815,0
1850,4.9815,0
1851,4.9815,0
1852,4.9815,0
1853,4.9815,0
1854,4.9815,0
1855,4.9815,0
1856,4.9815,0
1857,4.9815,0
1858,4.9815,0
1859,4.9815,0
1860,4.9815,0
1861,4.9815,0
1862,4.9815,0
1863,4.9815,0
1864,4.9815,0
1865,4.9815,0
1866,4.9815,0
1867,4.9815,0
1868,4.9815,0
1869,4.9815,0
1870,4.9815,0
1871,4.9815,0
1872,4.9815,0
1873,4.9815,0
1874,4.9815,0
1875,4.9815,0
1876,4.9815,0
1877,4.9815,0
1878,4.9815,0
1879,4.9815,0
1880,4.9815,0
1881,4.9815,0
1882,4.9815,0
1883,4.9815,0
1884,4.9815,0
1885,4.9815,0
1886,4.9815,0
1887,4.9815,0
1888,4.9815,0
1889,4.9815,0
1890,4.9815,0
1891,4.9815,0
1892,4.9815,0
1893,4.9815,0
1894,4.9815,0
1895,4.9815,0
1896,4.9815,0
1897,4.9815,0
1898,4.9815,0
1899,4.9815,0
1900,4.9815,0
1901,4.9815,0
1902,4.9815,0
1903,4.9815,0
1904,4.9815,0
1905,4.9815,0
1906,4.9815,0
1907,4.9815,0
1908,4.9815,0
1909,4.9815,0
1910,4.9815,0
1911,4.9815,0
1912,4.9815,0
1913,4.9815,0
1914,4.9815,0
1915,4.9815,0
1916,4.9815,0
1917,4.9815,0
1918,4.9815,0
1919,4.9815,0
1920,4.9815,0
1921,4.9815,0
1922,4.9815,0
1923,4.9815,0
1924,4.9815,0
1925,4.9815,0
1926,4.9815,0
1927,4.9815,0
1928,4.9815,0
1929,4.9815,0
1930,4.9815,0
1931,4.9815,0
1932,4.9815,0
1933,4.9815,0
1934,4.9815,0
1935,4.9815,0
1936,4.9815,0
1937,4.9815,0
1938,4.9815,0
1939,4.9815,0
1940,4.9815,0
1941,4.9815,0
1942,4.9815,0
1943,4.9815,0
1944,4.9815,0
1945,4.9815,0
1946,4.9815,0
1947,4.9815,0
1948,4.9815,0
1949,4.9815,0
1950,4.9815,0
1951,4.9815,0
1952,4.9815,0
1953,4.9815,0
1954,4.9815,0
1955,4.9815,0
1956,4.9815,0
1957,4.9815,0
1958,4.9815,0
1959,4.9815,0
1960,4.9815,0
1961,4.9815,0
1962,4.9815,0
1963,4.9815,0
1964,4.9815,0
1965,4.9815,0
1966,4.9815,0
1967,4.9815,0
1968,4.9815,0
1969,4.9815,0
1970,4.9815,0
1971,4.9815,0
1972,4.9815,0
1973,4.9815,0
1974,4.9815,0
1975,4.9815,0
1976,4.9815,0
1977,4.9815,0
1978,4.9815,0
1979,4.9815,0
1980,4.9815,0
1981,4.9815,0
1982,4.9815,0
1983,4.9815,0
1984,4.9815,0
1985,4.9815,0
1986,4.9815,0
1987,4.9815,0
1988,4.9815,0
1989,4.9815,0
1990,4.9815,0
1991,4.9815,0
1992,4.9815,0
1993,4.9815,0
1994,4.9815,0
1995,4.9815,0
1996,4.9815,0
1997,4.9815,0
1998,4.9815,0
1999,4.9815,0
2000,4.9815,0
2001,4.9815,0
2002,4.9815,0
2003,4.9815,0
2004,4.9815,0
2005,4.9815,0
2006,4.9815,0
2007,4.9815,0
2008,4.9815,0
2009,4.9815,0
2010,4.9815,0
2011,4.9815,0
2012,4.9815,0
2013,4.9815,0
2014,4.9815,0
2015,4.9815,0
2016,4.9815,0
2017,4.9815,0
2018,4.9815,0
2019,4.9815,0
2020,4.9815,0
2021,4.9815,0
2022,4.9815,0
2023,4.9815,0
2024,4.9815,0
2025,4.9815,0
2026,4.9815,0
2027,4.9815,0
2028,4.9815,0
2029,4.9815,0
2030,4.9815,0
2031,4.9815,0
2032,4.9815,0
2033,4.9815,0
2034,4.9815,0
2035,4.9815,0
2036,4.9815,0
2037,4.9815,0
2038,4.9815,0
2039,4.9815,0
2040,4.9815,0
2041,4.9815,0
2042,4.9815,0
2043,4.9815,0
2044,4.9815,0
2045,4.9815,0
2046,4.9815,0
2047,4.9815,0
2048,4.9815,0
2049,4.9815,0
2050,4.9815,0
2051,4.9815,0
2052,4.9815,0
2053,4.9815,0
2054,4.9815,0
2055,4.9815,0
2056,4.9815,0
2057,4.9815,0
2058,4.9815,0
2059,4.9815,0
2060,4.9815,0
2061,4.9815,0
2062,4.9815,0
2063,4.9815,0
2064,4.9815,0
2065,4.9815,0
2066,4.9815,0
2067,4.9815,0
2068,4.9815,0
2069,4.9815,0
2070,4.9815,0
2071,4.9815,0
2072,4.9815,0
2073,4.9815,0
2074,4.9815,0
2075,4.9815,0
2076,4.9815,0
2077,4.9815,0
2078,4.9815,0
2079,4.9815,0
2080,4.9815,0
2081,4.9815,0
2082,4.9815,0
2083,4.9815,0
2084,4.9815,0
2085,4.9815,0
2086,4.9815,0
2087,4.9815,0
2088,4.9815,0
2089,4.9815,0
2090,4.9815,0
2091,4.9815,0
2092,4.9815,0
2093,4.9815,0
2094,4.9815,0
2095,4.9815,0
2096,4.9815,0
2097,4.9815,0
2098,4.9815,0
2099,4.9815,0
2100,4.9815,0
2101,4.9815,0
2102,4.9815,0
2103,4.9815,0
2104,4.9815,0
2105,4.9815,0
2106,4.9815,0
2107,4.9815,0
2108,4.9815,0
2109,4.9815,0
2110,4.9815,0
2111,4.9815,0
2112,4.9815,0
2113,4.9815,0
2114,4.9815,0
2115,4.9815,0
2116,4.9815,0
2117,4.9815,0
2118,4.9815,0
2119,4.9815,0
2120,4.9815,0
2121,4.9815,0
2122,4.9815,0
2123,4.9815,0
2124,4.9815,0
2125,4.9815,0
2126,4.9815,0
2127,4.9815,0
2128,4.9815,0
2129,4.9815,0
2130,4.9815,0
2131,4.9815,0
2132,4.9815,0
2133,4.9815,0
2134,4.9815,0
2135,4.9815,0
2136,4.9815,0
2137,4.9815,0
2138,4.9815,0
2139,4.9815,0
2140,4.9815,0
2141,4.9815,0
2142,4.9815,0
2143,4.9815,0
2144,4.9815,0
2145,4.9815,0
2146,4.9815,0
2147,4.9815,0
2148,4.9815,0
2149,4.9815,0
2150,4.9815,0
2151,4.9815,0
2152,4.9815,0
2153,4.9815,0
2154,4.9815,0
2155,4.9815,0
2156,4.9815,0
2157,4.9815,0
2158,4.9815,0
2159,4.9815,0
2160,4.9815,0
2161,4.9815,0
2162,4.9815,0
2163,4.9815,0
2164,4.9815,0
2165,4.9815,0
2166,4.9815,0
2167,4.9815,0
2168,4.9815,0
2169,4.9815,0
2170,4.9815,0
2171,4.9815,0
2172,4.9815,0
2173,4.9815,0
2174,4.9815,0
2175,4.9815,0
2176,4.9815,0
2177,4.9815,0
2178,4.9815,0
2179,4.9815,0
2180,4.9815,0
2181,4.9815,0
2182,4.9815,0
2183,4.9815,0
2184,4.9815,0
2185,4.293,0
2186,4.293,0
2187,4.293,0
2188,4.293,0
2189,4.293,0
2190,4.293,0
2191,4.293,0
2192,4.293,0
2193,4.293,0
2194,4.293,0
2195,4.293,0
2196,4.293,0
2197,4.293,0
2198,4.293,0
2199,4.293,0
2200,4.293,0
2201,4.293,0
2202,4.293,0
2203,4.293,0
2204,4.293,0
2205,4.293,0
2206,4.293,0
2207,4.293,0
2208,4.293,0
2209,4.293,0
2210,4.293,0
2211,4.293,0
2212,4.293,0
2213,4.293,0
2214,4.293,0
2215,4.293,0
2216,4.293,0
2217,4.293,0
2218,4.293,0
2219,4.293,0
2220,4.293,0
2221,4.293,0
2222,4.293,0
2223,4.293,0
2224,4.293,0
2225,4.293,0
2226,4.293,0
2227,4.293,0
2228,4.293,0
2229,4.293,0
2230,4.293,0
2231,4.293,0
2232,4.293,0
2233,4.293,0
2234,4.293,0
2235,4.293,0
2236,4.293,0
2237,4.293,0
2238,4.293,0
2239,4.293,0
2240,4.293,0
2241,4.293,0
2242,4.293,0
2243,4.293,0
2244,4.293,0
2245,4.293,0
2246,4.293,0
2247,4.293,0
2248,4.293,0
2249,4.293,0
2250,4.293,0
2251,4.293,0
2252,4.293,0
2253,4.293,0
2254,4.293,0
2255,4.293,0
2256,4.293,0
2257,4.293,0
2258,4.293,0
2259,4.293,0
2260,4.293,0
2261,4.293,0
2262,4.293,0
2263,4.293,0
2264,4.293,0
2265,4.293,0
2266,4.293,0
2267,4.293,0
2268,4.293,0
2269,4.293,0
2270,4.293,0
2271,4.293,0
2272,4.293,0
2273,4.293,0
2274,4.293,0
2275,4.293,0
2276,4.293,0
2277,4.293,0
2278,4.293,0
2279,4.293,0
2280,4.293,0
2281,4.293,0
2282,4.293,0
2283,4.293,0
2284,4.293,0
2285,4.293,0
2286,4.293,0
2287,4.293,0
2288,4.293,0
2289,4.293,0
2290,4.293,0
2291,4.293,0
2292,4.293,0
2293,4.293,0
2294,4.293,0
2295,4.293,0
2296,4.293,0
2297,4.293,0
2298,4.293,0
2299,4.293,0
2300,4.293,0
2301,4.293,0
2302,4.293,0
2303,4.293,0
2304,4.293,0
2305,4.293,0
2306,4.293,0
2307,4.293,0
2308,4.293,0
2309,4.293,0
2310,4.293,0
2311,4.293,0
2312,4.293,0
2313,4.293,0
2314,4.293,0
2315,4.293,0
2316,4.293,0
2317,4.293,0
2318,4.293,0
2319,4.293,0
2320,4.293,0
2321,4.293,0
2322,4.293,0
2323,4.293,0
2324,4.293,0
2325,4.293,0
2326,4.293,0
2327,4.293,0
2328,4.293,0
2329,4.293,0
2330,4.293,0
2331,4.293,0
2332,4.293,0
2333,4.293,0
2334,4.293,0
2335,4.293,0
2336,4.293,0
2337,4.293,0
2338,4.293,0
2339,4.293,0
2340,4.293,0
2341,4.293,0
2342,4.293,0
2343,4.293,0
2344,4.293,0
2345,4.293,0
2346,4.293,0
2347,4.293,0
2348,4.293,0
2349,4.293,0
2350,4.293,0
2351,4.293,0
2352,4.293,0
2353,4.293,0
2354,4.293,0
2355,4.293,0
2356,4.293,0
2357,4.293,0
2358,4.293,0
2359,4.293,0
2360,4.293,0
2361,4.293,0
2362,4.293,0
2363,4.293,0
2364,4.293,0
2365,4.293,0
2366,4.293,0
2367,4.293,0
2368,4.293,0
2369,4.293,0
2370,4.293,0
2371,4.293,0
2372,4.293,0
2373,4.293,0
2374,4.293,0
2375,4.293,0
2376,4.293,0
2377,4.293,0
2378,4.293,0
2379,4.293,0
2380,4.293,0
2381,4.293,0
2382,4.293,0
2383,4.293,0
2384,4.293,0
2385,4.293,0
2386,4.293,0
2387,4.293,0
2388,4.293,0
2389,4.293,0
2390,4.293,0
2391,4.293,0
2392,4.293,0
2393,4.293,0
2394,4.293,0
2395,4.293,0
2396,4.293,0
2397,4.293,0
2398,4.293,0
2399,4.293,0
2400,4.293,0
2401,4.293,0
2402,4.293,0
2403,4.293,0
2404,4.293,0
2405,4.293,0
2406,4.293,0
2407,4.293,0
2408,4.293,0
2409,4.293,0
2410,4.293,0
2411,4.293,0
2412,4.293,0
2413,4.293,0
2414,4.293,0
2415,4.293,0
2416,4.293,0
2417,4.293,0
2418,4.293,0
2419,4.293,0
2420,4.293,0
2421,4.293,0
2422,4.293,0
2423,4.293,0
2424,4.293,0
2425,4.293,0
2426,4.293,0
2427,4.293,0
2428,4.293,0
2429,4.293,0
2430,4.293,0
2431,4.293,0
2432,4.293,0
2433,4.293,0
2434,4.293,0
2435,4.293,0
2436,4.293,0
2437,4.293,0
2438,4.293,0
2439,4.293,0
2440,4.293,0
2441,4.293,0
2442,4.293,0
2443,4.293,0
2444,4.293,0
2445,4.293,0
2446,4.293,0
2447,4.293,0
2448,4.293,0
2449,4.293,0
2450,4.293,0
2451,4.293,0
2452,4.293,0
2453,4.293,0
2454,4.293,0
2455,4.293,0
2456,4.293,0
2457,4.293,0
2458,4.293,0
2459,4.293,0
2460,4.293,0
2461,4.293,0
2462,4.293,0
2463,4.293,0
2464,4.293,0
2465,4.293,0
2466,4.293,0
2467,4.293,0
2468,4.293,0
2469,4.293,0
2470,4.293,0
2471,4.293,0
2472,4.293,0
2473,4.293,0
2474,4.293,0
2475,4.293,0
2476,4.293,0
2477,4.293,0
2478,4.293,0
2479,4.293,0
2480,4.293,0
2481,4.293,0
2482,4.293,0
2483,4.293,0
2484,4.293,0
2485,4.293,0
2486,4.293,0
2487,4.293,0
2488,4.293,0
2489,4.293,0
2490,4.293,0
2491,4.293,0
2492,4.293,0
2493,4.293,0
2494,4.293,0
2495,4.293,0
2496,4.293,0
2497,4.293,0
2498,4.293,0
2499,4.293,0
2500,4.293,0
2501,4.293,0
2502,4.293,0
2503,4.293,0
2504,4.293,0
2505,4.293,0
2506,4.293,0
2507,4.293,0
2508,4.293,0
2509,4.293,0
2510,4.293,0
2511,4.293,0
2512,4.293,0
2513,4.293,0
2514,4.293,0
2515,4.293,0
2516,4.293,0
2517,4.293,0
2518,4.293,0
2519,4.293,0
2520,4.293,0
2521,4.293,0
2522,4.293,0
2523,4.293,0
2524,4.293,0
2525,4.293,0
2526,4.293,0
2527,4.293,0
2528,4.293,0
2529,4.293,0
2530,4.293,0
2531,4.293,0
2532,4.293,0
2533,4.293,0
2534,4.293,0
2535,4.293,0
2536,4.293,0
2537,4.293,0
2538,4.293,0
2539,4.293,0
2540,4.293,0
2541,4.293,0
2542,4.293,0
2543,4.293,0
2544,4.293,0
2545,4.293,0
2546,4.293,0
2547,4.293,0
2548,4.293,0
2549,4.293,0
2550,4.293,0
2551,4.293,0
2552,4.293,0
2553,4.293,0
2554,4.293,0
2555,4.293,0
2556,4.293,0
2557,4.293,0
2558,4.293,0
2559,4.293,0
2560,4.293,0
2561,4.293,0
2562,4.293,0
2563,4.293,0
2564,4.293,0
2565,4.293,0
2566,4.293,0
2567,4.293,0
2568,4.293,0
2569,4.293,0
2570,4.293,0
2571,4.293,0
2572,4.293,0
2573,4.293,0
2574,4.293,0
2575,4.293,0
2576,4.293,0
2577,4.293,0
2578,4.293,0
2579,4.293,0
2580,4.293,0
2581,4.293,0
2582,4.293,0
2583,4.293,0
2584,4.293,0
2585,4.293,0
2586,4.293,0
2587,4.293,0
2588,4.293,0
2589,4.293,0
2590,4.293,0
2591,4.293,0
2592,4.293,0
2593,4.293,0
2594,4.293,0
2595,4.293,0
2596,4.293,0
2597,4.293,0
2598,4.293,0
2599,4.293,0
2600,4.293,0
2601,4.293,0
2602,4.293,0
2603,4.293,0
2604,4.293,0
2605,4.293,0
2606,4.293,0
2607,4.293,0
2608,4.293,0
2609,4.293,0
2610,4.293,0
2611,4.293,0
2612,4.293,0
2613,4.293,0
2614,4.293,0
2615,4.293,0
2616,4.293,0
2617,4.293,0
2618,4.293,0
2619,4.293,0
2620,4.293,0
2621,4.293,0
2622,4.293,0
2623,4.293,0
2624,4.293,0
2625,4.293,0
2626,4.293,0
2627,4.293,0
2628,4.293,0
2629,4.293,0
2630,4.293,0
2631,4.293,0
2632,4.293,0
2633,4.293,0
2634,4.293,0
2635,4.293,0
2636,4.293,0
2637,4.293,0
2638,4.293,0
2639,4.293,0
2640,4.293,0
2641,4.293,0
2642,4.293,0
2643,4.293,0
2644,4.293,0
2645,4.293,0
2646,4.293,0
2647,4.293,0
2648,4.293,0
2649,4.293,0
2650,4.293,0
2651,4.293,0
2652,4.293,0
2653,4.293,0
2654,4.293,0
2655,4.293,0
2656,4.293,0
2657,4.293,0
2658,4.293,0
2659,4.293,0
2660,4.293,0
2661,4.293,0
2662,4.293,0
2663,4.293,0
2664,4.293,0
2665,4.293,0
2666,4.293,0
2667,4.293,0
2668,4.293,0
2669,4.293,0
2670,4.293,0
2671,4.293,0
2672,4.293,0
2673,4.293,0
2674,4.293,0
2675,4.293,0
2676,4.293,0
2677,4.293,0
2678,4.293,0
2679,4.293,0
2680,4.293,0
2681,4.293,0
2682,4.293,0
2683,4.293,0
2684,4.293,0
2685,4.293,0
2686,4.293,0
2687,4.293,0
2688,4.293,0
2689,4.293,0
2690,4.293,0
2691,4.293,0
2692,4.293,0
2693,4.293,0
2694,4.293,0
2695,4.293,0
2696,4.293,0
2697,4.293,0
2698,4.293,0
2699,4.293,0
2700,4.293,0
2701,4.293,0
2702,4.293,0
2703,4.293,0
2704,4.293,0
2705,4.293,0
2706,4.293,0
2707,4.293,0
2708,4.293,0
2709,4.293,0
2710,4.293,0
2711,4.293,0
2712,4.293,0
2713,4.293,0
2714,4.293,0
2715,4.293,0
2716,4.293,0
2717,4.293,0
2718,4.293,0
2719,4.293,0
2720,4.293,0
2721,4.293,0
2722,4.293,0
2723,4.293,0
2724,4.293,0
2725,4.293,0
2726,4.293,0
2727,4.293,0
2728,4.293,0
2729,4.293,0
2730,4.293,0
2731,4.293,0
2732,4.293,0
2733,4.293,0
2734,4.293,0
2735,4.293,0
2736,4.293,0
2737,4.293,0
2738,4.293,0
2739,4.293,0
2740,4.293,0
2741,4.293,0
2742,4.293,0
2743,4.293,0
2744,4.293,0
2745,4.293,0
2746,4.293,0
2747,4.293,0
2748,4.293,0
2749,4.293,0
2750,4.293,0
2751,4.293,0
2752,4.293,0
2753,4.293,0
2754,4.293,0
2755,4.293,0
2756,4.293,0
2757,4.293,0
2758,4.293,0
2759,4.293,0
2760,4.293,0
2761,4.293,0
2762,4.293,0
2763,4.293,0
2764,4.293,0
2765,4.293,0
2766,4.293,0
2767,4.293,0
2768,4.293,0
2769,4.293,0
2770,4.293,0
2771,4.293,0
2772,4.293,0
2773,4.293,0
2774,4.293,0
2775,4.293,0
2776,4.293,0
2777,4.293,0
2778,4.293,0
2779,4.293,0
2780,4.293,0
2781,4.293,0
2782,4.293,0
2783,4.293,0
2784,4.293,0
2785,4.293,0
2786,4.293,0
2787,4.293,0
2788,4.293,0
2789,4.293,0
2790,4.293,0
2791,4.293,0
2792,4.293,0
2793,4.293,0
2794,4.293,0
2795,4.293,0
2796,4.293,0
2797,4.293,0
2798,4.293,0
2799,4.293,0
2800,4.293,0
2801,4.293,0
2802,4.293,0
2803,4.293,0
2804,4.293,0
2805,4.293,0
2806,4.293,0
2807,4.293,0
2808,4.293,0
2809,4.293,0
2810,4.293,0
2811,4.293,0
2812,4.293,0
2813,4.293,0
2814,4.293,0
2815,4.293,0
2816,4.293,0
2817,4.293,0
2818,4.293,0
2819,4.293,0
2820,4.293,0
2821,4.293,0
2822,4.293,0
2823,4.293,0
2824,4.293,0
2825,4.293,0
2826,4.293,0
2827,4.293,0
2828,4.293,0
2829,4.293,0
2830,4.293,0
2831,4.293,0
2832,4.293,0
2833,4.293,0
2834,4.293,0
2835,4.293,0
2836,4.293,0
2837,4.293,0
2838,4.293,0
2839,4.293,0
2840,4.293,0
2841,4.293,0
2842,4.293,0
2843,4.293,0
2844,4.293,0
2845,4.293,0
2846,4.293,0
2847,4.293,0
2848,4.293,0
2849,4.293,0
2850,4.293,0
2851,4.293,0
2852,4.293,0
2853,4.293,0
2854,4.293,0
2855,4.293,0
2856,4.293,0
2857,4.293,0
2858,4.293,0
2859,4.293,0
2860,4.293,0
2861,4.293,0
2862,4.293,0
2863,4.293,0
2864,4.293,0
2865,4.293,0
2866,4.293,0
2867,4.293,0
2868,4.293,0
2869,4.293,0
2870,4.293,0
2871,4.293,0
2872,4.293,0
2873,4.293,0
2874,4.293,0
2875,4.293,0
2876,4.293,0
2877,4.293,0
2878,4.293,0
2879,4.293,0
2880,4.293,0
2881,4.293,0
2882,4.293,0
2883,4.293,0
2884,4.293,0
2885,4.293,0
2886,4.293,0
2887,4.293,0
2888,4.293,0
2889,4.293,0
2890,4.293,0
2891,4.293,0
2892,4.293,0
2893,4.293,0
2894,4.293,0
2895,4.293,0
2896,4.293,0
2897,4.293,0
2898,4.293,0
2899,4.293,0
2900,4.293,0
2901,4.293,0
2902,4.293,0
2903,4.293,0
2904,4.293,0
2905,2.6325,0
2906,2.6325,0
2907,2.6325,0
2908,2.6325,0
2909,2.6325,0
2910,2.6325,0
2911,2.6325,0
2912,2.6325,0
2913,2.6325,0
2914,2.6325,0
2915,2.6325,0
2916,2.6325,0
2917,2.6325,0
2918,2.6325,0
2919,2.6325,0
2920,2.6325,0
2921,2.6325,0
2922,2.6325,0
2923,2.6325,0
2924,2.6325,0
2925,2.6325,0
2926,2.6325,0
2927,2.6325,0
2928,2.6325,0
2929,2.6325,0
2930,2.6325,0
2931,2.6325,0
2932,2.6325,0
2933,2.6325,0
2934,2.6325,0
2935,2.6325,0
2936,2.6325,0
2937,2.6325,0
2938,2.6325,0
2939,2.6325,0
2940,2.6325,0
2941,2.6325,0
2942,2.6325,0
2943,2.6325,0
2944,2.6325,0
2945,2.6325,0
2946,2.6325,0
2947,2.6325,0
2948,2.6325,0
2949,2.6325,0
2950,2.6325,0
2951,2.6325,0
2952,2.6325,0
2953,2.6325,0
2954,2.6325,0
2955,2.6325,0
2956,2.6325,0
2957,2.6325,0
2958,2.6325,0
2959,2.6325,0
2960,2.6325,0
2961,2.6325,0
2962,2.6325,0
2963,2.6325,0
2964,2.6325,0
2965,2.6325,0
2966,2.6325,0
2967,2.6325,0
2968,2.6325,0
2969,2.6325,0
2970,2.6325,0
2971,2.6325,0
2972,2.6325,0
2973,2.6325,0
2974,2.6325,0
2975,2.6325,0
2976,2.6325,0
2977,2.6325,0
2978,2.6325,0
2979,2.6325,0
2980,2.6325,0
2981,2.6325,0
2982,2.6325,0
2983,2.6325,0
2984,2.6325,0
2985,2.6325,0
2986,2.6325,0
2987,2.6325,0
2988,2.6325,0
2989,2.6325,0
2990,2.6325,0
2991,2.6325,0
2992,2.6325,0
2993,2.6325,0
2994,2.6325,0
2995,2.6325,0
2996,2.6325,0
2997,2.6325,0
2998,2.6325,0
2999,2.6325,0
3000,2.6325,0
3001,2.6325,0
3002,2.6325,0
3003,2.6325,0
3004,2.6325,0
3005,2.6325,0
3006,2.6325,0
3007,2.6325,0
3008,2.6325,0
3009,2.6325,0
3010,2.6325,0
3011,2.6325,0
3012,2.6325,0
3013,2.6325,0
3014,2.6325,0
3015,2.6325,0
3016,2.6325,0
3017,2.6325,0
3018,2.6325,0
3019,2.6325,0
3020,2.6325,0
3021,2.6325,0
3022,2.6325,0
3023,2.6325,0
3024,2.6325,0
3025,2.6325,0
3026,2.6325,0
3027,2.6325,0
3028,2.6325,0
3029,2.6325,0
3030,2.6325,0
3031,2.6325,0
3032,2.6325,0
3033,2.6325,0
3034,2.6325,0
3035,2.6325,0
3036,2.6325,0
3037,2.6325,0
3038,2.6325,0
3039,2.6325,0
3040,2.6325,0
3041,2.6325,0
3042,2.6325,0
3043,2.6325,0
3044,2.6325,0
3045,2.6325,0
3046,2.6325,0
3047,2.6325,0
3048,2.6325,0
3049,2.6325,0
3050,2.6325,0
3051,2.6325,0
3052,2.6325,0
3053,2.6325,0
3054,2.6325,0
3055,2.6325,0
3056,2.6325,0
3057,2.6325,0
3058,2.6325,0
3059,2.6325,0
3060,2.6325,0
3061,2.6325,0
3062,2.6325,0
3063,2.6325,0
3064,2.6325,0
3065,2.6325,0
3066,2.6325,0
3067,2.6325,0
3068,2.6325,0
3069,2.6325,0
3070,2.6325,0
3071,2.6325,0
3072,2.6325,0
3073,2.6325,0
3074,2.6325,0
3075,2.6325,0
3076,2.6325,0
3077,2.6325,0
3078,2.6325,0
3079,2.6325,0
3080,2.6325,0
3081,2.6325,0
3082,2.6325,0
3083,2.6325,0
3084,2.6325,0
3085,2.6325,0
3086,2.6325,0
3087,2.6325,0
3088,2.6325,0
3089,2.6325,0
3090,2.6325,0
3091,2.6325,0
3092,2.6325,0
3093,2.6325,0
3094,2.6325,0
3095,2.6325,0
3096,2.6325,0
3097,2.6325,0
3098,2.6325,0
3099,2.6325,0
3100,2.6325,0
3101,2.6325,0
3102,2.6325,0
3103,2.6325,0
3104,2.6325,0
3105,2.6325,0
3106,2.6325,0
3107,2.6325,0
3108,2.6325,0
3109,2.6325,0
