Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1_scen1,Load_MW_z1_scen2,Load_MW_z1_scen3,Load_MW_z2_scen1,Load_MW_z2_scen2,Load_MW_z2_scen3,Load_MW_z3_scen1,Load_MW_z3_scen2,Load_MW_z3_scen3
,,,,,,,,265,7842,8234.1,7449.9,2239,2350.95,2127.05,1069,1122.45,1015.55
,,,,,,,,266,7529,7905.45,7152.55,2150,2257.5,2042.5,1026,1077.3,974.7
,,,,,,,,267,7381,7750.05,7011.95,2108,2213.4,2002.6,1006,1056.3,955.7
,,,,,,,,268,7378,7746.9,7009.1,2107,2212.35,2001.65,1005,1055.25,954.75
,,,,,,,,269,7607,7987.35,7226.65,2172,2280.6,2063.4,1037,1088.85,985.15
,,,,,,,,270,8322,8738.1,7905.9,2376,2494.8,2257.2,1135,1191.75,1078.25
,,,,,,,,271,9608,10088.4,9127.6,2744,2881.2,2606.8,1310,1375.5,1244.5
,,,,,,,,272,10497,11021.85,9972.15,2998,3147.9,2848.1,1431,1502.55,1359.45
,,,,,,,,273,10744,11281.2,10206.8,3068,3221.4,2914.6,1464,1537.2,1390.8
,,,,,,,,274,10919,11464.95,10373.05,3119,3274.95,2963.05,1489,1563.45,1414.55
,,,,,,,,275,11073,11626.65,10519.35,3162,3320.1,3003.9,1509,1584.45,1433.55
,,,,,,,,276,11112,11667.6,10556.4,3173,3331.65,3014.35,1515,1590.75,1439.25
,,,,,,,,277,11068,11621.4,10514.6,3161,3319.05,3002.95,1509,1584.45,1433.55
,,,,,,,,278,11019,11569.95,10468.05,3147,3304.35,2989.65,1502,1577.1,1426.9
,,,,,,,,279,10873,11416.65,10329.35,3105,3260.25,2949.75,1482,1556.1,1407.9
,,,,,,,,280,10847,11389.35,10304.65,3098,3252.9,2943.1,1479,1552.95,1405.05
,,,,,,,,281,11364,11932.2,10795.8,3246,3408.3,3083.7,1550,1627.5,1472.5
,,,,,,,,282,11951,12548.55,11353.45,3413,3583.65,3242.35,1630,1711.5,1548.5
,,,,,,,,283,11830,12421.5,11238.5,3378,3546.9,3209.1,1613,1693.65,1532.35
,,,,,,,,284,11479,12052.95,10905.05,3278,3441.9,3114.1,1565,1643.25,1486.75
,,,,,,,,285,10997,11546.85,10447.15,3140,3297,2983,1499,1573.95,1424.05
,,,,,,,,286,10224,10735.2,9712.8,2920,3066,2774,1393,1462.65,1323.35
,,,,,,,,287,9251,9713.55,8788.45,2642,2774.1,2509.9,1261,1324.05,1197.95
,,,,,,,,288,8405,8825.25,7984.75,2400,2520,2280,1146,1203.3,1088.7
,,,,,,,,289,7811,8201.55,7420.45,2231,2342.55,2119.45,1065,1118.25,1011.75
,,,,,,,,290,7513,7888.65,7137.35,2145,2252.25,2037.75,1024,1075.2,972.8
,,,,,,,,291,7371,7739.55,7002.45,2105,2210.25,1999.75,1004,1054.2,953.8
,,,,,,,,292,7344,7711.2,6976.8,2098,2202.9,1993.1,1001,1051.05,950.95
,,,,,,,,293,7542,7919.1,7164.9,2154,2261.7,2046.3,1028,1079.4,976.6
,,,,,,,,294,8217,8627.85,7806.15,2347,2464.35,2229.65,1120,1176,1064
,,,,,,,,295,9501,9976.05,9025.95,2713,2848.65,2577.35,1295,1359.75,1230.25
,,,,,,,,296,10340,10857,9823,2953,3100.65,2805.35,1409,1479.45,1338.55
,,,,,,,,297,10503,11028.15,9977.85,3000,3150,2850,1432,1503.6,1360.4
,,,,,,,,298,10548,11075.4,10020.6,3012,3162.6,2861.4,1438,1509.9,1366.1
,,,,,,,,299,10562,11090.1,10033.9,3016,3166.8,2865.2,1440,1512,1368
,,,,,,,,300,10516,11041.8,9990.2,3003,3153.15,2852.85,1434,1505.7,1362.3
,,,,,,,,301,10420,10941,9899,2976,3124.8,2827.2,1421,1492.05,1349.95
,,,,,,,,302,10378,10896.9,9859.1,2964,3112.2,2815.8,1415,1485.75,1344.25
,,,,,,,,303,10339,10855.95,9822.05,2953,3100.65,2805.35,1409,1479.45,1338.55
,,,,,,,,304,10489,11013.45,9964.55,2995,3144.75,2845.25,1430,1501.5,1358.5
,,,,,,,,305,11141,11698.05,10583.95,3182,3341.1,3022.9,1519,1594.95,1443.05
,,,,,,,,306,11795,12384.75,11205.25,3369,3537.45,3200.55,1608,1688.4,1527.6
,,,,,,,,307,11688,12272.4,11103.6,3338,3504.9,3171.1,1594,1673.7,1514.3
,,,,,,,,308,11389,11958.45,10819.55,3253,3415.65,3090.35,1553,1630.65,1475.35
,,,,,,,,309,11010,11560.5,10459.5,3145,3302.25,2987.75,1501,1576.05,1425.95
,,,,,,,,310,10445,10967.25,9922.75,2983,3132.15,2833.85,1424,1495.2,1352.8
,,,,,,,,311,9687,10171.35,9202.65,2766,2904.3,2627.7,1321,1387.05,1254.95
,,,,,,,,312,8931,9377.55,8484.45,2550,2677.5,2422.5,1217,1277.85,1156.15
,,,,,,,,313,8341,8758.05,7923.95,2382,2501.1,2262.9,1137,1193.85,1080.15
,,,,,,,,314,7996,8395.8,7596.2,2284,2398.2,2169.8,1090,1144.5,1035.5
,,,,,,,,315,7802,8192.1,7411.9,2229,2340.45,2117.55,1064,1117.2,1010.8
,,,,,,,,316,7742,8129.1,7354.9,2211,2321.55,2100.45,1055,1107.75,1002.25
,,,,,,,,317,7823,8214.15,7431.85,2234,2345.7,2122.3,1066,1119.3,1012.7
,,,,,,,,318,8097,8501.85,7692.15,2313,2428.65,2197.35,1104,1159.2,1048.8
,,,,,,,,319,8611,9041.55,8180.45,2459,2581.95,2336.05,1174,1232.7,1115.3
,,,,,,,,320,9128,9584.4,8671.6,2607,2737.35,2476.65,1244,1306.2,1181.8
,,,,,,,,321,9713,10198.65,9227.35,2774,2912.7,2635.3,1324,1390.2,1257.8
,,,,,,,,322,10173,10681.65,9664.35,2905,3050.25,2759.75,1387,1456.35,1317.65
,,,,,,,,323,10367,10885.35,9848.65,2960,3108,2812,1414,1484.7,1343.3
,,,,,,,,324,10302,10817.1,9786.9,2942,3089.1,2794.9,1404,1474.2,1333.8
,,,,,,,,325,10138,10644.9,9631.1,2895,3039.75,2750.25,1383,1452.15,1313.85
,,,,,,,,326,9948,10445.4,9450.6,2841,2983.05,2698.95,1356,1423.8,1288.2
,,,,,,,,327,9858,10350.9,9365.1,2815,2955.75,2674.25,1344,1411.2,1276.8
,,,,,,,,328,9938,10434.9,9441.1,2838,2979.9,2696.1,1355,1422.75,1287.25
,,,,,,,,329,10586,11115.3,10056.7,3023,3174.15,2871.85,1444,1516.2,1371.8
,,,,,,,,330,11470,12043.5,10896.5,3276,3439.8,3112.2,1564,1642.2,1485.8
,,,,,,,,331,11467,12040.35,10893.65,3275,3438.75,3111.25,1564,1642.2,1485.8
,,,,,,,,332,11210,11770.5,10649.5,3201,3361.05,3040.95,1529,1605.45,1452.55
,,,,,,,,333,10857,11399.85,10314.15,3101,3256.05,2945.95,1480,1554,1406
,,,,,,,,334,10427,10948.35,9905.65,2978,3126.9,2829.1,1422,1493.1,1350.9
,,,,,,,,335,9916,10411.8,9420.2,2832,2973.6,2690.4,1352,1419.6,1284.4
,,,,,,,,336,9321,9787.05,8854.95,2662,2795.1,2528.9,1271,1334.55,1207.45
,,,,,,,,337,8761,9199.05,8322.95,2502,2627.1,2376.9,1195,1254.75,1135.25
,,,,,,,,338,8426,8847.3,8004.7,2406,2526.3,2285.7,1149,1206.45,1091.55
,,,,,,,,339,8290,8704.5,7875.5,2368,2486.4,2249.6,1130,1186.5,1073.5
,,,,,,,,340,8274,8687.7,7860.3,2363,2481.15,2244.85,1128,1184.4,1071.6
,,,,,,,,341,8367,8785.35,7948.65,2389,2508.45,2269.55,1140,1197,1083
,,,,,,,,342,8600,9030,8170,2456,2578.8,2333.2,1172,1230.6,1113.4
,,,,,,,,343,9002,9452.1,8551.9,2571,2699.55,2442.45,1227,1288.35,1165.65
,,,,,,,,344,9436,9907.8,8964.2,2694,2828.7,2559.3,1287,1351.35,1222.65
,,,,,,,,345,10049,10551.45,9546.55,2870,3013.5,2726.5,1370,1438.5,1301.5
,,,,,,,,346,10510,11035.5,9984.5,3001,3151.05,2850.95,1433,1504.65,1361.35
,,,,,,,,347,10762,11300.1,10223.9,3073,3226.65,2919.35,1467,1540.35,1393.65
,,,,,,,,348,10846,11388.3,10303.7,3097,3251.85,2942.15,1479,1552.95,1405.05
,,,,,,,,349,10837,11378.85,10295.15,3095,3249.75,2940.25,1478,1551.9,1404.1
,,,,,,,,350,10727,11263.35,10190.65,3064,3217.2,2910.8,1463,1536.15,1389.85
,,,,,,,,351,10661,11194.05,10127.95,3045,3197.25,2892.75,1454,1526.7,1381.3
,,,,,,,,352,10747,11284.35,10209.65,3069,3222.45,2915.55,1465,1538.25,1391.75
,,,,,,,,353,11443,12015.15,10870.85,3268,3431.4,3104.6,1560,1638,1482
,,,,,,,,354,12353,12970.65,11735.35,3528,3704.4,3351.6,1684,1768.2,1599.8
,,,,,,,,355,12368,12986.4,11749.6,3532,3708.6,3355.4,1686,1770.3,1601.7
,,,,,,,,356,12024,12625.2,11422.8,3434,3605.7,3262.3,1640,1722,1558
,,,,,,,,357,11680,12264,11096,3336,3502.8,3169.2,1592,1671.6,1512.4
,,,,,,,,358,11098,11652.9,10543.1,3170,3328.5,3011.5,1513,1588.65,1437.35
,,,,,,,,359,10403,10923.15,9882.85,2971,3119.55,2822.45,1418,1488.9,1347.1
,,,,,,,,360,9707,10192.35,9221.65,2772,2910.6,2633.4,1323,1389.15,1256.85
,,,,,,,,361,9218,9678.9,8757.1,2633,2764.65,2501.35,1257,1319.85,1194.15
,,,,,,,,362,8963,9411.15,8514.85,2559,2686.95,2431.05,1222,1283.1,1160.9
,,,,,,,,363,8860,9303,8417,2530,2656.5,2403.5,1208,1268.4,1147.6
,,,,,,,,364,8864,9307.2,8420.8,2532,2658.6,2405.4,1208,1268.4,1147.6
,,,,,,,,365,9069,9522.45,8615.55,2590,2719.5,2460.5,1236,1297.8,1174.2
,,,,,,,,366,9604,10084.2,9123.8,2743,2880.15,2605.85,1309,1374.45,1243.55
,,,,,,,,367,10488,11012.4,9963.6,2995,3144.75,2845.25,1430,1501.5,1358.5
,,,,,,,,368,11139,11695.95,10582.05,3181,3340.05,3021.95,1519,1594.95,1443.05
,,,,,,,,369,11587,12166.35,11007.65,3309,3474.45,3143.55,1580,1659,1501
,,,,,,,,370,11837,12428.85,11245.15,3381,3550.05,3211.95,1614,1694.7,1533.3
,,,,,,,,371,11933,12529.65,11336.35,3408,3578.4,3237.6,1627,1708.35,1545.65
,,,,,,,,372,11838,12429.9,11246.1,3381,3550.05,3211.95,1614,1694.7,1533.3
,,,,,,,,373,11648,12230.4,11065.6,3326,3492.3,3159.7,1588,1667.4,1508.6
,,,,,,,,374,11515,12090.75,10939.25,3289,3453.45,3124.55,1570,1648.5,1491.5
,,,,,,,,375,11370,11938.5,10801.5,3247,3409.35,3084.65,1550,1627.5,1472.5
,,,,,,,,376,11392,11961.6,10822.4,3254,3416.7,3091.3,1553,1630.65,1475.35
,,,,,,,,377,11972,12570.6,11373.4,3419,3589.95,3248.05,1632,1713.6,1550.4
,,,,,,,,378,12745,13382.25,12107.75,3640,3822,3458,1737,1823.85,1650.15
,,,,,,,,379,12604,13234.2,11973.8,3600,3780,3420,1718,1803.9,1632.1
,,,,,,,,380,12223,12834.15,11611.85,3491,3665.55,3316.45,1666,1749.3,1582.7
,,,,,,,,381,11668,12251.4,11084.6,3332,3498.6,3165.4,1590,1669.5,1510.5
,,,,,,,,382,10868,11411.4,10324.6,3104,3259.2,2948.8,1482,1556.1,1407.9
,,,,,,,,383,9911,10406.55,9415.45,2830,2971.5,2688.5,1351,1418.55,1283.45
,,,,,,,,384,9028,9479.4,8576.6,2579,2707.95,2450.05,1231,1292.55,1169.45
,,,,,,,,385,8422,8843.1,8000.9,2405,2525.25,2284.75,1148,1205.4,1090.6
,,,,,,,,386,8080,8484,7676,2308,2423.4,2192.6,1101,1156.05,1045.95
,,,,,,,,387,7926,8322.3,7529.7,2264,2377.2,2150.8,1080,1134,1026
,,,,,,,,388,7885,8279.25,7490.75,2252,2364.6,2139.4,1075,1128.75,1021.25
,,,,,,,,389,8084,8488.2,7679.8,2309,2424.45,2193.55,1102,1157.1,1046.9
,,,,,,,,390,8771,9209.55,8332.45,2504,2629.2,2378.8,1196,1255.8,1136.2
,,,,,,,,391,10017,10517.85,9516.15,2861,3004.05,2717.95,1366,1434.3,1297.7
,,,,,,,,392,10748,11285.4,10210.6,3070,3223.5,2916.5,1465,1538.25,1391.75
,,,,,,,,393,10856,11398.8,10313.2,3101,3256.05,2945.95,1480,1554,1406
,,,,,,,,394,10861,11404.05,10317.95,3101,3256.05,2945.95,1480,1554,1406
,,,,,,,,395,10853,11395.65,10310.35,3100,3255,2945,1479,1552.95,1405.05
,,,,,,,,396,10811,11351.55,10270.45,3087,3241.35,2932.65,1474,1547.7,1400.3
,,,,,,,,397,10754,11291.7,10216.3,3071,3224.55,2917.45,1466,1539.3,1392.7
,,,,,,,,398,10741,11278.05,10203.95,3068,3221.4,2914.6,1464,1537.2,1390.8
,,,,,,,,399,10705,11240.25,10169.75,3057,3209.85,2904.15,1459,1531.95,1386.05
,,,,,,,,400,10808,11348.4,10267.6,3086,3240.3,2931.7,1474,1547.7,1400.3
,,,,,,,,401,11408,11978.4,10837.6,3258,3420.9,3095.1,1555,1632.75,1477.25
,,,,,,,,402,11990,12589.5,11390.5,3424,3595.2,3252.8,1635,1716.75,1553.25
,,,,,,,,403,11823,12414.15,11231.85,3376,3544.8,3207.2,1612,1692.6,1531.4
,,,,,,,,404,11467,12040.35,10893.65,3275,3438.75,3111.25,1563,1641.15,1484.85
,,,,,,,,405,10936,11482.8,10389.2,3124,3280.2,2967.8,1491,1565.55,1416.45
,,,,,,,,406,10145,10652.25,9637.75,2897,3041.85,2752.15,1383,1452.15,1313.85
,,,,,,,,407,9158,9615.9,8700.1,2615,2745.75,2484.25,1248,1310.4,1185.6
,,,,,,,,408,8270,8683.5,7856.5,2362,2480.1,2243.9,1127,1183.35,1070.65
,,,,,,,,409,7673,8056.65,7289.35,2191,2300.55,2081.45,1046,1098.3,993.7
,,,,,,,,410,7368,7736.4,6999.6,2104,2209.2,1998.8,1004,1054.2,953.8
,,,,,,,,411,7210,7570.5,6849.5,2059,2161.95,1956.05,983,1032.15,933.85
,,,,,,,,412,7192,7551.6,6832.4,2054,2156.7,1951.3,980,1029,931
,,,,,,,,413,7428,7799.4,7056.6,2121,2227.05,2014.95,1013,1063.65,962.35
,,,,,,,,414,8195,8604.75,7785.25,2340,2457,2223,1117,1172.85,1061.15
,,,,,,,,415,9601,10081.05,9120.95,2742,2879.1,2604.9,1309,1374.45,1243.55
,,,,,,,,416,10337,10853.85,9820.15,2952,3099.6,2804.4,1409,1479.45,1338.55
,,,,,,,,417,10414,10934.7,9893.3,2974,3122.7,2825.3,1419,1489.95,1348.05
,,,,,,,,418,10477,11000.85,9953.15,2992,3141.6,2842.4,1428,1499.4,1356.6
,,,,,,,,419,10558,11085.9,10030.1,3015,3165.75,2864.25,1439,1510.95,1367.05
,,,,,,,,420,10563,11091.15,10034.85,3017,3167.85,2866.15,1440,1512,1368
,,,,,,,,421,10514,11039.7,9988.3,3003,3153.15,2852.85,1434,1505.7,1362.3
,,,,,,,,422,10502,11027.1,9976.9,3000,3150,2850,1432,1503.6,1360.4
,,,,,,,,423,10452,10974.6,9929.4,2985,3134.25,2835.75,1425,1496.25,1353.75
,,,,,,,,424,10540,11067,10013,3010,3160.5,2859.5,1437,1508.85,1365.15
,,,,,,,,425,11167,11725.35,10608.65,3189,3348.45,3029.55,1523,1599.15,1446.85
,,,,,,,,426,12222,12833.1,11610.9,3491,3665.55,3316.45,1666,1749.3,1582.7
,,,,,,,,427,12311,12926.55,11695.45,3516,3691.8,3340.2,1679,1762.95,1595.05
,,,,,,,,428,12097,12701.85,11492.15,3455,3627.75,3282.25,1649,1731.45,1566.55
,,,,,,,,429,11681,12265.05,11096.95,3336,3502.8,3169.2,1592,1671.6,1512.4
,,,,,,,,430,10975,11523.75,10426.25,3135,3291.75,2978.25,1496,1570.8,1421.2
,,,,,,,,431,10076,10579.8,9572.2,2878,3021.9,2734.1,1373,1441.65,1304.35
,,,,,,,,432,9249,9711.45,8786.55,2641,2773.05,2508.95,1261,1324.05,1197.95
,,,,,,,,433,8734,9170.7,8297.3,2494,2618.7,2369.3,1191,1250.55,1131.45
,,,,,,,,434,8488,8912.4,8063.6,2424,2545.2,2302.8,1157,1214.85,1099.15
,,,,,,,,435,8386,8805.3,7966.7,2395,2514.75,2275.25,1143,1200.15,1085.85
,,,,,,,,436,8405,8825.25,7984.75,2400,2520,2280,1146,1203.3,1088.7
,,,,,,,,437,8672,9105.6,8238.4,2476,2599.8,2352.2,1182,1241.1,1122.9
,,,,,,,,438,9446,9918.3,8973.7,2698,2832.9,2563.1,1288,1352.4,1223.6
,,,,,,,,439,10860,11403,10317,3101,3256.05,2945.95,1480,1554,1406
,,,,,,,,440,11601,12181.05,11020.95,3313,3478.65,3147.35,1581,1660.05,1501.95
,,,,,,,,441,11633,12214.65,11051.35,3322,3488.1,3155.9,1586,1665.3,1506.7
,,,,,,,,442,11574,12152.7,10995.3,3306,3471.3,3140.7,1578,1656.9,1499.1
,,,,,,,,443,11511,12086.55,10935.45,3287,3451.35,3122.65,1570,1648.5,1491.5
,,,,,,,,444,11368,11936.4,10799.6,3246,3408.3,3083.7,1550,1627.5,1472.5
,,,,,,,,445,11190,11749.5,10630.5,3196,3355.8,3036.2,1525,1601.25,1448.75
,,,,,,,,446,11078,11631.9,10524.1,3164,3322.2,3005.8,1510,1585.5,1434.5
,,,,,,,,447,10946,11493.3,10398.7,3126,3282.3,2969.7,1493,1567.65,1418.35
,,,,,,,,448,11021,11572.05,10469.95,3148,3305.4,2990.6,1503,1578.15,1427.85
,,,,,,,,449,11577,12155.85,10998.15,3306,3471.3,3140.7,1579,1657.95,1500.05
,,,,,,,,450,12352,12969.6,11734.4,3528,3704.4,3351.6,1684,1768.2,1599.8
,,,,,,,,451,12330,12946.5,11713.5,3521,3697.05,3344.95,1681,1765.05,1596.95
,,,,,,,,452,12117,12722.85,11511.15,3461,3634.05,3287.95,1652,1734.6,1569.4
,,,,,,,,453,11631,12212.55,11049.45,3322,3488.1,3155.9,1585,1664.25,1505.75
,,,,,,,,454,10865,11408.25,10321.75,3103,3258.15,2947.85,1481,1555.05,1406.95
,,,,,,,,455,9900,10395,9405,2827,2968.35,2685.65,1350,1417.5,1282.5
,,,,,,,,456,9025,9476.25,8573.75,2578,2706.9,2449.1,1231,1292.55,1169.45
,,,,,,,,457,8434,8855.7,8012.3,2409,2529.45,2288.55,1150,1207.5,1092.5
,,,,,,,,458,8100,8505,7695,2314,2429.7,2198.3,1105,1160.25,1049.75
,,,,,,,,459,7947,8344.35,7549.65,2269,2382.45,2155.55,1083,1137.15,1028.85
,,,,,,,,460,7913,8308.65,7517.35,2260,2373,2147,1079,1132.95,1025.05
,,,,,,,,461,8152,8559.6,7744.4,2329,2445.45,2212.55,1111,1166.55,1055.45
,,,,,,,,462,8866,9309.3,8422.7,2532,2658.6,2405.4,1209,1269.45,1148.55
,,,,,,,,463,10188,10697.4,9678.6,2910,3055.5,2764.5,1389,1458.45,1319.55
,,,,,,,,464,10891,11435.55,10346.45,3111,3266.55,2955.45,1484,1558.2,1409.8
,,,,,,,,465,10970,11518.5,10421.5,3133,3289.65,2976.35,1495,1569.75,1420.25
,,,,,,,,466,11002,11552.1,10451.9,3142,3299.1,2984.9,1500,1575,1425
,,,,,,,,467,11033,11584.65,10481.35,3151,3308.55,2993.45,1504,1579.2,1428.8
,,,,,,,,468,10988,11537.4,10438.6,3138,3294.9,2981.1,1498,1572.9,1423.1
,,,,,,,,469,10865,11408.25,10321.75,3103,3258.15,2947.85,1481,1555.05,1406.95
,,,,,,,,470,10786,11325.3,10246.7,3081,3235.05,2926.95,1470,1543.5,1396.5
,,,,,,,,471,10656,11188.8,10123.2,3043,3195.15,2890.85,1453,1525.65,1380.35
,,,,,,,,472,10674,11207.7,10140.3,3049,3201.45,2896.55,1455,1527.75,1382.25
,,,,,,,,473,11148,11705.4,10590.6,3184,3343.2,3024.8,1520,1596,1444
,,,,,,,,474,12025,12626.25,11423.75,3435,3606.75,3263.25,1640,1722,1558
,,,,,,,,475,11980,12579,11381,3421,3592.05,3249.95,1633,1714.65,1551.35
,,,,,,,,476,11686,12270.3,11101.7,3337,3503.85,3170.15,1593,1672.65,1513.35
,,,,,,,,477,11305,11870.25,10739.75,3229,3390.45,3067.55,1541,1618.05,1463.95
,,,,,,,,478,10761,11299.05,10222.95,3073,3226.65,2919.35,1467,1540.35,1393.65
,,,,,,,,479,10019,10519.95,9518.05,2861,3004.05,2717.95,1366,1434.3,1297.7
,,,,,,,,480,9243,9705.15,8780.85,2639,2770.95,2507.05,1260,1323,1197
,,,,,,,,481,8690,9124.5,8255.5,2482,2606.1,2357.9,1185,1244.25,1125.75
,,,,,,,,482,8380,8799,7961,2393,2512.65,2273.35,1142,1199.1,1084.9
,,,,,,,,483,8190,8599.5,7780.5,2339,2455.95,2222.05,1116,1171.8,1060.2
,,,,,,,,484,8116,8521.8,7710.2,2318,2433.9,2202.1,1106,1161.3,1050.7
,,,,,,,,485,8185,8594.25,7775.75,2338,2454.9,2221.1,1116,1171.8,1060.2
,,,,,,,,486,8450,8872.5,8027.5,2414,2534.7,2293.3,1152,1209.6,1094.4
,,,,,,,,487,8973,9421.65,8524.35,2563,2691.15,2434.85,1223,1284.15,1161.85
,,,,,,,,488,9596,10075.8,9116.2,2740,2877,2603,1308,1373.4,1242.6
,,,,,,,,489,10290,10804.5,9775.5,2939,3085.95,2792.05,1403,1473.15,1332.85
,,,,,,,,490,10895,11439.75,10350.25,3111,3266.55,2955.45,1485,1559.25,1410.75
,,,,,,,,491,11267,11830.35,10703.65,3218,3378.9,3057.1,1536,1612.8,1459.2
,,,,,,,,492,11426,11997.3,10854.7,3263,3426.15,3099.85,1558,1635.9,1480.1
,,,,,,,,493,11425,11996.25,10853.75,3263,3426.15,3099.85,1558,1635.9,1480.1
,,,,,,,,494,11280,11844,10716,3221,3382.05,3059.95,1538,1614.9,1461.1
,,,,,,,,495,11096,11650.8,10541.2,3169,3327.45,3010.55,1513,1588.65,1437.35
,,,,,,,,496,11018,11568.9,10467.1,3146,3303.3,2988.7,1502,1577.1,1426.9
,,,,,,,,497,11439,12010.95,10867.05,3266,3429.3,3102.7,1560,1638,1482
,,,,,,,,498,12161,12769.05,11552.95,3473,3646.65,3299.35,1658,1740.9,1575.1
,,,,,,,,499,12036,12637.8,11434.2,3437,3608.85,3265.15,1641,1723.05,1558.95
,,,,,,,,500,11619,12199.95,11038.05,3318,3483.9,3152.1,1584,1663.2,1504.8
,,,,,,,,501,11190,11749.5,10630.5,3195,3354.75,3035.25,1525,1601.25,1448.75
,,,,,,,,502,10634,11165.7,10102.3,3037,3188.85,2885.15,1449,1521.45,1376.55
,,,,,,,,503,9951,10448.55,9453.45,2842,2984.1,2699.9,1357,1424.85,1289.15
,,,,,,,,504,9283,9747.15,8818.85,2651,2783.55,2518.45,1266,1329.3,1202.7
,,,,,,,,505,8761,9199.05,8322.95,2502,2627.1,2376.9,1195,1254.75,1135.25
,,,,,,,,506,8474,8897.7,8050.3,2420,2541,2299,1156,1213.8,1098.2
,,,,,,,,507,8336,8752.8,7919.2,2380,2499,2261,1136,1192.8,1079.2
,,,,,,,,508,8275,8688.75,7861.25,2364,2482.2,2245.8,1128,1184.4,1071.6
,,,,,,,,509,8330,8746.5,7913.5,2379,2497.95,2260.05,1136,1192.8,1079.2
,,,,,,,,510,8557,8984.85,8129.15,2444,2566.2,2321.8,1166,1224.3,1107.7
,,,,,,,,511,8959,9406.95,8511.05,2559,2686.95,2431.05,1222,1283.1,1160.9
,,,,,,,,512,9399,9868.95,8929.05,2684,2818.2,2549.8,1282,1346.1,1217.9
,,,,,,,,513,9982,10481.1,9482.9,2850,2992.5,2707.5,1361,1429.05,1292.95
,,,,,,,,514,10341,10858.05,9823.95,2953,3100.65,2805.35,1410,1480.5,1339.5
,,,,,,,,515,10483,11007.15,9958.85,2994,3143.7,2844.3,1429,1500.45,1357.55
,,,,,,,,516,10481,11005.05,9956.95,2993,3142.65,2843.35,1428,1499.4,1356.6
,,,,,,,,517,10418,10938.9,9897.1,2975,3123.75,2826.25,1420,1491,1349
,,,,,,,,518,10339,10855.95,9822.05,2953,3100.65,2805.35,1409,1479.45,1338.55
,,,,,,,,519,10308,10823.4,9792.6,2944,3091.2,2796.8,1405,1475.25,1334.75
,,,,,,,,520,10326,10842.3,9809.7,2949,3096.45,2801.55,1408,1478.4,1337.6
,,,,,,,,521,10808,11348.4,10267.6,3086,3240.3,2931.7,1474,1547.7,1400.3
,,,,,,,,522,11527,12103.35,10950.65,3292,3456.6,3127.4,1571,1649.55,1492.45
,,,,,,,,523,11531,12107.55,10954.45,3293,3457.65,3128.35,1572,1650.6,1493.4
,,,,,,,,524,11320,11886,10754,3233,3394.65,3071.35,1544,1621.2,1466.8
,,,,,,,,525,10905,11450.25,10359.75,3115,3270.75,2959.25,1487,1561.35,1412.65
,,,,,,,,526,10222,10733.1,9710.9,2920,3066,2774,1393,1462.65,1323.35
,,,,,,,,527,9458,9930.9,8985.1,2701,2836.05,2565.95,1289,1353.45,1224.55
,,,,,,,,528,8683,9117.15,8248.85,2479,2602.95,2355.05,1184,1243.2,1124.8
,,,,,,,,529,8126,8532.3,7719.7,2321,2437.05,2204.95,1108,1163.4,1052.6
,,,,,,,,530,7842,8234.1,7449.9,2239,2350.95,2127.05,1069,1122.45,1015.55
,,,,,,,,531,7727,8113.35,7340.65,2207,2317.35,2096.65,1054,1106.7,1001.3
,,,,,,,,532,7733,8119.65,7346.35,2209,2319.45,2098.55,1055,1107.75,1002.25
,,,,,,,,533,7973,8371.65,7574.35,2277,2390.85,2163.15,1087,1141.35,1032.65
,,,,,,,,534,8704,9139.2,8268.8,2485,2609.25,2360.75,1186,1245.3,1126.7
,,,,,,,,535,10034,10535.7,9532.3,2865,3008.25,2721.75,1368,1436.4,1299.6
,,,,,,,,536,10781,11320.05,10241.95,3079,3232.95,2925.05,1469,1542.45,1395.55
,,,,,,,,537,10942,11489.1,10394.9,3126,3282.3,2969.7,1492,1566.6,1417.4
,,,,,,,,538,11033,11584.65,10481.35,3151,3308.55,2993.45,1504,1579.2,1428.8
,,,,,,,,539,11119,11674.95,10563.05,3176,3334.8,3017.2,1516,1591.8,1440.2
,,,,,,,,540,11103,11658.15,10547.85,3170,3328.5,3011.5,1514,1589.7,1438.3
,,,,,,,,541,10996,11545.8,10446.2,3140,3297,2983,1499,1573.95,1424.05
,,,,,,,,542,10921,11467.05,10374.95,3119,3274.95,2963.05,1489,1563.45,1414.55
,,,,,,,,543,10803,11343.15,10262.85,3085,3239.25,2930.75,1473,1546.65,1399.35
,,,,,,,,544,10808,11348.4,10267.6,3086,3240.3,2931.7,1474,1547.7,1400.3
,,,,,,,,545,11301,11866.05,10735.95,3227,3388.35,3065.65,1540,1617,1463
,,,,,,,,546,12019,12619.95,11418.05,3432,3603.6,3260.4,1639,1720.95,1557.05
,,,,,,,,547,11919,12514.95,11323.05,3404,3574.2,3233.8,1625,1706.25,1543.75
,,,,,,,,548,11541,12118.05,10963.95,3296,3460.8,3131.2,1574,1652.7,1495.3
,,,,,,,,549,10997,11546.85,10447.15,3140,3297,2983,1499,1573.95,1424.05
,,,,,,,,550,10197,10706.85,9687.15,2912,3057.6,2766.4,1390,1459.5,1320.5
