region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,spur_inv_mwyr,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,regional_cost_multiplier,cap_recovery_years,wacc_real,ids,MISO_CleanPower,NY_CleanPower,PJM_CleanPower,SERC_CleanPower,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,MinCapTag_1,MinCapTag_2,MinCapTag_3,MaxCapTag_1,MaxCapTag_2,MaxCapTag_3,CapRes_2,CapRes_3
EIC,EIC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,1,80,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,605687.8,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,35542,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4464.156,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2466083765029907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,81,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1295064.3,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,45707,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14629.711,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2629424631595611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,3,82,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,883374.8,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,41203,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10125.593,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2470176964998245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,4,83,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1734384.6,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,47326,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16248.012,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2507049739360809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,5,84,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,676453.5,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,53903,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22825.004,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2681180536746979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,6,85,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1537561.5,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,55643,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24565.988,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2581669390201568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_utilitypv_class1_moderate_7,UtilityPV_Class1_Moderate_,7,86,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,864125.3,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,52258,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21180.786,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2454592734575271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_utilitypv_class1_moderate_8,UtilityPV_Class1_Moderate_,8,87,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,1924213.8,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,63492,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32414.229,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2478771954774856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_utilitypv_class1_moderate_9,UtilityPV_Class1_Moderate_,9,88,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,251138.0,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,179746,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148668.665,1.017,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2701950669288635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_0,OffShoreWind_Class3_Moderate_fixed_1,0,89,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,65762.8,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,147250,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51161.657,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.453892707824707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_1,OffShoreWind_Class3_Moderate_fixed_1,1,90,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,14399.2,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,157328,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61239.476,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4956299960613251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_2,OffShoreWind_Class3_Moderate_fixed_1,2,91,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,34280.8,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,153961,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57872.369,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4516291320323944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_3,OffShoreWind_Class3_Moderate_fixed_1,3,92,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,101840.5,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,168852,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72763.911,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4957750141620636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_4,OffShoreWind_Class3_Moderate_fixed_1,4,93,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,118605.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,164784,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68695.909,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4665090441703796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_5,OffShoreWind_Class3_Moderate_fixed_1,5,94,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18875.6,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,146792,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50703.558,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.3547883629798889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_6,OffShoreWind_Class3_Moderate_fixed_1,6,95,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,79943.7,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,144977,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48888.699,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.2912836968898773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_7,OffShoreWind_Class3_Moderate_fixed_1,7,96,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,23454.7,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,347411,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251322.456,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4400212168693542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_8,OffShoreWind_Class3_Moderate_fixed_1,8,97,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,59461.7,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,393568,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297479.514,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4348660409450531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_1_9,OffShoreWind_Class3_Moderate_fixed_1,9,98,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,73503.9,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,155384,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59295.695,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.2887621521949768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_0,OffShoreWind_Class3_Moderate_fixed_0,0,99,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,65762.8,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,147250,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51161.657,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.453892707824707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_1,OffShoreWind_Class3_Moderate_fixed_0,1,100,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,14399.2,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,157328,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61239.476,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4956299960613251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_4,OffShoreWind_Class3_Moderate_fixed_0,4,101,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,34280.8,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,153961,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57872.369,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4516291320323944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_5,OffShoreWind_Class3_Moderate_fixed_0,5,102,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,101840.5,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,168852,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72763.911,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4957750141620636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_10,OffShoreWind_Class3_Moderate_fixed_0,10,103,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,118605.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,164784,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68695.909,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4665090441703796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_11,OffShoreWind_Class3_Moderate_fixed_0,11,104,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,18875.6,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,146792,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50703.558,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.3547883629798889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_18,OffShoreWind_Class3_Moderate_fixed_0,18,105,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,79943.7,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,144977,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48888.699,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.2912836968898773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_19,OffShoreWind_Class3_Moderate_fixed_0,19,106,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,23454.7,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,347411,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251322.456,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4400212168693542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_28,OffShoreWind_Class3_Moderate_fixed_0,28,107,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,59461.7,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,393568,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297479.514,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4348660409450531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class3_moderate_fixed_0_29,OffShoreWind_Class3_Moderate_fixed_0,29,108,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,73503.9,-1.0,0.0,0.0,0.0,0.0,0.0,1.732074611e6,155384,78449,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59295.695,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.2887621521949768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class12_moderate_floating_1_0,OffShoreWind_Class12_Moderate_floating_1,0,109,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,65762.8,-1.0,0.0,0.0,0.0,0.0,0.0,2.765423683e6,204577,68827,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51161.657,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.453892707824707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class12_moderate_floating_1_1,OffShoreWind_Class12_Moderate_floating_1,1,110,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,14399.2,-1.0,0.0,0.0,0.0,0.0,0.0,2.765423683e6,214655,68827,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61239.476,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4956299960613251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class12_moderate_floating_1_6,OffShoreWind_Class12_Moderate_floating_1,6,111,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,34280.8,-1.0,0.0,0.0,0.0,0.0,0.0,2.765423683e6,211288,68827,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57872.369,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4516291320323944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
EIC,EIC_offshorewind_class12_moderate_floating_1_7,OffShoreWind_Class12_Moderate_floating_1,7,112,1,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,101840.5,-1.0,0.0,0.0,0.0,0.0,0.0,2.765423683e6,226179,68827,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72763.911,1.0,30.0,0.036,0.0,0.0,0.0,0.0,0.0,0.4957750141620636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
