Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,2159,6711.2,1916.8,915.2
,,,,,,,,2160,6192.8,1768.8,844
,,,,,,,,2161,5779.2,1650.4,787.2
,,,,,,,,2162,5522.4,1576.8,752.8
,,,,,,,,2163,5399.2,1542.4,736
,,,,,,,,2164,5351.2,1528,729.6
,,,,,,,,2165,5374.4,1534.4,732.8
,,,,,,,,2166,5524.8,1578.4,752.8
,,,,,,,,2167,5748,1641.6,783.2
,,,,,,,,2168,6076.8,1735.2,828
,,,,,,,,2169,6492,1854.4,884.8
,,,,,,,,2170,6760,1931.2,921.6
,,,,,,,,2171,6861.6,1959.2,935.2
,,,,,,,,2172,6879.2,1964,937.6
,,,,,,,,2173,6875.2,1963.2,936.8
,,,,,,,,2174,6832,1951.2,931.2
,,,,,,,,2175,6787.2,1938.4,924.8
,,,,,,,,2176,6827.2,1949.6,930.4
,,,,,,,,2177,7025.6,2006.4,957.6
,,,,,,,,2178,7322.4,2091.2,998.4
,,,,,,,,2179,7537.6,2152.8,1027.2
,,,,,,,,2180,7788.8,2224,1062.4
,,,,,,,,2181,7591.2,2168,1034.4
,,,,,,,,2182,7097.6,2027.2,968
,,,,,,,,2183,6465.6,1846.4,880.8
,,,,,,,,2184,5884,1680,802.4
,,,,,,,,2185,5500.8,1570.4,749.6
,,,,,,,,2186,5291.2,1511.2,721.6
,,,,,,,,2187,5213.6,1488.8,710.4
,,,,,,,,2188,5225.6,1492,712
,,,,,,,,2189,5412.8,1546.4,737.6
,,,,,,,,2190,6018.4,1718.4,820
,,,,,,,,2191,7052.8,2014.4,961.6
,,,,,,,,2192,7671.2,2191.2,1046.4
,,,,,,,,2193,7855.2,2244,1070.4
,,,,,,,,2194,7932.8,2265.6,1081.6
,,,,,,,,2195,7972,2276.8,1086.4
,,,,,,,,2196,7913.6,2260,1078.4
,,,,,,,,2197,7800.8,2228,1063.2
,,,,,,,,2198,7717.6,2204,1052
,,,,,,,,2199,7576.8,2163.2,1032.8
,,,,,,,,2200,7465.6,2132,1017.6
,,,,,,,,2201,7460,2130.4,1017.6
,,,,,,,,2202,7566.4,2160.8,1031.2
,,,,,,,,2203,7645.6,2184,1041.6
,,,,,,,,2204,8068,2304,1100
,,,,,,,,2205,8103.2,2314.4,1104.8
,,,,,,,,2206,7616.8,2175.2,1038.4
,,,,,,,,2207,6879.2,1964,937.6
,,,,,,,,2208,6188.8,1767.2,844
,,,,,,,,2209,5762.4,1645.6,785.6
,,,,,,,,2210,5545.6,1583.2,756
,,,,,,,,2211,5455.2,1558.4,743.2
,,,,,,,,2212,5465.6,1560.8,744.8
,,,,,,,,2213,5661.6,1616.8,771.2
,,,,,,,,2214,6264,1788.8,853.6
,,,,,,,,2215,7267.2,2075.2,990.4
,,,,,,,,2216,7814.4,2232,1065.6
,,,,,,,,2217,7864,2245.6,1072
,,,,,,,,2218,7852,2242.4,1070.4
,,,,,,,,2219,7839.2,2238.4,1068.8
,,,,,,,,2220,7771.2,2219.2,1059.2
,,,,,,,,2221,7668,2189.6,1045.6
,,,,,,,,2222,7583.2,2165.6,1033.6
,,,,,,,,2223,7469.6,2132.8,1018.4
,,,,,,,,2224,7392,2111.2,1008
,,,,,,,,2225,7386.4,2109.6,1007.2
,,,,,,,,2226,7458.4,2129.6,1016.8
,,,,,,,,2227,7531.2,2151.2,1026.4
,,,,,,,,2228,7949.6,2270.4,1084
,,,,,,,,2229,7995.2,2284,1090.4
,,,,,,,,2230,7466.4,2132,1017.6
,,,,,,,,2231,6711.2,1916.8,915.2
,,,,,,,,2232,6021.6,1719.2,820.8
,,,,,,,,2233,5568,1590.4,759.2
,,,,,,,,2234,5343.2,1526.4,728
,,,,,,,,2235,5227.2,1492.8,712.8
,,,,,,,,2236,5210.4,1488,710.4
,,,,,,,,2237,5363.2,1531.2,730.4
,,,,,,,,2238,5928.8,1693.6,808
,,,,,,,,2239,6901.6,1971.2,940.8
,,,,,,,,2240,7451.2,2128,1016
,,,,,,,,2241,7545.6,2155.2,1028.8
,,,,,,,,2242,7568,2161.6,1032
,,,,,,,,2243,7617.6,2176,1038.4
,,,,,,,,2244,7618.4,2176,1038.4
,,,,,,,,2245,7552,2156.8,1029.6
,,,,,,,,2246,7534.4,2152,1027.2
,,,,,,,,2247,7470.4,2133.6,1018.4
,,,,,,,,2248,7390.4,2111.2,1007.2
,,,,,,,,2249,7391.2,2111.2,1008
,,,,,,,,2250,7460,2130.4,1017.6
,,,,,,,,2251,7528,2149.6,1025.6
,,,,,,,,2252,7890.4,2253.6,1076
,,,,,,,,2253,7873.6,2248,1073.6
,,,,,,,,2254,7360,2101.6,1003.2
,,,,,,,,2255,6629.6,1892.8,904
,,,,,,,,2256,5939.2,1696,809.6
,,,,,,,,2257,5524,1577.6,752.8
,,,,,,,,2258,5304,1514.4,722.4
,,,,,,,,2259,5206.4,1486.4,709.6
,,,,,,,,2260,5207.2,1486.4,709.6
,,,,,,,,2261,5388,1538.4,735.2
,,,,,,,,2262,5958.4,1701.6,812
,,,,,,,,2263,6957.6,1987.2,948.8
,,,,,,,,2264,7531.2,2151.2,1026.4
,,,,,,,,2265,7648,2184,1042.4
,,,,,,,,2266,7707.2,2200.8,1050.4
,,,,,,,,2267,7748,2212.8,1056
,,,,,,,,2268,7722.4,2205.6,1052.8
,,,,,,,,2269,7643.2,2183.2,1041.6
,,,,,,,,2270,7591.2,2168,1034.4
,,,,,,,,2271,7458.4,2130.4,1016.8
,,,,,,,,2272,7351.2,2100,1001.6
,,,,,,,,2273,7328,2092.8,999.2
,,,,,,,,2274,7377.6,2107.2,1005.6
,,,,,,,,2275,7424.8,2120,1012
,,,,,,,,2276,7780,2221.6,1060.8
,,,,,,,,2277,7861.6,2244.8,1072
,,,,,,,,2278,7452.8,2128,1016
,,,,,,,,2279,6774.4,1935.2,924
,,,,,,,,2280,6121.6,1748,834.4
,,,,,,,,2281,5684.8,1623.2,775.2
,,,,,,,,2282,5456.8,1558.4,743.2
,,,,,,,,2283,5352,1528.8,729.6
,,,,,,,,2284,5346.4,1526.4,728.8
,,,,,,,,2285,5488,1567.2,748
,,,,,,,,2286,5949.6,1699.2,811.2
,,,,,,,,2287,6662.4,1903.2,908.8
,,,,,,,,2288,7209.6,2059.2,983.2
,,,,,,,,2289,7458.4,2130.4,1016.8
,,,,,,,,2290,7579.2,2164,1033.6
,,,,,,,,2291,7610.4,2173.6,1037.6
,,,,,,,,2292,7538.4,2152.8,1028
,,,,,,,,2293,7419.2,2119.2,1011.2
,,,,,,,,2294,7312,2088,996.8
,,,,,,,,2295,7156.8,2044,976
,,,,,,,,2296,7027.2,2007.2,957.6
,,,,,,,,2297,7006.4,2000.8,955.2
,,,,,,,,2298,7051.2,2013.6,961.6
,,,,,,,,2299,7078.4,2021.6,964.8
,,,,,,,,2300,7392.8,2111.2,1008
,,,,,,,,2301,7474.4,2134.4,1018.4
,,,,,,,,2302,7134.4,2037.6,972.8
,,,,,,,,2303,6599.2,1884.8,900
,,,,,,,,2304,6038.4,1724,823.2
,,,,,,,,2305,5619.2,1604.8,766.4
,,,,,,,,2306,5376,1535.2,732.8
,,,,,,,,2307,5252.8,1500,716
,,,,,,,,2308,5212,1488,710.4
,,,,,,,,2309,5276.8,1507.2,719.2
,,,,,,,,2310,5492,1568,748.8
,,,,,,,,2311,5801.6,1656.8,791.2
,,,,,,,,2312,6280.8,1794.4,856
,,,,,,,,2313,6755.2,1928.8,920.8
,,,,,,,,2314,7003.2,2000,954.4
,,,,,,,,2315,7059.2,2016,962.4
,,,,,,,,2316,7015.2,2003.2,956.8
,,,,,,,,2317,6907.2,1972.8,941.6
,,,,,,,,2318,6768.8,1932.8,922.4
,,,,,,,,2319,6641.6,1896.8,904.8
,,,,,,,,2320,6617.6,1890.4,902.4
,,,,,,,,2321,6740,1924.8,919.2
,,,,,,,,2322,6918.4,1975.2,943.2
,,,,,,,,2323,7053.6,2014.4,961.6
,,,,,,,,2324,7336,2095.2,1000
,,,,,,,,2325,7328.8,2092.8,999.2
,,,,,,,,2326,6992,1996.8,952.8
,,,,,,,,2327,6485.6,1852,884.8
,,,,,,,,2328,5931.2,1693.6,808
,,,,,,,,2329,5476,1564,746.4
,,,,,,,,2330,5212,1488.8,710.4
,,,,,,,,2331,5055.2,1443.2,688.8
,,,,,,,,2332,4997.6,1427.2,681.6
,,,,,,,,2333,5023.2,1434.4,684.8
,,,,,,,,2334,5166.4,1475.2,704
,,,,,,,,2335,5412.8,1546.4,737.6
,,,,,,,,2336,5866.4,1675.2,799.2
,,,,,,,,2337,6382.4,1823.2,870.4
,,,,,,,,2338,6704,1915.2,913.6
,,,,,,,,2339,6816,1946.4,928.8
,,,,,,,,2340,6880.8,1964.8,937.6
,,,,,,,,2341,6821.6,1948,929.6
,,,,,,,,2342,6576.8,1878.4,896
,,,,,,,,2343,6329.6,1807.2,863.2
,,,,,,,,2344,6192,1768,844
,,,,,,,,2345,6160.8,1759.2,840
,,,,,,,,2346,6231.2,1779.2,849.6
,,,,,,,,2347,6400.8,1828,872
,,,,,,,,2348,6891.2,1968,939.2
,,,,,,,,2349,7136,2038.4,972.8
,,,,,,,,2350,6751.2,1927.2,920.8
,,,,,,,,2351,6165.6,1760.8,840
,,,,,,,,2352,5624.8,1606.4,767.2
,,,,,,,,2353,5263.2,1503.2,717.6
,,,,,,,,2354,5087.2,1452.8,693.6
,,,,,,,,2355,5021.6,1434.4,684.8
,,,,,,,,2356,5025.6,1435.2,684.8
,,,,,,,,2357,5208.8,1487.2,710.4
,,,,,,,,2358,5790.4,1653.6,789.6
,,,,,,,,2359,6740.8,1924.8,919.2
,,,,,,,,2360,7380,2108,1005.6
,,,,,,,,2361,7606.4,2172,1037.6
,,,,,,,,2362,7702.4,2199.2,1049.6
,,,,,,,,2363,7788,2224,1062.4
,,,,,,,,2364,7788.8,2224,1062.4
,,,,,,,,2365,7725.6,2206.4,1053.6
,,,,,,,,2366,7668,2189.6,1045.6
,,,,,,,,2367,7543.2,2154.4,1028.8
,,,,,,,,2368,7457.6,2129.6,1016.8
,,,,,,,,2369,7458.4,2130.4,1016.8
,,,,,,,,2370,7545.6,2155.2,1028.8
,,,,,,,,2371,7620.8,2176,1038.4
,,,,,,,,2372,7942.4,2268,1082.4
,,,,,,,,2373,7955.2,2272,1084.8
,,,,,,,,2374,7404,2114.4,1009.6
,,,,,,,,2375,6649.6,1899.2,906.4
,,,,,,,,2376,5948,1699.2,811.2
,,,,,,,,2377,5527.2,1578.4,753.6
,,,,,,,,2378,5314.4,1518.4,724.8
,,,,,,,,2379,5218.4,1490.4,711.2
,,,,,,,,2380,5210.4,1488,710.4
,,,,,,,,2381,5389.6,1539.2,735.2
,,,,,,,,2382,5949.6,1699.2,811.2
,,,,,,,,2383,6873.6,1963.2,936.8
,,,,,,,,2384,7452.8,2128,1016
,,,,,,,,2385,7568,2161.6,1032
,,,,,,,,2386,7616.8,2175.2,1038.4
,,,,,,,,2387,7666.4,2189.6,1045.6
,,,,,,,,2388,7648.8,2184,1042.4
,,,,,,,,2389,7602.4,2171.2,1036.8
,,,,,,,,2390,7584,2165.6,1033.6
,,,,,,,,2391,7481.6,2136,1020
,,,,,,,,2392,7393.6,2111.2,1008
,,,,,,,,2393,7405.6,2115.2,1009.6
,,,,,,,,2394,7464.8,2132,1017.6
,,,,,,,,2395,7516,2146.4,1024.8
,,,,,,,,2396,7848.8,2241.6,1070.4
,,,,,,,,2397,7878.4,2250.4,1074.4
,,,,,,,,2398,7340,2096,1000.8
,,,,,,,,2399,6584,1880,897.6
,,,,,,,,2400,5901.6,1685.6,804
,,,,,,,,2401,5480,1565.6,747.2
,,,,,,,,2402,5263.2,1502.4,717.6
,,,,,,,,2403,5166.4,1475.2,704
,,,,,,,,2404,5166.4,1475.2,704
,,,,,,,,2405,5338.4,1524.8,727.2
,,,,,,,,2406,5898.4,1684,804
,,,,,,,,2407,6832.8,1951.2,932
,,,,,,,,2408,7458.4,2130.4,1016.8
,,,,,,,,2409,7615.2,2175.2,1038.4
,,,,,,,,2410,7642.4,2182.4,1041.6
,,,,,,,,2411,7678.4,2192.8,1046.4
,,,,,,,,2412,7657.6,2187.2,1044
,,,,,,,,2413,7581.6,2164.8,1033.6
,,,,,,,,2414,7546.4,2155.2,1028.8
,,,,,,,,2415,7457.6,2129.6,1016.8
,,,,,,,,2416,7380,2108,1005.6
,,,,,,,,2417,7398.4,2112.8,1008.8
,,,,,,,,2418,7477.6,2136,1019.2
,,,,,,,,2419,7553.6,2156.8,1030.4
,,,,,,,,2420,7891.2,2253.6,1076
,,,,,,,,2421,7890.4,2253.6,1076
,,,,,,,,2422,7366.4,2103.2,1004.8
,,,,,,,,2423,6629.6,1893.6,904
,,,,,,,,2424,5956.8,1700.8,812
,,,,,,,,2425,5518.4,1576,752
,,,,,,,,2426,5288,1510.4,720.8
,,,,,,,,2427,5183.2,1480,706.4
,,,,,,,,2428,5180,1479.2,706.4
,,,,,,,,2429,5340.8,1525.6,728
,,,,,,,,2430,5907.2,1687.2,804.8
,,,,,,,,2431,6828,1950.4,930.4
,,,,,,,,2432,7422.4,2119.2,1012
,,,,,,,,2433,7572.8,2163.2,1032.8
,,,,,,,,2434,7617.6,2176,1038.4
,,,,,,,,2435,7644,2183.2,1041.6
,,,,,,,,2436,7650.4,2184.8,1042.4
,,,,,,,,2437,7620.8,2176,1038.4
,,,,,,,,2438,7612,2173.6,1038.4
,,,,,,,,2439,7520.8,2147.2,1025.6
,,,,,,,,2440,7450.4,2127.2,1016
,,,,,,,,2441,7472.8,2134.4,1018.4
,,,,,,,,2442,7560.8,2159.2,1030.4
,,,,,,,,2443,7584,2165.6,1033.6
,,,,,,,,2444,7858.4,2244,1071.2
,,,,,,,,2445,7898.4,2256,1076.8
,,,,,,,,2446,7418.4,2118.4,1011.2
,,,,,,,,2447,6704.8,1915.2,913.6
,,,,,,,,2448,6022.4,1719.2,820.8
,,,,,,,,2449,5592.8,1597.6,762.4
,,,,,,,,2450,5379.2,1536,733.6
,,,,,,,,2451,5276.8,1506.4,719.2
,,,,,,,,2452,5276.8,1507.2,719.2
,,,,,,,,2453,5440.8,1554.4,741.6
,,,,,,,,2454,5984.8,1708.8,816
,,,,,,,,2455,6869.6,1961.6,936.8
,,,,,,,,2456,7444.8,2126.4,1014.4
,,,,,,,,2457,7557.6,2158.4,1030.4
,,,,,,,,2458,7597.6,2169.6,1036
,,,,,,,,2459,7632.8,2180,1040.8
,,,,,,,,2460,7584,2165.6,1033.6
,,,,,,,,2461,7497.6,2140.8,1021.6
,,,,,,,,2462,7447.2,2127.2,1015.2
,,,,,,,,2463,7332.8,2094.4,1000
,,,,,,,,2464,7200.8,2056.8,981.6
,,,,,,,,2465,7144,2040,973.6
,,,,,,,,2466,7103.2,2028.8,968.8
,,,,,,,,2467,7044,2011.2,960.8
,,,,,,,,2468,7283.2,2080,993.6
,,,,,,,,2469,7424,2120,1012
,,,,,,,,2470,7037.6,2010.4,959.2
,,,,,,,,2471,6461.6,1845.6,880.8
,,,,,,,,2472,5840,1668,796
,,,,,,,,2473,5404,1543.2,736.8
,,,,,,,,2474,5149.6,1470.4,702.4
,,,,,,,,2475,5004.8,1429.6,682.4
,,,,,,,,2476,4974.4,1420.8,678.4
,,,,,,,,2477,5030.4,1436.8,685.6
,,,,,,,,2478,5246.4,1498.4,715.2
,,,,,,,,2479,5523.2,1577.6,752.8
,,,,,,,,2480,6021.6,1719.2,820.8
,,,,,,,,2481,6463.2,1845.6,880.8
,,,,,,,,2482,6734.4,1923.2,917.6
,,,,,,,,2483,6840.8,1953.6,932.8
,,,,,,,,2484,6812.8,1945.6,928.8
,,,,,,,,2485,6712.8,1916.8,915.2
,,,,,,,,2486,6588.8,1881.6,898.4
,,,,,,,,2487,6480,1851.2,884
,,,,,,,,2488,6442.4,1840,878.4
,,,,,,,,2489,6468.8,1847.2,881.6
,,,,,,,,2490,6549.6,1870.4,892.8
,,,,,,,,2491,6588.8,1881.6,898.4
,,,,,,,,2492,6842.4,1954.4,932.8
,,,,,,,,2493,6960.8,1987.2,948.8
,,,,,,,,2494,6617.6,1890.4,902.4
,,,,,,,,2495,6107.2,1744,832
,,,,,,,,2496,5592.8,1597.6,762.4
,,,,,,,,2497,5184,1480,706.4
,,,,,,,,2498,4926.4,1406.4,671.2
,,,,,,,,2499,4775.2,1364,650.4
,,,,,,,,2500,4716.8,1346.4,642.4
,,,,,,,,2501,4727.2,1350.4,644
,,,,,,,,2502,4837.6,1381.6,659.2
,,,,,,,,2503,4993.6,1426.4,680.8
,,,,,,,,2504,5367.2,1532.8,731.2
,,,,,,,,2505,5880,1679.2,801.6
,,,,,,,,2506,6272,1791.2,855.2
,,,,,,,,2507,6478.4,1850.4,883.2
,,,,,,,,2508,6594.4,1883.2,899.2
,,,,,,,,2509,6619.2,1890.4,902.4
,,,,,,,,2510,6570.4,1876,896
,,,,,,,,2511,6529.6,1864.8,890.4
,,,,,,,,2512,6543.2,1868.8,892
,,,,,,,,2513,6648.8,1899.2,906.4
,,,,,,,,2514,6804,1943.2,928
,,,,,,,,2515,6864.8,1960,936
,,,,,,,,2516,7114.4,2031.2,969.6
,,,,,,,,2517,7224.8,2064,985.6
,,,,,,,,2518,6813.6,1945.6,928.8
,,,,,,,,2519,6238.4,1781.6,850.4
,,,,,,,,2520,5688.8,1624.8,775.2
,,,,,,,,2521,5286.4,1510.4,720.8
,,,,,,,,2522,5055.2,1443.2,688.8
,,,,,,,,2523,4936.8,1410.4,672.8
,,,,,,,,2524,4912,1402.4,669.6
,,,,,,,,2525,5043.2,1440,687.2
,,,,,,,,2526,5491.2,1568,748.8
,,,,,,,,2527,6135.2,1752,836
,,,,,,,,2528,6841.6,1953.6,932.8
,,,,,,,,2529,7366.4,2103.2,1004
,,,,,,,,2530,7742.4,2211.2,1055.2
,,,,,,,,2531,8043.2,2296.8,1096.8
,,,,,,,,2532,8244.8,2354.4,1124
,,,,,,,,2533,8370.4,2390.4,1141.6
,,,,,,,,2534,8456.8,2415.2,1152.8
,,,,,,,,2535,8480.8,2422.4,1156
,,,,,,,,2536,8476,2420,1155.2
,,,,,,,,2537,8462.4,2416.8,1153.6
,,,,,,,,2538,8394.4,2396.8,1144
,,,,,,,,2539,8237.6,2352,1122.4
,,,,,,,,2540,8289.6,2368,1130.4
,,,,,,,,2541,8380,2392.8,1142.4
,,,,,,,,2542,7793.6,2225.6,1062.4
,,,,,,,,2543,6988.8,1996,952.8
,,,,,,,,2544,6237.6,1781.6,850.4
,,,,,,,,2545,5716.8,1632.8,779.2
,,,,,,,,2546,5416.8,1546.4,738.4
,,,,,,,,2547,5233.6,1494.4,713.6
,,,,,,,,2548,5156.8,1472.8,702.4
,,,,,,,,2549,5269.6,1504.8,718.4
,,,,,,,,2550,5707.2,1630.4,778.4
,,,,,,,,2551,6390.4,1824.8,871.2
,,,,,,,,2552,7147.2,2041.6,974.4
,,,,,,,,2553,7591.2,2168,1034.4
,,,,,,,,2554,7860,2244.8,1071.2
,,,,,,,,2555,8058.4,2301.6,1098.4
,,,,,,,,2556,8158.4,2330.4,1112
,,,,,,,,2557,8200.8,2342.4,1118.4
,,,,,,,,2558,8284,2365.6,1129.6
,,,,,,,,2559,8292.8,2368,1131.2
,,,,,,,,2560,8275.2,2364,1128
,,,,,,,,2561,8256,2357.6,1125.6
,,,,,,,,2562,8183.2,2336.8,1115.2
,,,,,,,,2563,7976.8,2278.4,1087.2
,,,,,,,,2564,8004.8,2286.4,1091.2
,,,,,,,,2565,8079.2,2307.2,1101.6
,,,,,,,,2566,7493.6,2140,1021.6
,,,,,,,,2567,6700,1913.6,912.8
,,,,,,,,2568,5992,1711.2,816.8
,,,,,,,,2569,5481.6,1565.6,747.2
,,,,,,,,2570,5189.6,1482.4,707.2
,,,,,,,,2571,5031.2,1436.8,686.4
,,,,,,,,2572,4966.4,1418.4,676.8
,,,,,,,,2573,5076,1449.6,692
,,,,,,,,2574,5505.6,1572.8,750.4
,,,,,,,,2575,6146.4,1755.2,837.6
,,,,,,,,2576,6808,1944,928
,,,,,,,,2577,7138.4,2039.2,972.8
,,,,,,,,2578,7321.6,2091.2,997.6
,,,,,,,,2579,7463.2,2132,1017.6
,,,,,,,,2580,7528.8,2150.4,1026.4
,,,,,,,,2581,7508,2144,1023.2
,,,,,,,,2582,7511.2,2144.8,1024
,,,,,,,,2583,7440,2124.8,1014.4
,,,,,,,,2584,7330.4,2093.6,999.2
,,,,,,,,2585,7308.8,2088,996.8
,,,,,,,,2586,7340.8,2096,1000.8
,,,,,,,,2587,7344,2097.6,1001.6
,,,,,,,,2588,7542.4,2154.4,1028
,,,,,,,,2589,7592,2168,1035.2
,,,,,,,,2590,7104,2028.8,968.8
,,,,,,,,2591,6420,1833.6,875.2
,,,,,,,,2592,5768,1647.2,786.4
,,,,,,,,2593,5336.8,1524,727.2
,,,,,,,,2594,5097.6,1455.2,694.4
,,,,,,,,2595,4963.2,1417.6,676.8
,,,,,,,,2596,4938.4,1410.4,673.6
,,,,,,,,2597,5081.6,1451.2,692.8
,,,,,,,,2598,5534.4,1580.8,754.4
,,,,,,,,2599,6243.2,1783.2,851.2
,,,,,,,,2600,6896,1969.6,940
,,,,,,,,2601,7197.6,2055.2,980.8
,,,,,,,,2602,7384.8,2108.8,1006.4
,,,,,,,,2603,7530.4,2151.2,1026.4
,,,,,,,,2604,7596,2168.8,1035.2
,,,,,,,,2605,7582.4,2165.6,1033.6
,,,,,,,,2606,7584.8,2166.4,1033.6
,,,,,,,,2607,7530.4,2151.2,1026.4
,,,,,,,,2608,7467.2,2132.8,1017.6
,,,,,,,,2609,7456,2129.6,1016.8
,,,,,,,,2610,7428.8,2121.6,1012.8
,,,,,,,,2611,7340,2096,1000.8
,,,,,,,,2612,7480,2136,1020
,,,,,,,,2613,7655.2,2186.4,1043.2
,,,,,,,,2614,7186.4,2052,980
,,,,,,,,2615,6486.4,1852,884.8
,,,,,,,,2616,5813.6,1660,792
,,,,,,,,2617,5374.4,1534.4,732.8
,,,,,,,,2618,5134.4,1466.4,700
,,,,,,,,2619,5012.8,1431.2,683.2
,,,,,,,,2620,4961.6,1416.8,676
,,,,,,,,2621,5085.6,1452.8,693.6
,,,,,,,,2622,5492,1568.8,748.8
,,,,,,,,2623,6136.8,1752.8,836
,,,,,,,,2624,6780.8,1936,924.8
,,,,,,,,2625,7163.2,2045.6,976.8
,,,,,,,,2626,7433.6,2123.2,1013.6
,,,,,,,,2627,7633.6,2180,1040.8
,,,,,,,,2628,7728,2207.2,1053.6
,,,,,,,,2629,7723.2,2205.6,1052.8
,,,,,,,,2630,7731.2,2208,1054.4
,,,,,,,,2631,7664.8,2188.8,1044.8
,,,,,,,,2632,7572,2162.4,1032
,,,,,,,,2633,7505.6,2144,1023.2
,,,,,,,,2634,7400.8,2113.6,1008.8
,,,,,,,,2635,7220,2062.4,984.8
,,,,,,,,2636,7299.2,2084.8,995.2
,,,,,,,,2637,7416,2118.4,1011.2
,,,,,,,,2638,6995.2,1997.6,953.6
,,,,,,,,2639,6402.4,1828,872.8
,,,,,,,,2640,5789.6,1653.6,788.8
,,,,,,,,2641,5337.6,1524,727.2
,,,,,,,,2642,5072.8,1448.8,691.2
,,,,,,,,2643,4920,1405.6,670.4
,,,,,,,,2644,4852,1385.6,661.6
,,,,,,,,2645,4889.6,1396.8,666.4
,,,,,,,,2646,5053.6,1443.2,688.8
,,,,,,,,2647,5297.6,1512.8,722.4
,,,,,,,,2648,5774.4,1648.8,787.2
,,,,,,,,2649,6306.4,1800.8,860
,,,,,,,,2650,6688,1910.4,912
,,,,,,,,2651,6892,1968,940
,,,,,,,,2652,6960.8,1987.2,948.8
,,,,,,,,2653,6957.6,1987.2,948.8
,,,,,,,,2654,6912,1973.6,942.4
,,,,,,,,2655,6866.4,1960.8,936
,,,,,,,,2656,6856,1958.4,934.4
,,,,,,,,2657,6904,1971.2,940.8
,,,,,,,,2658,6973.6,1992,950.4
,,,,,,,,2659,6944,1983.2,946.4
,,,,,,,,2660,7070.4,2020,964
,,,,,,,,2661,7210.4,2059.2,983.2
,,,,,,,,2662,6848.8,1956,933.6
,,,,,,,,2663,6324.8,1806.4,862.4
,,,,,,,,2664,5787.2,1652.8,788.8
,,,,,,,,2665,5345.6,1526.4,728.8
,,,,,,,,2666,5078.4,1450.4,692
,,,,,,,,2667,4906.4,1401.6,668.8
,,,,,,,,2668,4817.6,1376,656.8
,,,,,,,,2669,4813.6,1374.4,656
,,,,,,,,2670,4900,1399.2,668
,,,,,,,,2671,5020,1433.6,684
,,,,,,,,2672,5380.8,1536.8,733.6
,,,,,,,,2673,5879.2,1679.2,801.6
,,,,,,,,2674,6311.2,1802.4,860
,,,,,,,,2675,6578.4,1879.2,896
,,,,,,,,2676,6756.8,1929.6,920.8
,,,,,,,,2677,6848,1955.2,933.6
,,,,,,,,2678,6852,1956.8,933.6
,,,,,,,,2679,6824,1948.8,930.4
,,,,,,,,2680,6855.2,1957.6,934.4
,,,,,,,,2681,7000,1999.2,954.4
,,,,,,,,2682,7165.6,2046.4,976.8
,,,,,,,,2683,7293.6,2083.2,994.4
,,,,,,,,2684,7394.4,2111.2,1008
,,,,,,,,2685,7280,2079.2,992.8
,,,,,,,,2686,6791.2,1939.2,925.6
,,,,,,,,2687,6204.8,1772,845.6
,,,,,,,,2688,5657.6,1615.2,771.2
,,,,,,,,2689,5300.8,1514.4,722.4
,,,,,,,,2690,5113.6,1460,696.8
,,,,,,,,2691,5028.8,1436,685.6
,,,,,,,,2692,5011.2,1431.2,682.4
,,,,,,,,2693,5156,1472,702.4
,,,,,,,,2694,5701.6,1628,776.8
,,,,,,,,2695,6644,1897.6,905.6
,,,,,,,,2696,7357.6,2100.8,1003.2
,,,,,,,,2697,7654.4,2186.4,1043.2
,,,,,,,,2698,7804,2228.8,1064
,,,,,,,,2699,7912.8,2260,1078.4
,,,,,,,,2700,7957.6,2272.8,1084.8
,,,,,,,,2701,7907.2,2258.4,1078.4
,,,,,,,,2702,7872,2248,1073.6
,,,,,,,,2703,7764,2216.8,1058.4
,,,,,,,,2704,7677.6,2192,1046.4
,,,,,,,,2705,7710.4,2202.4,1051.2
,,,,,,,,2706,7801.6,2228,1063.2
,,,,,,,,2707,7785.6,2224,1061.6
,,,,,,,,2708,7870.4,2248,1072.8
,,,,,,,,2709,7848.8,2241.6,1070.4
,,,,,,,,2710,7295.2,2083.2,994.4
,,,,,,,,2711,6546.4,1869.6,892.8
,,,,,,,,2712,5863.2,1674.4,799.2
,,,,,,,,2713,5424,1548.8,739.2
,,,,,,,,2714,5215.2,1489.6,710.4
,,,,,,,,2715,5101.6,1456.8,695.2
,,,,,,,,2716,5080,1450.4,692.8
,,,,,,,,2717,5233.6,1494.4,713.6
,,,,,,,,2718,5744.8,1640.8,783.2
,,,,,,,,2719,6594.4,1883.2,899.2
,,,,,,,,2720,7236,2066.4,986.4
,,,,,,,,2721,7442.4,2125.6,1014.4
,,,,,,,,2722,7560,2159.2,1030.4
,,,,,,,,2723,7643.2,2183.2,1041.6
,,,,,,,,2724,7636.8,2180.8,1041.6
,,,,,,,,2725,7578.4,2164,1033.6
,,,,,,,,2726,7551.2,2156,1029.6
,,,,,,,,2727,7468,2132.8,1017.6
,,,,,,,,2728,7388,2110.4,1007.2
,,,,,,,,2729,7400,2113.6,1008.8
,,,,,,,,2730,7446.4,2126.4,1015.2
,,,,,,,,2731,7460,2130.4,1017.6
,,,,,,,,2732,7671.2,2191.2,1046.4
