cpa_id,cluster
188467,1
147502,1
159257,1
174660,1
147498,1
185372,1
176774,1
165692,1
175305,1
177195,1
177656,1
167257,1
146546,1
158055,1
188567,1
100441,1
167208,1
159015,1
147496,1
176619,1
177657,1
167645,1
146602,1
177561,1
100701,1
176947,1
189928,1
153225,1
159290,1
185503,1
157574,1
189890,1
173966,1
167677,1
176829,1
148710,1
185432,1
180791,1
173340,1
188473,1
177658,1
159264,1
190204,1
100657,1
177270,1
158041,1
146518,1
171824,1
167224,1
157830,1
158048,1
173940,1
147461,1
100709,1
177409,1
185399,1
172870,1
180792,1
188466,1
173996,1
167678,1
167626,1
167209,1
185483,1
185461,1
171802,1
188571,1
185257,1
157747,1
159038,1
147505,1
157579,1
157481,1
180640,1
177339,1
146547,1
175317,1
173946,1
173955,1
148704,1
175327,1
147699,1
180335,1
176775,1
159258,1
186979,1
167255,1
147508,1
177655,1
146628,1
185228,1
146630,1
167608,1
180645,1
176725,1
172845,1
173939,1
172850,1
159259,1
167664,1
100188,1
173287,1
148711,1
185293,1
188637,1
167132,1
157596,1
167628,1
167627,1
146556,1
147711,1
188599,1
185229,1
176945,1
189908,1
100199,1
158042,1
146629,1
173380,1
167256,1
176886,1
189889,1
165697,1
176676,1
175091,1
157803,1
173322,1
185473,1
146603,1
166214,1
146543,1
175286,1
185401,1
159256,1
186959,1
173304,1
185230,1
177265,1
172793,1
172854,1
176828,1
188468,1
177574,1
100246,1
173970,1
177659,1
185406,1
177566,1
100557,1
167665,1
185436,1
157831,1
173271,1
176887,1
185376,1
157748,1
188600,1
180790,1
146510,1
185227,1
100166,1
185256,1
159277,1
173961,1
167207,1
185264,1
188636,1
177575,1
167726,1
147617,1
177648,1
189929,1
159263,1
168632,1
188566,1
158053,1
188472,1
188458,1
157777,1
173323,1
189930,1
175294,1
168620,1
175069,2
146596,2
176946,2
167235,2
182960,2
173932,2
185453,2
147621,2
185400,2
100651,2
185403,2
147626,2
167609,2
188638,2
188544,2
167646,2
146631,2
159075,2
180487,2
180789,2
188634,2
168645,2
146597,2
148705,2
173941,2
171825,2
167153,2
157566,2
186960,2
158052,2
146503,2
177271,2
177751,2
171829,2
159014,2
149802,2
175328,2
185462,2
146367,2
177661,2
159255,2
148708,2
158036,2
189936,2
146545,2
186958,2
157575,2
182957,2
186957,2
176723,2
157568,2
189879,2
177653,2
188352,2
180187,2
176944,2
147469,2
177492,2
173956,2
168657,2
185454,2
157749,2
146553,2
150307,2
147507,2
147622,2
176566,2
157595,2
167647,2
185375,2
188476,2
185348,2
159118,2
146635,2
173967,2
177741,2
167714,2
157750,2
189939,2
157804,2
190201,2
185519,2
146633,2
175336,2
188635,2
147620,2
100226,2
175306,2
167629,2
166162,2
158044,2
146736,2
185407,2
159106,2
159247,2
148709,2
146735,2
177482,2
180788,2
157746,2
147510,2
174679,2
176773,2
176675,2
180933,2
167206,2
165691,2
185463,2
189907,2
146632,2
171826,2
177663,2
180639,2
185231,2
185404,2
185458,2
188572,2
188672,2
185427,2
159249,2
147720,2
188477,2
180934,2
146742,2
185195,2
185223,2
173947,2
168606,2
173305,2
100711,2
177740,2
185196,2
185504,2
167152,2
167610,2
173962,2
146517,2
185484,2
147704,2
146549,2
157778,2
185398,2
185437,2
147499,2
173933,2
167223,2
159254,2
100511,2
177752,2
146557,2
147697,2
177196,2
157949,2
185294,2
146560,2
185322,2
172791,2
173341,2
185194,2
147509,2
188639,2
175287,2
189937,2
147592,2
185530,2
171828,2
188598,2
189938,2
185378,2
146634,2
168658,2
167715,2
167695,2
167172,2
188669,2
180793,2
167190,2
173930,2
146372,2
167694,2
167648,2
188565,2
159248,2
157719,2
185402,2
176724,2
147515,2
186956,2
190209,2
168612,2
167611,2
189905,2
176885,2
147712,2
157970,2
177750,2
146509,2
148712,2
176647,2
177266,2
185197,2
185459,2
173238,2
153226,2
146636,2
173931,2
146580,2
177745,2
177560,2
167630,2
147518,2
147516,2
185438,2
172852,2
147728,2
146741,2
173193,2
175295,2
159126,2
165705,2
188673,2
188671,2
100716,2
147517,2
183978,2
158037,2
177416,2
172848,2
188364,2
185538,2
180186,2
175337,2
185529,2
173112,2
100293,2
158045,2
177005,2
157567,2
190205,2
172792,2
175329,2
165689,2
177742,2
190206,2
185452,2
177739,2
167650,2
165714,2
150262,2
173288,2
180932,2
167591,2
159269,2
146641,2
167679,2
157752,2
188548,2
159074,2
185265,2
157718,2
175268,2
165696,2
175343,2
180787,2
172849,2
157569,2
189911,2
173126,2
147593,2
185485,2
167131,2
100647,2
168621,2
159013,2
157576,2
159055,2
185198,2
173324,2
177004,2
158030,2
185193,2
167612,2
150278,2
168670,2
175338,2
185226,2
150279,2
167191,2
165713,2
173938,2
173254,2
159092,2
146561,2
188343,2
186922,2
159235,2
147470,2
146365,2
177570,2
173934,2
147525,2
180485,2
173942,2
158049,2
148713,2
177755,2
146638,2
146582,2
150316,2
188543,2
190207,2
185321,2
146756,2
185232,2
146637,2
157805,2
146639,2
185531,2
159037,2
176514,2
167649,2
146371,2
190202,2
167222,2
185377,2
185349,2
176943,2
177928,2
168646,2
150294,2
180931,2
146758,2
146743,2
188495,2
173306,2
146366,2
177647,2
168633,2
177746,2
172949,2
176827,2
185405,2
167592,2
185506,2
167171,2
146591,2
147625,2
159237,2
147721,2
147616,2
188573,2
177662,2
190170,2
181074,2
159117,2
146598,2
177654,2
168671,2
165686,2
185165,2
167631,2
157717,2
157899,2
167696,2
185166,2
177749,2
185464,2
157720,2
167632,2
177652,2
177929,2
180334,2
188605,2
167189,2
147463,2
167204,2
186921,2
167651,2
167205,2
190203,2
177481,2
177341,2
158039,2
159105,2
177927,2
185163,2
146554,2
175318,2
185295,2
157562,2
188354,2
159236,2
159245,2
180486,2
176772,2
167613,2
173920,2
190182,2
181075,2
100198,2
176722,2
177930,2
172851,2
157751,2
173948,2
159262,2
159091,2
157691,2
146755,2
146754,2
175307,2
175345,2
157570,2
147524,2
157779,2
185487,2
176884,2
185439,2
146575,2
177938,2
177490,2
158043,2
176674,2
159234,2
173342,2
146640,2
185424,2
180638,2
177491,2
167666,2
146550,2
173973,2
177006,2
173918,2
150295,2
188353,2
180930,2
180935,2
177268,2
146378,2
167593,2
173113,2
147514,2
146377,2
185199,2
176646,2
185429,2
183989,2
177565,2
150263,2
177753,2
185426,2
177926,2
173356,2
165687,2
176721,2
176771,2
157563,2
177846,2
173272,2
157599,2
159339,2
173239,2
177835,2
175296,2
159224,2
167633,2
147730,2
185408,2
173255,2
181073,2
147619,2
175335,2
158031,2
147512,2
167130,2
147462,2
168607,2
157560,2
159246,2
167574,2
173972,2
188528,2
173935,2
185266,2
185539,2
167680,2
147713,2
146775,2
173917,2
146642,2
167170,2
147513,2
146578,2
177340,2
157561,2
177738,2
147521,2
168634,2
183988,2
150280,2
167697,2
147523,2
157571,2
158072,2
185164,2
157690,2
146370,2
146514,2
173921,2
185440,2
159073,2
168613,2
146564,2
173943,2
167652,2
173919,2
165685,2
177267,2
146757,2
180936,2
147471,2
168672,2
157898,2
177651,2
177415,2
185409,2
146558,2
150308,2
167614,2
167186,2
190211,2
185431,2
185233,2
177937,2
146362,2
157806,2
185465,2
176883,2
185379,2
146555,2
167573,2
146646,2
157753,2
159090,2
177559,2
172987,2
177939,2
185520,2
147722,2
168682,2
159340,2
176826,2
146643,2
146376,2
180786,2
147630,2
175344,2
177003,2
185297,2
180929,2
147477,2
147624,2
167575,2
167110,2
173974,2
186920,2
150296,2
176825,2
177407,2
167151,2
168622,2
176942,2
177836,2
157897,2
186990,2
185425,2
175319,2
146572,2
167615,2
177834,2
147504,2
157896,2
180636,2
158038,2
177744,2
185168,2
183959,2
157889,2
177743,2
185532,2
146590,2
173307,2
185192,2
147634,2
177754,2
167634,2
157556,2
180785,2
167667,2
168659,2
176515,2
185261,2
100581,2
159054,2
159253,2
177197,2
175330,2
177936,2
146368,2
177845,2
173325,2
159261,2
173289,2
168683,2
146562,2
159233,2
175346,2
147740,2
146645,2
188498,2
159225,2
177060,2
175339,2
188355,2
147533,2
185350,2
176941,2
100658,2
177833,2
186918,2
174649,2
159337,2
167698,2
157564,2
185323,2
176824,2
177756,2
188500,2
147472,2
100339,2
146592,2
177847,2
186879,2
159223,2
147729,2
146585,2
177408,2
173979,2
185380,2
167129,2
181072,2
177061,2
173922,2
100636,2
185428,2
185131,2
146803,2
167169,2
146516,2
167203,2
159036,2
167616,2
147633,2
146647,2
175440,2
147739,2
146777,2
157555,2
159336,2
173995,2
146759,2
185200,2
146508,2
177480,2
185441,2
177923,2
146565,2
185267,2
176673,2
147520,2
167576,2
177569,2
185505,2
177837,2
167653,2
146581,2
188342,2
167187,2
157557,2
175308,2
176770,2
146364,2
146584,2
157780,2
185132,2
167188,2
177925,2
185486,2
181076,2
167556,2
168635,2
171833,2
181216,2
183960,2
172973,2
188363,2
159104,2
185161,2
147534,2
167221,2
159338,2
167109,2
178014,2
168647,2
157890,2
175435,2
178015,2
171832,2
173357,2
167681,2
173944,2
168608,2
177264,2
188350,2
173980,2
147473,2
167594,2
146648,2
146383,2
147615,2
185324,2
177848,2
177059,2
150281,2
147464,2
178013,2
178016,2
159232,2
172980,2
168614,2
157893,2
157692,2
181213,2
159252,2
173923,2
146356,2
185130,2
146583,2
150242,2
176720,2
177646,2
177844,2
150241,2
167555,2
157663,2
177558,2
158034,2
146563,2
157721,2
173916,2
157809,2
146375,2
186877,2
185169,2
158033,2
100576,2
185381,2
185410,2
147522,2
173343,2
167557,2
175320,2
159072,2
185162,2
147629,2
185234,2
177840,2
100215,2
150309,2
146360,2
146559,2
157808,2
159244,2
147511,2
147714,2
177843,2
157558,2
167185,2
167635,2
159222,2
167595,2
177832,2
146354,2
159334,2
177737,2
146802,2
167617,2
181214,2
181071,2
168623,2
173907,2
146776,2
159333,2
180484,2
173903,2
157551,2
185466,2
146649,2
176882,2
147705,2
185488,2
186989,2
167128,2
174648,2
176769,2
147478,2
180928,2
177933,2
146361,2
146502,2
177849,2
147731,2
167596,2
178023,2
146644,2
157693,2
173273,2
180927,2
157894,2
153882,2
158993,2
188345,2
183970,2
146571,2
158035,2
181077,2
183977,2
146382,2
186978,2
146653,2
147727,2
173906,2
173257,2
146570,2
173904,2
185533,2
