Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,,
,,,,,,,,4358,15129.6,,
,,,,,,,,4359,15278.4,,
,,,,,,,,4360,15068.8,,
,,,,,,,,4361,14834.4,,
,,,,,,,,4362,14769.6,,
,,,,,,,,4363,14663.2,,
,,,,,,,,4364,14307.2,,
,,,,,,,,4365,14079.2,,
,,,,,,,,4366,13707.2,,
,,,,,,,,4367,12530.4,,
,,,,,,,,4368,11241.6,,
,,,,,,,,4369,10294.4,,
,,,,,,,,4370,9679.2,,
,,,,,,,,4371,9280.8,,
,,,,,,,,4372,9088,,
,,,,,,,,4373,9177.6,,
,,,,,,,,4374,9524,,
,,,,,,,,4375,10603.2,,
,,,,,,,,4376,11949.6,,
,,,,,,,,4377,12988.8,,
,,,,,,,,4378,13828.8,,
,,,,,,,,4379,14488.8,,
,,,,,,,,4380,14905.6,,
,,,,,,,,4381,15130.4,,
,,,,,,,,4382,15337.6,,
,,,,,,,,4383,15455.2,,
,,,,,,,,4384,15403.2,,
,,,,,,,,4385,15353.6,,
,,,,,,,,4386,15251.2,,
,,,,,,,,4387,14904,,
,,,,,,,,4388,14374.4,,
,,,,,,,,4389,14015.2,,
,,,,,,,,4390,13558.4,,
,,,,,,,,4391,12288,,
,,,,,,,,4392,10944.8,,
,,,,,,,,4393,9955.2,,
,,,,,,,,4394,9368.8,,
,,,,,,,,4395,8968,,
,,,,,,,,4396,8765.6,,
,,,,,,,,4397,8802.4,,
,,,,,,,,4398,9120.8,,
,,,,,,,,4399,10167.2,,
,,,,,,,,4400,11494.4,,
,,,,,,,,4401,12505.6,,
,,,,,,,,4402,13312,,
,,,,,,,,4403,13932,,
,,,,,,,,4404,14341.6,,
,,,,,,,,4405,14616.8,,
,,,,,,,,4406,14886.4,,
,,,,,,,,4407,15067.2,,
,,,,,,,,4408,15187.2,,
,,,,,,,,4409,15267.2,,
,,,,,,,,4410,15114.4,,
,,,,,,,,4411,14521.6,,
,,,,,,,,4412,13828.8,,
,,,,,,,,4413,13549.6,,
,,,,,,,,4414,13044,,
,,,,,,,,4415,12089.6,,
,,,,,,,,4416,11044.8,,
,,,,,,,,4417,10167.2,,
,,,,,,,,4418,9564,,
,,,,,,,,4419,9176,,
,,,,,,,,4420,8996,,
,,,,,,,,4421,9008.8,,
,,,,,,,,4422,9116.8,,
,,,,,,,,4423,9413.6,,
,,,,,,,,4424,9951.2,,
,,,,,,,,4425,10692.8,,
,,,,,,,,4426,11620.8,,
,,,,,,,,4427,12571.2,,
,,,,,,,,4428,13338.4,,
,,,,,,,,4429,13883.2,,
,,,,,,,,4430,14152,,
,,,,,,,,4431,14315.2,,
,,,,,,,,4432,14480,,
,,,,,,,,4433,14662.4,,
,,,,,,,,4434,14752.8,,
,,,,,,,,4435,14495.2,,
,,,,,,,,4436,14051.2,,
,,,,,,,,4437,13844,,
,,,,,,,,4438,13476,,
,,,,,,,,4439,12750.4,,
,,,,,,,,4440,11739.2,,
,,,,,,,,4441,10848.8,,
,,,,,,,,4442,10228.8,,
,,,,,,,,4443,9834.4,,
,,,,,,,,4444,9608.8,,
,,,,,,,,4445,9652,,
,,,,,,,,4446,9968,,
,,,,,,,,4447,11032,,
,,,,,,,,4448,12428,,
,,,,,,,,4449,13562.4,,
,,,,,,,,4450,14420.8,,
,,,,,,,,4451,15071.2,,
,,,,,,,,4452,15472,,
,,,,,,,,4453,15715.2,,
,,,,,,,,4454,15921.6,,
,,,,,,,,4455,16046.4,,
,,,,,,,,4456,16057.6,,
,,,,,,,,4457,16019.2,,
,,,,,,,,4458,15895.2,,
,,,,,,,,4459,15479.2,,
,,,,,,,,4460,14912,,
,,,,,,,,4461,14570.4,,
,,,,,,,,4462,14104,,
,,,,,,,,4463,12816,,
,,,,,,,,4464,11450.4,,
,,,,,,,,4465,10430.4,,
,,,,,,,,4466,9770.4,,
,,,,,,,,4467,9341.6,,
,,,,,,,,4468,9097.6,,
,,,,,,,,4469,9100,,
,,,,,,,,4470,9388,,
,,,,,,,,4471,10409.6,,
,,,,,,,,4472,11773.6,,
,,,,,,,,4473,12923.2,,
,,,,,,,,4474,13889.6,,
,,,,,,,,4475,14700,,
,,,,,,,,4476,15256.8,,
,,,,,,,,4477,15620,,
,,,,,,,,4478,16001.6,,
,,,,,,,,4479,16241.6,,
,,,,,,,,4480,16432,,
,,,,,,,,4481,16532.8,,
,,,,,,,,4482,16476.8,,
,,,,,,,,4483,15927.2,,
,,,,,,,,4484,15301.6,,
,,,,,,,,4485,15088.8,,
,,,,,,,,4486,14627.2,,
,,,,,,,,4487,13471.2,,
,,,,,,,,4488,12217.6,,
,,,,,,,,4489,11242.4,,
,,,,,,,,4490,10583.2,,
,,,,,,,,4491,10134.4,,
,,,,,,,,4492,9852,,
,,,,,,,,4493,9735.2,,
,,,,,,,,4494,9720,,
,,,,,,,,4495,10127.2,,
,,,,,,,,4496,11093.6,,
,,,,,,,,4497,12323.2,,
,,,,,,,,4498,13368,,
,,,,,,,,4499,14088.8,,
,,,,,,,,4500,14590.4,,
,,,,,,,,4501,14932,,
,,,,,,,,4502,14928,,
,,,,,,,,4503,14609.6,,
,,,,,,,,4504,14308,,
,,,,,,,,4505,14304,,
,,,,,,,,4506,14390.4,,
,,,,,,,,4507,14227.2,,
,,,,,,,,4508,13842.4,,
,,,,,,,,4509,13627.2,,
,,,,,,,,4510,13383.2,,
,,,,,,,,4511,12488.8,,
,,,,,,,,4512,11419.2,,
,,,,,,,,4513,10469.6,,
,,,,,,,,4514,9814.4,,
,,,,,,,,4515,9359.2,,
,,,,,,,,4516,9068.8,,
,,,,,,,,4517,8904.8,,
,,,,,,,,4518,8746.4,,
,,,,,,,,4519,9056.8,,
,,,,,,,,4520,9911.2,,
,,,,,,,,4521,11041.6,,
,,,,,,,,4522,12100,,
,,,,,,,,4523,12982.4,,
,,,,,,,,4524,13689.6,,
,,,,,,,,4525,14151.2,,
,,,,,,,,4526,14400.8,,
,,,,,,,,4527,14583.2,,
,,,,,,,,4528,14756.8,,
,,,,,,,,4529,14971.2,,
,,,,,,,,4530,15092,,
,,,,,,,,4531,14875.2,,
,,,,,,,,4532,14423.2,,
,,,,,,,,4533,14272,,
,,,,,,,,4534,13932,,
,,,,,,,,4535,12732,,
,,,,,,,,4536,11390.4,,
,,,,,,,,4537,10346.4,,
,,,,,,,,4538,9644,,
,,,,,,,,4539,9200,,
,,,,,,,,4540,8951.2,,
,,,,,,,,4541,8976,,
,,,,,,,,4542,9300,,
,,,,,,,,4543,10352.8,,
,,,,,,,,4544,11622.4,,
,,,,,,,,4545,12504.8,,
,,,,,,,,4546,13207.2,,
,,,,,,,,4547,13766.4,,
,,,,,,,,4548,14141.6,,
,,,,,,,,4549,14411.2,,
,,,,,,,,4550,14701.6,,
,,,,,,,,4551,14873.6,,
,,,,,,,,4552,14979.2,,
,,,,,,,,4553,15075.2,,
,,,,,,,,4554,15019.2,,
,,,,,,,,4555,14606.4,,
,,,,,,,,4556,14046.4,,
,,,,,,,,4557,13743.2,,
,,,,,,,,4558,13253.6,,
,,,,,,,,4559,11955.2,,
,,,,,,,,4560,10632.8,,
,,,,,,,,4561,9670.4,,
,,,,,,,,4562,9065.6,,
,,,,,,,,4563,8680,,
,,,,,,,,4564,8501.6,,
,,,,,,,,4565,8554.4,,
,,,,,,,,4566,8876,,
,,,,,,,,4567,9933.6,,
,,,,,,,,4568,11195.2,,
,,,,,,,,4569,12089.6,,
,,,,,,,,4570,12784,,
,,,,,,,,4571,13388,,
,,,,,,,,4572,13790.4,,
,,,,,,,,4573,14078.4,,
,,,,,,,,4574,14421.6,,
,,,,,,,,4575,14689.6,,
,,,,,,,,4576,14886.4,,
,,,,,,,,4577,15015.2,,
,,,,,,,,4578,14945.6,,
,,,,,,,,4579,14578.4,,
,,,,,,,,4580,14044,,
,,,,,,,,4581,13816,,
,,,,,,,,4582,13432.8,,
,,,,,,,,4583,12172.8,,
,,,,,,,,4584,10891.2,,
,,,,,,,,4585,9946.4,,
,,,,,,,,4586,9348,,
,,,,,,,,4587,8984.8,,
,,,,,,,,4588,8817.6,,
,,,,,,,,4589,8888,,
,,,,,,,,4590,9261.6,,
,,,,,,,,4591,10326.4,,
,,,,,,,,4592,11625.6,,
,,,,,,,,4593,12609.6,,
,,,,,,,,4594,13384.8,,
,,,,,,,,4595,14072,,
,,,,,,,,4596,14626.4,,
,,,,,,,,4597,15002.4,,
,,,,,,,,4598,15311.2,,
,,,,,,,,4599,15472,,
,,,,,,,,4600,15584.8,,
,,,,,,,,4601,15719.2,,
,,,,,,,,4602,15684,,
,,,,,,,,4603,15298.4,,
,,,,,,,,4604,14717.6,,
,,,,,,,,4605,14433.6,,
,,,,,,,,4606,14025.6,,
,,,,,,,,4607,12738.4,,
,,,,,,,,4608,11384.8,,
,,,,,,,,4609,10398.4,,
,,,,,,,,4610,9755.2,,
,,,,,,,,4611,9324.8,,
,,,,,,,,4612,9100.8,,
,,,,,,,,4613,9148,,
,,,,,,,,4614,9522.4,,
,,,,,,,,4615,10650.4,,
,,,,,,,,4616,11987.2,,
,,,,,,,,4617,13027.2,,
,,,,,,,,4618,13896.8,,
,,,,,,,,4619,14752.8,,
,,,,,,,,4620,15423.2,,
,,,,,,,,4621,15780.8,,
,,,,,,,,4622,16170.4,,
,,,,,,,,4623,16436,,
,,,,,,,,4624,16604.8,,
,,,,,,,,4625,16724.8,,
,,,,,,,,4626,16588,,
,,,,,,,,4627,16121.6,,
,,,,,,,,4628,15413.6,,
,,,,,,,,4629,15076,,
,,,,,,,,4630,14546.4,,
,,,,,,,,4631,13192,,
,,,,,,,,4632,11799.2,,
,,,,,,,,4633,10723.2,,
,,,,,,,,4634,10034.4,,
,,,,,,,,4635,9612.8,,
,,,,,,,,4636,9380.8,,
,,,,,,,,4637,9427.2,,
,,,,,,,,4638,9808,,
,,,,,,,,4639,10864,,
,,,,,,,,4640,12254.4,,
,,,,,,,,4641,13379.2,,
,,,,,,,,4642,14358.4,,
,,,,,,,,4643,15232,,
,,,,,,,,4644,15922.4,,
,,,,,,,,4645,16426.4,,
,,,,,,,,4646,16834.4,,
,,,,,,,,4647,16979.2,,
,,,,,,,,4648,16953.6,,
,,,,,,,,4649,16842.4,,
,,,,,,,,4650,16465.6,,
,,,,,,,,4651,15790.4,,
,,,,,,,,4652,15135.2,,
,,,,,,,,4653,14887.2,,
,,,,,,,,4654,14416,,
,,,,,,,,4655,13216.8,,
,,,,,,,,4656,11954.4,,
,,,,,,,,4657,10968,,
,,,,,,,,4658,10343.2,,
,,,,,,,,4659,9931.2,,
,,,,,,,,4660,9687.2,,
,,,,,,,,4661,9616.8,,
,,,,,,,,4662,9732.8,,
,,,,,,,,4663,10134.4,,
,,,,,,,,4664,10929.6,,
,,,,,,,,4665,12003.2,,
,,,,,,,,4666,12964.8,,
,,,,,,,,4667,13680.8,,
,,,,,,,,4668,14264.8,,
,,,,,,,,4669,14714.4,,
,,,,,,,,4670,15084.8,,
,,,,,,,,4671,15443.2,,
,,,,,,,,4672,15727.2,,
,,,,,,,,4673,15916.8,,
,,,,,,,,4674,15936,,
,,,,,,,,4675,15631.2,,
,,,,,,,,4676,15078.4,,
,,,,,,,,4677,14824,,
,,,,,,,,4678,14463.2,,
,,,,,,,,4679,13376.8,,
,,,,,,,,4680,12161.6,,
,,,,,,,,4681,11152,,
,,,,,,,,4682,10439.2,,
,,,,,,,,4683,9951.2,,
,,,,,,,,4684,9630.4,,
,,,,,,,,4685,9449.6,,
,,,,,,,,4686,9309.6,,
,,,,,,,,4687,9574.4,,
,,,,,,,,4688,10466.4,,
,,,,,,,,4689,11698.4,,
,,,,,,,,4690,12900,,
,,,,,,,,4691,13963.2,,
,,,,,,,,4692,14820.8,,
,,,,,,,,4693,15311.2,,
,,,,,,,,4694,15405.6,,
,,,,,,,,4695,15414.4,,
,,,,,,,,4696,15436.8,,
,,,,,,,,4697,15465.6,,
,,,,,,,,4698,15457.6,,
,,,,,,,,4699,15207.2,,
,,,,,,,,4700,14988.8,,
,,,,,,,,4701,15039.2,,
,,,,,,,,4702,14495.2,,
,,,,,,,,4703,13361.6,,
,,,,,,,,4704,12184.8,,
,,,,,,,,4705,11336,,
,,,,,,,,4706,10792.8,,
,,,,,,,,4707,10444.8,,
,,,,,,,,4708,10261.6,,
,,,,,,,,4709,10332,,
,,,,,,,,4710,10803.2,,
,,,,,,,,4711,11933.6,,
,,,,,,,,4712,13432,,
,,,,,,,,4713,14596,,
,,,,,,,,4714,15531.2,,
,,,,,,,,4715,16353.6,,
,,,,,,,,4716,17016,,
,,,,,,,,4717,17525.6,,
,,,,,,,,4718,17965.6,,
,,,,,,,,4719,18059.2,,
,,,,,,,,4720,18095.2,,
,,,,,,,,4721,18060.8,,
,,,,,,,,4722,17927.2,,
,,,,,,,,4723,17509.6,,
,,,,,,,,4724,16960,,
,,,,,,,,4725,16744.8,,
,,,,,,,,4726,16079.2,,
,,,,,,,,4727,14543.2,,
,,,,,,,,4728,13024,,
,,,,,,,,4729,11948,,
,,,,,,,,4730,11249.6,,
,,,,,,,,4731,10798.4,,
,,,,,,,,4732,10516.8,,
,,,,,,,,4733,10542.4,,
,,,,,,,,4734,10969.6,,
,,,,,,,,4735,12153.6,,
,,,,,,,,4736,13691.2,,
,,,,,,,,4737,14924.8,,
,,,,,,,,4738,16016,,
,,,,,,,,4739,16960.8,,
,,,,,,,,4740,17607.2,,
,,,,,,,,4741,18053.6,,
,,,,,,,,4742,18456,,
,,,,,,,,4743,18710.4,,
,,,,,,,,4744,18903.2,,
,,,,,,,,4745,19016,,
,,,,,,,,4746,18860,,
,,,,,,,,4747,18427.2,,
,,,,,,,,4748,17860,,
,,,,,,,,4749,17536.8,,
,,,,,,,,4750,16897.6,,
,,,,,,,,4751,15448.8,,
,,,,,,,,4752,14011.2,,
,,,,,,,,4753,13000,,
,,,,,,,,4754,12372,,
,,,,,,,,4755,11974.4,,
,,,,,,,,4756,11735.2,,
,,,,,,,,4757,11722.4,,
,,,,,,,,4758,12132.8,,
,,,,,,,,4759,13207.2,,
,,,,,,,,4760,14785.6,,
,,,,,,,,4761,15893.6,,
,,,,,,,,4762,16785.6,,
,,,,,,,,4763,17704.8,,
,,,,,,,,4764,18405.6,,
,,,,,,,,4765,18846.4,,
,,,,,,,,4766,18860,,
,,,,,,,,4767,18417.6,,
,,,,,,,,4768,17557.6,,
,,,,,,,,4769,16905.6,,
,,,,,,,,4770,16626.4,,
,,,,,,,,4771,16203.2,,
,,,,,,,,4772,15798.4,,
,,,,,,,,4773,15678.4,,
,,,,,,,,4774,15168,,
,,,,,,,,4775,13880.8,,
,,,,,,,,4776,12536,,
,,,,,,,,4777,11503.2,,
,,,,,,,,4778,10761.6,,
,,,,,,,,4779,10288.8,,
,,,,,,,,4780,10000,,
,,,,,,,,4781,9983.2,,
,,,,,,,,4782,10336,,
,,,,,,,,4783,11193.6,,
,,,,,,,,4784,12236.8,,
,,,,,,,,4785,12844,,
,,,,,,,,4786,13265.6,,
,,,,,,,,4787,13676.8,,
,,,,,,,,4788,13961.6,,
,,,,,,,,4789,14134.4,,
,,,,,,,,4790,14383.2,,
,,,,,,,,4791,14472,,
,,,,,,,,4792,14583.2,,
,,,,,,,,4793,14698.4,,
,,,,,,,,4794,14657.6,,
,,,,,,,,4795,14236,,
,,,,,,,,4796,13727.2,,
,,,,,,,,4797,13644,,
,,,,,,,,4798,13170.4,,
,,,,,,,,4799,12022.4,,
,,,,,,,,4800,10813.6,,
,,,,,,,,4801,9907.2,,
,,,,,,,,4802,9380,,
,,,,,,,,4803,9045.6,,
,,,,,,,,4804,8894.4,,
,,,,,,,,4805,8984.8,,
,,,,,,,,4806,9438.4,,
,,,,,,,,4807,10346.4,,
,,,,,,,,4808,11418.4,,
,,,,,,,,4809,12124,,
,,,,,,,,4810,12491.2,,
,,,,,,,,4811,12733.6,,
,,,,,,,,4812,12775.2,,
,,,,,,,,4813,12713.6,,
,,,,,,,,4814,12700,,
,,,,,,,,4815,12575.2,,
,,,,,,,,4816,12392.8,,
,,,,,,,,4817,12294.4,,
,,,,,,,,4818,12164.8,,
,,,,,,,,4819,11869.6,,
,,,,,,,,4820,11624.8,,
,,,,,,,,4821,11724,,
,,,,,,,,4822,11432,,
,,,,,,,,4823,10545.6,,
,,,,,,,,4824,9550.4,,
,,,,,,,,4825,8769.6,,
,,,,,,,,4826,8261.6,,
,,,,,,,,4827,7951.2,,
,,,,,,,,4828,7780,,
,,,,,,,,4829,7754.4,,
,,,,,,,,4830,7812.8,,
,,,,,,,,4831,8208.8,,
,,,,,,,,4832,9031.2,,
,,,,,,,,4833,10014.4,,
,,,,,,,,4834,10762.4,,
,,,,,,,,4835,11236.8,,
,,,,,,,,4836,11512.8,,
,,,,,,,,4837,11652.8,,
,,,,,,,,4838,11722.4,,
,,,,,,,,4839,11787.2,,
,,,,,,,,4840,11884.8,,
,,,,,,,,4841,12037.6,,
,,,,,,,,4842,12111.2,,
,,,,,,,,4843,11959.2,,
,,,,,,,,4844,11588.8,,
,,,,,,,,4845,11548.8,,
,,,,,,,,4846,11296.8,,
,,,,,,,,4847,10480,,
,,,,,,,,4848,9576,,
,,,,,,,,4849,8806.4,,
,,,,,,,,4850,8312,,
,,,,,,,,4851,8000,,
,,,,,,,,4852,7806.4,,
,,,,,,,,4853,7729.6,,
,,,,,,,,4854,7653.6,,
,,,,,,,,4855,7887.2,,
,,,,,,,,4856,8593.6,,
,,,,,,,,4857,9559.2,,
,,,,,,,,4858,10435.2,,
,,,,,,,,4859,11155.2,,
,,,,,,,,4860,11738.4,,
,,,,,,,,4861,12152,,
,,,,,,,,4862,12390.4,,
,,,,,,,,4863,12610.4,,
,,,,,,,,4864,12833.6,,
,,,,,,,,4865,13129.6,,
,,,,,,,,4866,13314.4,,
,,,,,,,,4867,13172,,
,,,,,,,,4868,12819.2,,
,,,,,,,,4869,12827.2,,
,,,,,,,,4870,12505.6,,
,,,,,,,,4871,11530.4,,
,,,,,,,,4872,10470.4,,
,,,,,,,,4873,9672.8,,
,,,,,,,,4874,9156,,
,,,,,,,,4875,8860,,
,,,,,,,,4876,8757.6,,
,,,,,,,,4877,8935.2,,
,,,,,,,,4878,9504,,
,,,,,,,,4879,10525.6,,
,,,,,,,,4880,11736,,
,,,,,,,,4881,12624,,
,,,,,,,,4882,13285.6,,
,,,,,,,,4883,13906.4,,
,,,,,,,,4884,14403.2,,
,,,,,,,,4885,14748,,
,,,,,,,,4886,15245.6,,
,,,,,,,,4887,15632.8,,
,,,,,,,,4888,15919.2,,
,,,,,,,,4889,16092,,
,,,,,,,,4890,16027.2,,
,,,,,,,,4891,15652,,
,,,,,,,,4892,15255.2,,
,,,,,,,,4893,15284,,
,,,,,,,,4894,14713.6,,
,,,,,,,,4895,13436.8,,
,,,,,,,,4896,12124.8,,
,,,,,,,,4897,11173.6,,
,,,,,,,,4898,10583.2,,
,,,,,,,,4899,10211.2,,
,,,,,,,,4900,10041.6,,
,,,,,,,,4901,10121.6,,
,,,,,,,,4902,10572.8,,
,,,,,,,,4903,11542.4,,
,,,,,,,,4904,12868,,
,,,,,,,,4905,14011.2,,
,,,,,,,,4906,14950.4,,
,,,,,,,,4907,15784.8,,
,,,,,,,,4908,16326.4,,
,,,,,,,,4909,16797.6,,
,,,,,,,,4910,17204,,
,,,,,,,,4911,17358.4,,
,,,,,,,,4912,17207.2,,
,,,,,,,,4913,16913.6,,
,,,,,,,,4914,16537.6,,
,,,,,,,,4915,15945.6,,
,,,,,,,,4916,15341.6,,
,,,,,,,,4917,15075.2,,
,,,,,,,,4918,14260.8,,
,,,,,,,,4919,12766.4,,
,,,,,,,,4920,11319.2,,
,,,,,,,,4921,10218.4,,
,,,,,,,,4922,9508.8,,
,,,,,,,,4923,9069.6,,
,,,,,,,,4924,8812.8,,
,,,,,,,,4925,8846.4,,
,,,,,,,,4926,9233.6,,
,,,,,,,,4927,10166.4,,
,,,,,,,,4928,11365.6,,
,,,,,,,,4929,12210.4,,
,,,,,,,,4930,12788.8,,
,,,,,,,,4931,13242.4,,
,,,,,,,,4932,13535.2,,
,,,,,,,,4933,13735.2,,
,,,,,,,,4934,14020,,
,,,,,,,,4935,14259.2,,
,,,,,,,,4936,14478.4,,
,,,,,,,,4937,14669.6,,
,,,,,,,,4938,14661.6,,
,,,,,,,,4939,14269.6,,
,,,,,,,,4940,13759.2,,
,,,,,,,,4941,13779.2,,
,,,,,,,,4942,13253.6,,
,,,,,,,,4943,12050.4,,
,,,,,,,,4944,10818.4,,
,,,,,,,,4945,9964,,
,,,,,,,,4946,9400,,
,,,,,,,,4947,9062.4,,
,,,,,,,,4948,8928.8,,
,,,,,,,,4949,9048.8,,
,,,,,,,,4950,9617.6,,
,,,,,,,,4951,10665.6,,
,,,,,,,,4952,11805.6,,
,,,,,,,,4953,12567.2,,
,,,,,,,,4954,13088.8,,
,,,,,,,,4955,13478.4,,
,,,,,,,,4956,13703.2,,
,,,,,,,,4957,13895.2,,
,,,,,,,,4958,14303.2,,
,,,,,,,,4959,14662.4,,
,,,,,,,,4960,14993.6,,
,,,,,,,,4961,15326.4,,
,,,,,,,,4962,15506.4,,
,,,,,,,,4963,15342.4,,
,,,,,,,,4964,15114.4,,
,,,,,,,,4965,14960,,
,,,,,,,,4966,14218.4,,
,,,,,,,,4967,12986.4,,
,,,,,,,,4968,11760.8,,
,,,,,,,,4969,10861.6,,
,,,,,,,,4970,10252.8,,
,,,,,,,,4971,9852.8,,
,,,,,,,,4972,9652,,
,,,,,,,,4973,9738.4,,
,,,,,,,,4974,10287.2,,
,,,,,,,,4975,11248.8,,
,,,,,,,,4976,12361.6,,
,,,,,,,,4977,13156,,
,,,,,,,,4978,13806.4,,
,,,,,,,,4979,14376.8,,
,,,,,,,,4980,14788,,
,,,,,,,,4981,15044.8,,
,,,,,,,,4982,15217.6,,
,,,,,,,,4983,15216,,
,,,,,,,,4984,15138.4,,
,,,,,,,,4985,15047.2,,
,,,,,,,,4986,14917.6,,
,,,,,,,,4987,14553.6,,
,,,,,,,,4988,14110.4,,
,,,,,,,,4989,13949.6,,
,,,,,,,,4990,13516.8,,
,,,,,,,,4991,12482.4,,
,,,,,,,,4992,11349.6,,
,,,,,,,,4993,10416.8,,
,,,,,,,,4994,9760,,
,,,,,,,,4995,9327.2,,
,,,,,,,,4996,9064,,
,,,,,,,,4997,9004.8,,
,,,,,,,,4998,9084.8,,
,,,,,,,,4999,9432.8,,
,,,,,,,,5000,10268,,
,,,,,,,,5001,11322.4,,
,,,,,,,,5002,12265.6,,
,,,,,,,,5003,12936.8,,
,,,,,,,,5004,13292.8,,
,,,,,,,,5005,13429.6,,
,,,,,,,,5006,13439.2,,
,,,,,,,,5007,13332.8,,
,,,,,,,,5008,13026.4,,
,,,,,,,,5009,12760.8,,
,,,,,,,,5010,12634.4,,
,,,,,,,,5011,12440,,
,,,,,,,,5012,12274.4,,
,,,,,,,,5013,12279.2,,
,,,,,,,,5014,11841.6,,
,,,,,,,,5015,11065.6,,
,,,,,,,,5016,10196.8,,
,,,,,,,,5017,9440.8,,
,,,,,,,,5018,8948.8,,
,,,,,,,,5019,8627.2,,
,,,,,,,,5020,8440,,
,,,,,,,,5021,8396,,
,,,,,,,,5022,8461.6,,
,,,,,,,,5023,8608,,
,,,,,,,,5024,9168.8,,
,,,,,,,,5025,9966.4,,
,,,,,,,,5026,10681.6,,
,,,,,,,,5027,11176,,
,,,,,,,,5028,11547.2,,
,,,,,,,,5029,11771.2,,
,,,,,,,,5030,11798.4,,
,,,,,,,,5031,11760.8,,
,,,,,,,,5032,11705.6,,
,,,,,,,,5033,11820,,
,,,,,,,,5034,11983.2,,
,,,,,,,,5035,11915.2,,
,,,,,,,,5036,11745.6,,
,,,,,,,,5037,11873.6,,
,,,,,,,,5038,11523.2,,
,,,,,,,,5039,10652,,
,,,,,,,,5040,9704,,
,,,,,,,,5041,8956,,
,,,,,,,,5042,8490.4,,
,,,,,,,,5043,8226.4,,
,,,,,,,,5044,8119.2,,
,,,,,,,,5045,8288,,
,,,,,,,,5046,8788,,
,,,,,,,,5047,9761.6,,
,,,,,,,,5048,11013.6,,
,,,,,,,,5049,11974.4,,
,,,,,,,,5050,12690.4,,
,,,,,,,,5051,13316,,
,,,,,,,,5052,13772.8,,
,,,,,,,,5053,14115.2,,
,,,,,,,,5054,14493.6,,
,,,,,,,,5055,14740,,
,,,,,,,,5056,14875.2,,
,,,,,,,,5057,14991.2,,
,,,,,,,,5058,14907.2,,
,,,,,,,,5059,14508,,
,,,,,,,,5060,13966.4,,
,,,,,,,,5061,13839.2,,
,,,,,,,,5062,13206.4,,
,,,,,,,,5063,11908,,
,,,,,,,,5064,10630.4,,
,,,,,,,,5065,9702.4,,
,,,,,,,,5066,9125.6,,
,,,,,,,,5067,8784,,
,,,,,,,,5068,8613.6,,
,,,,,,,,5069,8716.8,,
,,,,,,,,5070,9197.6,,
,,,,,,,,5071,10151.2,,
,,,,,,,,5072,11339.2,,
,,,,,,,,5073,12187.2,,
,,,,,,,,5074,12793.6,,
,,,,,,,,5075,13317.6,,
,,,,,,,,5076,13640,,
,,,,,,,,5077,13825.6,,
,,,,,,,,5078,14035.2,,
,,,,,,,,5079,14037.6,,
,,,,,,,,5080,13889.6,,
,,,,,,,,5081,13744.8,,
,,,,,,,,5082,13593.6,,
,,,,,,,,5083,13345.6,,
,,,,,,,,5084,13158.4,,
,,,,,,,,5085,13243.2,,
,,,,,,,,5086,12650.4,,
,,,,,,,,5087,11544.8,,
,,,,,,,,5088,10466.4,,
,,,,,,,,5089,9652.8,,
,,,,,,,,5090,9140.8,,
,,,,,,,,5091,8829.6,,
,,,,,,,,5092,8700,,
,,,,,,,,5093,8836,,
,,,,,,,,5094,9387.2,,
,,,,,,,,5095,10379.2,,
,,,,,,,,5096,11605.6,,
,,,,,,,,5097,12514.4,,
,,,,,,,,5098,13268,,
,,,,,,,,5099,13934.4,,
,,,,,,,,5100,14422.4,,
,,,,,,,,5101,14789.6,,
,,,,,,,,5102,15115.2,,
,,,,,,,,5103,15224.8,,
,,,,,,,,5104,15081.6,,
,,,,,,,,5105,14957.6,,
,,,,,,,,5106,14776.8,,
,,,,,,,,5107,14439.2,,
,,,,,,,,5108,14123.2,,
,,,,,,,,5109,14145.6,,
,,,,,,,,5110,13588,,
,,,,,,,,5111,12368,,
,,,,,,,,5112,11158.4,,
,,,,,,,,5113,10290.4,,
,,,,,,,,5114,9733.6,,
,,,,,,,,5115,9380.8,,
,,,,,,,,5116,9262.4,,
,,,,,,,,5117,9380.8,,
,,,,,,,,5118,9933.6,,
,,,,,,,,5119,10940.8,,
,,,,,,,,5120,12221.6,,
,,,,,,,,5121,13263.2,,
,,,,,,,,5122,14192,,
,,,,,,,,5123,15071.2,,
,,,,,,,,5124,15755.2,,
,,,,,,,,5125,16226.4,,
,,,,,,,,5126,16684,,
,,,,,,,,5127,16963.2,,
,,,,,,,,5128,17136.8,,
,,,,,,,,5129,17219.2,,
,,,,,,,,5130,17137.6,,
,,,,,,,,5131,16752.8,,
,,,,,,,,5132,16220.8,,
,,,,,,,,5133,16092,,
,,,,,,,,5134,15404.8,,
,,,,,,,,5135,13988.8,,
,,,,,,,,5136,12617.6,,
,,,,,,,,5137,11520,,
,,,,,,,,5138,10820,,
,,,,,,,,5139,10336.8,,
,,,,,,,,5140,10088.8,,
,,,,,,,,5141,10137.6,,
,,,,,,,,5142,10625.6,,
,,,,,,,,5143,11605.6,,
,,,,,,,,5144,12888.8,,
,,,,,,,,5145,14048,,
,,,,,,,,5146,15084,,
