Time_Index,MA_natural_gas_combined_cycle,MA_solar_pv,CT_natural_gas_combined_cycle,CT_onshore_wind,CT_solar_pv,ME_natural_gas_combined_cycle,ME_onshore_wind,MA_battery,CT_battery,ME_battery
1800,1,0,1,0.104157038,0,1,0.624691129,1,1,1
1801,1,0,1,0.082779601,0,1,0.601962894,1,1,1
1802,1,0,1,0.036724936,0,1,0.600813568,1,1,1
1803,1,0,1,0.026941413,0,1,0.618211001,1,1,1
1804,1,0,1,0.051986706,0,1,0.572803036,1,1,1
1805,1,0,1,0.053648234,0,1,0.502870426,1,1,1
1806,1,0,1,0.033335868,0,1,0.421046018,1,1,1
1807,1,0,1,0.008103104,0,1,0.434399128,1,1,1
1808,1,0.117375,1,0.004829495,0.0406,1,0.248638518,1,1,1
1809,1,0.25125,1,0.000968596,0.08525,1,0.207462587,1,1,1
1810,1,0.347475,1,0.001206936,0.113625,1,0.128261939,1,1,1
1811,1,0.39315,1,0.000091823,0.13225,1,0.037913754,1,1,1
1812,1,0.381825,1,0,0.133325,1,0.005030307,1,1,1
1813,1,0.39255,1,0.002079812,0.137575,1,0.00167877,1,1,1
1814,1,0.3825,1,0.00265073,0.138825,1,0.004699313,1,1,1
1815,1,0.3966,1,0.000127644,0.1546,1,0.014193719,1,1,1
1816,1,0.371325,1,0.005332636,0.13705,1,0.047618453,1,1,1
1817,1,0.262875,1,0.013564244,0.101,1,0.059927233,1,1,1
1818,1,0.098175,1,0.019914517,0.044125,1,0.103954632,1,1,1
1819,1,0,1,0.087947093,0,1,0.422707736,1,1,1
1820,1,0,1,0.142026693,0,1,0.646626726,1,1,1
1821,1,0,1,0.129026353,0,1,0.549254313,1,1,1
1822,1,0,1,0.136658847,0,1,0.606633604,1,1,1
1823,1,0,1,0.159671113,0,1,0.647695274,1,1,1
1824,1,0,1,0.167149708,0,1,0.649368659,1,1,1
1825,1,0,1,0.214621484,0,1,0.709758997,1,1,1
1826,1,0,1,0.178689003,0,1,0.735684246,1,1,1
1827,1,0,1,0.215495616,0,1,0.736075938,1,1,1
1828,1,0,1,0.18903935,0,1,0.722672671,1,1,1
1829,1,0,1,0.179061413,0,1,0.676047474,1,1,1
1830,1,0,1,0.167341709,0,1,0.615155429,1,1,1
1831,1,0.0012,1,0.094655223,0,1,0.659106642,1,1,1
1832,1,0.133575,1,0.107551694,0.0417,1,0.658564121,1,1,1
1833,1,0.289425,1,0.032339405,0.08985,1,0.482638478,1,1,1
1834,1,0.4005,1,0.011944093,0.1208,1,0.359184713,1,1,1
1835,1,0.48795,1,0.019129692,0.1447,1,0.335322507,1,1,1
1836,1,0.52575,1,0.011567214,0.16875,1,0.318366453,1,1,1
1837,1,0.53685,1,0.000109148,0.1799,1,0.327829331,1,1,1
1838,1,0.5307,1,0.001171649,0.179125,1,0.335410058,1,1,1
1839,1,0.50505,1,0.008272266,0.173,1,0.386010379,1,1,1
1840,1,0.40185,1,0.027566858,0.142775,1,0.391412705,1,1,1
1841,1,0.2694,1,0.054205105,0.1017,1,0.501859635,1,1,1
1842,1,0.099375,1,0.104583956,0.046275,1,0.54597053,1,1,1
1843,1,0,1,0.05615006,0,1,0.694029674,1,1,1
1844,1,0,1,0.063721351,0,1,0.672929853,1,1,1
1845,1,0,1,0.16964066,0,1,0.623882219,1,1,1
1846,1,0,1,0.193751305,0,1,0.66990763,1,1,1
1847,1,0,1,0.233815581,0,1,0.682642892,1,1,1
1848,1,0,1,0.249603972,0,1,0.703434348,1,1,1
1849,1,0,1,0.249625981,0,1,0.740416467,1,1,1
1850,1,0,1,0.245333612,0,1,0.733544916,1,1,1
1851,1,0,1,0.244246036,0,1,0.702132672,1,1,1
1852,1,0,1,0.229318306,0,1,0.631165579,1,1,1
1853,1,0,1,0.214324847,0,1,0.595624745,1,1,1
1854,1,0,1,0.171436206,0,1,0.579523221,1,1,1
1855,1,0.002175,1,0.04935066,0,1,0.579370648,1,1,1
1856,1,0.133425,1,0.043505274,0.04315,1,0.44520101,1,1,1
1857,1,0.29535,1,0.024466042,0.098225,1,0.426393628,1,1,1
1858,1,0.417975,1,0.008237045,0.14075,1,0.215442762,1,1,1
1859,1,0.50745,1,0.000544091,0.1678,1,0.107633092,1,1,1
1860,1,0.5085,1,0.000138225,0.17075,1,0.112229727,1,1,1
1861,1,0.495825,1,0.000218514,0.168475,1,0.089662883,1,1,1
1862,1,0.491325,1,0.000869013,0.16545,1,0.099312074,1,1,1
1863,1,0.462975,1,0.004812232,0.163075,1,0.114047852,1,1,1
1864,1,0.372375,1,0.029791549,0.1365,1,0.193592526,1,1,1
1865,1,0.252225,1,0.068664916,0.09565,1,0.319685787,1,1,1
1866,1,0.09315,1,0.098200433,0.040625,1,0.420363039,1,1,1
1867,1,0,1,0.134112612,0,1,0.451312154,1,1,1
1868,1,0,1,0.234855265,0,1,0.531929433,1,1,1
1869,1,0,1,0.109745748,0,1,0.564772814,1,1,1
1870,1,0,1,0.088469595,0,1,0.524272979,1,1,1
1871,1,0,1,0.139207259,0,1,0.4026483,1,1,1
1872,1,0,1,0.16255489,0,1,0.433566794,1,1,1
1873,1,0,1,0.155506104,0,1,0.416859806,1,1,1
1874,1,0,1,0.191155821,0,1,0.404198036,1,1,1
1875,1,0,1,0.178757474,0,1,0.347224295,1,1,1
1876,1,0,1,0.093202427,0,1,0.270215929,1,1,1
1877,1,0,1,0.028485147,0,1,0.366285637,1,1,1
1878,1,0,1,0.014093657,0,1,0.449999973,1,1,1
1879,1,0,1,0.004059687,0,1,0.421240568,1,1,1
1880,1,0.135675,1,0.083487339,0.048425,1,0.361694947,1,1,1
1881,1,0.290175,1,0.036120094,0.100275,1,0.196464233,1,1,1
1882,1,0.41145,1,5.45E-06,0.135875,1,0.128491156,1,1,1
1883,1,0.50475,1,0.000100481,0.16915,1,0.077724226,1,1,1
1884,1,0.516,1,0.002347538,0.17385,1,0.064755779,1,1,1
1885,1,0.519975,1,0.039253418,0.1745,1,0.100903038,1,1,1
1886,1,0.5148,1,0.101563797,0.1741,1,0.13347432,1,1,1
1887,1,0.4875,1,0.104266673,0.1668,1,0.14233958,1,1,1
1888,1,0.38505,1,0.084027976,0.13615,1,0.156112276,1,1,1
1889,1,0.255075,1,0.072558008,0.096225,1,0.300997898,1,1,1
1890,1,0.09225,1,0.064154297,0.0425,1,0.353683502,1,1,1
1891,1,0,1,0.101827182,0,1,0.568947584,1,1,1
1892,1,0,1,0.053697564,0,1,0.658116907,1,1,1
1893,1,0,1,0.097706422,0,1,0.611255228,1,1,1
1894,1,0,1,0.11791233,0,1,0.566501275,1,1,1
1895,1,0,1,0.076990083,0,1,0.490152195,1,1,1
1896,1,0,1,0.085170284,0,1,0.454483196,1,1,1
1897,1,0,1,0.072659366,0,1,0.42199941,1,1,1
1898,1,0,1,0.054858621,0,1,0.436862469,1,1,1
1899,1,0,1,0.073004194,0,1,0.484338731,1,1,1
1900,1,0,1,0.122156397,0,1,0.581718475,1,1,1
1901,1,0,1,0.085024439,0,1,0.520378545,1,1,1
1902,1,0,1,0.058784213,0,1,0.564539417,1,1,1
1903,1,0.0003,1,0.147052631,0,1,0.646892935,1,1,1
1904,1,0.116925,1,0.083161913,0.03395,1,0.553096354,1,1,1
1905,1,0.276075,1,0.023290737,0.0903,1,0.41026023,1,1,1
1906,1,0.3834,1,0.000462341,0.121075,1,0.270429634,1,1,1
1907,1,0.56595,1,0,0.18075,1,0.234790049,1,1,1
1908,1,0.4986,1,0,0.153825,1,0.199561089,1,1,1
1909,1,0.50745,1,0.00011613,0.1605,1,0.167697273,1,1,1
1910,1,0.513675,1,0.025935736,0.162075,1,0.164082471,1,1,1
1911,1,0.48615,1,0.092738874,0.154325,1,0.152595732,1,1,1
1912,1,0.384075,1,0.08536984,0.129675,1,0.168163441,1,1,1
1913,1,0.253275,1,0.111000061,0.090375,1,0.247598,1,1,1
1914,1,0.090975,1,0.073026255,0.0388,1,0.389347762,1,1,1
1915,1,0,1,0.056223508,0,1,0.545151785,1,1,1
1916,1,0,1,0.077503115,0,1,0.557760716,1,1,1
1917,1,0,1,0.051546507,0,1,0.546026677,1,1,1
1918,1,0,1,0.088041067,0,1,0.456393421,1,1,1
1919,1,0,1,0.10402225,0,1,0.369302899,1,1,1
1920,1,0,1,0.132515296,0,1,0.385486097,1,1,1
1921,1,0,1,0.126905576,0,1,0.400296807,1,1,1
1922,1,0,1,0.169512451,0,1,0.505911648,1,1,1
1923,1,0,1,0.00261079,0,1,0.047024153,1,1,1
1924,1,0,1,0.106992722,0,1,0.631019801,1,1,1
1925,1,0,1,0.083502539,0,1,0.686109871,1,1,1
1926,1,0,1,0.112861194,0,1,0.731010497,1,1,1
1927,1,0.0006,1,0.087937124,0,1,0.734139517,1,1,1
1928,1,0.13095,1,0.095408596,0.03925,1,0.691794008,1,1,1
1929,1,0.2847,1,0.051122904,0.09105,1,0.629726127,1,1,1
1930,1,0.41625,1,0.005538907,0.136575,1,0.517952174,1,1,1
1931,1,0.5118,1,0.021785502,0.169375,1,0.454972834,1,1,1
1932,1,0.523425,1,0.008690435,0.173725,1,0.463288933,1,1,1
1933,1,0.524925,1,0.028737811,0.174525,1,0.430458516,1,1,1
1934,1,0.521475,1,0.023380978,0.174425,1,0.410852015,1,1,1
1935,1,0.4917,1,0.029208293,0.167025,1,0.577467665,1,1,1
1936,1,0.391575,1,0.061779484,0.13695,1,0.60419181,1,1,1
1937,1,0.2613,1,0.075595766,0.09645,1,0.656605035,1,1,1
1938,1,0.09555,1,0.108964712,0.042675,1,0.722750545,1,1,1
1939,1,0,1,0.074004412,0,1,0.746771381,1,1,1
1940,1,0,1,0.095667474,0,1,0.706750408,1,1,1
1941,1,0,1,0.108225271,0,1,0.715910912,1,1,1
1942,1,0,1,0.165742859,0,1,0.722890913,1,1,1
1943,1,0,1,0.24032636,0,1,0.689167232,1,1,1
1944,1,0,1,0.237883717,0,1,0.623491556,1,1,1
1945,1,0,1,0.170933858,0,1,0.661100597,1,1,1
1946,1,0,1,0.150203243,0,1,0.643556446,1,1,1
1947,1,0,1,0.203508556,0,1,0.701461226,1,1,1
1948,1,0,1,0.227939382,0,1,0.716363847,1,1,1
1949,1,0,1,0.1500853,0,1,0.709173695,1,1,1
1950,1,0,1,0.179614186,0,1,0.724622503,1,1,1
1951,1,0,1,0.118650265,0,1,0.723689497,1,1,1
1952,1,0.096525,1,0.152993292,0.032675,1,0.673323959,1,1,1
1953,1,0.222675,1,0.115584254,0.08045,1,0.670535803,1,1,1
1954,1,0.32745,1,0.071516432,0.106025,1,0.717011243,1,1,1
1955,1,0.41805,1,0.102612347,0.121075,1,0.740857601,1,1,1
1956,1,0.485325,1,0.046642643,0.127175,1,0.745828003,1,1,1
1957,1,0.5241,1,0.011071175,0.15295,1,0.747514576,1,1,1
1958,1,0.529275,1,0.001160352,0.1647,1,0.74649395,1,1,1
1959,1,0.501075,1,0.002689217,0.162375,1,0.748849958,1,1,1
1960,1,0.3903,1,0.015534536,0.12365,1,0.745487273,1,1,1
1961,1,0.251775,1,0.067105651,0.084475,1,0.749583006,1,1,1
1962,1,0.091275,1,0.137476355,0.035375,1,0.749948591,1,1,1
1963,1,0,1,0.148791805,0,1,0.749744922,1,1,1
1964,1,0,1,0.115802437,0,1,0.724787593,1,1,1
1965,1,0,1,0.081782267,0,1,0.747930229,1,1,1
1966,1,0,1,0.098750383,0,1,0.708562553,1,1,1
1967,1,0,1,0.114618227,0,1,0.687428534,1,1,1
1968,1,0,1,0.112020463,0,1,0.641198024,1,1,1
1969,1,0,1,0.171665907,0,1,0.617703974,1,1,1
1970,1,0,1,0.236802638,0,1,0.449621916,1,1,1
1971,1,0,1,0.242017657,0,1,0.336180076,1,1,1
1972,1,0,1,0.187760398,0,1,0.272883028,1,1,1
1973,1,0,1,0.181372047,0,1,0.237063579,1,1,1
1974,1,0,1,0.214274004,0,1,0.149477586,1,1,1
1975,1,0,1,0.142563775,0,1,0.098122805,1,1,1
1976,1,0.126075,1,0.088222683,0.050075,1,0.032410316,1,1,1
1977,1,0.245625,1,0.072932258,0.099075,1,0.071254682,1,1,1
1978,1,0.3525,1,0.063990578,0.1242,1,0.143503435,1,1,1
1979,1,0.3198,1,0.038896464,0.113825,1,0.109399639,1,1,1
1980,1,0.334425,1,0.039269768,0.115975,1,0.127604798,1,1,1
1981,1,0.36255,1,0.033137411,0.11905,1,0.050507292,1,1,1
1982,1,0.472725,1,0.059570547,0.15295,1,0.051413108,1,1,1
1983,1,0.29415,1,0.05998477,0.1059,1,0.042157821,1,1,1
1984,1,0.2646,1,0.067818575,0.074225,1,0.065431103,1,1,1
1985,1,0.1644,1,0.059181746,0.0506,1,0.082396824,1,1,1
1986,1,0.062475,1,0.040083539,0.019725,1,0.136245176,1,1,1
1987,1,0,1,0.073249817,0,1,0.204320535,1,1,1
1988,1,0,1,0.100277722,0,1,0.214562014,1,1,1
1989,1,0,1,0.037314046,0,1,0.202105187,1,1,1
1990,1,0,1,0.040762283,0,1,0.255025104,1,1,1
1991,1,0,1,0.041744314,0,1,0.258203007,1,1,1
1992,1,0,1,0.05131264,0,1,0.153891463,1,1,1
1993,1,0,1,0.076994866,0,1,0.153746154,1,1,1
1994,1,0,1,0.105646178,0,1,0.192005217,1,1,1
1995,1,0,1,0.101549514,0,1,0.185991749,1,1,1
1996,1,0,1,0.090402961,0,1,0.158564419,1,1,1
1997,1,0,1,0.062020403,0,1,0.150008462,1,1,1
1998,1,0,1,0.030618766,0,1,0.133578055,1,1,1
1999,1,0,1,0.015276231,0,1,0.097248719,1,1,1
2000,1,0.036225,1,0.000477261,0.002675,1,0.168116838,1,1,1
2001,1,0.103425,1,0.007665613,0.0311,1,0.146979746,1,1,1
2002,1,0.170925,1,0.008956081,0.04965,1,0.143865399,1,1,1
2003,1,0.198075,1,0.006547464,0.064275,1,0.183536075,1,1,1
2004,1,0.223425,1,0.000144261,0.08055,1,0.192300126,1,1,1
2005,1,0.2601,1,5.66345E-05,0.097575,1,0.195261732,1,1,1
2006,1,0.2733,1,0.000910042,0.10285,1,0.198329173,1,1,1
2007,1,0.259875,1,0.002368923,0.1029,1,0.22766342,1,1,1
2008,1,0.243,1,0.009792963,0.08165,1,0.166211843,1,1,1
2009,1,0.159375,1,0.012333447,0.056325,1,0.187225052,1,1,1
2010,1,0.050475,1,0.001518681,0.0183,1,0.201222383,1,1,1
2011,1,0,1,0.0008061,0,1,0.193825946,1,1,1
2012,1,0,1,0.00879737,0,1,0.208537013,1,1,1
2013,1,0,1,0.046531536,0,1,0.229846135,1,1,1
2014,1,0,1,0.113638945,0,1,0.213833012,1,1,1
2015,1,0,1,0.094638243,0,1,0.294867307,1,1,1
2016,1,0,1,0.175665751,0,1,0.357578337,1,1,1
2017,1,0,1,0.213144824,0,1,0.365478068,1,1,1
2018,1,0,1,0.199485779,0,1,0.403460294,1,1,1
2019,1,0,1,0.180851817,0,1,0.393991694,1,1,1
2020,1,0,1,0.213765189,0,1,0.386153027,1,1,1
2021,1,0,1,0.191623762,0,1,0.478267372,1,1,1
2022,1,0,1,0.229452014,0,1,0.552578912,1,1,1
2023,1,0.006975,1,0.224365339,0.0006,1,0.64541772,1,1,1
2024,1,0.1278,1,0.194748119,0.04595,1,0.728757083,1,1,1
2025,1,0.246,1,0.224043206,0.09135,1,0.746330649,1,1,1
2026,1,0.352725,1,0.25,0.1301,1,0.748644859,1,1,1
2027,1,0.47055,1,0.25,0.173,1,0.75,1,1,1
2028,1,0.5412,1,0.25,0.1876,1,0.75,1,1,1
2029,1,0.567075,1,0.25,0.192775,1,0.75,1,1,1
2030,1,0.569625,1,0.25,0.19325,1,0.75,1,1,1
2031,1,0.545175,1,0.25,0.1853,1,0.75,1,1,1
2032,1,0.438675,1,0.25,0.153875,1,0.75,1,1,1
2033,1,0.298425,1,0.25,0.110625,1,0.75,1,1,1
2034,1,0.123075,1,0.25,0.054025,1,0.75,1,1,1
2035,1,0,1,0.25,0.0019,1,0.75,1,1,1
2036,1,0,1,0.25,0,1,0.75,1,1,1
2037,1,0,1,0.25,0,1,0.75,1,1,1
2038,1,0,1,0.25,0,1,0.75,1,1,1
2039,1,0,1,0.246008113,0,1,0.75,1,1,1
2040,1,0,1,0.247960001,0,1,0.75,1,1,1
2041,1,0,1,0.249784768,0,1,0.75,1,1,1
2042,1,0,1,0.249831557,0,1,0.75,1,1,1
2043,1,0,1,0.247374982,0,1,0.75,1,1,1
2044,1,0,1,0.249948576,0,1,0.75,1,1,1
2045,1,0,1,0.249576926,0,1,0.75,1,1,1
2046,1,0,1,0.248093873,0,1,0.749866426,1,1,1
2047,1,0.02415,1,0.245101661,0.011825,1,0.75,1,1,1
2048,1,0.177825,1,0.249911949,0.06395,1,0.75,1,1,1
2049,1,0.3471,1,0.25,0.119575,1,0.75,1,1,1
2050,1,0.47595,1,0.25,0.160475,1,0.75,1,1,1
2051,1,0.643275,1,0.25,0.214825,1,0.749964684,1,1,1
2052,1,0.586425,1,0.25,0.196075,1,0.749302089,1,1,1
2053,1,0.588075,1,0.249353469,0.1966,1,0.747617573,1,1,1
2054,1,0.5835,1,0.222261936,0.19545,1,0.745764524,1,1,1
2055,1,0.547875,1,0.22108376,0.18725,1,0.737260759,1,1,1
2056,1,0.437175,1,0.21958743,0.153775,1,0.726367325,1,1,1
2057,1,0.296925,1,0.198915839,0.11015,1,0.718580783,1,1,1
2058,1,0.121275,1,0.202778861,0.0536,1,0.713756696,1,1,1
2059,1,0.0015,1,0.064679429,0.003475,1,0.688210934,1,1,1
2060,1,0,1,0.066830225,0,1,0.560419858,1,1,1
2061,1,0,1,0.042873588,0,1,0.557968676,1,1,1
2062,1,0,1,0.030660091,0,1,0.498675719,1,1,1
2063,1,0,1,0.005280616,0,1,0.389793232,1,1,1
2064,1,0,1,0.024876835,0,1,0.324832589,1,1,1
2065,1,0,1,0.041597817,0,1,0.288893894,1,1,1
2066,1,0,1,0.13026081,0,1,0.226078123,1,1,1
2067,1,0,1,0.209454268,0,1,0.098301407,1,1,1
2068,1,0,1,0.168340147,0,1,0.081353423,1,1,1
2069,1,0,1,0.02244702,0,1,0.083052032,1,1,1
2070,1,0,1,0.022371523,0,1,0.101615399,1,1,1
2071,1,0.00465,1,0.085812204,0.00535,1,0.150538255,1,1,1
2072,1,0.136725,1,0.044671662,0.0488,1,0.203742407,1,1,1
2073,1,0.2601,1,0.149573162,0.1034,1,0.245702796,1,1,1
2074,1,0.352575,1,0.17141816,0.114825,1,0.23191841,1,1,1
2075,1,0.435375,1,0.109324321,0.120625,1,0.307689719,1,1,1
2076,1,0.324975,1,0.093906574,0.088025,1,0.30237481,1,1,1
2077,1,0.29595,1,0.034556478,0.078975,1,0.315358982,1,1,1
2078,1,0.3048,1,0.039792158,0.127625,1,0.400464535,1,1,1
2079,1,0.35325,1,0.058153287,0.149875,1,0.361577288,1,1,1
2080,1,0.31815,1,0.067402244,0.124325,1,0.315308288,1,1,1
2081,1,0.233175,1,0.108389676,0.096575,1,0.3981421,1,1,1
2082,1,0.092475,1,0.044013616,0.045575,1,0.358479068,1,1,1
2083,1,0,1,0.024944231,0,1,0.361541279,1,1,1
2084,1,0,1,0.006058053,0,1,0.408364892,1,1,1
2085,1,0,1,0.002666628,0,1,0.385289312,1,1,1
2086,1,0,1,0.02115898,0,1,0.309739664,1,1,1
2087,1,0,1,0.034443114,0,1,0.266843274,1,1,1
2088,1,0,1,0.195065096,0,1,0.236517504,1,1,1
2089,1,0,1,0.229538754,0,1,0.201344982,1,1,1
2090,1,0,1,0.247022897,0,1,0.22774382,1,1,1
2091,1,0,1,0.249066919,0,1,0.247520417,1,1,1
2092,1,0,1,0.249553964,0,1,0.240981773,1,1,1
2093,1,0,1,0.25,0,1,0.238685109,1,1,1
2094,1,0,1,0.242918253,0,1,0.287860081,1,1,1
2095,1,0.000225,1,0.241189778,0.00215,1,0.272887632,1,1,1
2096,1,0.11655,1,0.154871792,0.038575,1,0.200663701,1,1,1
2097,1,0.2271,1,0.232799009,0.0748,1,0.114667464,1,1,1
2098,1,0.28965,1,0.249533534,0.1056,1,0.20803611,1,1,1
2099,1,0.3165,1,0.236431971,0.1049,1,0.175060049,1,1,1
2100,1,0.32445,1,0.234174192,0.106175,1,0.131186083,1,1,1
2101,1,0.309075,1,0.235718712,0.11505,1,0.112920396,1,1,1
2102,1,0.304275,1,0.230645925,0.1138,1,0.132305783,1,1,1
2103,1,0.319575,1,0.237749428,0.116375,1,0.25820674,1,1,1
2104,1,0.2991,1,0.240736887,0.1039,1,0.363712147,1,1,1
2105,1,0.220575,1,0.248869807,0.0789,1,0.314993508,1,1,1
2106,1,0.096375,1,0.24918738,0.040275,1,0.382860303,1,1,1
2107,1,0,1,0.217371687,0,1,0.433305591,1,1,1
2108,1,0,1,0.217041984,0,1,0.591951371,1,1,1
2109,1,0,1,0.220763564,0,1,0.591075539,1,1,1
2110,1,0,1,0.037865348,0,1,0.551721185,1,1,1
2111,1,0,1,0.041217364,0,1,0.64752397,1,1,1
2112,1,0,1,0.116566591,0,1,0.680797175,1,1,1
2113,1,0,1,0.148173571,0,1,0.666812987,1,1,1
2114,1,0,1,0.112502344,0,1,0.666303009,1,1,1
2115,1,0,1,0.072742678,0,1,0.654667944,1,1,1
2116,1,0,1,0.05022778,0,1,0.677102744,1,1,1
2117,1,0,1,0.202075645,0,1,0.70880574,1,1,1
2118,1,0,1,0.143234104,0,1,0.732319504,1,1,1
2119,1,0.0261,1,0.13318938,0.011025,1,0.737545475,1,1,1
2120,1,0.175575,1,0.113525428,0.064075,1,0.744560793,1,1,1
2121,1,0.335475,1,0.246251777,0.1181,1,0.709090769,1,1,1
2122,1,0.46545,1,0.249482364,0.1583,1,0.720445186,1,1,1
2123,1,0.560325,1,0.207599864,0.186825,1,0.727871865,1,1,1
2124,1,0.574275,1,0.190621272,0.192975,1,0.720201463,1,1,1
2125,1,0.574575,1,0.098196626,0.19265,1,0.731516361,1,1,1
2126,1,0.56745,1,0.058149342,0.19035,1,0.741191179,1,1,1
2127,1,0.534675,1,0.018860757,0.18165,1,0.731873632,1,1,1
2128,1,0.42645,1,0.010311199,0.149075,1,0.684041262,1,1,1
2129,1,0.28815,1,0.016540602,0.104475,1,0.656587511,1,1,1
2130,1,0.117375,1,0.006696362,0.050125,1,0.537537485,1,1,1
2131,1,0.00015,1,0.000876466,0.0004,1,0.458812237,1,1,1
2132,1,0,1,0.004296993,0,1,0.48009704,1,1,1
2133,1,0,1,0.036222618,0,1,0.507835775,1,1,1
2134,1,0,1,0.088791415,0,1,0.505246505,1,1,1
2135,1,0,1,0.084914364,0,1,0.474671558,1,1,1
2136,1,0,1,0.046380818,0,1,0.396445647,1,1,1
2137,1,0,1,0.059737418,0,1,0.404534876,1,1,1
2138,1,0,1,0.067408562,0,1,0.411376521,1,1,1
2139,1,0,1,0.044916485,0,1,0.372422442,1,1,1
2140,1,0,1,0.04497508,0,1,0.364925735,1,1,1
2141,1,0,1,0.021740204,0,1,0.328586564,1,1,1
2142,1,0,1,0.037658699,0,1,0.263262146,1,1,1
2143,1,0.00015,1,0.021819605,0,1,0.235533602,1,1,1
2144,1,0.06615,1,0.030865058,0.01695,1,0.214787945,1,1,1
2145,1,0.19215,1,0.035376765,0.071675,1,0.054132695,1,1,1
2146,1,0.28395,1,0.040129066,0.09205,1,0.007545159,1,1,1
2147,1,0.303525,1,0.085119076,0.10485,1,0.025713673,1,1,1
2148,1,0.3198,1,0.090181917,0.10525,1,0.05163311,1,1,1
2149,1,0.347475,1,0.128460795,0.118375,1,0.029974884,1,1,1
2150,1,0.3528,1,0.078189708,0.11695,1,0.077876195,1,1,1
2151,1,0.355125,1,0.036598813,0.112025,1,0.075693392,1,1,1
2152,1,0.3144,1,0.011433307,0.103425,1,0.119774647,1,1,1
2153,1,0.235275,1,0.001601203,0.0808,1,0.112200044,1,1,1
2154,1,0.101325,1,0.000269043,0.040625,1,0.127714176,1,1,1
2155,1,0,1,0.000340397,0,1,0.174211163,1,1,1
2156,1,0,1,0.00032332,0,1,0.185807459,1,1,1
2157,1,0,1,0.002379507,0,1,0.235050559,1,1,1
2158,1,0,1,0.003400549,0,1,0.212223306,1,1,1
2159,1,0,1,0.00869243,0,1,0.139884286,1,1,1
2160,1,0,1,0.027418932,0,1,0.067676157,1,1,1
2161,1,0,1,0.017496547,0,1,0.064044066,1,1,1
2162,1,0,1,0.030901181,0,1,0.077460314,1,1,1
2163,1,0,1,0.053924989,0,1,0.068792241,1,1,1
2164,1,0,1,0.063209951,0,1,0.060510854,1,1,1
2165,1,0,1,0.060628116,0,1,0.046378998,1,1,1
2166,1,0,1,0.041238271,0,1,0.042543434,1,1,1
2167,1,0.02775,1,0.026319211,0.008475,1,0.057361152,1,1,1
2168,1,0.1686,1,0.019320205,0.05425,1,0.068681494,1,1,1
2169,1,0.30135,1,0,0.09125,1,0.044812829,1,1,1
2170,1,0.388125,1,0,0.1175,1,0.008927023,1,1,1
2171,1,0.424425,1,1.83E-05,0.11855,1,0.002302992,1,1,1
2172,1,0.40185,1,0.000846855,0.11425,1,0.007420337,1,1,1
2173,1,0.382725,1,0.005029129,0.117925,1,0.010537656,1,1,1
2174,1,0.3675,1,0.026063902,0.121025,1,0.030914845,1,1,1
2175,1,0.337575,1,0.049136505,0.105725,1,0.066776544,1,1,1
2176,1,0.27465,1,0.077911347,0.0841,1,0.087657955,1,1,1
2177,1,0.15975,1,0.039711293,0.04855,1,0.096092999,1,1,1
2178,1,0.041325,1,0.041150756,0.01225,1,0.090141384,1,1,1
2179,1,0,1,0.011178076,0,1,0.091017992,1,1,1
2180,1,0,1,0.018271072,0,1,0.102498349,1,1,1
2181,1,0,1,0.025300618,0,1,0.097510547,1,1,1
2182,1,0,1,0.043595202,0,1,0.081646672,1,1,1
2183,1,0,1,0.054481,0,1,0.077948402,1,1,1
2184,1,0,1,0.107832082,0,1,0.040745163,1,1,1
2185,1,0,1,0.131611243,0,1,0.073950436,1,1,1
2186,1,0,1,0.189626873,0,1,0.086446301,1,1,1
2187,1,0,1,0.223695919,0,1,0.107163593,1,1,1
2188,1,0,1,0.232984081,0,1,0.159468144,1,1,1
2189,1,0,1,0.218665108,0,1,0.203410551,1,1,1
2190,1,0,1,0.182569891,0,1,0.276668429,1,1,1
2191,1,0.01515,1,0.12715146,0.008825,1,0.368856132,1,1,1
2192,1,0.150225,1,0.090101414,0.0582,1,0.409532816,1,1,1
2193,1,0.267675,1,0.216389924,0.099775,1,0.398860127,1,1,1
2194,1,0.36195,1,0.249387086,0.136075,1,0.440678492,1,1,1
2195,1,0.435525,1,0.25,0.164525,1,0.512146712,1,1,1
2196,1,0.458325,1,0.249806315,0.173675,1,0.47601682,1,1,1
2197,1,0.48855,1,0.239913598,0.177675,1,0.51106292,1,1,1
2198,1,0.49455,1,0.243997231,0.181275,1,0.623585701,1,1,1
2199,1,0.50115,1,0.25,0.178375,1,0.659985602,1,1,1
2200,1,0.409125,1,0.25,0.148325,1,0.696254834,1,1,1
2201,1,0.283125,1,0.25,0.1079,1,0.668282166,1,1,1
2202,1,0.118575,1,0.25,0.05275,1,0.709352553,1,1,1
2203,1,0.006375,1,0.24335362,0.00905,1,0.727688312,1,1,1
2204,1,0,1,0.173068583,0,1,0.673457533,1,1,1
2205,1,0,1,0.244727254,0,1,0.704104364,1,1,1
2206,1,0,1,0.249722168,0,1,0.69370164,1,1,1
2207,1,0,1,0.213815048,0,1,0.725255906,1,1,1
2208,1,0,1,0.138107315,0,1,0.692918033,1,1,1
2209,1,0,1,0.099407859,0,1,0.652256459,1,1,1
2210,1,0,1,0.104214594,0,1,0.615113586,1,1,1
2211,1,0,1,0.144491747,0,1,0.605688304,1,1,1
2212,1,0,1,0.154653862,0,1,0.547665954,1,1,1
