Time_Index,CT_NG,ME_NG,MA_NG,None
4237,2.184,2.184,2.676,0
4238,2.184,2.184,2.676,0
4239,2.184,2.184,2.676,0
4240,2.184,2.184,2.676,0
4241,2.184,2.184,2.676,0
4242,2.184,2.184,2.676,0
4243,2.184,2.184,2.676,0
4244,2.184,2.184,2.676,0
4245,2.184,2.184,2.676,0
4246,2.184,2.184,2.676,0
4247,2.184,2.184,2.676,0
4248,2.184,2.184,2.676,0
4249,2.184,2.184,2.676,0
4250,2.184,2.184,2.676,0
4251,2.184,2.184,2.676,0
4252,2.184,2.184,2.676,0
4253,2.184,2.184,2.676,0
4254,2.184,2.184,2.676,0
4255,2.184,2.184,2.676,0
4256,2.184,2.184,2.676,0
4257,2.184,2.184,2.676,0
4258,2.184,2.184,2.676,0
4259,2.184,2.184,2.676,0
4260,2.184,2.184,2.676,0
4261,2.184,2.184,2.676,0
4262,2.184,2.184,2.676,0
4263,2.184,2.184,2.676,0
4264,2.184,2.184,2.676,0
4265,2.184,2.184,2.676,0
4266,2.184,2.184,2.676,0
4267,2.184,2.184,2.676,0
4268,2.184,2.184,2.676,0
4269,2.184,2.184,2.676,0
4270,2.184,2.184,2.676,0
4271,2.184,2.184,2.676,0
4272,2.184,2.184,2.676,0
4273,2.184,2.184,2.676,0
4274,2.184,2.184,2.676,0
4275,2.184,2.184,2.676,0
4276,2.184,2.184,2.676,0
4277,2.184,2.184,2.676,0
4278,2.184,2.184,2.676,0
4279,2.184,2.184,2.676,0
4280,2.184,2.184,2.676,0
4281,2.184,2.184,2.676,0
4282,2.184,2.184,2.676,0
4283,2.184,2.184,2.676,0
4284,2.184,2.184,2.676,0
4285,2.184,2.184,2.676,0
4286,2.184,2.184,2.676,0
4287,2.184,2.184,2.676,0
4288,2.184,2.184,2.676,0
4289,2.184,2.184,2.676,0
4290,2.184,2.184,2.676,0
4291,2.184,2.184,2.676,0
4292,2.184,2.184,2.676,0
4293,2.184,2.184,2.676,0
4294,2.184,2.184,2.676,0
4295,2.184,2.184,2.676,0
4296,2.184,2.184,2.676,0
4297,2.184,2.184,2.676,0
4298,2.184,2.184,2.676,0
4299,2.184,2.184,2.676,0
4300,2.184,2.184,2.676,0
4301,2.184,2.184,2.676,0
4302,2.184,2.184,2.676,0
4303,2.184,2.184,2.676,0
4304,2.184,2.184,2.676,0
4305,2.184,2.184,2.676,0
4306,2.184,2.184,2.676,0
4307,2.184,2.184,2.676,0
4308,2.184,2.184,2.676,0
4309,2.184,2.184,2.676,0
4310,2.184,2.184,2.676,0
4311,2.184,2.184,2.676,0
4312,2.184,2.184,2.676,0
4313,2.184,2.184,2.676,0
4314,2.184,2.184,2.676,0
4315,2.184,2.184,2.676,0
4316,2.184,2.184,2.676,0
4317,2.184,2.184,2.676,0
4318,2.184,2.184,2.676,0
4319,2.184,2.184,2.676,0
4320,2.184,2.184,2.676,0
4321,2.184,2.184,2.676,0
4322,2.184,2.184,2.676,0
4323,2.184,2.184,2.676,0
4324,2.184,2.184,2.676,0
4325,2.184,2.184,2.676,0
4326,2.184,2.184,2.676,0
4327,2.184,2.184,2.676,0
4328,2.184,2.184,2.676,0
4329,2.184,2.184,2.676,0
4330,2.184,2.184,2.676,0
4331,2.184,2.184,2.676,0
4332,2.184,2.184,2.676,0
4333,2.184,2.184,2.676,0
4334,2.184,2.184,2.676,0
4335,2.184,2.184,2.676,0
4336,2.184,2.184,2.676,0
4337,2.184,2.184,2.676,0
4338,2.184,2.184,2.676,0
4339,2.184,2.184,2.676,0
4340,2.184,2.184,2.676,0
4341,2.184,2.184,2.676,0
4342,2.184,2.184,2.676,0
4343,2.184,2.184,2.676,0
4344,2.184,2.184,2.676,0
4345,2.184,2.184,2.676,0
4346,2.184,2.184,2.676,0
4347,2.184,2.184,2.676,0
4348,2.184,2.184,2.676,0
4349,2.184,2.184,2.676,0
4350,2.184,2.184,2.676,0
4351,2.184,2.184,2.676,0
4352,2.184,2.184,2.676,0
4353,2.184,2.184,2.676,0
4354,2.184,2.184,2.676,0
4355,2.184,2.184,2.676,0
4356,2.184,2.184,2.676,0
4357,2.184,2.184,2.676,0
4358,2.184,2.184,2.676,0
4359,2.184,2.184,2.676,0
4360,2.184,2.184,2.676,0
4361,2.184,2.184,2.676,0
4362,2.184,2.184,2.676,0
4363,2.184,2.184,2.676,0
4364,2.184,2.184,2.676,0
4365,2.184,2.184,2.676,0
4366,2.184,2.184,2.676,0
4367,2.184,2.184,2.676,0
4368,2.184,2.184,2.676,0
4369,2.268,2.268,2.808,0
4370,2.268,2.268,2.808,0
4371,2.268,2.268,2.808,0
4372,2.268,2.268,2.808,0
4373,2.268,2.268,2.808,0
4374,2.268,2.268,2.808,0
4375,2.268,2.268,2.808,0
4376,2.268,2.268,2.808,0
4377,2.268,2.268,2.808,0
4378,2.268,2.268,2.808,0
4379,2.268,2.268,2.808,0
4380,2.268,2.268,2.808,0
4381,2.268,2.268,2.808,0
4382,2.268,2.268,2.808,0
4383,2.268,2.268,2.808,0
4384,2.268,2.268,2.808,0
4385,2.268,2.268,2.808,0
4386,2.268,2.268,2.808,0
4387,2.268,2.268,2.808,0
4388,2.268,2.268,2.808,0
4389,2.268,2.268,2.808,0
4390,2.268,2.268,2.808,0
4391,2.268,2.268,2.808,0
4392,2.268,2.268,2.808,0
4393,2.268,2.268,2.808,0
4394,2.268,2.268,2.808,0
4395,2.268,2.268,2.808,0
4396,2.268,2.268,2.808,0
4397,2.268,2.268,2.808,0
4398,2.268,2.268,2.808,0
4399,2.268,2.268,2.808,0
4400,2.268,2.268,2.808,0
4401,2.268,2.268,2.808,0
4402,2.268,2.268,2.808,0
4403,2.268,2.268,2.808,0
4404,2.268,2.268,2.808,0
4405,2.268,2.268,2.808,0
4406,2.268,2.268,2.808,0
4407,2.268,2.268,2.808,0
4408,2.268,2.268,2.808,0
4409,2.268,2.268,2.808,0
4410,2.268,2.268,2.808,0
4411,2.268,2.268,2.808,0
4412,2.268,2.268,2.808,0
4413,2.268,2.268,2.808,0
4414,2.268,2.268,2.808,0
4415,2.268,2.268,2.808,0
4416,2.268,2.268,2.808,0
4417,2.268,2.268,2.808,0
4418,2.268,2.268,2.808,0
4419,2.268,2.268,2.808,0
4420,2.268,2.268,2.808,0
4421,2.268,2.268,2.808,0
4422,2.268,2.268,2.808,0
4423,2.268,2.268,2.808,0
4424,2.268,2.268,2.808,0
4425,2.268,2.268,2.808,0
4426,2.268,2.268,2.808,0
4427,2.268,2.268,2.808,0
4428,2.268,2.268,2.808,0
4429,2.268,2.268,2.808,0
4430,2.268,2.268,2.808,0
4431,2.268,2.268,2.808,0
4432,2.268,2.268,2.808,0
4433,2.268,2.268,2.808,0
4434,2.268,2.268,2.808,0
4435,2.268,2.268,2.808,0
4436,2.268,2.268,2.808,0
4437,2.268,2.268,2.808,0
4438,2.268,2.268,2.808,0
4439,2.268,2.268,2.808,0
4440,2.268,2.268,2.808,0
4441,2.268,2.268,2.808,0
4442,2.268,2.268,2.808,0
4443,2.268,2.268,2.808,0
4444,2.268,2.268,2.808,0
4445,2.268,2.268,2.808,0
4446,2.268,2.268,2.808,0
4447,2.268,2.268,2.808,0
4448,2.268,2.268,2.808,0
4449,2.268,2.268,2.808,0
4450,2.268,2.268,2.808,0
4451,2.268,2.268,2.808,0
4452,2.268,2.268,2.808,0
4453,2.268,2.268,2.808,0
4454,2.268,2.268,2.808,0
4455,2.268,2.268,2.808,0
4456,2.268,2.268,2.808,0
4457,2.268,2.268,2.808,0
4458,2.268,2.268,2.808,0
4459,2.268,2.268,2.808,0
4460,2.268,2.268,2.808,0
4461,2.268,2.268,2.808,0
4462,2.268,2.268,2.808,0
4463,2.268,2.268,2.808,0
4464,2.268,2.268,2.808,0
4465,2.268,2.268,2.808,0
4466,2.268,2.268,2.808,0
4467,2.268,2.268,2.808,0
4468,2.268,2.268,2.808,0
4469,2.268,2.268,2.808,0
4470,2.268,2.268,2.808,0
4471,2.268,2.268,2.808,0
4472,2.268,2.268,2.808,0
4473,2.268,2.268,2.808,0
4474,2.268,2.268,2.808,0
4475,2.268,2.268,2.808,0
4476,2.268,2.268,2.808,0
4477,2.268,2.268,2.808,0
4478,2.268,2.268,2.808,0
4479,2.268,2.268,2.808,0
4480,2.268,2.268,2.808,0
4481,2.268,2.268,2.808,0
4482,2.268,2.268,2.808,0
4483,2.268,2.268,2.808,0
4484,2.268,2.268,2.808,0
4485,2.268,2.268,2.808,0
4486,2.268,2.268,2.808,0
4487,2.268,2.268,2.808,0
4488,2.268,2.268,2.808,0
4489,2.268,2.268,2.808,0
4490,2.268,2.268,2.808,0
4491,2.268,2.268,2.808,0
4492,2.268,2.268,2.808,0
4493,2.268,2.268,2.808,0
4494,2.268,2.268,2.808,0
4495,2.268,2.268,2.808,0
4496,2.268,2.268,2.808,0
4497,2.268,2.268,2.808,0
4498,2.268,2.268,2.808,0
4499,2.268,2.268,2.808,0
4500,2.268,2.268,2.808,0
4501,2.268,2.268,2.808,0
4502,2.268,2.268,2.808,0
4503,2.268,2.268,2.808,0
4504,2.268,2.268,2.808,0
4505,2.268,2.268,2.808,0
4506,2.268,2.268,2.808,0
4507,2.268,2.268,2.808,0
4508,2.268,2.268,2.808,0
4509,2.268,2.268,2.808,0
4510,2.268,2.268,2.808,0
4511,2.268,2.268,2.808,0
4512,2.268,2.268,2.808,0
4513,2.268,2.268,2.808,0
4514,2.268,2.268,2.808,0
4515,2.268,2.268,2.808,0
4516,2.268,2.268,2.808,0
4517,2.268,2.268,2.808,0
4518,2.268,2.268,2.808,0
4519,2.268,2.268,2.808,0
4520,2.268,2.268,2.808,0
4521,2.268,2.268,2.808,0
4522,2.268,2.268,2.808,0
4523,2.268,2.268,2.808,0
4524,2.268,2.268,2.808,0
4525,2.268,2.268,2.808,0
4526,2.268,2.268,2.808,0
4527,2.268,2.268,2.808,0
4528,2.268,2.268,2.808,0
4529,2.268,2.268,2.808,0
4530,2.268,2.268,2.808,0
4531,2.268,2.268,2.808,0
4532,2.268,2.268,2.808,0
4533,2.268,2.268,2.808,0
4534,2.268,2.268,2.808,0
4535,2.268,2.268,2.808,0
4536,2.268,2.268,2.808,0
4537,2.268,2.268,2.808,0
4538,2.268,2.268,2.808,0
4539,2.268,2.268,2.808,0
4540,2.268,2.268,2.808,0
4541,2.268,2.268,2.808,0
4542,2.268,2.268,2.808,0
4543,2.268,2.268,2.808,0
4544,2.268,2.268,2.808,0
4545,2.268,2.268,2.808,0
4546,2.268,2.268,2.808,0
4547,2.268,2.268,2.808,0
4548,2.268,2.268,2.808,0
4549,2.268,2.268,2.808,0
4550,2.268,2.268,2.808,0
4551,2.268,2.268,2.808,0
4552,2.268,2.268,2.808,0
4553,2.268,2.268,2.808,0
4554,2.268,2.268,2.808,0
4555,2.268,2.268,2.808,0
4556,2.268,2.268,2.808,0
4557,2.268,2.268,2.808,0
4558,2.268,2.268,2.808,0
4559,2.268,2.268,2.808,0
4560,2.268,2.268,2.808,0
4561,2.268,2.268,2.808,0
4562,2.268,2.268,2.808,0
4563,2.268,2.268,2.808,0
4564,2.268,2.268,2.808,0
4565,2.268,2.268,2.808,0
4566,2.268,2.268,2.808,0
4567,2.268,2.268,2.808,0
4568,2.268,2.268,2.808,0
4569,2.268,2.268,2.808,0
4570,2.268,2.268,2.808,0
4571,2.268,2.268,2.808,0
4572,2.268,2.268,2.808,0
4573,2.268,2.268,2.808,0
4574,2.268,2.268,2.808,0
4575,2.268,2.268,2.808,0
4576,2.268,2.268,2.808,0
4577,2.268,2.268,2.808,0
4578,2.268,2.268,2.808,0
4579,2.268,2.268,2.808,0
4580,2.268,2.268,2.808,0
4581,2.268,2.268,2.808,0
4582,2.268,2.268,2.808,0
4583,2.268,2.268,2.808,0
4584,2.268,2.268,2.808,0
4585,2.268,2.268,2.808,0
4586,2.268,2.268,2.808,0
4587,2.268,2.268,2.808,0
4588,2.268,2.268,2.808,0
4589,2.268,2.268,2.808,0
4590,2.268,2.268,2.808,0
4591,2.268,2.268,2.808,0
4592,2.268,2.268,2.808,0
4593,2.268,2.268,2.808,0
4594,2.268,2.268,2.808,0
4595,2.268,2.268,2.808,0
4596,2.268,2.268,2.808,0
4597,2.268,2.268,2.808,0
4598,2.268,2.268,2.808,0
4599,2.268,2.268,2.808,0
4600,2.268,2.268,2.808,0
4601,2.268,2.268,2.808,0
4602,2.268,2.268,2.808,0
4603,2.268,2.268,2.808,0
4604,2.268,2.268,2.808,0
4605,2.268,2.268,2.808,0
4606,2.268,2.268,2.808,0
4607,2.268,2.268,2.808,0
4608,2.268,2.268,2.808,0
4609,2.268,2.268,2.808,0
4610,2.268,2.268,2.808,0
4611,2.268,2.268,2.808,0
4612,2.268,2.268,2.808,0
4613,2.268,2.268,2.808,0
4614,2.268,2.268,2.808,0
4615,2.268,2.268,2.808,0
4616,2.268,2.268,2.808,0
4617,2.268,2.268,2.808,0
4618,2.268,2.268,2.808,0
4619,2.268,2.268,2.808,0
4620,2.268,2.268,2.808,0
4621,2.268,2.268,2.808,0
4622,2.268,2.268,2.808,0
4623,2.268,2.268,2.808,0
4624,2.268,2.268,2.808,0
4625,2.268,2.268,2.808,0
4626,2.268,2.268,2.808,0
4627,2.268,2.268,2.808,0
4628,2.268,2.268,2.808,0
4629,2.268,2.268,2.808,0
4630,2.268,2.268,2.808,0
4631,2.268,2.268,2.808,0
4632,2.268,2.268,2.808,0
4633,2.268,2.268,2.808,0
4634,2.268,2.268,2.808,0
4635,2.268,2.268,2.808,0
4636,2.268,2.268,2.808,0
4637,2.268,2.268,2.808,0
4638,2.268,2.268,2.808,0
4639,2.268,2.268,2.808,0
4640,2.268,2.268,2.808,0
4641,2.268,2.268,2.808,0
4642,2.268,2.268,2.808,0
4643,2.268,2.268,2.808,0
4644,2.268,2.268,2.808,0
4645,2.268,2.268,2.808,0
4646,2.268,2.268,2.808,0
4647,2.268,2.268,2.808,0
4648,2.268,2.268,2.808,0
4649,2.268,2.268,2.808,0
4650,2.268,2.268,2.808,0
4651,2.268,2.268,2.808,0
4652,2.268,2.268,2.808,0
4653,2.268,2.268,2.808,0
4654,2.268,2.268,2.808,0
4655,2.268,2.268,2.808,0
4656,2.268,2.268,2.808,0
4657,2.268,2.268,2.808,0
4658,2.268,2.268,2.808,0
4659,2.268,2.268,2.808,0
4660,2.268,2.268,2.808,0
4661,2.268,2.268,2.808,0
4662,2.268,2.268,2.808,0
4663,2.268,2.268,2.808,0
4664,2.268,2.268,2.808,0
4665,2.268,2.268,2.808,0
4666,2.268,2.268,2.808,0
4667,2.268,2.268,2.808,0
4668,2.268,2.268,2.808,0
4669,2.268,2.268,2.808,0
4670,2.268,2.268,2.808,0
4671,2.268,2.268,2.808,0
4672,2.268,2.268,2.808,0
4673,2.268,2.268,2.808,0
4674,2.268,2.268,2.808,0
4675,2.268,2.268,2.808,0
4676,2.268,2.268,2.808,0
4677,2.268,2.268,2.808,0
4678,2.268,2.268,2.808,0
4679,2.268,2.268,2.808,0
4680,2.268,2.268,2.808,0
4681,2.268,2.268,2.808,0
4682,2.268,2.268,2.808,0
4683,2.268,2.268,2.808,0
4684,2.268,2.268,2.808,0
4685,2.268,2.268,2.808,0
4686,2.268,2.268,2.808,0
4687,2.268,2.268,2.808,0
4688,2.268,2.268,2.808,0
4689,2.268,2.268,2.808,0
4690,2.268,2.268,2.808,0
4691,2.268,2.268,2.808,0
4692,2.268,2.268,2.808,0
4693,2.268,2.268,2.808,0
4694,2.268,2.268,2.808,0
4695,2.268,2.268,2.808,0
4696,2.268,2.268,2.808,0
4697,2.268,2.268,2.808,0
4698,2.268,2.268,2.808,0
4699,2.268,2.268,2.808,0
4700,2.268,2.268,2.808,0
4701,2.268,2.268,2.808,0
4702,2.268,2.268,2.808,0
4703,2.268,2.268,2.808,0
4704,2.268,2.268,2.808,0
4705,2.268,2.268,2.808,0
4706,2.268,2.268,2.808,0
4707,2.268,2.268,2.808,0
4708,2.268,2.268,2.808,0
4709,2.268,2.268,2.808,0
4710,2.268,2.268,2.808,0
4711,2.268,2.268,2.808,0
4712,2.268,2.268,2.808,0
4713,2.268,2.268,2.808,0
4714,2.268,2.268,2.808,0
4715,2.268,2.268,2.808,0
4716,2.268,2.268,2.808,0
4717,2.268,2.268,2.808,0
4718,2.268,2.268,2.808,0
4719,2.268,2.268,2.808,0
4720,2.268,2.268,2.808,0
4721,2.268,2.268,2.808,0
4722,2.268,2.268,2.808,0
4723,2.268,2.268,2.808,0
4724,2.268,2.268,2.808,0
4725,2.268,2.268,2.808,0
4726,2.268,2.268,2.808,0
4727,2.268,2.268,2.808,0
4728,2.268,2.268,2.808,0
4729,2.268,2.268,2.808,0
4730,2.268,2.268,2.808,0
4731,2.268,2.268,2.808,0
4732,2.268,2.268,2.808,0
4733,2.268,2.268,2.808,0
4734,2.268,2.268,2.808,0
4735,2.268,2.268,2.808,0
4736,2.268,2.268,2.808,0
4737,2.268,2.268,2.808,0
4738,2.268,2.268,2.808,0
4739,2.268,2.268,2.808,0
4740,2.268,2.268,2.808,0
4741,2.268,2.268,2.808,0
4742,2.268,2.268,2.808,0
4743,2.268,2.268,2.808,0
4744,2.268,2.268,2.808,0
4745,2.268,2.268,2.808,0
4746,2.268,2.268,2.808,0
4747,2.268,2.268,2.808,0
4748,2.268,2.268,2.808,0
4749,2.268,2.268,2.808,0
4750,2.268,2.268,2.808,0
4751,2.268,2.268,2.808,0
4752,2.268,2.268,2.808,0
4753,2.268,2.268,2.808,0
4754,2.268,2.268,2.808,0
4755,2.268,2.268,2.808,0
4756,2.268,2.268,2.808,0
4757,2.268,2.268,2.808,0
4758,2.268,2.268,2.808,0
4759,2.268,2.268,2.808,0
4760,2.268,2.268,2.808,0
4761,2.268,2.268,2.808,0
4762,2.268,2.268,2.808,0
4763,2.268,2.268,2.808,0
4764,2.268,2.268,2.808,0
4765,2.268,2.268,2.808,0
4766,2.268,2.268,2.808,0
4767,2.268,2.268,2.808,0
4768,2.268,2.268,2.808,0
4769,2.268,2.268,2.808,0
4770,2.268,2.268,2.808,0
4771,2.268,2.268,2.808,0
4772,2.268,2.268,2.808,0
4773,2.268,2.268,2.808,0
4774,2.268,2.268,2.808,0
4775,2.268,2.268,2.808,0
4776,2.268,2.268,2.808,0
4777,2.268,2.268,2.808,0
4778,2.268,2.268,2.808,0
4779,2.268,2.268,2.808,0
4780,2.268,2.268,2.808,0
4781,2.268,2.268,2.808,0
4782,2.268,2.268,2.808,0
4783,2.268,2.268,2.808,0
4784,2.268,2.268,2.808,0
4785,2.268,2.268,2.808,0
4786,2.268,2.268,2.808,0
4787,2.268,2.268,2.808,0
4788,2.268,2.268,2.808,0
4789,2.268,2.268,2.808,0
4790,2.268,2.268,2.808,0
4791,2.268,2.268,2.808,0
4792,2.268,2.268,2.808,0
4793,2.268,2.268,2.808,0
4794,2.268,2.268,2.808,0
4795,2.268,2.268,2.808,0
4796,2.268,2.268,2.808,0
4797,2.268,2.268,2.808,0
4798,2.268,2.268,2.808,0
4799,2.268,2.268,2.808,0
4800,2.268,2.268,2.808,0
4801,2.268,2.268,2.808,0
4802,2.268,2.268,2.808,0
4803,2.268,2.268,2.808,0
4804,2.268,2.268,2.808,0
4805,2.268,2.268,2.808,0
4806,2.268,2.268,2.808,0
4807,2.268,2.268,2.808,0
4808,2.268,2.268,2.808,0
4809,2.268,2.268,2.808,0
4810,2.268,2.268,2.808,0
4811,2.268,2.268,2.808,0
4812,2.268,2.268,2.808,0
4813,2.268,2.268,2.808,0
4814,2.268,2.268,2.808,0
4815,2.268,2.268,2.808,0
4816,2.268,2.268,2.808,0
4817,2.268,2.268,2.808,0
4818,2.268,2.268,2.808,0
4819,2.268,2.268,2.808,0
4820,2.268,2.268,2.808,0
4821,2.268,2.268,2.808,0
4822,2.268,2.268,2.808,0
4823,2.268,2.268,2.808,0
4824,2.268,2.268,2.808,0
4825,2.268,2.268,2.808,0
4826,2.268,2.268,2.808,0
4827,2.268,2.268,2.808,0
4828,2.268,2.268,2.808,0
4829,2.268,2.268,2.808,0
4830,2.268,2.268,2.808,0
4831,2.268,2.268,2.808,0
4832,2.268,2.268,2.808,0
4833,2.268,2.268,2.808,0
4834,2.268,2.268,2.808,0
4835,2.268,2.268,2.808,0
4836,2.268,2.268,2.808,0
4837,2.268,2.268,2.808,0
4838,2.268,2.268,2.808,0
4839,2.268,2.268,2.808,0
4840,2.268,2.268,2.808,0
4841,2.268,2.268,2.808,0
4842,2.268,2.268,2.808,0
4843,2.268,2.268,2.808,0
4844,2.268,2.268,2.808,0
4845,2.268,2.268,2.808,0
4846,2.268,2.268,2.808,0
4847,2.268,2.268,2.808,0
4848,2.268,2.268,2.808,0
4849,2.268,2.268,2.808,0
4850,2.268,2.268,2.808,0
4851,2.268,2.268,2.808,0
4852,2.268,2.268,2.808,0
4853,2.268,2.268,2.808,0
4854,2.268,2.268,2.808,0
4855,2.268,2.268,2.808,0
4856,2.268,2.268,2.808,0
4857,2.268,2.268,2.808,0
4858,2.268,2.268,2.808,0
4859,2.268,2.268,2.808,0
4860,2.268,2.268,2.808,0
4861,2.268,2.268,2.808,0
4862,2.268,2.268,2.808,0
4863,2.268,2.268,2.808,0
4864,2.268,2.268,2.808,0
4865,2.268,2.268,2.808,0
4866,2.268,2.268,2.808,0
4867,2.268,2.268,2.808,0
4868,2.268,2.268,2.808,0
4869,2.268,2.268,2.808,0
4870,2.268,2.268,2.808,0
4871,2.268,2.268,2.808,0
4872,2.268,2.268,2.808,0
4873,2.268,2.268,2.808,0
4874,2.268,2.268,2.808,0
4875,2.268,2.268,2.808,0
4876,2.268,2.268,2.808,0
4877,2.268,2.268,2.808,0
4878,2.268,2.268,2.808,0
4879,2.268,2.268,2.808,0
4880,2.268,2.268,2.808,0
4881,2.268,2.268,2.808,0
4882,2.268,2.268,2.808,0
4883,2.268,2.268,2.808,0
4884,2.268,2.268,2.808,0
4885,2.268,2.268,2.808,0
4886,2.268,2.268,2.808,0
4887,2.268,2.268,2.808,0
4888,2.268,2.268,2.808,0
4889,2.268,2.268,2.808,0
4890,2.268,2.268,2.808,0
4891,2.268,2.268,2.808,0
4892,2.268,2.268,2.808,0
4893,2.268,2.268,2.808,0
4894,2.268,2.268,2.808,0
4895,2.268,2.268,2.808,0
4896,2.268,2.268,2.808,0
4897,2.268,2.268,2.808,0
4898,2.268,2.268,2.808,0
4899,2.268,2.268,2.808,0
4900,2.268,2.268,2.808,0
4901,2.268,2.268,2.808,0
4902,2.268,2.268,2.808,0
4903,2.268,2.268,2.808,0
4904,2.268,2.268,2.808,0
4905,2.268,2.268,2.808,0
4906,2.268,2.268,2.808,0
4907,2.268,2.268,2.808,0
4908,2.268,2.268,2.808,0
4909,2.268,2.268,2.808,0
4910,2.268,2.268,2.808,0
4911,2.268,2.268,2.808,0
4912,2.268,2.268,2.808,0
4913,2.268,2.268,2.808,0
4914,2.268,2.268,2.808,0
4915,2.268,2.268,2.808,0
4916,2.268,2.268,2.808,0
4917,2.268,2.268,2.808,0
4918,2.268,2.268,2.808,0
4919,2.268,2.268,2.808,0
4920,2.268,2.268,2.808,0
4921,2.268,2.268,2.808,0
4922,2.268,2.268,2.808,0
4923,2.268,2.268,2.808,0
4924,2.268,2.268,2.808,0
4925,2.268,2.268,2.808,0
4926,2.268,2.268,2.808,0
4927,2.268,2.268,2.808,0
4928,2.268,2.268,2.808,0
4929,2.268,2.268,2.808,0
4930,2.268,2.268,2.808,0
4931,2.268,2.268,2.808,0
4932,2.268,2.268,2.808,0
4933,2.268,2.268,2.808,0
4934,2.268,2.268,2.808,0
4935,2.268,2.268,2.808,0
4936,2.268,2.268,2.808,0
4937,2.268,2.268,2.808,0
4938,2.268,2.268,2.808,0
4939,2.268,2.268,2.808,0
4940,2.268,2.268,2.808,0
4941,2.268,2.268,2.808,0
4942,2.268,2.268,2.808,0
4943,2.268,2.268,2.808,0
4944,2.268,2.268,2.808,0
4945,2.268,2.268,2.808,0
4946,2.268,2.268,2.808,0
4947,2.268,2.268,2.808,0
4948,2.268,2.268,2.808,0
4949,2.268,2.268,2.808,0
4950,2.268,2.268,2.808,0
4951,2.268,2.268,2.808,0
4952,2.268,2.268,2.808,0
4953,2.268,2.268,2.808,0
4954,2.268,2.268,2.808,0
4955,2.268,2.268,2.808,0
4956,2.268,2.268,2.808,0
4957,2.268,2.268,2.808,0
4958,2.268,2.268,2.808,0
4959,2.268,2.268,2.808,0
4960,2.268,2.268,2.808,0
4961,2.268,2.268,2.808,0
4962,2.268,2.268,2.808,0
4963,2.268,2.268,2.808,0
4964,2.268,2.268,2.808,0
4965,2.268,2.268,2.808,0
4966,2.268,2.268,2.808,0
4967,2.268,2.268,2.808,0
4968,2.268,2.268,2.808,0
4969,2.268,2.268,2.808,0
4970,2.268,2.268,2.808,0
4971,2.268,2.268,2.808,0
4972,2.268,2.268,2.808,0
4973,2.268,2.268,2.808,0
4974,2.268,2.268,2.808,0
4975,2.268,2.268,2.808,0
4976,2.268,2.268,2.808,0
4977,2.268,2.268,2.808,0
4978,2.268,2.268,2.808,0
4979,2.268,2.268,2.808,0
4980,2.268,2.268,2.808,0
4981,2.268,2.268,2.808,0
4982,2.268,2.268,2.808,0
4983,2.268,2.268,2.808,0
4984,2.268,2.268,2.808,0
4985,2.268,2.268,2.808,0
4986,2.268,2.268,2.808,0
4987,2.268,2.268,2.808,0
4988,2.268,2.268,2.808,0
4989,2.268,2.268,2.808,0
4990,2.268,2.268,2.808,0
4991,2.268,2.268,2.808,0
4992,2.268,2.268,2.808,0
4993,2.268,2.268,2.808,0
4994,2.268,2.268,2.808,0
4995,2.268,2.268,2.808,0
4996,2.268,2.268,2.808,0
4997,2.268,2.268,2.808,0
4998,2.268,2.268,2.808,0
4999,2.268,2.268,2.808,0
5000,2.268,2.268,2.808,0
5001,2.268,2.268,2.808,0
5002,2.268,2.268,2.808,0
5003,2.268,2.268,2.808,0
5004,2.268,2.268,2.808,0
5005,2.268,2.268,2.808,0
5006,2.268,2.268,2.808,0
5007,2.268,2.268,2.808,0
5008,2.268,2.268,2.808,0
5009,2.268,2.268,2.808,0
5010,2.268,2.268,2.808,0
5011,2.268,2.268,2.808,0
5012,2.268,2.268,2.808,0
5013,2.268,2.268,2.808,0
5014,2.268,2.268,2.808,0
5015,2.268,2.268,2.808,0
5016,2.268,2.268,2.808,0
5017,2.268,2.268,2.808,0
5018,2.268,2.268,2.808,0
5019,2.268,2.268,2.808,0
5020,2.268,2.268,2.808,0
5021,2.268,2.268,2.808,0
5022,2.268,2.268,2.808,0
5023,2.268,2.268,2.808,0
5024,2.268,2.268,2.808,0
5025,2.268,2.268,2.808,0
5026,2.268,2.268,2.808,0
5027,2.268,2.268,2.808,0
5028,2.268,2.268,2.808,0
5029,2.268,2.268,2.808,0
5030,2.268,2.268,2.808,0
5031,2.268,2.268,2.808,0
5032,2.268,2.268,2.808,0
5033,2.268,2.268,2.808,0
5034,2.268,2.268,2.808,0
5035,2.268,2.268,2.808,0
5036,2.268,2.268,2.808,0
5037,2.268,2.268,2.808,0
5038,2.268,2.268,2.808,0
5039,2.268,2.268,2.808,0
5040,2.268,2.268,2.808,0
5041,2.268,2.268,2.808,0
5042,2.268,2.268,2.808,0
5043,2.268,2.268,2.808,0
5044,2.268,2.268,2.808,0
5045,2.268,2.268,2.808,0
5046,2.268,2.268,2.808,0
5047,2.268,2.268,2.808,0
5048,2.268,2.268,2.808,0
5049,2.268,2.268,2.808,0
5050,2.268,2.268,2.808,0
5051,2.268,2.268,2.808,0
5052,2.268,2.268,2.808,0
5053,2.268,2.268,2.808,0
5054,2.268,2.268,2.808,0
5055,2.268,2.268,2.808,0
5056,2.268,2.268,2.808,0
5057,2.268,2.268,2.808,0
5058,2.268,2.268,2.808,0
