Time_Index,CT_NG,ME_NG,MA_NG,None
4236,0.91,0.91,1.115,0
4237,0.91,0.91,1.115,0
4238,0.91,0.91,1.115,0
4239,0.91,0.91,1.115,0
4240,0.91,0.91,1.115,0
4241,0.91,0.91,1.115,0
4242,0.91,0.91,1.115,0
4243,0.91,0.91,1.115,0
4244,0.91,0.91,1.115,0
4245,0.91,0.91,1.115,0
4246,0.91,0.91,1.115,0
4247,0.91,0.91,1.115,0
4248,0.91,0.91,1.115,0
4249,0.91,0.91,1.115,0
4250,0.91,0.91,1.115,0
4251,0.91,0.91,1.115,0
4252,0.91,0.91,1.115,0
4253,0.91,0.91,1.115,0
4254,0.91,0.91,1.115,0
4255,0.91,0.91,1.115,0
4256,0.91,0.91,1.115,0
4257,0.91,0.91,1.115,0
4258,0.91,0.91,1.115,0
4259,0.91,0.91,1.115,0
4260,0.91,0.91,1.115,0
4261,0.91,0.91,1.115,0
4262,0.91,0.91,1.115,0
4263,0.91,0.91,1.115,0
4264,0.91,0.91,1.115,0
4265,0.91,0.91,1.115,0
4266,0.91,0.91,1.115,0
4267,0.91,0.91,1.115,0
4268,0.91,0.91,1.115,0
4269,0.91,0.91,1.115,0
4270,0.91,0.91,1.115,0
4271,0.91,0.91,1.115,0
4272,0.91,0.91,1.115,0
4273,0.91,0.91,1.115,0
4274,0.91,0.91,1.115,0
4275,0.91,0.91,1.115,0
4276,0.91,0.91,1.115,0
4277,0.91,0.91,1.115,0
4278,0.91,0.91,1.115,0
4279,0.91,0.91,1.115,0
4280,0.91,0.91,1.115,0
4281,0.91,0.91,1.115,0
4282,0.91,0.91,1.115,0
4283,0.91,0.91,1.115,0
4284,0.91,0.91,1.115,0
4285,0.91,0.91,1.115,0
4286,0.91,0.91,1.115,0
4287,0.91,0.91,1.115,0
4288,0.91,0.91,1.115,0
4289,0.91,0.91,1.115,0
4290,0.91,0.91,1.115,0
4291,0.91,0.91,1.115,0
4292,0.91,0.91,1.115,0
4293,0.91,0.91,1.115,0
4294,0.91,0.91,1.115,0
4295,0.91,0.91,1.115,0
4296,0.91,0.91,1.115,0
4297,0.91,0.91,1.115,0
4298,0.91,0.91,1.115,0
4299,0.91,0.91,1.115,0
4300,0.91,0.91,1.115,0
4301,0.91,0.91,1.115,0
4302,0.91,0.91,1.115,0
4303,0.91,0.91,1.115,0
4304,0.91,0.91,1.115,0
4305,0.91,0.91,1.115,0
4306,0.91,0.91,1.115,0
4307,0.91,0.91,1.115,0
4308,0.91,0.91,1.115,0
4309,0.91,0.91,1.115,0
4310,0.91,0.91,1.115,0
4311,0.91,0.91,1.115,0
4312,0.91,0.91,1.115,0
4313,0.91,0.91,1.115,0
4314,0.91,0.91,1.115,0
4315,0.91,0.91,1.115,0
4316,0.91,0.91,1.115,0
4317,0.91,0.91,1.115,0
4318,0.91,0.91,1.115,0
4319,0.91,0.91,1.115,0
4320,0.91,0.91,1.115,0
4321,0.91,0.91,1.115,0
4322,0.91,0.91,1.115,0
4323,0.91,0.91,1.115,0
4324,0.91,0.91,1.115,0
4325,0.91,0.91,1.115,0
4326,0.91,0.91,1.115,0
4327,0.91,0.91,1.115,0
4328,0.91,0.91,1.115,0
4329,0.91,0.91,1.115,0
4330,0.91,0.91,1.115,0
4331,0.91,0.91,1.115,0
4332,0.91,0.91,1.115,0
4333,0.91,0.91,1.115,0
4334,0.91,0.91,1.115,0
4335,0.91,0.91,1.115,0
4336,0.91,0.91,1.115,0
4337,0.91,0.91,1.115,0
4338,0.91,0.91,1.115,0
4339,0.91,0.91,1.115,0
4340,0.91,0.91,1.115,0
4341,0.91,0.91,1.115,0
4342,0.91,0.91,1.115,0
4343,0.91,0.91,1.115,0
4344,0.91,0.91,1.115,0
4345,0.91,0.91,1.115,0
4346,0.91,0.91,1.115,0
4347,0.91,0.91,1.115,0
4348,0.91,0.91,1.115,0
4349,0.91,0.91,1.115,0
4350,0.91,0.91,1.115,0
4351,0.91,0.91,1.115,0
4352,0.91,0.91,1.115,0
4353,0.91,0.91,1.115,0
4354,0.91,0.91,1.115,0
4355,0.91,0.91,1.115,0
4356,0.91,0.91,1.115,0
4357,0.91,0.91,1.115,0
4358,0.91,0.91,1.115,0
4359,0.91,0.91,1.115,0
4360,0.91,0.91,1.115,0
4361,0.91,0.91,1.115,0
4362,0.91,0.91,1.115,0
4363,0.91,0.91,1.115,0
4364,0.91,0.91,1.115,0
4365,0.91,0.91,1.115,0
4366,0.91,0.91,1.115,0
4367,0.91,0.91,1.115,0
4368,0.91,0.91,1.115,0
4369,0.945,0.945,1.17,0
4370,0.945,0.945,1.17,0
4371,0.945,0.945,1.17,0
4372,0.945,0.945,1.17,0
4373,0.945,0.945,1.17,0
4374,0.945,0.945,1.17,0
4375,0.945,0.945,1.17,0
4376,0.945,0.945,1.17,0
4377,0.945,0.945,1.17,0
4378,0.945,0.945,1.17,0
4379,0.945,0.945,1.17,0
4380,0.945,0.945,1.17,0
4381,0.945,0.945,1.17,0
4382,0.945,0.945,1.17,0
4383,0.945,0.945,1.17,0
4384,0.945,0.945,1.17,0
4385,0.945,0.945,1.17,0
4386,0.945,0.945,1.17,0
4387,0.945,0.945,1.17,0
4388,0.945,0.945,1.17,0
4389,0.945,0.945,1.17,0
4390,0.945,0.945,1.17,0
4391,0.945,0.945,1.17,0
4392,0.945,0.945,1.17,0
4393,0.945,0.945,1.17,0
4394,0.945,0.945,1.17,0
4395,0.945,0.945,1.17,0
4396,0.945,0.945,1.17,0
4397,0.945,0.945,1.17,0
4398,0.945,0.945,1.17,0
4399,0.945,0.945,1.17,0
4400,0.945,0.945,1.17,0
4401,0.945,0.945,1.17,0
4402,0.945,0.945,1.17,0
4403,0.945,0.945,1.17,0
4404,0.945,0.945,1.17,0
4405,0.945,0.945,1.17,0
4406,0.945,0.945,1.17,0
4407,0.945,0.945,1.17,0
4408,0.945,0.945,1.17,0
4409,0.945,0.945,1.17,0
4410,0.945,0.945,1.17,0
4411,0.945,0.945,1.17,0
4412,0.945,0.945,1.17,0
4413,0.945,0.945,1.17,0
4414,0.945,0.945,1.17,0
4415,0.945,0.945,1.17,0
4416,0.945,0.945,1.17,0
4417,0.945,0.945,1.17,0
4418,0.945,0.945,1.17,0
4419,0.945,0.945,1.17,0
4420,0.945,0.945,1.17,0
4421,0.945,0.945,1.17,0
4422,0.945,0.945,1.17,0
4423,0.945,0.945,1.17,0
4424,0.945,0.945,1.17,0
4425,0.945,0.945,1.17,0
4426,0.945,0.945,1.17,0
4427,0.945,0.945,1.17,0
4428,0.945,0.945,1.17,0
4429,0.945,0.945,1.17,0
4430,0.945,0.945,1.17,0
4431,0.945,0.945,1.17,0
4432,0.945,0.945,1.17,0
4433,0.945,0.945,1.17,0
4434,0.945,0.945,1.17,0
4435,0.945,0.945,1.17,0
4436,0.945,0.945,1.17,0
4437,0.945,0.945,1.17,0
4438,0.945,0.945,1.17,0
4439,0.945,0.945,1.17,0
4440,0.945,0.945,1.17,0
4441,0.945,0.945,1.17,0
4442,0.945,0.945,1.17,0
4443,0.945,0.945,1.17,0
4444,0.945,0.945,1.17,0
4445,0.945,0.945,1.17,0
4446,0.945,0.945,1.17,0
4447,0.945,0.945,1.17,0
4448,0.945,0.945,1.17,0
4449,0.945,0.945,1.17,0
4450,0.945,0.945,1.17,0
4451,0.945,0.945,1.17,0
4452,0.945,0.945,1.17,0
4453,0.945,0.945,1.17,0
4454,0.945,0.945,1.17,0
4455,0.945,0.945,1.17,0
4456,0.945,0.945,1.17,0
4457,0.945,0.945,1.17,0
4458,0.945,0.945,1.17,0
4459,0.945,0.945,1.17,0
4460,0.945,0.945,1.17,0
4461,0.945,0.945,1.17,0
4462,0.945,0.945,1.17,0
4463,0.945,0.945,1.17,0
4464,0.945,0.945,1.17,0
4465,0.945,0.945,1.17,0
4466,0.945,0.945,1.17,0
4467,0.945,0.945,1.17,0
4468,0.945,0.945,1.17,0
4469,0.945,0.945,1.17,0
4470,0.945,0.945,1.17,0
4471,0.945,0.945,1.17,0
4472,0.945,0.945,1.17,0
4473,0.945,0.945,1.17,0
4474,0.945,0.945,1.17,0
4475,0.945,0.945,1.17,0
4476,0.945,0.945,1.17,0
4477,0.945,0.945,1.17,0
4478,0.945,0.945,1.17,0
4479,0.945,0.945,1.17,0
4480,0.945,0.945,1.17,0
4481,0.945,0.945,1.17,0
4482,0.945,0.945,1.17,0
4483,0.945,0.945,1.17,0
4484,0.945,0.945,1.17,0
4485,0.945,0.945,1.17,0
4486,0.945,0.945,1.17,0
4487,0.945,0.945,1.17,0
4488,0.945,0.945,1.17,0
4489,0.945,0.945,1.17,0
4490,0.945,0.945,1.17,0
4491,0.945,0.945,1.17,0
4492,0.945,0.945,1.17,0
4493,0.945,0.945,1.17,0
4494,0.945,0.945,1.17,0
4495,0.945,0.945,1.17,0
4496,0.945,0.945,1.17,0
4497,0.945,0.945,1.17,0
4498,0.945,0.945,1.17,0
4499,0.945,0.945,1.17,0
4500,0.945,0.945,1.17,0
4501,0.945,0.945,1.17,0
4502,0.945,0.945,1.17,0
4503,0.945,0.945,1.17,0
4504,0.945,0.945,1.17,0
4505,0.945,0.945,1.17,0
4506,0.945,0.945,1.17,0
4507,0.945,0.945,1.17,0
4508,0.945,0.945,1.17,0
4509,0.945,0.945,1.17,0
4510,0.945,0.945,1.17,0
4511,0.945,0.945,1.17,0
4512,0.945,0.945,1.17,0
4513,0.945,0.945,1.17,0
4514,0.945,0.945,1.17,0
4515,0.945,0.945,1.17,0
4516,0.945,0.945,1.17,0
4517,0.945,0.945,1.17,0
4518,0.945,0.945,1.17,0
4519,0.945,0.945,1.17,0
4520,0.945,0.945,1.17,0
4521,0.945,0.945,1.17,0
4522,0.945,0.945,1.17,0
4523,0.945,0.945,1.17,0
4524,0.945,0.945,1.17,0
4525,0.945,0.945,1.17,0
4526,0.945,0.945,1.17,0
4527,0.945,0.945,1.17,0
4528,0.945,0.945,1.17,0
4529,0.945,0.945,1.17,0
4530,0.945,0.945,1.17,0
4531,0.945,0.945,1.17,0
4532,0.945,0.945,1.17,0
4533,0.945,0.945,1.17,0
4534,0.945,0.945,1.17,0
4535,0.945,0.945,1.17,0
4536,0.945,0.945,1.17,0
4537,0.945,0.945,1.17,0
4538,0.945,0.945,1.17,0
4539,0.945,0.945,1.17,0
4540,0.945,0.945,1.17,0
4541,0.945,0.945,1.17,0
4542,0.945,0.945,1.17,0
4543,0.945,0.945,1.17,0
4544,0.945,0.945,1.17,0
4545,0.945,0.945,1.17,0
4546,0.945,0.945,1.17,0
4547,0.945,0.945,1.17,0
4548,0.945,0.945,1.17,0
4549,0.945,0.945,1.17,0
4550,0.945,0.945,1.17,0
4551,0.945,0.945,1.17,0
4552,0.945,0.945,1.17,0
4553,0.945,0.945,1.17,0
4554,0.945,0.945,1.17,0
4555,0.945,0.945,1.17,0
4556,0.945,0.945,1.17,0
4557,0.945,0.945,1.17,0
4558,0.945,0.945,1.17,0
4559,0.945,0.945,1.17,0
4560,0.945,0.945,1.17,0
4561,0.945,0.945,1.17,0
4562,0.945,0.945,1.17,0
4563,0.945,0.945,1.17,0
4564,0.945,0.945,1.17,0
4565,0.945,0.945,1.17,0
4566,0.945,0.945,1.17,0
4567,0.945,0.945,1.17,0
4568,0.945,0.945,1.17,0
4569,0.945,0.945,1.17,0
4570,0.945,0.945,1.17,0
4571,0.945,0.945,1.17,0
4572,0.945,0.945,1.17,0
4573,0.945,0.945,1.17,0
4574,0.945,0.945,1.17,0
4575,0.945,0.945,1.17,0
4576,0.945,0.945,1.17,0
4577,0.945,0.945,1.17,0
4578,0.945,0.945,1.17,0
4579,0.945,0.945,1.17,0
4580,0.945,0.945,1.17,0
4581,0.945,0.945,1.17,0
4582,0.945,0.945,1.17,0
4583,0.945,0.945,1.17,0
4584,0.945,0.945,1.17,0
4585,0.945,0.945,1.17,0
4586,0.945,0.945,1.17,0
4587,0.945,0.945,1.17,0
4588,0.945,0.945,1.17,0
4589,0.945,0.945,1.17,0
4590,0.945,0.945,1.17,0
4591,0.945,0.945,1.17,0
4592,0.945,0.945,1.17,0
4593,0.945,0.945,1.17,0
4594,0.945,0.945,1.17,0
4595,0.945,0.945,1.17,0
4596,0.945,0.945,1.17,0
4597,0.945,0.945,1.17,0
4598,0.945,0.945,1.17,0
4599,0.945,0.945,1.17,0
4600,0.945,0.945,1.17,0
4601,0.945,0.945,1.17,0
4602,0.945,0.945,1.17,0
4603,0.945,0.945,1.17,0
4604,0.945,0.945,1.17,0
4605,0.945,0.945,1.17,0
4606,0.945,0.945,1.17,0
4607,0.945,0.945,1.17,0
4608,0.945,0.945,1.17,0
4609,0.945,0.945,1.17,0
4610,0.945,0.945,1.17,0
4611,0.945,0.945,1.17,0
4612,0.945,0.945,1.17,0
4613,0.945,0.945,1.17,0
4614,0.945,0.945,1.17,0
4615,0.945,0.945,1.17,0
4616,0.945,0.945,1.17,0
4617,0.945,0.945,1.17,0
4618,0.945,0.945,1.17,0
4619,0.945,0.945,1.17,0
4620,0.945,0.945,1.17,0
4621,0.945,0.945,1.17,0
4622,0.945,0.945,1.17,0
4623,0.945,0.945,1.17,0
4624,0.945,0.945,1.17,0
4625,0.945,0.945,1.17,0
4626,0.945,0.945,1.17,0
4627,0.945,0.945,1.17,0
4628,0.945,0.945,1.17,0
4629,0.945,0.945,1.17,0
4630,0.945,0.945,1.17,0
4631,0.945,0.945,1.17,0
4632,0.945,0.945,1.17,0
4633,0.945,0.945,1.17,0
4634,0.945,0.945,1.17,0
4635,0.945,0.945,1.17,0
4636,0.945,0.945,1.17,0
4637,0.945,0.945,1.17,0
4638,0.945,0.945,1.17,0
4639,0.945,0.945,1.17,0
4640,0.945,0.945,1.17,0
4641,0.945,0.945,1.17,0
4642,0.945,0.945,1.17,0
4643,0.945,0.945,1.17,0
4644,0.945,0.945,1.17,0
4645,0.945,0.945,1.17,0
4646,0.945,0.945,1.17,0
4647,0.945,0.945,1.17,0
4648,0.945,0.945,1.17,0
4649,0.945,0.945,1.17,0
4650,0.945,0.945,1.17,0
4651,0.945,0.945,1.17,0
4652,0.945,0.945,1.17,0
4653,0.945,0.945,1.17,0
4654,0.945,0.945,1.17,0
4655,0.945,0.945,1.17,0
4656,0.945,0.945,1.17,0
4657,0.945,0.945,1.17,0
4658,0.945,0.945,1.17,0
4659,0.945,0.945,1.17,0
4660,0.945,0.945,1.17,0
4661,0.945,0.945,1.17,0
4662,0.945,0.945,1.17,0
4663,0.945,0.945,1.17,0
4664,0.945,0.945,1.17,0
4665,0.945,0.945,1.17,0
4666,0.945,0.945,1.17,0
4667,0.945,0.945,1.17,0
4668,0.945,0.945,1.17,0
4669,0.945,0.945,1.17,0
4670,0.945,0.945,1.17,0
4671,0.945,0.945,1.17,0
4672,0.945,0.945,1.17,0
4673,0.945,0.945,1.17,0
4674,0.945,0.945,1.17,0
4675,0.945,0.945,1.17,0
4676,0.945,0.945,1.17,0
4677,0.945,0.945,1.17,0
4678,0.945,0.945,1.17,0
4679,0.945,0.945,1.17,0
4680,0.945,0.945,1.17,0
4681,0.945,0.945,1.17,0
4682,0.945,0.945,1.17,0
4683,0.945,0.945,1.17,0
4684,0.945,0.945,1.17,0
4685,0.945,0.945,1.17,0
4686,0.945,0.945,1.17,0
4687,0.945,0.945,1.17,0
4688,0.945,0.945,1.17,0
4689,0.945,0.945,1.17,0
4690,0.945,0.945,1.17,0
4691,0.945,0.945,1.17,0
4692,0.945,0.945,1.17,0
4693,0.945,0.945,1.17,0
4694,0.945,0.945,1.17,0
4695,0.945,0.945,1.17,0
4696,0.945,0.945,1.17,0
4697,0.945,0.945,1.17,0
4698,0.945,0.945,1.17,0
4699,0.945,0.945,1.17,0
4700,0.945,0.945,1.17,0
4701,0.945,0.945,1.17,0
4702,0.945,0.945,1.17,0
4703,0.945,0.945,1.17,0
4704,0.945,0.945,1.17,0
4705,0.945,0.945,1.17,0
4706,0.945,0.945,1.17,0
4707,0.945,0.945,1.17,0
4708,0.945,0.945,1.17,0
4709,0.945,0.945,1.17,0
4710,0.945,0.945,1.17,0
4711,0.945,0.945,1.17,0
4712,0.945,0.945,1.17,0
4713,0.945,0.945,1.17,0
4714,0.945,0.945,1.17,0
4715,0.945,0.945,1.17,0
4716,0.945,0.945,1.17,0
4717,0.945,0.945,1.17,0
4718,0.945,0.945,1.17,0
4719,0.945,0.945,1.17,0
4720,0.945,0.945,1.17,0
4721,0.945,0.945,1.17,0
4722,0.945,0.945,1.17,0
4723,0.945,0.945,1.17,0
4724,0.945,0.945,1.17,0
4725,0.945,0.945,1.17,0
4726,0.945,0.945,1.17,0
4727,0.945,0.945,1.17,0
4728,0.945,0.945,1.17,0
4729,0.945,0.945,1.17,0
4730,0.945,0.945,1.17,0
4731,0.945,0.945,1.17,0
4732,0.945,0.945,1.17,0
4733,0.945,0.945,1.17,0
4734,0.945,0.945,1.17,0
4735,0.945,0.945,1.17,0
4736,0.945,0.945,1.17,0
4737,0.945,0.945,1.17,0
4738,0.945,0.945,1.17,0
4739,0.945,0.945,1.17,0
4740,0.945,0.945,1.17,0
4741,0.945,0.945,1.17,0
4742,0.945,0.945,1.17,0
4743,0.945,0.945,1.17,0
4744,0.945,0.945,1.17,0
4745,0.945,0.945,1.17,0
4746,0.945,0.945,1.17,0
4747,0.945,0.945,1.17,0
4748,0.945,0.945,1.17,0
4749,0.945,0.945,1.17,0
4750,0.945,0.945,1.17,0
4751,0.945,0.945,1.17,0
4752,0.945,0.945,1.17,0
4753,0.945,0.945,1.17,0
4754,0.945,0.945,1.17,0
4755,0.945,0.945,1.17,0
4756,0.945,0.945,1.17,0
4757,0.945,0.945,1.17,0
4758,0.945,0.945,1.17,0
4759,0.945,0.945,1.17,0
4760,0.945,0.945,1.17,0
4761,0.945,0.945,1.17,0
4762,0.945,0.945,1.17,0
4763,0.945,0.945,1.17,0
4764,0.945,0.945,1.17,0
4765,0.945,0.945,1.17,0
4766,0.945,0.945,1.17,0
4767,0.945,0.945,1.17,0
4768,0.945,0.945,1.17,0
4769,0.945,0.945,1.17,0
4770,0.945,0.945,1.17,0
4771,0.945,0.945,1.17,0
4772,0.945,0.945,1.17,0
4773,0.945,0.945,1.17,0
4774,0.945,0.945,1.17,0
4775,0.945,0.945,1.17,0
4776,0.945,0.945,1.17,0
4777,0.945,0.945,1.17,0
4778,0.945,0.945,1.17,0
4779,0.945,0.945,1.17,0
4780,0.945,0.945,1.17,0
4781,0.945,0.945,1.17,0
4782,0.945,0.945,1.17,0
4783,0.945,0.945,1.17,0
4784,0.945,0.945,1.17,0
4785,0.945,0.945,1.17,0
4786,0.945,0.945,1.17,0
4787,0.945,0.945,1.17,0
4788,0.945,0.945,1.17,0
4789,0.945,0.945,1.17,0
4790,0.945,0.945,1.17,0
4791,0.945,0.945,1.17,0
4792,0.945,0.945,1.17,0
4793,0.945,0.945,1.17,0
4794,0.945,0.945,1.17,0
4795,0.945,0.945,1.17,0
4796,0.945,0.945,1.17,0
4797,0.945,0.945,1.17,0
4798,0.945,0.945,1.17,0
4799,0.945,0.945,1.17,0
4800,0.945,0.945,1.17,0
4801,0.945,0.945,1.17,0
4802,0.945,0.945,1.17,0
4803,0.945,0.945,1.17,0
4804,0.945,0.945,1.17,0
4805,0.945,0.945,1.17,0
4806,0.945,0.945,1.17,0
4807,0.945,0.945,1.17,0
4808,0.945,0.945,1.17,0
4809,0.945,0.945,1.17,0
4810,0.945,0.945,1.17,0
4811,0.945,0.945,1.17,0
4812,0.945,0.945,1.17,0
4813,0.945,0.945,1.17,0
4814,0.945,0.945,1.17,0
4815,0.945,0.945,1.17,0
4816,0.945,0.945,1.17,0
4817,0.945,0.945,1.17,0
4818,0.945,0.945,1.17,0
4819,0.945,0.945,1.17,0
4820,0.945,0.945,1.17,0
4821,0.945,0.945,1.17,0
4822,0.945,0.945,1.17,0
4823,0.945,0.945,1.17,0
4824,0.945,0.945,1.17,0
4825,0.945,0.945,1.17,0
4826,0.945,0.945,1.17,0
4827,0.945,0.945,1.17,0
4828,0.945,0.945,1.17,0
4829,0.945,0.945,1.17,0
4830,0.945,0.945,1.17,0
4831,0.945,0.945,1.17,0
4832,0.945,0.945,1.17,0
4833,0.945,0.945,1.17,0
4834,0.945,0.945,1.17,0
4835,0.945,0.945,1.17,0
4836,0.945,0.945,1.17,0
4837,0.945,0.945,1.17,0
4838,0.945,0.945,1.17,0
4839,0.945,0.945,1.17,0
4840,0.945,0.945,1.17,0
4841,0.945,0.945,1.17,0
4842,0.945,0.945,1.17,0
4843,0.945,0.945,1.17,0
4844,0.945,0.945,1.17,0
4845,0.945,0.945,1.17,0
4846,0.945,0.945,1.17,0
4847,0.945,0.945,1.17,0
4848,0.945,0.945,1.17,0
4849,0.945,0.945,1.17,0
4850,0.945,0.945,1.17,0
4851,0.945,0.945,1.17,0
4852,0.945,0.945,1.17,0
4853,0.945,0.945,1.17,0
4854,0.945,0.945,1.17,0
4855,0.945,0.945,1.17,0
4856,0.945,0.945,1.17,0
4857,0.945,0.945,1.17,0
4858,0.945,0.945,1.17,0
4859,0.945,0.945,1.17,0
4860,0.945,0.945,1.17,0
4861,0.945,0.945,1.17,0
4862,0.945,0.945,1.17,0
4863,0.945,0.945,1.17,0
4864,0.945,0.945,1.17,0
4865,0.945,0.945,1.17,0
4866,0.945,0.945,1.17,0
4867,0.945,0.945,1.17,0
4868,0.945,0.945,1.17,0
4869,0.945,0.945,1.17,0
4870,0.945,0.945,1.17,0
4871,0.945,0.945,1.17,0
4872,0.945,0.945,1.17,0
4873,0.945,0.945,1.17,0
4874,0.945,0.945,1.17,0
4875,0.945,0.945,1.17,0
4876,0.945,0.945,1.17,0
4877,0.945,0.945,1.17,0
4878,0.945,0.945,1.17,0
4879,0.945,0.945,1.17,0
4880,0.945,0.945,1.17,0
4881,0.945,0.945,1.17,0
4882,0.945,0.945,1.17,0
4883,0.945,0.945,1.17,0
4884,0.945,0.945,1.17,0
4885,0.945,0.945,1.17,0
4886,0.945,0.945,1.17,0
4887,0.945,0.945,1.17,0
4888,0.945,0.945,1.17,0
4889,0.945,0.945,1.17,0
4890,0.945,0.945,1.17,0
4891,0.945,0.945,1.17,0
4892,0.945,0.945,1.17,0
4893,0.945,0.945,1.17,0
4894,0.945,0.945,1.17,0
4895,0.945,0.945,1.17,0
4896,0.945,0.945,1.17,0
4897,0.945,0.945,1.17,0
4898,0.945,0.945,1.17,0
4899,0.945,0.945,1.17,0
4900,0.945,0.945,1.17,0
4901,0.945,0.945,1.17,0
4902,0.945,0.945,1.17,0
4903,0.945,0.945,1.17,0
4904,0.945,0.945,1.17,0
4905,0.945,0.945,1.17,0
4906,0.945,0.945,1.17,0
4907,0.945,0.945,1.17,0
4908,0.945,0.945,1.17,0
4909,0.945,0.945,1.17,0
4910,0.945,0.945,1.17,0
4911,0.945,0.945,1.17,0
4912,0.945,0.945,1.17,0
4913,0.945,0.945,1.17,0
4914,0.945,0.945,1.17,0
4915,0.945,0.945,1.17,0
4916,0.945,0.945,1.17,0
4917,0.945,0.945,1.17,0
4918,0.945,0.945,1.17,0
4919,0.945,0.945,1.17,0
4920,0.945,0.945,1.17,0
4921,0.945,0.945,1.17,0
4922,0.945,0.945,1.17,0
4923,0.945,0.945,1.17,0
4924,0.945,0.945,1.17,0
4925,0.945,0.945,1.17,0
4926,0.945,0.945,1.17,0
4927,0.945,0.945,1.17,0
4928,0.945,0.945,1.17,0
4929,0.945,0.945,1.17,0
4930,0.945,0.945,1.17,0
4931,0.945,0.945,1.17,0
4932,0.945,0.945,1.17,0
4933,0.945,0.945,1.17,0
4934,0.945,0.945,1.17,0
4935,0.945,0.945,1.17,0
4936,0.945,0.945,1.17,0
4937,0.945,0.945,1.17,0
4938,0.945,0.945,1.17,0
4939,0.945,0.945,1.17,0
4940,0.945,0.945,1.17,0
4941,0.945,0.945,1.17,0
4942,0.945,0.945,1.17,0
4943,0.945,0.945,1.17,0
4944,0.945,0.945,1.17,0
4945,0.945,0.945,1.17,0
4946,0.945,0.945,1.17,0
4947,0.945,0.945,1.17,0
4948,0.945,0.945,1.17,0
4949,0.945,0.945,1.17,0
4950,0.945,0.945,1.17,0
4951,0.945,0.945,1.17,0
4952,0.945,0.945,1.17,0
4953,0.945,0.945,1.17,0
4954,0.945,0.945,1.17,0
4955,0.945,0.945,1.17,0
4956,0.945,0.945,1.17,0
4957,0.945,0.945,1.17,0
4958,0.945,0.945,1.17,0
4959,0.945,0.945,1.17,0
4960,0.945,0.945,1.17,0
4961,0.945,0.945,1.17,0
4962,0.945,0.945,1.17,0
4963,0.945,0.945,1.17,0
4964,0.945,0.945,1.17,0
4965,0.945,0.945,1.17,0
4966,0.945,0.945,1.17,0
4967,0.945,0.945,1.17,0
4968,0.945,0.945,1.17,0
4969,0.945,0.945,1.17,0
4970,0.945,0.945,1.17,0
4971,0.945,0.945,1.17,0
4972,0.945,0.945,1.17,0
4973,0.945,0.945,1.17,0
4974,0.945,0.945,1.17,0
4975,0.945,0.945,1.17,0
4976,0.945,0.945,1.17,0
4977,0.945,0.945,1.17,0
4978,0.945,0.945,1.17,0
4979,0.945,0.945,1.17,0
4980,0.945,0.945,1.17,0
4981,0.945,0.945,1.17,0
4982,0.945,0.945,1.17,0
4983,0.945,0.945,1.17,0
4984,0.945,0.945,1.17,0
4985,0.945,0.945,1.17,0
4986,0.945,0.945,1.17,0
4987,0.945,0.945,1.17,0
4988,0.945,0.945,1.17,0
4989,0.945,0.945,1.17,0
4990,0.945,0.945,1.17,0
4991,0.945,0.945,1.17,0
4992,0.945,0.945,1.17,0
4993,0.945,0.945,1.17,0
4994,0.945,0.945,1.17,0
4995,0.945,0.945,1.17,0
4996,0.945,0.945,1.17,0
4997,0.945,0.945,1.17,0
4998,0.945,0.945,1.17,0
4999,0.945,0.945,1.17,0
5000,0.945,0.945,1.17,0
5001,0.945,0.945,1.17,0
5002,0.945,0.945,1.17,0
5003,0.945,0.945,1.17,0
5004,0.945,0.945,1.17,0
5005,0.945,0.945,1.17,0
5006,0.945,0.945,1.17,0
5007,0.945,0.945,1.17,0
5008,0.945,0.945,1.17,0
5009,0.945,0.945,1.17,0
5010,0.945,0.945,1.17,0
5011,0.945,0.945,1.17,0
5012,0.945,0.945,1.17,0
5013,0.945,0.945,1.17,0
5014,0.945,0.945,1.17,0
5015,0.945,0.945,1.17,0
5016,0.945,0.945,1.17,0
5017,0.945,0.945,1.17,0
5018,0.945,0.945,1.17,0
5019,0.945,0.945,1.17,0
5020,0.945,0.945,1.17,0
5021,0.945,0.945,1.17,0
5022,0.945,0.945,1.17,0
5023,0.945,0.945,1.17,0
5024,0.945,0.945,1.17,0
5025,0.945,0.945,1.17,0
5026,0.945,0.945,1.17,0
5027,0.945,0.945,1.17,0
5028,0.945,0.945,1.17,0
5029,0.945,0.945,1.17,0
5030,0.945,0.945,1.17,0
5031,0.945,0.945,1.17,0
5032,0.945,0.945,1.17,0
5033,0.945,0.945,1.17,0
5034,0.945,0.945,1.17,0
5035,0.945,0.945,1.17,0
5036,0.945,0.945,1.17,0
5037,0.945,0.945,1.17,0
5038,0.945,0.945,1.17,0
5039,0.945,0.945,1.17,0
5040,0.945,0.945,1.17,0
5041,0.945,0.945,1.17,0
5042,0.945,0.945,1.17,0
5043,0.945,0.945,1.17,0
5044,0.945,0.945,1.17,0
5045,0.945,0.945,1.17,0
5046,0.945,0.945,1.17,0
5047,0.945,0.945,1.17,0
5048,0.945,0.945,1.17,0
5049,0.945,0.945,1.17,0
5050,0.945,0.945,1.17,0
5051,0.945,0.945,1.17,0
5052,0.945,0.945,1.17,0
5053,0.945,0.945,1.17,0
5054,0.945,0.945,1.17,0
5055,0.945,0.945,1.17,0
5056,0.945,0.945,1.17,0
5057,0.945,0.945,1.17,0
