Time_Index,CT_NG,ME_NG,MA_NG,None
2132,6.28,6.28,7.38,0
2133,6.28,6.28,7.38,0
2134,6.28,6.28,7.38,0
2135,6.28,6.28,7.38,0
2136,6.28,6.28,7.38,0
2137,6.28,6.28,7.38,0
2138,6.28,6.28,7.38,0
2139,6.28,6.28,7.38,0
2140,6.28,6.28,7.38,0
2141,6.28,6.28,7.38,0
2142,6.28,6.28,7.38,0
2143,6.28,6.28,7.38,0
2144,6.28,6.28,7.38,0
2145,6.28,6.28,7.38,0
2146,6.28,6.28,7.38,0
2147,6.28,6.28,7.38,0
2148,6.28,6.28,7.38,0
2149,6.28,6.28,7.38,0
2150,6.28,6.28,7.38,0
2151,6.28,6.28,7.38,0
2152,6.28,6.28,7.38,0
2153,6.28,6.28,7.38,0
2154,6.28,6.28,7.38,0
2155,6.28,6.28,7.38,0
2156,6.28,6.28,7.38,0
2157,6.28,6.28,7.38,0
2158,6.28,6.28,7.38,0
2159,6.28,6.28,7.38,0
2160,6.28,6.28,7.38,0
2161,6.28,6.28,7.38,0
2162,6.28,6.28,7.38,0
2163,6.28,6.28,7.38,0
2164,6.28,6.28,7.38,0
2165,6.28,6.28,7.38,0
2166,6.28,6.28,7.38,0
2167,6.28,6.28,7.38,0
2168,6.28,6.28,7.38,0
2169,6.28,6.28,7.38,0
2170,6.28,6.28,7.38,0
2171,6.28,6.28,7.38,0
2172,6.28,6.28,7.38,0
2173,6.28,6.28,7.38,0
2174,6.28,6.28,7.38,0
2175,6.28,6.28,7.38,0
2176,6.28,6.28,7.38,0
2177,6.28,6.28,7.38,0
2178,6.28,6.28,7.38,0
2179,6.28,6.28,7.38,0
2180,6.28,6.28,7.38,0
2181,6.28,6.28,7.38,0
2182,6.28,6.28,7.38,0
2183,6.28,6.28,7.38,0
2184,6.28,6.28,7.38,0
2185,4.26,4.26,6.36,0
2186,4.26,4.26,6.36,0
2187,4.26,4.26,6.36,0
2188,4.26,4.26,6.36,0
2189,4.26,4.26,6.36,0
2190,4.26,4.26,6.36,0
2191,4.26,4.26,6.36,0
2192,4.26,4.26,6.36,0
2193,4.26,4.26,6.36,0
2194,4.26,4.26,6.36,0
2195,4.26,4.26,6.36,0
2196,4.26,4.26,6.36,0
2197,4.26,4.26,6.36,0
2198,4.26,4.26,6.36,0
2199,4.26,4.26,6.36,0
2200,4.26,4.26,6.36,0
2201,4.26,4.26,6.36,0
2202,4.26,4.26,6.36,0
2203,4.26,4.26,6.36,0
2204,4.26,4.26,6.36,0
2205,4.26,4.26,6.36,0
2206,4.26,4.26,6.36,0
2207,4.26,4.26,6.36,0
2208,4.26,4.26,6.36,0
2209,4.26,4.26,6.36,0
2210,4.26,4.26,6.36,0
2211,4.26,4.26,6.36,0
2212,4.26,4.26,6.36,0
2213,4.26,4.26,6.36,0
2214,4.26,4.26,6.36,0
2215,4.26,4.26,6.36,0
2216,4.26,4.26,6.36,0
2217,4.26,4.26,6.36,0
2218,4.26,4.26,6.36,0
2219,4.26,4.26,6.36,0
2220,4.26,4.26,6.36,0
2221,4.26,4.26,6.36,0
2222,4.26,4.26,6.36,0
2223,4.26,4.26,6.36,0
2224,4.26,4.26,6.36,0
2225,4.26,4.26,6.36,0
2226,4.26,4.26,6.36,0
2227,4.26,4.26,6.36,0
2228,4.26,4.26,6.36,0
2229,4.26,4.26,6.36,0
2230,4.26,4.26,6.36,0
2231,4.26,4.26,6.36,0
2232,4.26,4.26,6.36,0
2233,4.26,4.26,6.36,0
2234,4.26,4.26,6.36,0
2235,4.26,4.26,6.36,0
2236,4.26,4.26,6.36,0
2237,4.26,4.26,6.36,0
2238,4.26,4.26,6.36,0
2239,4.26,4.26,6.36,0
2240,4.26,4.26,6.36,0
2241,4.26,4.26,6.36,0
2242,4.26,4.26,6.36,0
2243,4.26,4.26,6.36,0
2244,4.26,4.26,6.36,0
2245,4.26,4.26,6.36,0
2246,4.26,4.26,6.36,0
2247,4.26,4.26,6.36,0
2248,4.26,4.26,6.36,0
2249,4.26,4.26,6.36,0
2250,4.26,4.26,6.36,0
2251,4.26,4.26,6.36,0
2252,4.26,4.26,6.36,0
2253,4.26,4.26,6.36,0
2254,4.26,4.26,6.36,0
2255,4.26,4.26,6.36,0
2256,4.26,4.26,6.36,0
2257,4.26,4.26,6.36,0
2258,4.26,4.26,6.36,0
2259,4.26,4.26,6.36,0
2260,4.26,4.26,6.36,0
2261,4.26,4.26,6.36,0
2262,4.26,4.26,6.36,0
2263,4.26,4.26,6.36,0
2264,4.26,4.26,6.36,0
2265,4.26,4.26,6.36,0
2266,4.26,4.26,6.36,0
2267,4.26,4.26,6.36,0
2268,4.26,4.26,6.36,0
2269,4.26,4.26,6.36,0
2270,4.26,4.26,6.36,0
2271,4.26,4.26,6.36,0
2272,4.26,4.26,6.36,0
2273,4.26,4.26,6.36,0
2274,4.26,4.26,6.36,0
2275,4.26,4.26,6.36,0
2276,4.26,4.26,6.36,0
2277,4.26,4.26,6.36,0
2278,4.26,4.26,6.36,0
2279,4.26,4.26,6.36,0
2280,4.26,4.26,6.36,0
2281,4.26,4.26,6.36,0
2282,4.26,4.26,6.36,0
2283,4.26,4.26,6.36,0
2284,4.26,4.26,6.36,0
2285,4.26,4.26,6.36,0
2286,4.26,4.26,6.36,0
2287,4.26,4.26,6.36,0
2288,4.26,4.26,6.36,0
2289,4.26,4.26,6.36,0
2290,4.26,4.26,6.36,0
2291,4.26,4.26,6.36,0
2292,4.26,4.26,6.36,0
2293,4.26,4.26,6.36,0
2294,4.26,4.26,6.36,0
2295,4.26,4.26,6.36,0
2296,4.26,4.26,6.36,0
2297,4.26,4.26,6.36,0
2298,4.26,4.26,6.36,0
2299,4.26,4.26,6.36,0
2300,4.26,4.26,6.36,0
2301,4.26,4.26,6.36,0
2302,4.26,4.26,6.36,0
2303,4.26,4.26,6.36,0
2304,4.26,4.26,6.36,0
2305,4.26,4.26,6.36,0
2306,4.26,4.26,6.36,0
2307,4.26,4.26,6.36,0
2308,4.26,4.26,6.36,0
2309,4.26,4.26,6.36,0
2310,4.26,4.26,6.36,0
2311,4.26,4.26,6.36,0
2312,4.26,4.26,6.36,0
2313,4.26,4.26,6.36,0
2314,4.26,4.26,6.36,0
2315,4.26,4.26,6.36,0
2316,4.26,4.26,6.36,0
2317,4.26,4.26,6.36,0
2318,4.26,4.26,6.36,0
2319,4.26,4.26,6.36,0
2320,4.26,4.26,6.36,0
2321,4.26,4.26,6.36,0
2322,4.26,4.26,6.36,0
2323,4.26,4.26,6.36,0
2324,4.26,4.26,6.36,0
2325,4.26,4.26,6.36,0
2326,4.26,4.26,6.36,0
2327,4.26,4.26,6.36,0
2328,4.26,4.26,6.36,0
2329,4.26,4.26,6.36,0
2330,4.26,4.26,6.36,0
2331,4.26,4.26,6.36,0
2332,4.26,4.26,6.36,0
2333,4.26,4.26,6.36,0
2334,4.26,4.26,6.36,0
2335,4.26,4.26,6.36,0
2336,4.26,4.26,6.36,0
2337,4.26,4.26,6.36,0
2338,4.26,4.26,6.36,0
2339,4.26,4.26,6.36,0
2340,4.26,4.26,6.36,0
2341,4.26,4.26,6.36,0
2342,4.26,4.26,6.36,0
2343,4.26,4.26,6.36,0
2344,4.26,4.26,6.36,0
2345,4.26,4.26,6.36,0
2346,4.26,4.26,6.36,0
2347,4.26,4.26,6.36,0
2348,4.26,4.26,6.36,0
2349,4.26,4.26,6.36,0
2350,4.26,4.26,6.36,0
2351,4.26,4.26,6.36,0
2352,4.26,4.26,6.36,0
2353,4.26,4.26,6.36,0
2354,4.26,4.26,6.36,0
2355,4.26,4.26,6.36,0
2356,4.26,4.26,6.36,0
2357,4.26,4.26,6.36,0
2358,4.26,4.26,6.36,0
2359,4.26,4.26,6.36,0
2360,4.26,4.26,6.36,0
2361,4.26,4.26,6.36,0
2362,4.26,4.26,6.36,0
2363,4.26,4.26,6.36,0
2364,4.26,4.26,6.36,0
2365,4.26,4.26,6.36,0
2366,4.26,4.26,6.36,0
2367,4.26,4.26,6.36,0
2368,4.26,4.26,6.36,0
2369,4.26,4.26,6.36,0
2370,4.26,4.26,6.36,0
2371,4.26,4.26,6.36,0
2372,4.26,4.26,6.36,0
2373,4.26,4.26,6.36,0
2374,4.26,4.26,6.36,0
2375,4.26,4.26,6.36,0
2376,4.26,4.26,6.36,0
2377,4.26,4.26,6.36,0
2378,4.26,4.26,6.36,0
2379,4.26,4.26,6.36,0
2380,4.26,4.26,6.36,0
2381,4.26,4.26,6.36,0
2382,4.26,4.26,6.36,0
2383,4.26,4.26,6.36,0
2384,4.26,4.26,6.36,0
2385,4.26,4.26,6.36,0
2386,4.26,4.26,6.36,0
2387,4.26,4.26,6.36,0
2388,4.26,4.26,6.36,0
2389,4.26,4.26,6.36,0
2390,4.26,4.26,6.36,0
2391,4.26,4.26,6.36,0
2392,4.26,4.26,6.36,0
2393,4.26,4.26,6.36,0
2394,4.26,4.26,6.36,0
2395,4.26,4.26,6.36,0
2396,4.26,4.26,6.36,0
2397,4.26,4.26,6.36,0
2398,4.26,4.26,6.36,0
2399,4.26,4.26,6.36,0
2400,4.26,4.26,6.36,0
2401,4.26,4.26,6.36,0
2402,4.26,4.26,6.36,0
2403,4.26,4.26,6.36,0
2404,4.26,4.26,6.36,0
2405,4.26,4.26,6.36,0
2406,4.26,4.26,6.36,0
2407,4.26,4.26,6.36,0
2408,4.26,4.26,6.36,0
2409,4.26,4.26,6.36,0
2410,4.26,4.26,6.36,0
2411,4.26,4.26,6.36,0
2412,4.26,4.26,6.36,0
2413,4.26,4.26,6.36,0
2414,4.26,4.26,6.36,0
2415,4.26,4.26,6.36,0
2416,4.26,4.26,6.36,0
2417,4.26,4.26,6.36,0
2418,4.26,4.26,6.36,0
2419,4.26,4.26,6.36,0
2420,4.26,4.26,6.36,0
2421,4.26,4.26,6.36,0
2422,4.26,4.26,6.36,0
2423,4.26,4.26,6.36,0
2424,4.26,4.26,6.36,0
2425,4.26,4.26,6.36,0
2426,4.26,4.26,6.36,0
2427,4.26,4.26,6.36,0
2428,4.26,4.26,6.36,0
2429,4.26,4.26,6.36,0
2430,4.26,4.26,6.36,0
2431,4.26,4.26,6.36,0
2432,4.26,4.26,6.36,0
2433,4.26,4.26,6.36,0
2434,4.26,4.26,6.36,0
2435,4.26,4.26,6.36,0
2436,4.26,4.26,6.36,0
2437,4.26,4.26,6.36,0
2438,4.26,4.26,6.36,0
2439,4.26,4.26,6.36,0
2440,4.26,4.26,6.36,0
2441,4.26,4.26,6.36,0
2442,4.26,4.26,6.36,0
2443,4.26,4.26,6.36,0
2444,4.26,4.26,6.36,0
2445,4.26,4.26,6.36,0
2446,4.26,4.26,6.36,0
2447,4.26,4.26,6.36,0
2448,4.26,4.26,6.36,0
2449,4.26,4.26,6.36,0
2450,4.26,4.26,6.36,0
2451,4.26,4.26,6.36,0
2452,4.26,4.26,6.36,0
2453,4.26,4.26,6.36,0
2454,4.26,4.26,6.36,0
2455,4.26,4.26,6.36,0
2456,4.26,4.26,6.36,0
2457,4.26,4.26,6.36,0
2458,4.26,4.26,6.36,0
2459,4.26,4.26,6.36,0
2460,4.26,4.26,6.36,0
2461,4.26,4.26,6.36,0
2462,4.26,4.26,6.36,0
2463,4.26,4.26,6.36,0
2464,4.26,4.26,6.36,0
2465,4.26,4.26,6.36,0
2466,4.26,4.26,6.36,0
2467,4.26,4.26,6.36,0
2468,4.26,4.26,6.36,0
2469,4.26,4.26,6.36,0
2470,4.26,4.26,6.36,0
2471,4.26,4.26,6.36,0
2472,4.26,4.26,6.36,0
2473,4.26,4.26,6.36,0
2474,4.26,4.26,6.36,0
2475,4.26,4.26,6.36,0
2476,4.26,4.26,6.36,0
2477,4.26,4.26,6.36,0
2478,4.26,4.26,6.36,0
2479,4.26,4.26,6.36,0
2480,4.26,4.26,6.36,0
2481,4.26,4.26,6.36,0
2482,4.26,4.26,6.36,0
2483,4.26,4.26,6.36,0
2484,4.26,4.26,6.36,0
2485,4.26,4.26,6.36,0
2486,4.26,4.26,6.36,0
2487,4.26,4.26,6.36,0
2488,4.26,4.26,6.36,0
2489,4.26,4.26,6.36,0
2490,4.26,4.26,6.36,0
2491,4.26,4.26,6.36,0
2492,4.26,4.26,6.36,0
2493,4.26,4.26,6.36,0
2494,4.26,4.26,6.36,0
2495,4.26,4.26,6.36,0
2496,4.26,4.26,6.36,0
2497,4.26,4.26,6.36,0
2498,4.26,4.26,6.36,0
2499,4.26,4.26,6.36,0
2500,4.26,4.26,6.36,0
2501,4.26,4.26,6.36,0
2502,4.26,4.26,6.36,0
2503,4.26,4.26,6.36,0
2504,4.26,4.26,6.36,0
2505,4.26,4.26,6.36,0
2506,4.26,4.26,6.36,0
2507,4.26,4.26,6.36,0
2508,4.26,4.26,6.36,0
2509,4.26,4.26,6.36,0
2510,4.26,4.26,6.36,0
2511,4.26,4.26,6.36,0
2512,4.26,4.26,6.36,0
2513,4.26,4.26,6.36,0
2514,4.26,4.26,6.36,0
2515,4.26,4.26,6.36,0
2516,4.26,4.26,6.36,0
2517,4.26,4.26,6.36,0
2518,4.26,4.26,6.36,0
2519,4.26,4.26,6.36,0
2520,4.26,4.26,6.36,0
2521,4.26,4.26,6.36,0
2522,4.26,4.26,6.36,0
2523,4.26,4.26,6.36,0
2524,4.26,4.26,6.36,0
2525,4.26,4.26,6.36,0
2526,4.26,4.26,6.36,0
2527,4.26,4.26,6.36,0
2528,4.26,4.26,6.36,0
2529,4.26,4.26,6.36,0
2530,4.26,4.26,6.36,0
2531,4.26,4.26,6.36,0
2532,4.26,4.26,6.36,0
2533,4.26,4.26,6.36,0
2534,4.26,4.26,6.36,0
2535,4.26,4.26,6.36,0
2536,4.26,4.26,6.36,0
2537,4.26,4.26,6.36,0
2538,4.26,4.26,6.36,0
2539,4.26,4.26,6.36,0
2540,4.26,4.26,6.36,0
2541,4.26,4.26,6.36,0
2542,4.26,4.26,6.36,0
2543,4.26,4.26,6.36,0
2544,4.26,4.26,6.36,0
2545,4.26,4.26,6.36,0
2546,4.26,4.26,6.36,0
2547,4.26,4.26,6.36,0
2548,4.26,4.26,6.36,0
2549,4.26,4.26,6.36,0
2550,4.26,4.26,6.36,0
2551,4.26,4.26,6.36,0
2552,4.26,4.26,6.36,0
2553,4.26,4.26,6.36,0
2554,4.26,4.26,6.36,0
2555,4.26,4.26,6.36,0
2556,4.26,4.26,6.36,0
2557,4.26,4.26,6.36,0
2558,4.26,4.26,6.36,0
2559,4.26,4.26,6.36,0
2560,4.26,4.26,6.36,0
2561,4.26,4.26,6.36,0
2562,4.26,4.26,6.36,0
2563,4.26,4.26,6.36,0
2564,4.26,4.26,6.36,0
2565,4.26,4.26,6.36,0
2566,4.26,4.26,6.36,0
2567,4.26,4.26,6.36,0
2568,4.26,4.26,6.36,0
2569,4.26,4.26,6.36,0
2570,4.26,4.26,6.36,0
2571,4.26,4.26,6.36,0
2572,4.26,4.26,6.36,0
2573,4.26,4.26,6.36,0
2574,4.26,4.26,6.36,0
2575,4.26,4.26,6.36,0
2576,4.26,4.26,6.36,0
2577,4.26,4.26,6.36,0
2578,4.26,4.26,6.36,0
2579,4.26,4.26,6.36,0
2580,4.26,4.26,6.36,0
2581,4.26,4.26,6.36,0
2582,4.26,4.26,6.36,0
2583,4.26,4.26,6.36,0
2584,4.26,4.26,6.36,0
2585,4.26,4.26,6.36,0
2586,4.26,4.26,6.36,0
2587,4.26,4.26,6.36,0
2588,4.26,4.26,6.36,0
2589,4.26,4.26,6.36,0
2590,4.26,4.26,6.36,0
2591,4.26,4.26,6.36,0
2592,4.26,4.26,6.36,0
2593,4.26,4.26,6.36,0
2594,4.26,4.26,6.36,0
2595,4.26,4.26,6.36,0
2596,4.26,4.26,6.36,0
2597,4.26,4.26,6.36,0
2598,4.26,4.26,6.36,0
2599,4.26,4.26,6.36,0
2600,4.26,4.26,6.36,0
2601,4.26,4.26,6.36,0
2602,4.26,4.26,6.36,0
2603,4.26,4.26,6.36,0
2604,4.26,4.26,6.36,0
2605,4.26,4.26,6.36,0
2606,4.26,4.26,6.36,0
2607,4.26,4.26,6.36,0
2608,4.26,4.26,6.36,0
2609,4.26,4.26,6.36,0
2610,4.26,4.26,6.36,0
2611,4.26,4.26,6.36,0
2612,4.26,4.26,6.36,0
2613,4.26,4.26,6.36,0
2614,4.26,4.26,6.36,0
2615,4.26,4.26,6.36,0
2616,4.26,4.26,6.36,0
2617,4.26,4.26,6.36,0
2618,4.26,4.26,6.36,0
2619,4.26,4.26,6.36,0
2620,4.26,4.26,6.36,0
2621,4.26,4.26,6.36,0
2622,4.26,4.26,6.36,0
2623,4.26,4.26,6.36,0
2624,4.26,4.26,6.36,0
2625,4.26,4.26,6.36,0
2626,4.26,4.26,6.36,0
2627,4.26,4.26,6.36,0
2628,4.26,4.26,6.36,0
2629,4.26,4.26,6.36,0
2630,4.26,4.26,6.36,0
2631,4.26,4.26,6.36,0
2632,4.26,4.26,6.36,0
2633,4.26,4.26,6.36,0
2634,4.26,4.26,6.36,0
2635,4.26,4.26,6.36,0
2636,4.26,4.26,6.36,0
2637,4.26,4.26,6.36,0
2638,4.26,4.26,6.36,0
2639,4.26,4.26,6.36,0
2640,4.26,4.26,6.36,0
2641,4.26,4.26,6.36,0
2642,4.26,4.26,6.36,0
2643,4.26,4.26,6.36,0
2644,4.26,4.26,6.36,0
2645,4.26,4.26,6.36,0
2646,4.26,4.26,6.36,0
2647,4.26,4.26,6.36,0
2648,4.26,4.26,6.36,0
2649,4.26,4.26,6.36,0
2650,4.26,4.26,6.36,0
2651,4.26,4.26,6.36,0
2652,4.26,4.26,6.36,0
2653,4.26,4.26,6.36,0
2654,4.26,4.26,6.36,0
2655,4.26,4.26,6.36,0
2656,4.26,4.26,6.36,0
2657,4.26,4.26,6.36,0
2658,4.26,4.26,6.36,0
2659,4.26,4.26,6.36,0
2660,4.26,4.26,6.36,0
2661,4.26,4.26,6.36,0
2662,4.26,4.26,6.36,0
2663,4.26,4.26,6.36,0
2664,4.26,4.26,6.36,0
2665,4.26,4.26,6.36,0
2666,4.26,4.26,6.36,0
2667,4.26,4.26,6.36,0
2668,4.26,4.26,6.36,0
2669,4.26,4.26,6.36,0
2670,4.26,4.26,6.36,0
2671,4.26,4.26,6.36,0
2672,4.26,4.26,6.36,0
2673,4.26,4.26,6.36,0
2674,4.26,4.26,6.36,0
2675,4.26,4.26,6.36,0
2676,4.26,4.26,6.36,0
2677,4.26,4.26,6.36,0
2678,4.26,4.26,6.36,0
2679,4.26,4.26,6.36,0
2680,4.26,4.26,6.36,0
2681,4.26,4.26,6.36,0
2682,4.26,4.26,6.36,0
2683,4.26,4.26,6.36,0
2684,4.26,4.26,6.36,0
2685,4.26,4.26,6.36,0
2686,4.26,4.26,6.36,0
2687,4.26,4.26,6.36,0
2688,4.26,4.26,6.36,0
2689,4.26,4.26,6.36,0
2690,4.26,4.26,6.36,0
2691,4.26,4.26,6.36,0
2692,4.26,4.26,6.36,0
2693,4.26,4.26,6.36,0
2694,4.26,4.26,6.36,0
2695,4.26,4.26,6.36,0
2696,4.26,4.26,6.36,0
2697,4.26,4.26,6.36,0
2698,4.26,4.26,6.36,0
2699,4.26,4.26,6.36,0
2700,4.26,4.26,6.36,0
2701,4.26,4.26,6.36,0
2702,4.26,4.26,6.36,0
2703,4.26,4.26,6.36,0
2704,4.26,4.26,6.36,0
2705,4.26,4.26,6.36,0
2706,4.26,4.26,6.36,0
2707,4.26,4.26,6.36,0
2708,4.26,4.26,6.36,0
2709,4.26,4.26,6.36,0
2710,4.26,4.26,6.36,0
2711,4.26,4.26,6.36,0
2712,4.26,4.26,6.36,0
2713,4.26,4.26,6.36,0
2714,4.26,4.26,6.36,0
2715,4.26,4.26,6.36,0
2716,4.26,4.26,6.36,0
2717,4.26,4.26,6.36,0
2718,4.26,4.26,6.36,0
2719,4.26,4.26,6.36,0
2720,4.26,4.26,6.36,0
2721,4.26,4.26,6.36,0
2722,4.26,4.26,6.36,0
2723,4.26,4.26,6.36,0
2724,4.26,4.26,6.36,0
2725,4.26,4.26,6.36,0
2726,4.26,4.26,6.36,0
2727,4.26,4.26,6.36,0
2728,4.26,4.26,6.36,0
2729,4.26,4.26,6.36,0
2730,4.26,4.26,6.36,0
2731,4.26,4.26,6.36,0
2732,4.26,4.26,6.36,0
2733,4.26,4.26,6.36,0
2734,4.26,4.26,6.36,0
2735,4.26,4.26,6.36,0
2736,4.26,4.26,6.36,0
2737,4.26,4.26,6.36,0
2738,4.26,4.26,6.36,0
2739,4.26,4.26,6.36,0
2740,4.26,4.26,6.36,0
2741,4.26,4.26,6.36,0
2742,4.26,4.26,6.36,0
2743,4.26,4.26,6.36,0
2744,4.26,4.26,6.36,0
2745,4.26,4.26,6.36,0
2746,4.26,4.26,6.36,0
2747,4.26,4.26,6.36,0
2748,4.26,4.26,6.36,0
2749,4.26,4.26,6.36,0
2750,4.26,4.26,6.36,0
2751,4.26,4.26,6.36,0
2752,4.26,4.26,6.36,0
2753,4.26,4.26,6.36,0
2754,4.26,4.26,6.36,0
2755,4.26,4.26,6.36,0
2756,4.26,4.26,6.36,0
2757,4.26,4.26,6.36,0
2758,4.26,4.26,6.36,0
2759,4.26,4.26,6.36,0
2760,4.26,4.26,6.36,0
2761,4.26,4.26,6.36,0
2762,4.26,4.26,6.36,0
2763,4.26,4.26,6.36,0
2764,4.26,4.26,6.36,0
2765,4.26,4.26,6.36,0
2766,4.26,4.26,6.36,0
2767,4.26,4.26,6.36,0
2768,4.26,4.26,6.36,0
2769,4.26,4.26,6.36,0
2770,4.26,4.26,6.36,0
2771,4.26,4.26,6.36,0
2772,4.26,4.26,6.36,0
2773,4.26,4.26,6.36,0
2774,4.26,4.26,6.36,0
2775,4.26,4.26,6.36,0
2776,4.26,4.26,6.36,0
2777,4.26,4.26,6.36,0
2778,4.26,4.26,6.36,0
2779,4.26,4.26,6.36,0
2780,4.26,4.26,6.36,0
2781,4.26,4.26,6.36,0
2782,4.26,4.26,6.36,0
2783,4.26,4.26,6.36,0
2784,4.26,4.26,6.36,0
2785,4.26,4.26,6.36,0
2786,4.26,4.26,6.36,0
2787,4.26,4.26,6.36,0
2788,4.26,4.26,6.36,0
2789,4.26,4.26,6.36,0
2790,4.26,4.26,6.36,0
2791,4.26,4.26,6.36,0
2792,4.26,4.26,6.36,0
2793,4.26,4.26,6.36,0
2794,4.26,4.26,6.36,0
2795,4.26,4.26,6.36,0
2796,4.26,4.26,6.36,0
2797,4.26,4.26,6.36,0
2798,4.26,4.26,6.36,0
2799,4.26,4.26,6.36,0
2800,4.26,4.26,6.36,0
2801,4.26,4.26,6.36,0
2802,4.26,4.26,6.36,0
2803,4.26,4.26,6.36,0
2804,4.26,4.26,6.36,0
2805,4.26,4.26,6.36,0
2806,4.26,4.26,6.36,0
2807,4.26,4.26,6.36,0
2808,4.26,4.26,6.36,0
2809,4.26,4.26,6.36,0
2810,4.26,4.26,6.36,0
2811,4.26,4.26,6.36,0
2812,4.26,4.26,6.36,0
2813,4.26,4.26,6.36,0
2814,4.26,4.26,6.36,0
2815,4.26,4.26,6.36,0
2816,4.26,4.26,6.36,0
2817,4.26,4.26,6.36,0
2818,4.26,4.26,6.36,0
2819,4.26,4.26,6.36,0
2820,4.26,4.26,6.36,0
2821,4.26,4.26,6.36,0
2822,4.26,4.26,6.36,0
2823,4.26,4.26,6.36,0
2824,4.26,4.26,6.36,0
2825,4.26,4.26,6.36,0
2826,4.26,4.26,6.36,0
2827,4.26,4.26,6.36,0
2828,4.26,4.26,6.36,0
2829,4.26,4.26,6.36,0
2830,4.26,4.26,6.36,0
2831,4.26,4.26,6.36,0
2832,4.26,4.26,6.36,0
2833,4.26,4.26,6.36,0
2834,4.26,4.26,6.36,0
2835,4.26,4.26,6.36,0
2836,4.26,4.26,6.36,0
2837,4.26,4.26,6.36,0
2838,4.26,4.26,6.36,0
2839,4.26,4.26,6.36,0
2840,4.26,4.26,6.36,0
2841,4.26,4.26,6.36,0
2842,4.26,4.26,6.36,0
2843,4.26,4.26,6.36,0
2844,4.26,4.26,6.36,0
2845,4.26,4.26,6.36,0
2846,4.26,4.26,6.36,0
2847,4.26,4.26,6.36,0
2848,4.26,4.26,6.36,0
2849,4.26,4.26,6.36,0
2850,4.26,4.26,6.36,0
2851,4.26,4.26,6.36,0
2852,4.26,4.26,6.36,0
2853,4.26,4.26,6.36,0
2854,4.26,4.26,6.36,0
2855,4.26,4.26,6.36,0
2856,4.26,4.26,6.36,0
2857,4.26,4.26,6.36,0
2858,4.26,4.26,6.36,0
2859,4.26,4.26,6.36,0
2860,4.26,4.26,6.36,0
2861,4.26,4.26,6.36,0
2862,4.26,4.26,6.36,0
2863,4.26,4.26,6.36,0
2864,4.26,4.26,6.36,0
2865,4.26,4.26,6.36,0
2866,4.26,4.26,6.36,0
2867,4.26,4.26,6.36,0
2868,4.26,4.26,6.36,0
2869,4.26,4.26,6.36,0
2870,4.26,4.26,6.36,0
2871,4.26,4.26,6.36,0
2872,4.26,4.26,6.36,0
2873,4.26,4.26,6.36,0
2874,4.26,4.26,6.36,0
2875,4.26,4.26,6.36,0
2876,4.26,4.26,6.36,0
2877,4.26,4.26,6.36,0
2878,4.26,4.26,6.36,0
2879,4.26,4.26,6.36,0
2880,4.26,4.26,6.36,0
2881,4.26,4.26,6.36,0
2882,4.26,4.26,6.36,0
2883,4.26,4.26,6.36,0
2884,4.26,4.26,6.36,0
2885,4.26,4.26,6.36,0
2886,4.26,4.26,6.36,0
2887,4.26,4.26,6.36,0
2888,4.26,4.26,6.36,0
2889,4.26,4.26,6.36,0
2890,4.26,4.26,6.36,0
2891,4.26,4.26,6.36,0
2892,4.26,4.26,6.36,0
2893,4.26,4.26,6.36,0
2894,4.26,4.26,6.36,0
2895,4.26,4.26,6.36,0
2896,4.26,4.26,6.36,0
2897,4.26,4.26,6.36,0
2898,4.26,4.26,6.36,0
2899,4.26,4.26,6.36,0
2900,4.26,4.26,6.36,0
2901,4.26,4.26,6.36,0
2902,4.26,4.26,6.36,0
2903,4.26,4.26,6.36,0
2904,4.26,4.26,6.36,0
2905,3.88,3.88,3.9,0
2906,3.88,3.88,3.9,0
2907,3.88,3.88,3.9,0
2908,3.88,3.88,3.9,0
2909,3.88,3.88,3.9,0
2910,3.88,3.88,3.9,0
2911,3.88,3.88,3.9,0
2912,3.88,3.88,3.9,0
2913,3.88,3.88,3.9,0
2914,3.88,3.88,3.9,0
2915,3.88,3.88,3.9,0
2916,3.88,3.88,3.9,0
2917,3.88,3.88,3.9,0
2918,3.88,3.88,3.9,0
2919,3.88,3.88,3.9,0
2920,3.88,3.88,3.9,0
2921,3.88,3.88,3.9,0
2922,3.88,3.88,3.9,0
2923,3.88,3.88,3.9,0
2924,3.88,3.88,3.9,0
2925,3.88,3.88,3.9,0
2926,3.88,3.88,3.9,0
2927,3.88,3.88,3.9,0
2928,3.88,3.88,3.9,0
2929,3.88,3.88,3.9,0
2930,3.88,3.88,3.9,0
2931,3.88,3.88,3.9,0
2932,3.88,3.88,3.9,0
2933,3.88,3.88,3.9,0
2934,3.88,3.88,3.9,0
2935,3.88,3.88,3.9,0
2936,3.88,3.88,3.9,0
2937,3.88,3.88,3.9,0
2938,3.88,3.88,3.9,0
2939,3.88,3.88,3.9,0
2940,3.88,3.88,3.9,0
2941,3.88,3.88,3.9,0
2942,3.88,3.88,3.9,0
2943,3.88,3.88,3.9,0
2944,3.88,3.88,3.9,0
2945,3.88,3.88,3.9,0
2946,3.88,3.88,3.9,0
2947,3.88,3.88,3.9,0
2948,3.88,3.88,3.9,0
2949,3.88,3.88,3.9,0
2950,3.88,3.88,3.9,0
2951,3.88,3.88,3.9,0
2952,3.88,3.88,3.9,0
2953,3.88,3.88,3.9,0
