Year,Hour_Index,Interior_Wind,Coastal_Wind,Solar_PV_DC,Solar_PV_AC,Year,Hour_Index,Interior_Wind,Coastal_Wind,Solar_PV_DC,Solar_PV_AC,Year,Hour_Index,Interior_Wind,Coastal_Wind,Solar_PV_DC,Solar_PV_AC
2020,4951,0.625,0.634666667,0,0,2021,4951,0.839333333,0.410666667,0,0,2022,4951,0.827,0.443333333,0,0
2020,4952,0.501666667,0.743666667,0,0,2021,4952,0.816,0.398,0,0,2022,4952,0.790333333,0.372,0,0
2020,4953,0.392,0.855666667,0,0,2021,4953,0.784666667,0.366333333,0,0,2022,4953,0.745333333,0.299666667,0,0
2020,4954,0.296333333,0.886333333,0,0,2021,4954,0.755333333,0.318,0,0,2022,4954,0.687666667,0.216333333,0,0
2020,4955,0.239,0.903333333,0,0,2021,4955,0.715666667,0.265333333,0,0,2022,4955,0.633,0.170333333,0,0
2020,4956,0.213666667,0.925666667,0,0,2021,4956,0.634666667,0.208,0,0,2022,4956,0.580666667,0.139666667,0,0
2020,4957,0.174666667,0.950666667,0.27,0.3591,2021,4957,0.424,0.134666667,0.158333333,0.210583333,2022,4957,0.644,0.12,0.262,0.34846
2020,4958,0.133666667,0.938,0.491333333,0.653473333,2021,4958,0.428,0.080666667,0.364,0.48412,2022,4958,0.82,0.209666667,0.477,0.63441
2020,4959,0.106333333,0.895666667,0.598333333,0.795783333,2021,4959,0.409,0.063666667,0.541,0.71953,2022,4959,0.783333333,0.234333333,0.596,0.79268
2020,4960,0.147,0.863333333,0.652666667,0.868046667,2021,4960,0.282666667,0.044,0.626333333,0.833023333,2022,4960,0.707333333,0.235,0.649666667,0.864056667
2020,4961,0.214666667,0.777,0.676,0.89908,2021,4961,0.199333333,0.033333333,0.644,0.85652,2022,4961,0.64,0.254333333,0.673666667,0.895976667
2020,4962,0.290666667,0.65,0.682,0.90706,2021,4962,0.185666667,0.03,0.660333333,0.878243333,2022,4962,0.581333333,0.313,0.684333333,0.910163333
2020,4963,0.366666667,0.578,0.677333333,0.900853333,2021,4963,0.175333333,0.035666667,0.647666667,0.861396667,2022,4963,0.525,0.420666667,0.683666667,0.909276667
2020,4964,0.438333333,0.545666667,0.671,0.89243,2021,4964,0.155666667,0.056,0.635333333,0.844993333,2022,4964,0.478,0.539666667,0.676,0.89908
2020,4965,0.492666667,0.572666667,0.650666667,0.865386667,2021,4965,0.147333333,0.088666667,0.640666667,0.852086667,2022,4965,0.439,0.635333333,0.659333333,0.876913333
2020,4966,0.571,0.673333333,0.578,0.76874,2021,4966,0.143,0.131333333,0.616,0.81928,2022,4966,0.432666667,0.702333333,0.629333333,0.837013333
2020,4967,0.663666667,0.709,0.497666667,0.661896667,2021,4967,0.151333333,0.187666667,0.554,0.73682,2022,4967,0.473333333,0.747,0.576333333,0.766523333
2020,4968,0.743,0.694,0.390666667,0.519586667,2021,4968,0.175,0.241666667,0.432333333,0.575003333,2022,4968,0.544,0.766,0.466,0.61978
2020,4969,0.808333333,0.571666667,0.226,0.30058,2021,4969,0.242666667,0.299,0.228333333,0.303683333,2022,4969,0.629,0.751333333,0.277333333,0.368853333
2020,4970,0.820666667,0.595333333,0.042,0.05586,2021,4970,0.414,0.383666667,0.033333333,0.044333333,2022,4970,0.726666667,0.695333333,0.048,0.06384
2020,4971,0.783333333,0.638,0,0,2021,4971,0.548333333,0.417666667,0,0,2022,4971,0.830333333,0.657,0,0
2020,4972,0.683666667,0.645,0,0,2021,4972,0.604,0.394666667,0,0,2022,4972,0.857,0.647333333,0,0
2020,4973,0.527,0.537,0,0,2021,4973,0.607666667,0.346333333,0,0,2022,4973,0.844333333,0.645666667,0,0
2020,4974,0.494,0.371333333,0,0,2021,4974,0.602666667,0.298333333,0,0,2022,4974,0.802333333,0.620666667,0,0
2020,4975,0.474333333,0.32,0,0,2021,4975,0.598333333,0.242333333,0,0,2022,4975,0.758333333,0.561,0,0
2020,4976,0.453333333,0.375333333,0,0,2021,4976,0.588666667,0.180333333,0,0,2022,4976,0.743666667,0.463,0,0
2020,4977,0.403666667,0.444,0,0,2021,4977,0.557333333,0.122,0,0,2022,4977,0.755333333,0.354666667,0,0
2020,4978,0.294666667,0.541333333,0,0,2021,4978,0.526333333,0.072,0,0,2022,4978,0.762333333,0.253333333,0,0
2020,4979,0.172666667,0.72,0,0,2021,4979,0.496,0.034333333,0,0,2022,4979,0.73,0.174333333,0,0
2020,4980,0.102666667,0.873666667,0,0,2021,4980,0.464666667,0.013333333,0,0,2022,4980,0.679,0.147666667,0,0
2020,4981,0.110666667,0.918666667,0.285666667,0.379936667,2021,4981,0.385333333,0.007,0.199333333,0.265113333,2022,4981,0.742,0.129,0.238333333,0.316983333
2020,4982,0.236,0.915333333,0.513666667,0.683176667,2021,4982,0.266333333,0.004666667,0.420666667,0.559486667,2022,4982,0.856666667,0.159333333,0.481,0.63973
2020,4983,0.330333333,0.913666667,0.624333333,0.830363333,2021,4983,0.254,0.003333333,0.567666667,0.754996667,2022,4983,0.751666667,0.201666667,0.606333333,0.806423333
2020,4984,0.36,0.909,0.674333333,0.896863333,2021,4984,0.134,0.003333333,0.630333333,0.838343333,2022,4984,0.512666667,0.245666667,0.662333333,0.880903333
2020,4985,0.346666667,0.889333333,0.694666667,0.923906667,2021,4985,0.029666667,0.004,0.665,0.88445,2022,4985,0.280333333,0.314666667,0.686,0.91238
2020,4986,0.315666667,0.88,0.690666667,0.918586667,2021,4986,0.004,0.011,0.676,0.89908,2022,4986,0.196666667,0.390666667,0.692333333,0.920803333
2020,4987,0.285333333,0.880666667,0.684666667,0.910606667,2021,4987,0.009666667,0.026666667,0.660333333,0.878243333,2022,4987,0.206,0.455333333,0.688666667,0.915926667
2020,4988,0.268,0.887,0.678666667,0.902626667,2021,4988,0.047666667,0.047,0.626,0.83258,2022,4988,0.257666667,0.510333333,0.679,0.90307
2020,4989,0.264333333,0.886666667,0.657666667,0.874696667,2021,4989,0.149666667,0.071,0.572333333,0.761203333,2022,4989,0.324333333,0.548,0.661333333,0.879573333
2020,4990,0.297333333,0.885,0.606666667,0.806866667,2021,4990,0.32,0.101333333,0.481333333,0.640173333,2022,4990,0.405666667,0.578,0.618333333,0.822383333
2020,4991,0.357666667,0.890666667,0.552,0.73416,2021,4991,0.487,0.143,0.382,0.50806,2022,4991,0.491,0.612,0.559666667,0.744356667
2020,4992,0.426666667,0.895,0.434333333,0.577663333,2021,4992,0.589333333,0.2,0.276666667,0.367966667,2022,4992,0.566333333,0.642666667,0.436666667,0.580766667
2020,4993,0.506333333,0.883333333,0.236666667,0.314766667,2021,4993,0.580666667,0.266666667,0.137,0.18221,2022,4993,0.641333333,0.634666667,0.251,0.33383
2020,4994,0.571,0.844,0.047,0.06251,2021,4994,0.560666667,0.335,0.021,0.02793,2022,4994,0.722666667,0.566666667,0.038666667,0.051426667
2020,4995,0.618333333,0.804,0,0,2021,4995,0.557,0.356666667,0,0,2022,4995,0.795,0.527333333,0,0
2020,4996,0.631,0.769333333,0,0,2021,4996,0.555666667,0.347,0,0,2022,4996,0.792666667,0.529666667,0,0
2020,4997,0.597,0.724,0,0,2021,4997,0.551666667,0.322666667,0,0,2022,4997,0.752666667,0.521666667,0,0
2020,4998,0.504,0.670666667,0,0,2021,4998,0.523333333,0.290666667,0,0,2022,4998,0.723666667,0.484666667,0,0
2020,4999,0.427666667,0.605666667,0,0,2021,4999,0.474333333,0.254,0,0,2022,4999,0.715,0.434,0,0
2020,5000,0.391666667,0.551333333,0,0,2021,5000,0.424333333,0.208333333,0,0,2022,5000,0.724666667,0.404333333,0,0
2020,5001,0.372,0.450666667,0,0,2021,5001,0.386,0.156,0,0,2022,5001,0.746333333,0.387666667,0,0
2020,5002,0.342333333,0.338333333,0,0,2021,5002,0.339666667,0.101,0,0,2022,5002,0.713666667,0.352666667,0,0
2020,5003,0.313,0.235666667,0,0,2021,5003,0.349,0.050666667,0,0,2022,5003,0.641333333,0.325,0,0
2020,5004,0.309,0.201666667,0,0,2021,5004,0.364,0.017666667,0,0,2022,5004,0.556666667,0.299,0,0
2020,5005,0.319333333,0.24,0.234666667,0.312106667,2021,5005,0.323666667,0.003666667,0.022333333,0.029703333,2022,5005,0.604666667,0.241666667,0.255,0.33915
2020,5006,0.38,0.259333333,0.445,0.59185,2021,5006,0.282,0.000333333,0.101,0.13433,2022,5006,0.756,0.322666667,0.488666667,0.649926667
2020,5007,0.216333333,0.318666667,0.58,0.7714,2021,5007,0.258666667,0,0.239333333,0.318313333,2022,5007,0.581333333,0.415,0.600666667,0.798886667
2020,5008,0.073333333,0.379666667,0.630333333,0.838343333,2021,5008,0.095666667,0,0.343,0.45619,2022,5008,0.329333333,0.449333333,0.649333333,0.863613333
2020,5009,0.029,0.382,0.645,0.85785,2021,5009,0.023666667,0.000666667,0.378,0.50274,2022,5009,0.197666667,0.487666667,0.674333333,0.896863333
2020,5010,0.024,0.390333333,0.650666667,0.865386667,2021,5010,0.022666667,0.005333333,0.438333333,0.582983333,2022,5010,0.184666667,0.534666667,0.685333333,0.911493333
2020,5011,0.026333333,0.402666667,0.651333333,0.866273333,2021,5011,0.031,0.019666667,0.505,0.67165,2022,5011,0.232333333,0.584666667,0.686666667,0.913266667
2020,5012,0.029,0.43,0.625,0.83125,2021,5012,0.033333333,0.046333333,0.513,0.68229,2022,5012,0.303666667,0.631333333,0.680666667,0.905286667
2020,5013,0.031,0.435,0.588,0.78204,2021,5013,0.039,0.084666667,0.509333333,0.677413333,2022,5013,0.375,0.681333333,0.665333333,0.884893333
2020,5014,0.031666667,0.457333333,0.516666667,0.687166667,2021,5014,0.057333333,0.121666667,0.438,0.58254,2022,5014,0.447666667,0.734,0.631333333,0.839673333
2020,5015,0.033666667,0.472666667,0.428333333,0.569683333,2021,5015,0.100333333,0.146333333,0.333333333,0.443333333,2022,5015,0.521666667,0.777333333,0.549333333,0.730613333
2020,5016,0.041333333,0.435666667,0.322666667,0.429146667,2021,5016,0.162,0.152333333,0.217,0.28861,2022,5016,0.597,0.804,0.407333333,0.541753333
2020,5017,0.074,0.364,0.164333333,0.218563333,2021,5017,0.227666667,0.150666667,0.117666667,0.156496667,2022,5017,0.669666667,0.803666667,0.218333333,0.290383333
2020,5018,0.209333333,0.332333333,0.032666667,0.043446667,2021,5018,0.324,0.178666667,0.018,0.02394,2022,5018,0.717,0.754333333,0.037666667,0.050096667
2020,5019,0.421666667,0.313,0,0,2021,5019,0.410333333,0.198666667,0,0,2022,5019,0.762333333,0.705333333,0,0
2020,5020,0.551333333,0.293,0,0,2021,5020,0.464,0.211333333,0,0,2022,5020,0.745333333,0.685,0,0
2020,5021,0.591666667,0.282333333,0,0,2021,5021,0.469333333,0.216333333,0,0,2022,5021,0.710333333,0.67,0,0
2020,5022,0.597333333,0.266666667,0,0,2021,5022,0.452,0.192333333,0,0,2022,5022,0.687666667,0.638,0,0
2020,5023,0.583,0.247,0,0,2021,5023,0.429666667,0.144666667,0,0,2022,5023,0.679666667,0.607333333,0,0
2020,5024,0.597333333,0.226333333,0,0,2021,5024,0.412666667,0.092333333,0,0,2022,5024,0.665333333,0.583666667,0,0
2020,5025,0.618,0.196666667,0,0,2021,5025,0.383666667,0.047666667,0,0,2022,5025,0.643333333,0.574666667,0,0
2020,5026,0.598,0.170333333,0,0,2021,5026,0.353666667,0.012,0,0,2022,5026,0.595666667,0.554666667,0,0
2020,5027,0.52,0.146666667,0,0,2021,5027,0.339333333,0.000333333,0,0,2022,5027,0.523,0.480333333,0,0
2020,5028,0.415333333,0.133333333,0,0,2021,5028,0.314666667,0,0,0,2022,5028,0.438,0.417333333,0,0
2020,5029,0.345333333,0.126666667,0.109333333,0.145413333,2021,5029,0.227333333,0.015666667,0.155333333,0.206593333,2022,5029,0.372333333,0.347333333,0.275666667,0.366636667
2020,5030,0.478666667,0.115333333,0.257,0.34181,2021,5030,0.185,0.045,0.362333333,0.481903333,2022,5030,0.589333333,0.343666667,0.472,0.62776
2020,5031,0.442,0.133333333,0.408666667,0.543526667,2021,5031,0.122666667,0.072666667,0.513,0.68229,2022,5031,0.453,0.391666667,0.587333333,0.781153333
2020,5032,0.276333333,0.155666667,0.517,0.68761,2021,5032,0.015666667,0.099666667,0.528666667,0.703126667,2022,5032,0.187,0.413333333,0.645,0.85785
2020,5033,0.152666667,0.179666667,0.573,0.76209,2021,5033,0.008333333,0.117666667,0.538333333,0.715983333,2022,5033,0.091,0.453333333,0.672,0.89376
2020,5034,0.106333333,0.203,0.596,0.79268,2021,5034,0.03,0.133,0.548,0.72884,2022,5034,0.127,0.499666667,0.673666667,0.895976667
2020,5035,0.107333333,0.241333333,0.567333333,0.754553333,2021,5035,0.056,0.147666667,0.559,0.74347,2022,5035,0.224666667,0.555333333,0.660666667,0.878686667
2020,5036,0.148666667,0.307333333,0.478666667,0.636626667,2021,5036,0.073333333,0.166333333,0.540666667,0.719086667,2022,5036,0.329666667,0.602,0.639666667,0.850756667
2020,5037,0.260333333,0.379666667,0.374,0.49742,2021,5037,0.085333333,0.184666667,0.497,0.66101,2022,5037,0.417666667,0.660333333,0.593666667,0.789576667
2020,5038,0.385333333,0.411,0.316333333,0.420723333,2021,5038,0.101333333,0.215333333,0.425333333,0.565693333,2022,5038,0.485333333,0.724,0.533333333,0.709333333
2020,5039,0.443666667,0.365333333,0.268333333,0.356883333,2021,5039,0.139333333,0.243333333,0.335666667,0.446436667,2022,5039,0.528333333,0.779333333,0.432666667,0.575446667
2020,5040,0.457,0.281,0.172,0.22876,2021,5040,0.195,0.248666667,0.22,0.2926,2022,5040,0.573333333,0.807666667,0.338,0.44954
2020,5041,0.431,0.203666667,0.080666667,0.107286667,2021,5041,0.263666667,0.232666667,0.088666667,0.117926667,2022,5041,0.631333333,0.8,0.178333333,0.237183333
2020,5042,0.480333333,0.177333333,0.011333333,0.015073333,2021,5042,0.372666667,0.227666667,0.009,0.01197,2022,5042,0.673,0.745,0.032333333,0.043003333
2020,5043,0.625333333,0.19,0,0,2021,5043,0.479333333,0.201,0,0,2022,5043,0.717333333,0.706666667,0,0
2020,5044,0.689666667,0.282,0,0,2021,5044,0.510666667,0.168666667,0,0,2022,5044,0.662333333,0.693,0,0
2020,5045,0.694333333,0.442666667,0,0,2021,5045,0.508333333,0.141,0,0,2022,5045,0.627,0.668666667,0,0
2020,5046,0.693666667,0.571666667,0,0,2021,5046,0.492666667,0.123,0,0,2022,5046,0.606666667,0.618,0,0
2020,5047,0.670333333,0.616333333,0,0,2021,5047,0.419666667,0.117666667,0,0,2022,5047,0.601,0.564333333,0,0
2020,5048,0.633,0.610666667,0,0,2021,5048,0.353,0.116333333,0,0,2022,5048,0.612333333,0.532333333,0,0
2020,5049,0.618666667,0.598666667,0,0,2021,5049,0.290666667,0.108333333,0,0,2022,5049,0.587333333,0.513666667,0,0
2020,5050,0.619666667,0.548,0,0,2021,5050,0.227666667,0.085666667,0,0,2022,5050,0.557,0.481,0,0
2020,5051,0.601333333,0.483666667,0,0,2021,5051,0.165,0.058666667,0,0,2022,5051,0.494666667,0.426,0,0
2020,5052,0.593666667,0.451666667,0,0,2021,5052,0.097333333,0.035333333,0,0,2022,5052,0.414,0.376,0,0
2020,5053,0.551,0.403666667,0.110666667,0.147186667,2021,5053,0.045,0.019333333,0.054333333,0.072263333,2022,5053,0.439333333,0.282333333,0.227,0.30191
2020,5054,0.729666667,0.362666667,0.261333333,0.347573333,2021,5054,0.041666667,0.010666667,0.181,0.24073,2022,5054,0.589333333,0.331,0.421666667,0.560816667
2020,5055,0.847,0.541,0.404666667,0.538206667,2021,5055,0.030666667,0.008,0.329,0.43757,2022,5055,0.498666667,0.343333333,0.561333333,0.746573333
2020,5056,0.854,0.595,0.534666667,0.711106667,2021,5056,0.025333333,0.006,0.390666667,0.519586667,2022,5056,0.361333333,0.311,0.63,0.8379
2020,5057,0.8,0.596666667,0.621333333,0.826373333,2021,5057,0.024,0.005666667,0.436666667,0.580766667,2022,5057,0.269666667,0.307666667,0.663666667,0.882676667
2020,5058,0.708333333,0.564333333,0.661666667,0.880016667,2021,5058,0.020666667,0.007666667,0.462,0.61446,2022,5058,0.222666667,0.334666667,0.677666667,0.901296667
2020,5059,0.617666667,0.517333333,0.674333333,0.896863333,2021,5059,0.016666667,0.013666667,0.492666667,0.655246667,2022,5059,0.199666667,0.396333333,0.675333333,0.898193333
2020,5060,0.564333333,0.457333333,0.669,0.88977,2021,5060,0.011333333,0.029,0.499333333,0.664113333,2022,5060,0.19,0.486666667,0.656,0.87248
2020,5061,0.549666667,0.400333333,0.656333333,0.872923333,2021,5061,0.008,0.056333333,0.451333333,0.600273333,2022,5061,0.190666667,0.584,0.603666667,0.802876667
2020,5062,0.570666667,0.352,0.621666667,0.826816667,2021,5062,0.019,0.102666667,0.389666667,0.518256667,2022,5062,0.206,0.675666667,0.514,0.68362
2020,5063,0.609,0.329666667,0.565333333,0.751893333,2021,5063,0.055666667,0.174666667,0.297,0.39501,2022,5063,0.249666667,0.735,0.466333333,0.620223333
2020,5064,0.676,0.321,0.468,0.62244,2021,5064,0.123,0.277666667,0.198333333,0.263783333,2022,5064,0.327,0.754,0.391,0.52003
2020,5065,0.77,0.336333333,0.308666667,0.410526667,2021,5065,0.214333333,0.390333333,0.109,0.14497,2022,5065,0.434,0.736,0.254666667,0.338706667
2020,5066,0.851666667,0.412333333,0.058333333,0.077583333,2021,5066,0.357666667,0.484666667,0.015666667,0.020836667,2022,5066,0.587333333,0.656333333,0.052333333,0.069603333
2020,5067,0.880666667,0.451,0,0,2021,5067,0.513,0.518333333,0,0,2022,5067,0.735333333,0.575333333,0,0
2020,5068,0.876666667,0.487666667,0,0,2021,5068,0.612,0.537333333,0,0,2022,5068,0.778,0.555666667,0,0
2020,5069,0.890666667,0.523666667,0,0,2021,5069,0.653666667,0.563333333,0,0,2022,5069,0.790666667,0.522333333,0,0
2020,5070,0.921333333,0.544,0,0,2021,5070,0.649666667,0.581666667,0,0,2022,5070,0.764333333,0.488,0,0
2020,5071,0.930666667,0.567333333,0,0,2021,5071,0.607333333,0.579333333,0,0,2022,5071,0.740666667,0.453,0,0
2020,5072,0.909333333,0.591666667,0,0,2021,5072,0.565666667,0.558333333,0,0,2022,5072,0.747,0.398666667,0,0
2020,5073,0.871,0.608666667,0,0,2021,5073,0.538333333,0.520333333,0,0,2022,5073,0.783666667,0.356,0,0
2020,5074,0.824,0.6,0,0,2021,5074,0.522333333,0.464,0,0,2022,5074,0.831,0.300333333,0,0
2020,5075,0.774,0.59,0,0,2021,5075,0.495,0.401333333,0,0,2022,5075,0.826,0.226,0,0
2020,5076,0.728666667,0.572,0,0,2021,5076,0.443666667,0.35,0,0,2022,5076,0.802,0.152333333,0,0
2020,5077,0.733,0.517666667,0.300333333,0.399443333,2021,5077,0.331666667,0.263,0.154666667,0.205706667,2022,5077,0.818666667,0.085333333,0.242,0.32186
2020,5078,0.828666667,0.419666667,0.509333333,0.677413333,2021,5078,0.329,0.243333333,0.351,0.46683,2022,5078,0.926333333,0.077,0.442333333,0.588303333
2020,5079,0.769333333,0.516666667,0.623666667,0.829476667,2021,5079,0.355333333,0.28,0.502333333,0.668103333,2022,5079,0.911333333,0.078,0.567333333,0.754553333
2020,5080,0.620666667,0.598,0.674333333,0.896863333,2021,5080,0.158,0.233333333,0.571,0.75943,2022,5080,0.859333333,0.098333333,0.630333333,0.838343333
2020,5081,0.414,0.629666667,0.694,0.92302,2021,5081,0.054,0.194333333,0.621,0.82593,2022,5081,0.766,0.142333333,0.666333333,0.886223333
2020,5082,0.233,0.652666667,0.697666667,0.927896667,2021,5082,0.049,0.181333333,0.637333333,0.847653333,2022,5082,0.645,0.217666667,0.679333333,0.903513333
2020,5083,0.150666667,0.672333333,0.693666667,0.922576667,2021,5083,0.056333333,0.193333333,0.637,0.84721,2022,5083,0.523,0.312333333,0.680666667,0.905286667
2020,5084,0.138,0.682666667,0.685666667,0.911936667,2021,5084,0.055333333,0.234333333,0.614666667,0.817506667,2022,5084,0.430666667,0.413666667,0.677333333,0.900853333
2020,5085,0.158333333,0.682666667,0.673,0.89509,2021,5085,0.043666667,0.307,0.568,0.75544,2022,5085,0.374666667,0.515333333,0.663666667,0.882676667
2020,5086,0.182666667,0.684,0.647333333,0.860953333,2021,5086,0.031,0.403,0.502666667,0.668546667,2022,5086,0.363,0.605,0.632333333,0.841003333
2020,5087,0.213333333,0.682666667,0.597333333,0.794453333,2021,5087,0.025666667,0.504666667,0.411,0.54663,2022,5087,0.397666667,0.664333333,0.577666667,0.768296667
2020,5088,0.272333333,0.660333333,0.506666667,0.673866667,2021,5088,0.027666667,0.586666667,0.271666667,0.361316667,2022,5088,0.475666667,0.693,0.480666667,0.639286667
2020,5089,0.385666667,0.656666667,0.292666667,0.389246667,2021,5089,0.052333333,0.627666667,0.101,0.13433,2022,5089,0.597666667,0.695333333,0.303333333,0.403433333
2020,5090,0.541666667,0.682333333,0.035666667,0.047436667,2021,5090,0.144,0.648,0.009,0.01197,2022,5090,0.781,0.661,0.049,0.06517
2020,5091,0.598,0.687,0,0,2021,5091,0.308,0.647333333,0,0,2022,5091,0.888666667,0.604333333,0,0
2020,5092,0.584,0.687333333,0,0,2021,5092,0.496666667,0.647333333,0,0,2022,5092,0.896,0.566,0,0
2020,5093,0.579333333,0.676,0,0,2021,5093,0.634333333,0.654333333,0,0,2022,5093,0.882333333,0.537333333,0,0
2020,5094,0.563333333,0.683333333,0,0,2021,5094,0.712666667,0.643333333,0,0,2022,5094,0.854,0.507333333,0,0
2020,5095,0.423666667,0.723333333,0,0,2021,5095,0.757333333,0.614333333,0,0,2022,5095,0.822333333,0.471333333,0,0
2020,5096,0.256333333,0.722,0,0,2021,5096,0.765,0.571666667,0,0,2022,5096,0.801,0.445333333,0,0
2020,5097,0.271333333,0.702,0,0,2021,5097,0.744,0.530666667,0,0,2022,5097,0.792666667,0.425333333,0,0
2020,5098,0.345666667,0.645333333,0,0,2021,5098,0.678666667,0.500333333,0,0,2022,5098,0.774,0.400333333,0,0
2020,5099,0.413666667,0.574666667,0,0,2021,5099,0.529333333,0.484,0,0,2022,5099,0.728,0.341333333,0,0
2020,5100,0.448,0.509666667,0.000333333,0.000443333,2021,5100,0.364333333,0.483333333,0,0,2022,5100,0.654666667,0.287333333,0,0
2020,5101,0.527666667,0.433,0.236,0.31388,2021,5101,0.214,0.451,0.069333333,0.092213333,2022,5101,0.649666667,0.222,0.285,0.37905
2020,5102,0.602333333,0.406333333,0.467333333,0.621553333,2021,5102,0.223333333,0.404666667,0.198333333,0.263783333,2022,5102,0.849333333,0.256,0.505,0.67165
2020,5103,0.591,0.508,0.596333333,0.793123333,2021,5103,0.176333333,0.448666667,0.293666667,0.390576667,2022,5103,0.755666667,0.294333333,0.619333333,0.823713333
2020,5104,0.555,0.511,0.657666667,0.874696667,2021,5104,0.092333333,0.423,0.333,0.44289,2022,5104,0.476,0.315333333,0.670666667,0.891986667
2020,5105,0.493666667,0.459666667,0.69,0.9177,2021,5105,0.033333333,0.366333333,0.358666667,0.477026667,2022,5105,0.238333333,0.368666667,0.692666667,0.921246667
2020,5106,0.421,0.398666667,0.703,0.93499,2021,5106,0.022,0.323666667,0.38,0.5054,2022,5106,0.176666667,0.461666667,0.698666667,0.929226667
2020,5107,0.371666667,0.347333333,0.703666667,0.935876667,2021,5107,0.037666667,0.298,0.363,0.48279,2022,5107,0.207333333,0.547333333,0.695666667,0.925236667
2020,5108,0.351333333,0.312,0.695,0.92435,2021,5108,0.064333333,0.296,0.316333333,0.420723333,2022,5108,0.277666667,0.605333333,0.688666667,0.915926667
2020,5109,0.353666667,0.281,0.677333333,0.900853333,2021,5109,0.107333333,0.323666667,0.24,0.3192,2022,5109,0.362666667,0.631666667,0.674,0.89642
2020,5110,0.370333333,0.29,0.641666667,0.853416667,2021,5110,0.128333333,0.387666667,0.166333333,0.221223333,2022,5110,0.443,0.653,0.643666667,0.856076667
2020,5111,0.374666667,0.352,0.602666667,0.801546667,2021,5111,0.133,0.469,0.117,0.15561,2022,5111,0.525,0.676333333,0.597666667,0.794896667
2020,5112,0.363666667,0.435,0.498333333,0.662783333,2021,5112,0.141666667,0.540666667,0.066,0.08778,2022,5112,0.603666667,0.71,0.500333333,0.665443333
2020,5113,0.349,0.514333333,0.321333333,0.427373333,2021,5113,0.146,0.575333333,0.024666667,0.032806667,2022,5113,0.676,0.728666667,0.305,0.40565
2020,5114,0.462666667,0.614,0.055333333,0.073593333,2021,5114,0.143,0.589,0.000666667,0.000886667,2022,5114,0.735,0.704,0.046,0.06118
2020,5115,0.591333333,0.649333333,0,0,2021,5115,0.145333333,0.573666667,0,0,2022,5115,0.764666667,0.687666667,0,0
2020,5116,0.656,0.651333333,0,0,2021,5116,0.172333333,0.565666667,0,0,2022,5116,0.754333333,0.707,0,0
2020,5117,0.658,0.640333333,0,0,2021,5117,0.231666667,0.577666667,0,0,2022,5117,0.718333333,0.731,0,0
2020,5118,0.594333333,0.629,0,0,2021,5118,0.311333333,0.604,0,0,2022,5118,0.649666667,0.735666667,0,0
2020,5119,0.458,0.613,0,0,2021,5119,0.409666667,0.622,0,0,2022,5119,0.638333333,0.723333333,0,0
2020,5120,0.288,0.597,0,0,2021,5120,0.479666667,0.626666667,0,0,2022,5120,0.642666667,0.714,0,0
2020,5121,0.204,0.575,0,0,2021,5121,0.491333333,0.611,0,0,2022,5121,0.643666667,0.704,0,0
2020,5122,0.167666667,0.527333333,0,0,2021,5122,0.450333333,0.568333333,0,0,2022,5122,0.635333333,0.691,0,0
2020,5123,0.124333333,0.444,0,0,2021,5123,0.393666667,0.505333333,0,0,2022,5123,0.606666667,0.665666667,0,0
2020,5124,0.079666667,0.342333333,0,0,2021,5124,0.342666667,0.422,0,0,2022,5124,0.572,0.629666667,0,0
2020,5125,0.039666667,0.222666667,0.216333333,0.287723333,2021,5125,0.333,0.302666667,0.016,0.02128,2022,5125,0.674666667,0.575666667,0.203333333,0.270433333
2020,5126,0.022,0.182,0.403,0.53599,2021,5126,0.394333333,0.225666667,0.076666667,0.101966667,2022,5126,0.860666667,0.666,0.415333333,0.552393333
2020,5127,0.054333333,0.177,0.573333333,0.762533333,2021,5127,0.503333333,0.259666667,0.202666667,0.269546667,2022,5127,0.800333333,0.656666667,0.573,0.76209
2020,5128,0.068,0.101666667,0.674,0.89642,2021,5128,0.658333333,0.214333333,0.358666667,0.477026667,2022,5128,0.700333333,0.615,0.648,0.86184
2020,5129,0.102333333,0.046666667,0.701666667,0.933216667,2021,5129,0.741,0.158666667,0.457666667,0.608696667,2022,5129,0.622333333,0.599333333,0.678666667,0.902626667
2020,5130,0.123666667,0.022333333,0.708666667,0.942526667,2021,5130,0.721,0.124333333,0.534333333,0.710663333,2022,5130,0.578333333,0.618333333,0.687666667,0.914596667
2020,5131,0.133,0.015,0.705,0.93765,2021,5131,0.648333333,0.106333333,0.586333333,0.779823333,2022,5131,0.562,0.668666667,0.683,0.90839
2020,5132,0.14,0.009,0.697333333,0.927453333,2021,5132,0.563666667,0.101666667,0.606666667,0.806866667,2022,5132,0.566333333,0.729,0.672,0.89376
2020,5133,0.148333333,0.005333333,0.682666667,0.907946667,2021,5133,0.506,0.104,0.6,0.798,2022,5133,0.593666667,0.778,0.655333333,0.871593333
2020,5134,0.162333333,0.014,0.654333333,0.870263333,2021,5134,0.504,0.117666667,0.554,0.73682,2022,5134,0.611333333,0.816,0.623333333,0.829033333
2020,5135,0.173666667,0.052666667,0.605,0.80465,2021,5135,0.522333333,0.147,0.481,0.63973,2022,5135,0.627,0.841,0.575666667,0.765636667
2020,5136,0.207666667,0.142,0.505,0.67165,2021,5136,0.514666667,0.199,0.334,0.44422,2022,5136,0.664333333,0.861,0.483,0.64239
