Time_Index,NG,None
1315,2.457,0.0
1316,2.457,0.0
1317,2.457,0.0
1318,2.457,0.0
1319,2.457,0.0
1320,2.457,0.0
1321,2.457,0.0
1322,2.457,0.0
1323,2.457,0.0
1324,2.457,0.0
1325,2.457,0.0
1326,2.457,0.0
1327,2.457,0.0
1328,2.457,0.0
1329,2.457,0.0
1330,2.457,0.0
1331,2.457,0.0
1332,2.457,0.0
1333,2.457,0.0
1334,2.457,0.0
1335,2.457,0.0
1336,2.457,0.0
1337,2.457,0.0
1338,2.457,0.0
1339,2.457,0.0
1340,2.457,0.0
1341,2.457,0.0
1342,2.457,0.0
1343,2.457,0.0
1344,2.457,0.0
1345,1.9005,0.0
1346,1.9005,0.0
1347,1.9005,0.0
1348,1.9005,0.0
1349,1.9005,0.0
1350,1.9005,0.0
1351,1.9005,0.0
1352,1.9005,0.0
1353,1.9005,0.0
1354,1.9005,0.0
1355,1.9005,0.0
1356,1.9005,0.0
1357,1.9005,0.0
1358,1.9005,0.0
1359,1.9005,0.0
1360,1.9005,0.0
1361,1.9005,0.0
1362,1.9005,0.0
1363,1.9005,0.0
1364,1.9005,0.0
1365,1.9005,0.0
1366,1.9005,0.0
1367,1.9005,0.0
1368,1.9005,0.0
1369,1.9005,0.0
1370,1.9005,0.0
1371,1.9005,0.0
1372,1.9005,0.0
1373,1.9005,0.0
1374,1.9005,0.0
1375,1.9005,0.0
1376,1.9005,0.0
1377,1.9005,0.0
1378,1.9005,0.0
1379,1.9005,0.0
1380,1.9005,0.0
1381,1.9005,0.0
1382,1.9005,0.0
1383,1.9005,0.0
1384,1.9005,0.0
1385,1.9005,0.0
1386,1.9005,0.0
1387,1.9005,0.0
1388,1.9005,0.0
1389,1.9005,0.0
1390,1.9005,0.0
1391,1.9005,0.0
1392,1.9005,0.0
1393,1.9005,0.0
1394,1.9005,0.0
1395,1.9005,0.0
1396,1.9005,0.0
1397,1.9005,0.0
1398,1.9005,0.0
1399,1.9005,0.0
1400,1.9005,0.0
1401,1.9005,0.0
1402,1.9005,0.0
1403,1.9005,0.0
1404,1.9005,0.0
1405,1.9005,0.0
1406,1.9005,0.0
1407,1.9005,0.0
1408,1.9005,0.0
1409,1.9005,0.0
1410,1.9005,0.0
1411,1.9005,0.0
1412,1.9005,0.0
1413,1.9005,0.0
1414,1.9005,0.0
1415,1.9005,0.0
1416,1.9005,0.0
1417,1.9005,0.0
1418,1.9005,0.0
1419,1.9005,0.0
1420,1.9005,0.0
1421,1.9005,0.0
1422,1.9005,0.0
1423,1.9005,0.0
1424,1.9005,0.0
1425,1.9005,0.0
1426,1.9005,0.0
1427,1.9005,0.0
1428,1.9005,0.0
1429,1.9005,0.0
1430,1.9005,0.0
1431,1.9005,0.0
1432,1.9005,0.0
1433,1.9005,0.0
1434,1.9005,0.0
1435,1.9005,0.0
1436,1.9005,0.0
1437,1.9005,0.0
1438,1.9005,0.0
1439,1.9005,0.0
1440,1.9005,0.0
1441,1.9005,0.0
1442,1.9005,0.0
1443,1.9005,0.0
1444,1.9005,0.0
1445,1.9005,0.0
1446,1.9005,0.0
1447,1.9005,0.0
1448,1.9005,0.0
1449,1.9005,0.0
1450,1.9005,0.0
1451,1.9005,0.0
1452,1.9005,0.0
1453,1.9005,0.0
1454,1.9005,0.0
1455,1.9005,0.0
1456,1.9005,0.0
1457,1.9005,0.0
1458,1.9005,0.0
1459,1.9005,0.0
1460,1.9005,0.0
1461,1.9005,0.0
1462,1.9005,0.0
1463,1.9005,0.0
1464,1.9005,0.0
1465,1.9005,0.0
1466,1.9005,0.0
1467,1.9005,0.0
1468,1.9005,0.0
1469,1.9005,0.0
1470,1.9005,0.0
1471,1.9005,0.0
1472,1.9005,0.0
1473,1.9005,0.0
1474,1.9005,0.0
1475,1.9005,0.0
1476,1.9005,0.0
1477,1.9005,0.0
1478,1.9005,0.0
1479,1.9005,0.0
1480,1.9005,0.0
1481,1.9005,0.0
1482,1.9005,0.0
1483,1.9005,0.0
1484,1.9005,0.0
1485,1.9005,0.0
1486,1.9005,0.0
1487,1.9005,0.0
1488,1.9005,0.0
1489,1.9005,0.0
1490,1.9005,0.0
1491,1.9005,0.0
1492,1.9005,0.0
1493,1.9005,0.0
1494,1.9005,0.0
1495,1.9005,0.0
1496,1.9005,0.0
1497,1.9005,0.0
1498,1.9005,0.0
1499,1.9005,0.0
1500,1.9005,0.0
1501,1.9005,0.0
1502,1.9005,0.0
1503,1.9005,0.0
1504,1.9005,0.0
1505,1.9005,0.0
1506,1.9005,0.0
1507,1.9005,0.0
1508,1.9005,0.0
1509,1.9005,0.0
1510,1.9005,0.0
1511,1.9005,0.0
1512,1.9005,0.0
1513,2.877,0.0
1514,2.877,0.0
1515,2.877,0.0
1516,2.877,0.0
1517,2.877,0.0
1518,2.877,0.0
1519,2.877,0.0
1520,2.877,0.0
1521,2.877,0.0
1522,2.877,0.0
1523,2.877,0.0
1524,2.877,0.0
1525,2.877,0.0
1526,2.877,0.0
1527,2.877,0.0
1528,2.877,0.0
1529,2.877,0.0
1530,2.877,0.0
1531,2.877,0.0
1532,2.877,0.0
1533,2.877,0.0
1534,2.877,0.0
1535,2.877,0.0
1536,2.877,0.0
1537,2.877,0.0
1538,2.877,0.0
1539,2.877,0.0
1540,2.877,0.0
1541,2.877,0.0
1542,2.877,0.0
1543,2.877,0.0
1544,2.877,0.0
1545,2.877,0.0
1546,2.877,0.0
1547,2.877,0.0
1548,2.877,0.0
1549,2.877,0.0
1550,2.877,0.0
1551,2.877,0.0
1552,2.877,0.0
1553,2.877,0.0
1554,2.877,0.0
1555,2.877,0.0
1556,2.877,0.0
1557,2.877,0.0
1558,2.877,0.0
1559,2.877,0.0
1560,2.877,0.0
1561,2.877,0.0
1562,2.877,0.0
1563,2.877,0.0
1564,2.877,0.0
1565,2.877,0.0
1566,2.877,0.0
1567,2.877,0.0
1568,2.877,0.0
1569,2.877,0.0
1570,2.877,0.0
1571,2.877,0.0
1572,2.877,0.0
1573,2.877,0.0
1574,2.877,0.0
1575,2.877,0.0
1576,2.877,0.0
1577,2.877,0.0
1578,2.877,0.0
1579,2.877,0.0
1580,2.877,0.0
1581,2.877,0.0
1582,2.877,0.0
1583,2.877,0.0
1584,2.877,0.0
1585,2.877,0.0
1586,2.877,0.0
1587,2.877,0.0
1588,2.877,0.0
1589,2.877,0.0
1590,2.877,0.0
1591,2.877,0.0
1592,2.877,0.0
1593,2.877,0.0
1594,2.877,0.0
1595,2.877,0.0
1596,2.877,0.0
1597,2.877,0.0
1598,2.877,0.0
1599,2.877,0.0
1600,2.877,0.0
1601,2.877,0.0
1602,2.877,0.0
1603,2.877,0.0
1604,2.877,0.0
1605,2.877,0.0
1606,2.877,0.0
1607,2.877,0.0
1608,2.877,0.0
1609,2.877,0.0
1610,2.877,0.0
1611,2.877,0.0
1612,2.877,0.0
1613,2.877,0.0
1614,2.877,0.0
1615,2.877,0.0
1616,2.877,0.0
1617,2.877,0.0
1618,2.877,0.0
1619,2.877,0.0
1620,2.877,0.0
1621,2.877,0.0
1622,2.877,0.0
1623,2.877,0.0
1624,2.877,0.0
1625,2.877,0.0
1626,2.877,0.0
1627,2.877,0.0
1628,2.877,0.0
1629,2.877,0.0
1630,2.877,0.0
1631,2.877,0.0
1632,2.877,0.0
1633,2.877,0.0
1634,2.877,0.0
1635,2.877,0.0
1636,2.877,0.0
1637,2.877,0.0
1638,2.877,0.0
1639,2.877,0.0
1640,2.877,0.0
1641,2.877,0.0
1642,2.877,0.0
1643,2.877,0.0
1644,2.877,0.0
1645,2.877,0.0
1646,2.877,0.0
1647,2.877,0.0
1648,2.877,0.0
1649,2.877,0.0
1650,2.877,0.0
1651,2.877,0.0
1652,2.877,0.0
1653,2.877,0.0
1654,2.877,0.0
1655,2.877,0.0
1656,2.877,0.0
1657,4.494,0.0
1658,4.494,0.0
1659,4.494,0.0
1660,4.494,0.0
1661,4.494,0.0
1662,4.494,0.0
1663,4.494,0.0
1664,4.494,0.0
1665,4.494,0.0
1666,4.494,0.0
1667,4.494,0.0
1668,4.494,0.0
1669,4.494,0.0
1670,4.494,0.0
1671,4.494,0.0
1672,4.494,0.0
1673,4.494,0.0
1674,4.494,0.0
1675,4.494,0.0
1676,4.494,0.0
1677,4.494,0.0
1678,4.494,0.0
1679,4.494,0.0
1680,4.494,0.0
1681,4.494,0.0
1682,4.494,0.0
1683,4.494,0.0
1684,4.494,0.0
1685,4.494,0.0
1686,4.494,0.0
1687,4.494,0.0
1688,4.494,0.0
1689,4.494,0.0
1690,4.494,0.0
1691,4.494,0.0
1692,4.494,0.0
1693,4.494,0.0
1694,4.494,0.0
1695,4.494,0.0
1696,4.494,0.0
1697,4.494,0.0
1698,4.494,0.0
1699,4.494,0.0
1700,4.494,0.0
1701,4.494,0.0
1702,4.494,0.0
1703,4.494,0.0
1704,4.494,0.0
1705,4.494,0.0
1706,4.494,0.0
1707,4.494,0.0
1708,4.494,0.0
1709,4.494,0.0
1710,4.494,0.0
1711,4.494,0.0
1712,4.494,0.0
1713,4.494,0.0
1714,4.494,0.0
1715,4.494,0.0
1716,4.494,0.0
1717,4.494,0.0
1718,4.494,0.0
1719,4.494,0.0
1720,4.494,0.0
1721,4.494,0.0
1722,4.494,0.0
1723,4.494,0.0
1724,4.494,0.0
1725,4.494,0.0
1726,4.494,0.0
1727,4.494,0.0
1728,4.494,0.0
1729,4.494,0.0
1730,4.494,0.0
1731,4.494,0.0
1732,4.494,0.0
1733,4.494,0.0
1734,4.494,0.0
1735,4.494,0.0
1736,4.494,0.0
1737,4.494,0.0
1738,4.494,0.0
1739,4.494,0.0
1740,4.494,0.0
1741,4.494,0.0
1742,4.494,0.0
1743,4.494,0.0
1744,4.494,0.0
1745,4.494,0.0
1746,4.494,0.0
1747,4.494,0.0
1748,4.494,0.0
1749,4.494,0.0
1750,4.494,0.0
1751,4.494,0.0
1752,4.494,0.0
1753,4.494,0.0
1754,4.494,0.0
1755,4.494,0.0
1756,4.494,0.0
1757,4.494,0.0
1758,4.494,0.0
1759,4.494,0.0
1760,4.494,0.0
1761,4.494,0.0
1762,4.494,0.0
1763,4.494,0.0
1764,4.494,0.0
1765,4.494,0.0
1766,4.494,0.0
1767,4.494,0.0
1768,4.494,0.0
1769,4.494,0.0
1770,4.494,0.0
1771,4.494,0.0
1772,4.494,0.0
1773,4.494,0.0
1774,4.494,0.0
1775,4.494,0.0
1776,4.494,0.0
1777,4.494,0.0
1778,4.494,0.0
1779,4.494,0.0
1780,4.494,0.0
1781,4.494,0.0
1782,4.494,0.0
1783,4.494,0.0
1784,4.494,0.0
1785,4.494,0.0
1786,4.494,0.0
1787,4.494,0.0
1788,4.494,0.0
1789,4.494,0.0
1790,4.494,0.0
1791,4.494,0.0
1792,4.494,0.0
1793,4.494,0.0
1794,4.494,0.0
1795,4.494,0.0
1796,4.494,0.0
1797,4.494,0.0
1798,4.494,0.0
1799,4.494,0.0
1800,4.494,0.0
1801,4.494,0.0
1802,4.494,0.0
1803,4.494,0.0
1804,4.494,0.0
1805,4.494,0.0
1806,4.494,0.0
1807,4.494,0.0
1808,4.494,0.0
1809,4.494,0.0
1810,4.494,0.0
1811,4.494,0.0
1812,4.494,0.0
1813,4.494,0.0
1814,4.494,0.0
1815,4.494,0.0
1816,4.494,0.0
1817,4.494,0.0
1818,4.494,0.0
1819,4.494,0.0
1820,4.494,0.0
1821,4.494,0.0
1822,4.494,0.0
1823,4.494,0.0
1824,4.494,0.0
1825,4.494,0.0
1826,4.494,0.0
1827,4.494,0.0
1828,4.494,0.0
1829,4.494,0.0
1830,4.494,0.0
1831,4.494,0.0
1832,4.494,0.0
1833,4.494,0.0
1834,4.494,0.0
1835,4.494,0.0
1836,4.494,0.0
1837,4.494,0.0
1838,4.494,0.0
1839,4.494,0.0
1840,4.494,0.0
1841,4.494,0.0
1842,4.494,0.0
1843,4.494,0.0
1844,4.494,0.0
1845,4.494,0.0
1846,4.494,0.0
1847,4.494,0.0
1848,4.494,0.0
