Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW
,,,,,,,1929,13987.05
,,,,,,,1930,14334.6
,,,,,,,1931,14688.45
,,,,,,,1932,14880.6
,,,,,,,1933,14931
,,,,,,,1934,15101.1
,,,,,,,1935,15096.9
,,,,,,,1936,15073.8
,,,,,,,1937,15048.6
,,,,,,,1938,14987.7
,,,,,,,1939,14831.25
,,,,,,,1940,15472.8
,,,,,,,1941,15257.55
,,,,,,,1942,14218.05
,,,,,,,1943,12710.25
,,,,,,,1944,11375.7
,,,,,,,1945,10513.65
,,,,,,,1946,9978.15
,,,,,,,1947,9646.35
,,,,,,,1948,9540.3
,,,,,,,1949,9742.95
,,,,,,,1950,10594.5
,,,,,,,1951,12364.8
,,,,,,,1952,13495.65
,,,,,,,1953,13937.7
,,,,,,,1954,14228.55
,,,,,,,1955,14480.55
,,,,,,,1956,14549.85
,,,,,,,1957,14435.4
,,,,,,,1958,14470.05
,,,,,,,1959,14337.75
,,,,,,,1960,14165.55
,,,,,,,1961,14071.05
,,,,,,,1962,13916.7
,,,,,,,1963,13642.65
,,,,,,,1964,14212.8
,,,,,,,1965,13950.3
,,,,,,,1966,13142.85
,,,,,,,1967,12051.9
,,,,,,,1968,10900.05
,,,,,,,1969,10026.45
,,,,,,,1970,9481.5
,,,,,,,1971,9171.75
,,,,,,,1972,9007.95
,,,,,,,1973,9021.6
,,,,,,,1974,9324
,,,,,,,1975,9943.5
,,,,,,,1976,10684.8
,,,,,,,1977,11703.3
,,,,,,,1978,12429.9
,,,,,,,1979,12749.1
,,,,,,,1980,12808.95
,,,,,,,1981,12665.1
,,,,,,,1982,12411
,,,,,,,1983,12205.2
,,,,,,,1984,12107.55
,,,,,,,1985,12191.55
,,,,,,,1986,12500.25
,,,,,,,1987,12814.2
,,,,,,,1988,13324.5
,,,,,,,1989,13080.9
,,,,,,,1990,12411
,,,,,,,1991,11510.1
,,,,,,,1992,10579.8
,,,,,,,1993,9811.2
,,,,,,,1994,9301.95
,,,,,,,1995,9045.75
,,,,,,,1996,8919.75
,,,,,,,1997,8942.85
,,,,,,,1998,9145.5
,,,,,,,1999,9624.3
,,,,,,,2000,10273.2
,,,,,,,2001,11298
,,,,,,,2002,12182.1
,,,,,,,2003,12735.45
,,,,,,,2004,13059.9
,,,,,,,2005,13170.15
,,,,,,,2006,13039.95
,,,,,,,2007,12892.95
,,,,,,,2008,12793.2
,,,,,,,2009,12974.85
,,,,,,,2010,13337.1
,,,,,,,2011,13639.5
,,,,,,,2012,14206.5
,,,,,,,2013,13917.75
,,,,,,,2014,12948.6
,,,,,,,2015,11779.95
,,,,,,,2016,10696.35
,,,,,,,2017,9938.25
,,,,,,,2018,9531.9
,,,,,,,2019,9364.95
,,,,,,,2020,9378.6
,,,,,,,2021,9713.55
,,,,,,,2022,10784.55
,,,,,,,2023,12777.45
,,,,,,,2024,13942.95
,,,,,,,2025,14344.05
,,,,,,,2026,14508.9
,,,,,,,2027,14590.8
,,,,,,,2028,14526.75
,,,,,,,2029,14373.45
,,,,,,,2030,14288.4
,,,,,,,2031,14078.4
,,,,,,,2032,13970.25
,,,,,,,2033,14076.3
,,,,,,,2034,14455.35
,,,,,,,2035,14838.6
,,,,,,,2036,15761.55
,,,,,,,2037,15636.6
,,,,,,,2038,14701.05
,,,,,,,2039,13337.1
,,,,,,,2040,12123.3
,,,,,,,2041,11349.45
,,,,,,,2042,10972.5
,,,,,,,2043,10812.9
,,,,,,,2044,10832.85
,,,,,,,2045,11181.45
,,,,,,,2046,12264
,,,,,,,2047,14214.9
,,,,,,,2048,15288
,,,,,,,2049,15408.75
,,,,,,,2050,15369.9
,,,,,,,2051,15326.85
,,,,,,,2052,15225
,,,,,,,2053,15005.55
,,,,,,,2054,14792.4
,,,,,,,2055,14478.45
,,,,,,,2056,14266.35
,,,,,,,2057,14245.35
,,,,,,,2058,14444.85
,,,,,,,2059,14663.25
,,,,,,,2060,15551.55
,,,,,,,2061,15480.15
,,,,,,,2062,14533.05
,,,,,,,2063,13141.8
,,,,,,,2064,11869.2
,,,,,,,2065,11076.45
,,,,,,,2066,10634.4
,,,,,,,2067,10428.6
,,,,,,,2068,10361.4
,,,,,,,2069,10643.85
,,,,,,,2070,11666.55
,,,,,,,2071,13590.15
,,,,,,,2072,14706.3
,,,,,,,2073,14917.35
,,,,,,,2074,14943.6
,,,,,,,2075,15036
,,,,,,,2076,15049.65
,,,,,,,2077,14978.25
,,,,,,,2078,14937.3
,,,,,,,2079,14653.8
,,,,,,,2080,14413.35
,,,,,,,2081,14448
,,,,,,,2082,14612.85
,,,,,,,2083,14774.55
,,,,,,,2084,15336.3
,,,,,,,2085,15067.5
,,,,,,,2086,14056.35
,,,,,,,2087,12601.05
,,,,,,,2088,11320.05
,,,,,,,2089,10477.95
,,,,,,,2090,10043.25
,,,,,,,2091,9824.85
,,,,,,,2092,9788.1
,,,,,,,2093,10081.05
,,,,,,,2094,11090.1
,,,,,,,2095,13021.05
,,,,,,,2096,14148.75
,,,,,,,2097,14470.05
,,,,,,,2098,14688.45
,,,,,,,2099,14857.5
,,,,,,,2100,14882.7
,,,,,,,2101,14782.95
,,,,,,,2102,14709.45
,,,,,,,2103,14476.35
,,,,,,,2104,14389.2
,,,,,,,2105,14503.65
,,,,,,,2106,14766.15
,,,,,,,2107,15029.7
,,,,,,,2108,15542.1
,,,,,,,2109,15251.25
,,,,,,,2110,14272.65
,,,,,,,2111,12857.25
,,,,,,,2112,11623.5
,,,,,,,2113,10822.35
,,,,,,,2114,10396.05
,,,,,,,2115,10207.05
,,,,,,,2116,10170.3
,,,,,,,2117,10483.2
,,,,,,,2118,11503.8
,,,,,,,2119,13319.25
,,,,,,,2120,14359.8
,,,,,,,2121,14549.85
,,,,,,,2122,14583.45
,,,,,,,2123,14612.85
,,,,,,,2124,14501.55
,,,,,,,2125,14252.7
,,,,,,,2126,14100.45
,,,,,,,2127,13818
,,,,,,,2128,13559.7
,,,,,,,2129,13456.8
,,,,,,,2130,13447.35
,,,,,,,2131,13530.3
,,,,,,,2132,14278.95
,,,,,,,2133,14274.75
,,,,,,,2134,13626.9
,,,,,,,2135,12594.75
,,,,,,,2136,11467.05
,,,,,,,2137,10580.85
,,,,,,,2138,10095.75
,,,,,,,2139,9846.9
,,,,,,,2140,9772.35
,,,,,,,2141,9852.15
,,,,,,,2142,10221.75
,,,,,,,2143,10894.8
,,,,,,,2144,11837.7
,,,,,,,2145,12910.8
,,,,,,,2146,13562.85
,,,,,,,2147,13934.55
,,,,,,,2148,13999.65
,,,,,,,2149,13878.9
,,,,,,,2150,13560.75
,,,,,,,2151,13264.65
,,,,,,,2152,13077.75
,,,,,,,2153,13097.7
,,,,,,,2154,13267.8
,,,,,,,2155,13407.45
,,,,,,,2156,13981.8
,,,,,,,2157,13917.75
,,,,,,,2158,13362.3
,,,,,,,2159,12525.45
,,,,,,,2160,11557.35
,,,,,,,2161,10784.55
,,,,,,,2162,10305.75
,,,,,,,2163,10076.85
,,,,,,,2164,9986.55
,,,,,,,2165,10029.6
,,,,,,,2166,10311
,,,,,,,2167,10726.8
,,,,,,,2168,11340
,,,,,,,2169,12115.95
,,,,,,,2170,12616.8
,,,,,,,2171,12804.75
,,,,,,,2172,12837.3
,,,,,,,2173,12829.95
,,,,,,,2174,12750.15
,,,,,,,2175,12666.15
,,,,,,,2176,12740.7
,,,,,,,2177,13111.35
,,,,,,,2178,13665.75
,,,,,,,2179,14066.85
,,,,,,,2180,14536.2
,,,,,,,2181,14166.6
,,,,,,,2182,13246.8
,,,,,,,2183,12065.55
,,,,,,,2184,10980.9
,,,,,,,2185,10264.8
,,,,,,,2186,9875.25
,,,,,,,2187,9729.3
,,,,,,,2188,9751.35
,,,,,,,2189,10102.05
,,,,,,,2190,11230.8
,,,,,,,2191,13162.8
,,,,,,,2192,14317.8
,,,,,,,2193,14660.1
,,,,,,,2194,14805
,,,,,,,2195,14877.45
,,,,,,,2196,14768.25
,,,,,,,2197,14558.25
,,,,,,,2198,14402.85
,,,,,,,2199,14139.3
,,,,,,,2200,13932.45
,,,,,,,2201,13923
,,,,,,,2202,14120.4
,,,,,,,2203,14268.45
,,,,,,,2204,15057
,,,,,,,2205,15123.15
,,,,,,,2206,14214.9
,,,,,,,2207,12837.3
,,,,,,,2208,11550
,,,,,,,2209,10754.1
,,,,,,,2210,10348.8
,,,,,,,2211,10180.8
,,,,,,,2212,10199.7
,,,,,,,2213,10565.1
,,,,,,,2214,11689.65
,,,,,,,2215,13561.8
,,,,,,,2216,14584.5
,,,,,,,2217,14675.85
,,,,,,,2218,14653.8
,,,,,,,2219,14629.65
,,,,,,,2220,14502.6
,,,,,,,2221,14310.45
,,,,,,,2222,14151.9
,,,,,,,2223,13939.8
,,,,,,,2224,13795.95
,,,,,,,2225,13785.45
,,,,,,,2226,13918.8
,,,,,,,2227,14055.3
,,,,,,,2228,14836.5
,,,,,,,2229,14922.6
,,,,,,,2230,13933.5
,,,,,,,2231,12525.45
,,,,,,,2232,11237.1
,,,,,,,2233,10391.85
,,,,,,,2234,9971.85
,,,,,,,2235,9755.55
,,,,,,,2236,9724.05
,,,,,,,2237,10007.55
,,,,,,,2238,11064.9
,,,,,,,2239,12880.35
,,,,,,,2240,13906.2
,,,,,,,2241,14082.6
,,,,,,,2242,14124.6
,,,,,,,2243,14217
,,,,,,,2244,14218.05
,,,,,,,2245,14094.15
,,,,,,,2246,14061.6
,,,,,,,2247,13941.9
,,,,,,,2248,13792.8
,,,,,,,2249,13794.9
,,,,,,,2250,13923
,,,,,,,2251,14047.95
,,,,,,,2252,14726.25
,,,,,,,2253,14693.7
,,,,,,,2254,13735.05
,,,,,,,2255,12372.15
,,,,,,,2256,11083.8
,,,,,,,2257,10308.9
,,,,,,,2258,9897.3
,,,,,,,2259,9715.65
,,,,,,,2260,9716.7
,,,,,,,2261,10055.85
,,,,,,,2262,11119.5
,,,,,,,2263,12985.35
,,,,,,,2264,14055.3
,,,,,,,2265,14272.65
,,,,,,,2266,14382.9
,,,,,,,2267,14459.55
,,,,,,,2268,14412.3
,,,,,,,2269,14264.25
,,,,,,,2270,14166.6
,,,,,,,2271,13919.85
,,,,,,,2272,13719.3
,,,,,,,2273,13676.25
,,,,,,,2274,13768.65
,,,,,,,2275,13855.8
,,,,,,,2276,14519.4
,,,,,,,2277,14671.65
,,,,,,,2278,13908.3
,,,,,,,2279,12644.1
,,,,,,,2280,11424
,,,,,,,2281,10609.2
,,,,,,,2282,10182.9
,,,,,,,2283,9988.65
,,,,,,,2284,9977.1
,,,,,,,2285,10241.7
,,,,,,,2286,11103.75
,,,,,,,2287,12435.15
,,,,,,,2288,13455.75
,,,,,,,2289,13919.85
,,,,,,,2290,14144.55
,,,,,,,2291,14203.35
,,,,,,,2292,14068.95
,,,,,,,2293,13846.35
,,,,,,,2294,13645.8
,,,,,,,2295,13357.05
,,,,,,,2296,13114.5
,,,,,,,2297,13075.65
,,,,,,,2298,13159.65
,,,,,,,2299,13210.05
,,,,,,,2300,13797
,,,,,,,2301,13948.2
,,,,,,,2302,13315.05
,,,,,,,2303,12316.5
,,,,,,,2304,11268.6
,,,,,,,2305,10487.4
,,,,,,,2306,10032.75
,,,,,,,2307,9802.8
,,,,,,,2308,9726.15
,,,,,,,2309,9847.95
,,,,,,,2310,10249.05
,,,,,,,2311,10827.6
,,,,,,,2312,11722.2
,,,,,,,2313,12606.3
,,,,,,,2314,13069.35
,,,,,,,2315,13174.35
,,,,,,,2316,13092.45
,,,,,,,2317,12890.85
,,,,,,,2318,12631.5
,,,,,,,2319,12394.2
,,,,,,,2320,12351.15
,,,,,,,2321,12579
,,,,,,,2322,12910.8
,,,,,,,2323,13163.85
,,,,,,,2324,13690.95
,,,,,,,2325,13677.3
,,,,,,,2326,13048.35
,,,,,,,2327,12104.4
,,,,,,,2328,11068.05
,,,,,,,2329,10219.65
,,,,,,,2330,9727.2
,,,,,,,2331,9433.2
,,,,,,,2332,9327.15
,,,,,,,2333,9374.4
,,,,,,,2334,9641.1
,,,,,,,2335,10102.05
,,,,,,,2336,10947.3
,,,,,,,2337,11912.25
,,,,,,,2338,12511.8
,,,,,,,2339,12719.7
,,,,,,,2340,12840.45
,,,,,,,2341,12730.2
,,,,,,,2342,12273.45
,,,,,,,2343,11812.5
,,,,,,,2344,11555.25
,,,,,,,2345,11497.5
,,,,,,,2346,11628.75
,,,,,,,2347,11944.8
,,,,,,,2348,12860.4
,,,,,,,2349,13318.2
,,,,,,,2350,12598.95
,,,,,,,2351,11505.9
,,,,,,,2352,10497.9
,,,,,,,2353,9822.75
,,,,,,,2354,9494.1
,,,,,,,2355,9372.3
,,,,,,,2356,9378.6
,,,,,,,2357,9720.9
,,,,,,,2358,10806.6
,,,,,,,2359,12580.05
,,,,,,,2360,13772.85
,,,,,,,2361,14196
,,,,,,,2362,14373.45
,,,,,,,2363,14535.15
,,,,,,,2364,14536.2
,,,,,,,2365,14418.6
,,,,,,,2366,14310.45
,,,,,,,2367,14078.4
,,,,,,,2368,13917.75
,,,,,,,2369,13919.85
,,,,,,,2370,14082.6
,,,,,,,2371,14221.2
,,,,,,,2372,14821.8
,,,,,,,2373,14847
,,,,,,,2374,13818
,,,,,,,2375,12409.95
,,,,,,,2376,11101.65
,,,,,,,2377,10315.2
,,,,,,,2378,9919.35
,,,,,,,2379,9738.75
,,,,,,,2380,9724.05
,,,,,,,2381,10059
,,,,,,,2382,11103.75
,,,,,,,2383,12827.85
,,,,,,,2384,13908.3
,,,,,,,2385,14124.6
,,,,,,,2386,14214.9
,,,,,,,2387,14308.35
,,,,,,,2388,14273.7
,,,,,,,2389,14188.65
,,,,,,,2390,14152.95
,,,,,,,2391,13961.85
,,,,,,,2392,13798.05
,,,,,,,2393,13821.15
,,,,,,,2394,13931.4
,,,,,,,2395,14026.95
,,,,,,,2396,14648.55
,,,,,,,2397,14704.2
,,,,,,,2398,13698.3
,,,,,,,2399,12287.1
,,,,,,,2400,11013.45
,,,,,,,2401,10228.05
,,,,,,,2402,9821.7
,,,,,,,2403,9641.1
,,,,,,,2404,9641.1
,,,,,,,2405,9962.4
,,,,,,,2406,11007.15
,,,,,,,2407,12752.25
,,,,,,,2408,13919.85
,,,,,,,2409,14212.8
,,,,,,,2410,14262.15
,,,,,,,2411,14329.35
,,,,,,,2412,14291.55
,,,,,,,2413,14148.75
,,,,,,,2414,14083.65
,,,,,,,2415,13917.75
,,,,,,,2416,13772.85
,,,,,,,2417,13807.5
,,,,,,,2418,13955.55
,,,,,,,2419,14097.3
,,,,,,,2420,14727.3
,,,,,,,2421,14726.25
,,,,,,,2422,13747.65
,,,,,,,2423,12373.2
,,,,,,,2424,11116.35
,,,,,,,2425,10298.4
,,,,,,,2426,9868.95
,,,,,,,2427,9672.6
,,,,,,,2428,9667.35
,,,,,,,2429,9967.65
,,,,,,,2430,11023.95
,,,,,,,2431,12742.8
,,,,,,,2432,13851.6
,,,,,,,2433,14134.05
,,,,,,,2434,14217
,,,,,,,2435,14265.3
,,,,,,,2436,14276.85
,,,,,,,2437,14221.2
,,,,,,,2438,14206.5
,,,,,,,2439,14035.35
,,,,,,,2440,13904.1
,,,,,,,2441,13946.1
,,,,,,,2442,14109.9
,,,,,,,2443,14152.95
,,,,,,,2444,14665.35
,,,,,,,2445,14740.95
,,,,,,,2446,13844.25
,,,,,,,2447,12512.85
,,,,,,,2448,11238.15
,,,,,,,2449,10438.05
,,,,,,,2450,10039.05
,,,,,,,2451,9846.9
,,,,,,,2452,9847.95
,,,,,,,2453,10154.55
,,,,,,,2454,11168.85
,,,,,,,2455,12820.5
,,,,,,,2456,13893.6
,,,,,,,2457,14104.65
,,,,,,,2458,14179.2
,,,,,,,2459,14245.35
,,,,,,,2460,14152.95
,,,,,,,2461,13991.25
,,,,,,,2462,13898.85
,,,,,,,2463,13685.7
,,,,,,,2464,13438.95
,,,,,,,2465,13331.85
,,,,,,,2466,13257.3
,,,,,,,2467,13146
,,,,,,,2468,13593.3
,,,,,,,2469,13854.75
,,,,,,,2470,13134.45
,,,,,,,2471,12059.25
,,,,,,,2472,10899
,,,,,,,2473,10085.25
,,,,,,,2474,9610.65
,,,,,,,2475,9340.8
,,,,,,,2476,9284.1
,,,,,,,2477,9388.05
,,,,,,,2478,9791.25
,,,,,,,2479,10307.85
,,,,,,,2480,11237.1
,,,,,,,2481,12061.35
,,,,,,,2482,12567.45
,,,,,,,2483,12766.95
,,,,,,,2484,12714.45
,,,,,,,2485,12527.55
,,,,,,,2486,12296.55
,,,,,,,2487,12094.95
,,,,,,,2488,12023.55
,,,,,,,2489,12071.85
,,,,,,,2490,12223.05
,,,,,,,2491,12296.55
,,,,,,,2492,12770.1
,,,,,,,2493,12989.55
,,,,,,,2494,12351.15
,,,,,,,2495,11396.7
,,,,,,,2496,10438.05
,,,,,,,2497,9673.65
,,,,,,,2498,9192.75
,,,,,,,2499,8911.35
,,,,,,,2500,8801.1
,,,,,,,2501,8822.1
,,,,,,,2502,9027.9
,,,,,,,2503,9319.8
,,,,,,,2504,10015.95
,,,,,,,2505,10973.55
,,,,,,,2506,11705.4
,,,,,,,2507,12090.75
,,,,,,,2508,12307.05
,,,,,,,2509,12353.25
,,,,,,,2510,12261.9
,,,,,,,2511,12186.3
,,,,,,,2512,12211.5
,,,,,,,2513,12408.9
,,,,,,,2514,12698.7
,,,,,,,2515,12811.05
,,,,,,,2516,13276.2
,,,,,,,2517,13485.15
,,,,,,,2518,12715.5
,,,,,,,2519,11642.4
,,,,,,,2520,10616.55
,,,,,,,2521,9866.85
,,,,,,,2522,9433.2
,,,,,,,2523,9213.75
,,,,,,,2524,9166.5
,,,,,,,2525,9411.15
,,,,,,,2526,10248
,,,,,,,2527,11449.2
,,,,,,,2528,12768
,,,,,,,2529,13746.6
,,,,,,,2530,14449.05
,,,,,,,2531,15010.8
,,,,,,,2532,15386.7
,,,,,,,2533,15621.9
,,,,,,,2534,15782.55
,,,,,,,2535,15827.7
,,,,,,,2536,15817.2
,,,,,,,2537,15793.05
,,,,,,,2538,15664.95
,,,,,,,2539,15372
,,,,,,,2540,15471.75
,,,,,,,2541,15638.7
,,,,,,,2542,14544.6
,,,,,,,2543,13043.1
,,,,,,,2544,11641.35
,,,,,,,2545,10669.05
,,,,,,,2546,10108.35
,,,,,,,2547,9767.1
,,,,,,,2548,9623.25
,,,,,,,2549,9834.3
,,,,,,,2550,10652.25
,,,,,,,2551,11925.9
,,,,,,,2552,13339.2
,,,,,,,2553,14166.6
,,,,,,,2554,14668.5
,,,,,,,2555,15039.15
,,,,,,,2556,15226.05
,,,,,,,2557,15305.85
,,,,,,,2558,15460.2
,,,,,,,2559,15477
,,,,,,,2560,15444.45
,,,,,,,2561,15407.7
,,,,,,,2562,15271.2
,,,,,,,2563,14886.9
,,,,,,,2564,14939.4
,,,,,,,2565,15078
,,,,,,,2566,13984.95
,,,,,,,2567,12503.4
,,,,,,,2568,11182.5
,,,,,,,2569,10230.15
,,,,,,,2570,9685.2
,,,,,,,2571,9390.15
,,,,,,,2572,9268.35
,,,,,,,2573,9473.1
,,,,,,,2574,10275.3
,,,,,,,2575,11470.2
,,,,,,,2576,12705
,,,,,,,2577,13322.4
,,,,,,,2578,13663.65
,,,,,,,2579,13929.3
,,,,,,,2580,14051.1
,,,,,,,2581,14011.2
,,,,,,,2582,14017.5
,,,,,,,2583,13885.2
,,,,,,,2584,13680.45
,,,,,,,2585,13641.6
,,,,,,,2586,13699.35
,,,,,,,2587,13706.7
,,,,,,,2588,14076.3
,,,,,,,2589,14168.7
,,,,,,,2590,13258.35
,,,,,,,2591,11981.55
,,,,,,,2592,10764.6
,,,,,,,2593,9959.25
,,,,,,,2594,9511.95
,,,,,,,2595,9263.1
,,,,,,,2596,9216.9
,,,,,,,2597,9483.6
,,,,,,,2598,10328.85
,,,,,,,2599,11651.85
,,,,,,,2600,12869.85
,,,,,,,2601,13431.6
,,,,,,,2602,13781.25
,,,,,,,2603,14054.25
,,,,,,,2604,14175
,,,,,,,2605,14150.85
,,,,,,,2606,14155.05
,,,,,,,2607,14054.25
,,,,,,,2608,13935.6
,,,,,,,2609,13915.65
,,,,,,,2610,13864.2
,,,,,,,2611,13698.3
,,,,,,,2612,13959.75
,,,,,,,2613,14286.3
,,,,,,,2614,13411.65
,,,,,,,2615,12105.45
,,,,,,,2616,10848.6
,,,,,,,2617,10029.6
,,,,,,,2618,9582.3
,,,,,,,2619,9354.45
,,,,,,,2620,9258.9
,,,,,,,2621,9492
,,,,,,,2622,10250.1
,,,,,,,2623,11452.35
,,,,,,,2624,12654.6
,,,,,,,2625,13368.6
,,,,,,,2626,13873.65
,,,,,,,2627,14246.4
,,,,,,,2628,14422.8
,,,,,,,2629,14413.35
,,,,,,,2630,14429.1
,,,,,,,2631,14304.15
,,,,,,,2632,14130.9
,,,,,,,2633,14008.05
,,,,,,,2634,13811.7
,,,,,,,2635,13475.7
,,,,,,,2636,13622.7
,,,,,,,2637,13841.1
,,,,,,,2638,13054.65
,,,,,,,2639,11947.95
,,,,,,,2640,10804.5
,,,,,,,2641,9960.3
,,,,,,,2642,9466.8
,,,,,,,2643,9182.25
,,,,,,,2644,9055.2
,,,,,,,2645,9125.55
,,,,,,,2646,9431.1
,,,,,,,2647,9886.8
,,,,,,,2648,10776.15
,,,,,,,2649,11769.45
,,,,,,,2650,12482.4
,,,,,,,2651,12862.5
,,,,,,,2652,12989.55
,,,,,,,2653,12985.35
,,,,,,,2654,12899.25
,,,,,,,2655,12814.2
,,,,,,,2656,12795.3
,,,,,,,2657,12883.5
,,,,,,,2658,13014.75
,,,,,,,2659,12959.1
,,,,,,,2660,13196.4
,,,,,,,2661,13456.8
,,,,,,,2662,12781.65
,,,,,,,2663,11804.1
,,,,,,,2664,10800.3
,,,,,,,2665,9976.05
,,,,,,,2666,9477.3
,,,,,,,2667,9157.05
,,,,,,,2668,8991.15
,,,,,,,2669,8982.75
,,,,,,,2670,9144.45
,,,,,,,2671,9368.1
,,,,,,,2672,10042.2
,,,,,,,2673,10972.5
,,,,,,,2674,11777.85
,,,,,,,2675,12276.6
,,,,,,,2676,12609.45
,,,,,,,2677,12779.55
,,,,,,,2678,12786.9
,,,,,,,2679,12735.45
,,,,,,,2680,12793.2
,,,,,,,2681,13064.1
,,,,,,,2682,13372.8
,,,,,,,2683,13612.2
,,,,,,,2684,13799.1
,,,,,,,2685,13587
,,,,,,,2686,12673.5
,,,,,,,2687,11579.4
,,,,,,,2688,10557.75
,,,,,,,2689,9893.1
,,,,,,,2690,9542.4
,,,,,,,2691,9384.9
,,,,,,,2692,9351.3
,,,,,,,2693,9621.15
,,,,,,,2694,10639.65
,,,,,,,2695,12399.45
,,,,,,,2696,13730.85
,,,,,,,2697,14285.25
,,,,,,,2698,14564.55
,,,,,,,2699,14767.2
,,,,,,,2700,14851.2
,,,,,,,2701,14757.75
,,,,,,,2702,14691.6
,,,,,,,2703,14488.95
,,,,,,,2704,14327.25
,,,,,,,2705,14390.25
,,,,,,,2706,14559.3
,,,,,,,2707,14530.95
,,,,,,,2708,14688.45
,,,,,,,2709,14648.55
,,,,,,,2710,13614.3
,,,,,,,2711,12217.8
,,,,,,,2712,10942.05
,,,,,,,2713,10122
,,,,,,,2714,9732.45
,,,,,,,2715,9520.35
,,,,,,,2716,9480.45
,,,,,,,2717,9767.1
,,,,,,,2718,10721.55
,,,,,,,2719,12307.05
,,,,,,,2720,13504.05
,,,,,,,2721,13889.4
,,,,,,,2722,14108.85
,,,,,,,2723,14264.25
,,,,,,,2724,14252.7
,,,,,,,2725,14143.5
,,,,,,,2726,14092.05
,,,,,,,2727,13936.65
,,,,,,,2728,13788.6
,,,,,,,2729,13810.65
,,,,,,,2730,13896.75
,,,,,,,2731,13923
,,,,,,,2732,14317.8
,,,,,,,2733,14683.2
,,,,,,,2734,13769.7
,,,,,,,2735,12340.65
,,,,,,,2736,11053.35
,,,,,,,2737,10221.75
,,,,,,,2738,9797.55
,,,,,,,2739,9606.45
,,,,,,,2740,9549.75
,,,,,,,2741,9864.75
,,,,,,,2742,10836
,,,,,,,2743,12423.6
,,,,,,,2744,13519.8
,,,,,,,2745,13807.5
,,,,,,,2746,13982.85
,,,,,,,2747,14101.5
,,,,,,,2748,14147.7
,,,,,,,2749,14080.5
,,,,,,,2750,14051.1
,,,,,,,2751,13861.05
,,,,,,,2752,13735.05
,,,,,,,2753,13761.3
,,,,,,,2754,13848.45
,,,,,,,2755,13905.15
,,,,,,,2756,14226.45
,,,,,,,2757,14486.85
,,,,,,,2758,13639.5
,,,,,,,2759,12302.85
,,,,,,,2760,11054.4
,,,,,,,2761,10213.35
,,,,,,,2762,9773.4
,,,,,,,2763,9594.9
,,,,,,,2764,9594.9
,,,,,,,2765,9901.5
,,,,,,,2766,10908.45
,,,,,,,2767,12502.35
,,,,,,,2768,13606.95
,,,,,,,2769,13904.1
,,,,,,,2770,14029.05
,,,,,,,2771,14138.25
,,,,,,,2772,14200.2
,,,,,,,2773,14146.65
,,,,,,,2774,14155.05
,,,,,,,2775,14004.9
,,,,,,,2776,13886.25
,,,,,,,2777,14016.45
,,,,,,,2778,14312.55
,,,,,,,2779,14402.85
,,,,,,,2780,14610.75
,,,,,,,2781,14607.6
,,,,,,,2782,13655.25
,,,,,,,2783,12274.5
,,,,,,,2784,11009.25
,,,,,,,2785,10164
,,,,,,,2786,9704.1
,,,,,,,2787,9460.5
,,,,,,,2788,9402.75
,,,,,,,2789,9637.95
,,,,,,,2790,10547.25
,,,,,,,2791,12121.2
,,,,,,,2792,13353.9
,,,,,,,2793,13821.15
,,,,,,,2794,14044.8
,,,,,,,2795,14187.6
,,,,,,,2796,14157.15
,,,,,,,2797,14011.2
,,,,,,,2798,13923
,,,,,,,2799,13701.45
,,,,,,,2800,13482
,,,,,,,2801,13425.3
,,,,,,,2802,13396.95
,,,,,,,2803,13353.9
,,,,,,,2804,13722.45
,,,,,,,2805,14166.6
,,,,,,,2806,13553.4
,,,,,,,2807,12472.95
,,,,,,,2808,11337.9
,,,,,,,2809,10491.6
,,,,,,,2810,10012.8
,,,,,,,2811,9791.25
,,,,,,,2812,9708.3
,,,,,,,2813,9840.6
,,,,,,,2814,10186.05
,,,,,,,2815,10683.75
,,,,,,,2816,11666.55
,,,,,,,2817,12482.4
,,,,,,,2818,12909.75
,,,,,,,2819,12982.2
,,,,,,,2820,12880.35
,,,,,,,2821,12654.6
,,,,,,,2822,12387.9
,,,,,,,2823,12150.6
,,,,,,,2824,12006.75
,,,,,,,2825,12072.9
,,,,,,,2826,12247.2
,,,,,,,2827,12359.55
,,,,,,,2828,12686.1
,,,,,,,2829,13174.35
,,,,,,,2830,12649.35
,,,,,,,2831,11737.95
,,,,,,,2832,10774.05
,,,,,,,2833,9970.8
,,,,,,,2834,9523.5
,,,,,,,2835,9301.95
,,,,,,,2836,9231.6
,,,,,,,2837,9294.6
,,,,,,,2838,9493.05
,,,,,,,2839,9802.8
,,,,,,,2840,10535.7
,,,,,,,2841,11363.1
,,,,,,,2842,11957.4
,,,,,,,2843,12207.3
,,,,,,,2844,12314.4
,,,,,,,2845,12256.65
,,,,,,,2846,12096
,,,,,,,2847,11918.55
,,,,,,,2848,11889.15
,,,,,,,2849,12068.7
,,,,,,,2850,12405.75
,,,,,,,2851,12617.85
,,,,,,,2852,13021.05
,,,,,,,2853,13610.1
,,,,,,,2854,12824.7
,,,,,,,2855,11624.55
,,,,,,,2856,10528.35
,,,,,,,2857,9829.05
,,,,,,,2858,9475.2
,,,,,,,2859,9345
,,,,,,,2860,9393.3
,,,,,,,2861,9758.7
